n_harmonics,base_freq,magnitudes,instruments
9,3.0502155866883487,"[-0.18073579 -0.11306278  0.76804011  1.24240285  2.57511551 -0.70977563
 -0.47884515  1.43630872 -1.00492325]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.997727217019394,-0.20760240075776454
-2.9923251363746948,-0.48550766507827753
-2.9889893411696082,-0.6604700851782341
-2.9731423374200827,-1.5272160341608394
-2.9691981966032728,-1.7433126998181603
-2.9675869196850106,-1.8323472746076803
-2.9674040422394325,-1.8366266553161628
-2.966252539632924,-1.895277675765642
-2.957140545778276,-2.3705429145148935
-2.9543319907357475,-2.504792548577602
-2.9496941778554238,-2.7218653268553563
-2.946860271008677,-2.8502514409648874
-2.944287865078472,-2.962765545272295
-2.9389993661066516,-3.177265559879596
-2.9376047602018227,-3.2297028199628564
-2.930789163116735,-3.4632789235386516
-2.918902593607644,-3.740263864098274
-2.9167728950847276,-3.793064523907222
-2.914122617377216,-3.8248546960837158
-2.9106744474918695,-3.8654113585742
-2.9000694528342614,-3.903811009995489
-2.8984704514539925,-3.8956567713647643
-2.8976345474009477,-3.890095069951601
-2.872523630486664,-3.4302757866668903
-2.8705478935677093,-3.3667381017899305
-2.8514098734391613,-2.60165677354396
-2.841247583460283,-2.124004140586959
-2.8399102521966464,-2.0533134871916956
-2.837344635343828,-1.9201999437132202
-2.8241394216835163,-1.2179365155062367
-2.815386893396675,-0.7646691582880001
-2.809500831572021,-0.46506606678030604
-2.8077441262363427,-0.3759437578983528
-2.8062119846542313,-0.298238869535237
-2.8004636531167906,-0.010816253583973374
-2.794848293698251,0.2557726651262408
-2.7863326052114576,0.6359709431409682
-2.785039929658744,0.6889822886449505
-2.753166945949543,1.7657583411725952
-2.747707945341962,1.8823272046421224
-2.739215511634623,2.045710709630777
-2.736116240077733,2.09509966496761
-2.734386891810627,2.1220344858046714
-2.730879865874712,2.1630457662048226
-2.7105977256470153,2.277941248912547
-2.70720411918269,2.2832337914222474
-2.704094536442108,2.2804946116720455
-2.683910823627028,2.1196889857070738
-2.682032714104218,2.0917671755831733
-2.676121822973186,2.006959177716646
-2.6627367286304686,1.7442656176423765
-2.6562353355732284,1.6029568403992782
-2.6523283170767438,1.4943243738943732
-2.641499282906024,1.1775639627513657
-2.6330325222884596,0.8983959335195619
-2.632890159808272,0.8910675014834942
-2.602444787133295,-0.2994031899830805
-2.5991353715213332,-0.4423949441256276
-2.595692977165947,-0.5831326746728458
-2.5942120189785483,-0.6523951794065916
-2.593233213241784,-0.6969846531147743
-2.592828610946746,-0.712303480073292
-2.5838622783517806,-1.0976445832028487
-2.581977933083306,-1.1810877503903272
-2.580071647778598,-1.2558036106474961
-2.5695251106775134,-1.6894291371343446
-2.5692537508011046,-1.6922117702143125
-2.56678253854379,-1.794341233025117
-2.565237177035023,-1.8508913282721549
-2.565002706024133,-1.862451197732818
-2.55330498624299,-2.2673702500179997
-2.5483045640948134,-2.413229574728263
-2.5450419309639405,-2.508607404490454
-2.5442941806958856,-2.5282270704479926
-2.542338336004466,-2.575907817213347
-2.5409551254312506,-2.6007135249918876
-2.5268284491635264,-2.85389088798766
-2.5235193212214493,-2.885483648958107
-2.520324629946219,-2.913094520051602
-2.518144355290059,-2.9229147430109426
-2.5117298908805124,-2.9203950235760248
-2.4928680687562013,-2.6854646565546956
-2.4911024447422703,-2.6527311239966984
-2.490064737285691,-2.6257349392609823
-2.4849158353002547,-2.4916368712637076
-2.4848229572836873,-2.4898344041473983
-2.4838193696772364,-2.460640515916305
-2.479337604215293,-2.319154386287917
-2.472587115700038,-2.0844113411898073
-2.47136327728634,-2.0401244487834336
-2.4681711252882836,-1.9176243993844355
-2.455233675243176,-1.3588841189678664
-2.4514544061187724,-1.1922762484716363
-2.44411009433749,-0.8331205801976921
-2.442895427144995,-0.7835258895536273
-2.4357700831998224,-0.4382525898625448
-2.435645941008791,-0.44597874640924945
-2.4302379053115457,-0.19316071659016784
-2.4294468926516055,-0.16394400366676445
-2.42477059471331,0.04317336811022507
-2.422646294851858,0.1385010294562743
-2.4187021454142723,0.29719539993326594
-2.417623356899769,0.33988110682140055
-2.4151053666147337,0.44158954254457417
