n_harmonics,base_freq,magnitudes,instruments
7,2.118913319854906,"[-0.25593001  0.21689511  0.27946884 -1.095796    0.00368657 -1.58941259
 -1.25185894]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9923902262535567,-2.6634763847113785
-2.991987847214246,-2.6610501480705313
-2.986316623569455,-2.6196724701285277
-2.985564168436304,-2.613318426490181
-2.980854400670332,-2.568714457585832
-2.9711551210581586,-2.4512541522227687
-2.9646061299688986,-2.3529196326521338
-2.950005173360006,-2.0808492428086964
-2.943851528110198,-1.945521923869851
-2.943444234550226,-1.9361510021210404
-2.9356337175747433,-1.747365668178464
-2.9155022989961763,-1.187643317041421
-2.9137637183603116,-1.1350173745697691
-2.908383195568621,-0.9687538265223824
-2.8924386202165926,-0.4509021180155917
-2.888053127872337,-0.30357545026129895
-2.882085854022721,-0.10122678057951648
-2.873281319062471,0.19950555073373719
-2.870754516666127,0.2857824489289567
-2.8693882881440453,0.3324269454991435
-2.861747495849295,0.5919367485398661
-2.8481629929332,1.0417627360025188
-2.84707656289811,1.0768875109686906
-2.8290899631552615,1.6275700157542454
-2.825218558202382,1.737483582085928
-2.814579332367575,2.019213398140911
-2.811959204434686,2.083716439881887
-2.804046746144466,2.265844136676291
-2.799581537405076,2.3595296157535133
-2.7961420660377394,2.427113261876067
-2.793028841341415,2.4845386452909874
-2.7915338599748156,2.5109570844551437
-2.788504244295314,2.5619167354993735
-2.7872661187410506,2.5817160470498535
-2.7872402223008983,2.582204813384443
-2.7576250011494707,2.8752668957270116
-2.755153299522962,2.883434913472961
-2.7518250290069877,2.8903117214299603
-2.748921602660043,2.892578776358944
-2.7488790661755713,2.892607962090949
-2.7220862358059814,2.748388241827849
-2.7174462108189177,2.694302055789999
-2.710225555622798,2.5942143737874215
-2.6842086703635433,2.0880570540464607
-2.682112752639873,2.0385574988932866
-2.6636436527472,1.5591533489255658
-2.6611084500600057,1.4881665924710716
-2.6455610748367904,1.0341263617103786
-2.638629145650519,0.8245799801527345
-2.629250594853312,0.5384367598766319
-2.6280045654590705,0.5003935772091802
-2.6204070786496185,0.2692497141612684
-2.6185603476730654,0.2134727363692865
-2.617214143070381,0.17293134964172918
-2.6150138018861058,0.10700953461813047
-2.6133899655204003,0.05855081580053775
-2.6081042696112924,-0.09731480425681312
-2.6074905601243064,-0.11516101856676933
-2.606084068399112,-0.15613387745059043
-2.5994577219027457,-0.34488541861767924
-2.5861197609245297,-0.7028112684088615
-2.584951242618337,-0.732630361124796
-2.583019270805539,-0.7810455827929565
-2.5826406318606834,-0.7904120300062017
-2.579672971410166,-0.8629144606808533
-2.5750600621646313,-0.9713628758299787
-2.573212412095934,-1.0133579986324999
-2.5727298480612237,-1.0241757430567124
-2.569093369965103,-1.1035886707699558
-2.5649136101091434,-1.1903328210268382
-2.5594012215095203,-1.2971456818196505
-2.5502554011241196,-1.4537527632716492
-2.5373126987106573,-1.6291815187217784
-2.5365850103772916,-1.6372647667846638
-2.5264410309630034,-1.7322140682121787
-2.514650803931017,-1.7972962907623606
-2.5115237715515897,-1.8061832355002638
-2.504465437289193,-1.8142798949020946
-2.494307257503447,-1.7957662016286802
-2.479917964555344,-1.712362267670521
-2.4798428681616462,-1.7116557675302024
-2.4757649005367837,-1.6764460184435888
-2.4701751982124236,-1.6205336526881409
-2.4586063276735475,-1.4785630329677866
-2.4476693213470604,-1.3159076068923996
-2.447401761134451,-1.3116446057651232
-2.4460851676653084,-1.290267335260154
-2.4331173755435724,-1.0648837855070479
-2.419828589409078,-0.8113672626540948
-2.4140197246225172,-0.6957933210738075
-2.401842453129147,-0.44925597192626104
-2.401208820651238,-0.43648267632588095
-2.4007574549454143,-0.42733268321680146
-2.3969437181336515,-0.34995702283987173
-2.3906710237302624,-0.22355483601681686
-2.382106878075885,-0.0546437264029543
-2.381764860756741,-0.0480021398019151
-2.3745298461178637,0.0897730222752537
-2.370620934280549,0.16174782573104854
-2.3627219641999524,0.3011515233321657
-2.3490151626629148,0.5193499723403644
-2.3425083056911133,0.6107985684178905
-2.337091989007842,0.6800773851108444
-2.3354440012223296,0.6998291085666413
-2.333709438255223,0.7201305441224616
-2.331092882136388,0.7493596360968394
-2.3115496058783442,0.9168578669302513
-2.3072926959605153,0.9410602596916566
-2.3042659959827736,0.9554868020490463
-2.2892417253986856,0.993817440290761
-2.2857622848128702,0.9949669570220981
-2.2835350641462338,0.9942124448316808
-2.278896358796452,0.9886595017312193
-2.2771178824649865,0.9854590768318005
-2.27448455093158,0.9792414255094152
-2.2643832263775594,0.9414650895709386
-2.261724377020152,0.9281121175264735
-2.2521425766234033,0.8690892378992366
-2.2449729607917694,0.8148977885494756
-2.239451144459755,0.7680515152830975
-2.239145171109347,0.7653973655108145
-2.2354602619290214,0.7317284250717019
-2.2268838422631867,0.6478695522653827
-2.222087362951121,0.5981227734120058
-2.2200921341529596,0.5769734325752817
-2.208743968770108,0.4530470817184378
-2.1998918581511298,0.3545595660131586
-2.1864937359182672,0.20902519116481239
-2.1772499925710536,0.1150806831253459
-2.165959845654029,0.012119752196097922
-2.1588703128560613,-0.04384371900112795
-2.1521957670065204,-0.08939198304105267
-2.147851210162367,-0.11472320252465157
-2.1418144179047887,-0.14422487893409522
-2.134266119055129,-0.17053173497057342
-2.1322846994173847,-0.17553676626079048
-2.131934608979778,-0.17632981417173338
-2.122557860939126,-0.18695924202783298
-2.115479569557234,-0.18156514321064168
-2.112247152348986,-0.175184353179948
-2.1045230879509624,-0.14951148492745303
-2.062897981377925,0.23096532823745533
-2.062191938479705,0.24063034595677868
-2.0613951783762143,0.25180706246564144
-2.0613911032672383,0.25189241880835145
-2.0589083632808354,0.28696962998327
-2.0509830775773534,0.40693799910870565
-2.0460522885132333,0.48679251712804383
-2.0443868056125183,0.5145572182552347
-2.040156157592656,0.586856984727546
-2.0256789408752733,0.8495923423490025
-2.0195672023770292,0.9657988079188587
-2.0187446832165934,0.9816808270149437
-2.010932578885751,1.1329097143662958
-2.001340898482486,1.3194684833978028
-1.9960619001395148,1.421275841949772
-1.9939594333105959,1.4614717997407913
-1.975626860276071,1.796515251340914
-1.9673263342117584,1.9344099790834837
-1.9634142510597992,1.995469607685253
-1.958842886786656,2.0631305716814095
