n_harmonics,base_freq,magnitudes,instruments
8,2.673238969870949,"[ 0.91017474 -0.86874152  0.05292627 -0.42615928  0.54343877 -0.62267591
  0.07854909 -1.42308454]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.997731419879921,-1.2483678547336512
-2.995624032000914,-1.2583473664941995
-2.9931079253544466,-1.2608729950213613
-2.9900808613748646,-1.2686055769688314
-2.983030207202604,-1.269275410207713
-2.9787345246302976,-1.2652649819012967
-2.9787055484334997,-1.262511627501591
-2.9767221641996597,-1.2600547882230375
-2.975943294142807,-1.258521933663481
-2.9735758723858683,-1.2509036609058095
-2.964260274658276,-1.2040552083632787
-2.9602057376756776,-1.1760315268127657
-2.9519632659652304,-1.1076470338975435
-2.948673017852432,-1.0728014119971316
-2.944003180306397,-1.0202615253065739
-2.9260120538331114,-0.7544257727305007
-2.9224140143987123,-0.6933122849971314
-2.912270926527854,-0.5031443772658192
-2.911836034972545,-0.49524492143605936
-2.9035749124897423,-0.32958815108299533
-2.8927218609952585,-0.10642382130954171
-2.890930058520311,-0.06650489369194859
-2.88693158190273,0.01642943739373633
-2.886203240022996,0.03109659250742255
-2.881801262516439,0.12073446873318726
-2.8765784077419116,0.2260872222890414
-2.8716144630242626,0.32687368799151817
-2.8694344507465672,0.3647759376297961
-2.861579950769511,0.5092790955234938
-2.857585968868208,0.5764755172347971
-2.8429486494755265,0.7848349618695115
-2.839104157731419,0.8248827084259129
-2.8261313435402684,0.928127252440385
-2.825528795221813,0.9295069117982214
-2.8234419794129577,0.939294229329106
-2.805400455371866,0.9441483021355698
-2.8001906301000252,0.9191229410607717
-2.7972154097089326,0.9001968130074862
-2.7967524187595973,0.8967809481560018
-2.7653378066179286,0.49057158504888665
-2.7603913611512505,0.4030907735737725
-2.7588688814858573,0.36950602754200473
-2.7542260093910307,0.28316057112345117
-2.7483925620169263,0.1708539565240594
-2.748144116241848,0.16534600496362414
-2.732885515568568,-0.13936112203249487
-2.7313024050609362,-0.17045122122306378
-2.7298192241812127,-0.19928652437177763
-2.726423851029681,-0.2605181080451953
-2.7036335347648617,-0.6049077723203595
-2.6984464422500722,-0.6582171401627259
-2.6969216303969104,-0.6708023177020651
-2.686172435102494,-0.7280567932104739
-2.6843453034774543,-0.7302135829579575
-2.6822682513468585,-0.7321739546959847
-2.678844991397812,-0.7262104365640705
-2.6744009124580526,-0.7154052991663008
-2.6715626604928646,-0.6961896477181716
-2.6694881088546154,-0.6818079683522968
-2.6675182719582464,-0.6637309677122888
-2.6620205693093157,-0.6014917842123565
-2.660624026947592,-0.5860336537048566
-2.65409307300806,-0.47916239103269076
-2.646643669283235,-0.32844944363631917
-2.6421356718320066,-0.22011603070152852
-2.642131558887404,-0.2186213341635218
-2.6410834898747018,-0.18917246943105348
-2.6346296126215734,-0.012306540845325
-2.628289277055683,0.18968186428886247
-2.618171544418695,0.5511155005607714
-2.6164836743315822,0.6163721067828875
-2.607843770993502,0.9687957890156796
-2.607183137891042,0.9971256960798381
-2.59864648029159,1.3599822004149127
-2.5844183747321896,2.0014018649469056
-2.576398596848785,2.3558081220862297
-2.572776994694464,2.5154181324295535
-2.570123168383402,2.629157060077509
-2.567073041882378,2.760799251193951
-2.5652893893184947,2.834551331273895
-2.561425949113386,2.992715741912429
-2.5578418728904397,3.1278289065570997
-2.5513713455883966,3.3689435037304047
-2.5503189214863786,3.407310229402116
-2.5459782524541037,3.5499070709163774
-2.540145148186169,3.726025535518998
-2.5350250550695956,3.8632787828388486
-2.5232933525869736,4.105406224022093
-2.5098837500706086,4.233571579376261
-2.5058444169045817,4.241562917865821
-2.503182988470204,4.2402325537014045
-2.498969822195914,4.222638045732088
-2.494088851582961,4.180887282930743
-2.490486885343925,4.137767270229948
-2.4879900630684495,4.099990182154102
-2.486261399961934,4.074184655400653
-2.485395209894988,4.057692754250813
-2.4779204955101024,3.8992379611891526
-2.469450366260738,3.6626627574586994
-2.4675970737168065,3.6041714792948767
-2.4661700119767866,3.5564055198545192
-2.442077205683522,2.577250492108133
-2.4393367078023953,2.4459929107767016
-2.438919526642813,2.428853719314451
-2.4319769792406,2.0906817083044067
-2.4299421299108834,1.9924876993297376
-2.4266106958644107,1.8226629700017665
-2.4014039450504776,0.5858566294543428
-2.400427219665234,0.5388389499385893
-2.3993113552612977,0.4905948000898029
-2.3959943194301765,0.34064867387238107
-2.3873278942566007,-0.02407007404716868
-2.386402578670517,-0.05893647396219055
-2.3830723457400103,-0.1873694938721309
-2.3780069208393924,-0.3663978941504486
-2.3774100495892827,-0.3853205863909499
-2.372295597399261,-0.5397732702332264
