n_harmonics,base_freq,magnitudes,instruments
7,4.698347156373925,"[ 0.84396975  0.68411681 -2.37214978 -0.15064672  0.52403927  0.94016272
 -0.03518845]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.998371701843608,-1.7367539214615537
-2.9976353081588574,-1.7574898054838384
-2.9935095052124665,-1.7619922093762157
-2.9747674452592703,-1.7390633712082813
-2.974513953114676,-1.7257639563742815
-2.970641942108243,-1.7017451788627092
-2.967223733062619,-1.6860711915443007
-2.9632180081852297,-1.6636720830558644
-2.9575027191193515,-1.6359728084689305
-2.954936158372173,-1.6086397530263048
-2.9331600510062477,-1.650884287436524
-2.9252662338045146,-1.7459273391210675
-2.910572171681199,-2.045683691371923
-2.9082956319634112,-2.097907705309095
-2.906537033819185,-2.1378934935723994
-2.9036348142983464,-2.2205690474161393
-2.89380290248472,-2.489033586763294
-2.877390724975519,-2.9191550413430813
-2.8771726403979576,-2.9046561734589744
-2.8746517301815597,-2.9550897769601328
-2.8598544408938213,-3.1478578065622265
-2.8568742840699333,-3.163003064051764
-2.851316452177812,-3.1363664601241896
-2.8404649848174337,-2.9739503909151233
-2.8237949822321413,-2.406721468186295
-2.8162296338459507,-2.045008358250163
-2.7810175033327855,0.14568438124208777
-2.7751061860229687,0.492952775603492
-2.7623583760755257,1.1248335948325832
-2.7620906634169433,1.1346853850372114
-2.7527411015891428,1.4523330561271184
-2.7434984502380964,1.607556133602171
-2.7381427096333493,1.6329957125326586
-2.7321762995210834,1.5837739778003188
-2.730770682062132,1.558235745244822
-2.7293298506349775,1.555767537250662
-2.7269109591715344,1.4819980111599556
-2.725392810569569,1.4718405857688779
-2.7147884054389637,1.1104753263014526
-2.713299180933628,1.048623397319454
-2.7062963193335436,0.7310731879149065
-2.6884094502211493,-0.2891561081811283
-2.6873804412355335,-0.3371183379839385
-2.6819804741001665,-0.657365423360877
-2.6796446858565908,-0.7980387383464723
-2.663158548876934,-1.5912801631612528
-2.6625859195864363,-1.6245681953793525
-2.660014579883897,-1.7110765936750947
-2.6517780406300355,-1.9380571857989537
-2.630640247180872,-1.9766248342351662
-2.6181141765846165,-1.5911641153522147
-2.6130359690963045,-1.3870482899139485
-2.6100223620388547,-1.2134190158016673
-2.6075874351598483,-1.0777400519700828
-2.5899107536853347,0.0507565442633671
-2.5888111695528493,0.1323466604200335
-2.587189641855514,0.22864690732899756
-2.5859174423363176,0.3364485737641165
-2.5767080636332604,0.9436011321247172
-2.5730588267207763,1.1586361980168973
-2.5724529248540655,1.1927292496212958
-2.5707961276771503,1.3073528852101464
-2.5514109705466206,2.2239975002263614
-2.543458584806631,2.416021835328997
-2.542690267211964,2.4243115401741555
-2.532339942405433,2.4920101054578536
-2.5250481967020217,2.3619844710250755
-2.51561178442803,2.0856555528249174
-2.5145960220968933,2.05992646033178
-2.5140121811081837,2.0172723080082196
-2.4988545680273,1.212867648275936
-2.492089509269938,0.7441317219477185
-2.4917706672756728,0.715295491516189
-2.4860732054731707,0.3067245754403517
-2.4843752390571354,0.1852573581780594
-2.4756141313201905,-0.474451187470885
-2.475243943059538,-0.4912269975538081
-2.443768707717066,-2.416299934418358
-2.442734229718152,-2.4780152012047867
-2.4426236140651634,-2.5012336233314434
-2.4399438904186903,-2.5903809305870666
-2.4347410261852134,-2.7535175901715063
-2.434503515501034,-2.7541786038256646
-2.4277896461588604,-2.8850539926573453
-2.409576822296305,-2.892114217881041
-2.404295904375688,-2.766486617523578
-2.4025765136978587,-2.716393576944015
-2.3909452355513636,-2.376877657048631
-2.3874476593050233,-2.210456989563558
-2.385661682880164,-2.1519568746526794
-2.37394586045428,-1.6365125329272372
-2.3696774078778073,-1.426003230938249
-2.3619714527673166,-1.0978273068414397
-2.358297835481757,-0.9143846166291857
-2.352751632448464,-0.7177254890554422
-2.3516046088810825,-0.6664213587149399
-2.347123819826829,-0.5105998297341098
-2.3367511210031537,-0.2043833314201934
-2.3366871655580246,-0.18822596516149434
-2.3327148878002237,-0.11350337108632078
-2.3124157665350165,0.08134691871469782
-2.301750940375608,0.010264479805814325
-2.3013946057705503,0.00896956182630493
-2.293270517633349,-0.09263624897627534
-2.291077665646896,-0.1356952609698674
-2.2906428151853984,-0.14285568509052723
-2.2851199985816786,-0.24958429197864795
-2.2802251949545713,-0.3521844015322076
-2.278847825112611,-0.36607922561467077
-2.2758343747944885,-0.4372593727745605
-2.273757508831864,-0.4742363115213353
-2.267822546696017,-0.6240205153146869
-2.2674282609828973,-0.6077727546131582
-2.2605871702116875,-0.7208781550592265
-2.239259952461053,-1.0036573662597572
-2.232850355062264,-1.0262666941422331
-2.2126645570369865,-0.8718319084844568
-2.1961471355097033,-0.5291009075186541
-2.194193531366274,-0.4874805136708856
-2.1858384400462865,-0.2722943328307077
-2.179626777036745,-0.08377205970919235
-2.1676150307369735,0.3011196718526612
-2.1621687645570926,0.4581651084794788
-2.161013802382625,0.48068552325307756
-2.159571388796679,0.53606659364628
-2.1590959194223025,0.543632483485541
-2.1576214393625106,0.5986039830070421
-2.1538725120100066,0.7155042953180113
-2.147765510365892,0.8938136488865238
-2.1452645589100996,0.9655086969657357
-2.1388373988465066,1.134565645692165
-2.1316204613448235,1.301813492339119
-2.1243903283389276,1.468261212004029
-2.1219525033623876,1.5334205946425414
-2.117833323068016,1.6079357258714233
-2.111665647821802,1.733199666568957
-2.1043453621062307,1.8690644798796519
-2.098877670350883,1.956615443037245
-2.0985538978222724,1.9426506183208763
-2.0931225798926834,2.0291045179331717
-2.091889025069944,2.0337747952489393
-2.0839948664786965,2.1402089033532867
-2.082096019615857,2.162837655141279
-2.06977552783588,2.279682437358648
-2.0686806026147986,2.2883915814137037
-2.0674934918974888,2.2935001091789937
-2.0312311569279884,2.3019211911087205
-2.025614204785486,2.2370946254623676
-2.0170148277272344,2.098020410651086
-2.0148564528860744,2.0534786559230542
-2.0131294488630553,2.0139589888672162
-1.9988858101380749,1.655613342780268
-1.9978061954114823,1.6213601158802669
-1.9705141754599813,0.5251096840089863
-1.9606463248996002,0.06558317175367509
-1.9504298930095108,-0.38136708248466555
-1.9366297037153606,-0.8971319455313638
-1.9302465489765646,-1.0994405844583794
-1.9299301042124735,-1.0874820976493196
-1.9207444861354537,-1.2952126832185455
-1.9186275797360974,-1.331003975393848
-1.9108934784076852,-1.364083344077185
-1.9043939956002294,-1.3129638782050608
-1.9006654605683737,-1.2638047809002928
-1.894528748819247,-1.1205744717899655
-1.8936192465252455,-1.1076623972166588
-1.8916190076883734,-1.0257437834427747
-1.8907606462372883,-1.0187361763215126
-1.88873633713766,-0.950027751503364
-1.8783065029111559,-0.4940553917503441
-1.8706886399715439,-0.03653069006369464
-1.860399090472116,0.6593519550514302
-1.8558864336241767,0.9646412310314973
-1.8469924900763015,1.6509081588929735
-1.8457544963819337,1.7465414697236081
-1.8381567486842172,2.3171019996279076
-1.8369757267350901,2.407811809365887
-1.8318005458081181,2.77923144633282
-1.8270396627121852,3.0957973662559395
-1.8250914658568866,3.206324009185103
-1.824051320033244,3.3058757365333267
-1.82377771449355,3.31420683739111
-1.8211900079139647,3.4734376847407344
-1.8180057082438525,3.6471744422209498
-1.8105405006273083,4.0158277586414854
-1.8017549239744013,4.32660966491116
-1.7994559904084906,4.372877128234198
-1.7971309642770057,4.4331674256076745
-1.7935106840947286,4.4894407652631365
-1.7684831229887958,4.106236017346667
-1.7675492613368216,4.060486615816665
-1.765558079393101,3.9671382670114688
-1.761353892971648,3.778545522497256
-1.7570211951852073,3.549805489423833
-1.7525449490482856,3.2780693053804955
-1.7461475402524356,2.8596474870582727
-1.7458665633789243,2.832106213997148
-1.7391079686448836,2.3322784396366316
-1.7368192362393833,2.1772828663297643
-1.732916120156532,1.88601708385665
-1.7321650984551162,1.826419432840749
-1.7311831018191925,1.7470404471340106
-1.7069885661156052,-0.003525377077615653
-1.6892159731773826,-1.0192645022715816
-1.6881369414595533,-1.0340722949782435
-1.6830954041541573,-1.2459721630556193
-1.6751425006052385,-1.496456880423566
-1.667650998377799,-1.6336340351171996
-1.6489798665661934,-1.7965112523282074
-1.6473589486857825,-1.7902659086952268
-1.6462129610067977,-1.7794463643712357
-1.6370187695877016,-1.7282257721484642
-1.6355271215249296,-1.7300618110733206
-1.6206920810223844,-1.6279292114580748
-1.6100392251258866,-1.5807231190841835
-1.5886893850138808,-1.7378813744662915
-1.5743246738549344,-2.025852766649048
-1.5692107728548326,-2.1350341202154577
-1.5604293328952747,-2.3687268171308022
-1.5532853584210742,-2.583743537133714
-1.545403151239086,-2.782025195566952
-1.5452047727758695,-2.7868404529446735
-1.537041689086736,-2.9734069869260393
-1.5099090219538516,-3.093723810502089
-1.5086237349857732,-3.0853141490275395
-1.5064071647127824,-3.0469942537109014
-1.499698619565562,-2.885505696213945
-1.4818356271541209,-2.210036086127752
-1.4817882838406666,-2.190981315549835
-1.4817842507172694,-2.2107002106247067
-1.4791613939047177,-2.0622292566082363
-1.4736055931903977,-1.7473013506904067
-1.4734354299022097,-1.7389673859440964
-1.4708738273567585,-1.5933398363164761
-1.4664487315422845,-1.320032672871519
-1.463282125299559,-1.1016399853339114
-1.4610778618156073,-0.9910106797873948
-1.452393889679944,-0.4002516082229482
-1.449436472539664,-0.22375798849184342
-1.4478852015490724,-0.10441529550402467
-1.4463076440161633,-0.010194289706343652
-1.4400576658465805,0.38128587936262054
-1.4219901554902385,1.233478289309138
-1.419393953560964,1.323170790502898
-1.4168064289842115,1.4056887153196425
-1.4152305401509022,1.4610298336379275
-1.4044228784343242,1.6200672622235122
-1.4036472457904612,1.6001302661096175
-1.3956901591299673,1.6013226400259442
-1.3925794395487296,1.5451945910674498
-1.3888083806237765,1.4581577966549681
-1.3773399578424437,1.092097064495177
-1.3758934409012662,1.0383607979250364
-1.360468043515913,0.2446777074767718
-1.3546210361488749,-0.07851068479106034
-1.3451574418031778,-0.6407734028543847
-1.3390805528049134,-0.9702311077379063
-1.3353156577171417,-1.174347803554796
-1.3181216554935484,-1.8458238991765625
-1.3050091994717232,-2.0590653410064803
-1.3031256517431413,-2.065374594298994
-1.2983202029891765,-2.025152090275527
-1.2967471440696805,-2.031054575459299
-1.2931312168333011,-1.9734591333816385
-1.2900393219085298,-1.894748618733314
-1.286915546345938,-1.8148216977467304
-1.2860898139537364,-1.7822824444510132
-1.285636001495505,-1.782353467482672
-1.2849708207749482,-1.736675551576994
-1.2848813469687348,-1.747709412981007
-1.2814329082216445,-1.6231439116638
-1.280343135351934,-1.5796656068439743
-1.2801195040115374,-1.5552763329761212
-1.261514036372426,-0.546227360886285
-1.260544149092345,-0.46888509609056556
-1.2485088982334478,0.3210207143615611
-1.2440072130477127,0.6368790041674496
-1.2279897973677416,1.6269033393413321
-1.2255165643762556,1.7348096342569541
-1.2255146748499735,1.7425973069863847
-1.2225852571060956,1.888030598053423
-1.2176820695473025,2.0971767964276498
-1.2083053750272275,2.396534782948612
-1.2065578404896489,2.4139327215776283
-1.2023811057600489,2.463383591517857
-1.1989485275958276,2.474708394893967
-1.1956237156849188,2.4851957397231317
-1.1932102668498494,2.4554111567470924
-1.1840910860994198,2.2892317874661168
-1.167967358498443,1.5873251183963697
-1.1649842848518448,1.4250954359590389
-1.1647934176926844,1.4100290971574823
-1.1608943851484743,1.1442355912832325
-1.148349099018469,0.2879116028431563
-1.137697322654145,-0.5181667486939775
-1.1376494358838465,-0.5109334644246634
-1.1331007198600214,-0.8405785850653725
-1.131531801797496,-0.981256220327581
-1.1235501007413744,-1.503258908672407
-1.1157382472247523,-1.9682158286025635
-1.1108301397547375,-2.2398686411979645
-1.1032870260431709,-2.5637722688496347
-1.10036513490199,-2.664120681137218
-1.0994798989930459,-2.688786768521556
-1.0845135577913048,-2.9477070021709957
-1.074620579982238,-2.9045663023872548
-1.0678658001814112,-2.7975258505970797
-1.0661320227515583,-2.7590518258698262
-1.0589663213878202,-2.5461100121013005
-1.0515648834035873,-2.277196993907507
-1.0419399111710206,-1.8770511027801617
-1.0406625168382628,-1.8257953644137268
-1.0287196733232211,-1.2941022808002507
-1.0189664524362267,-0.8618472592815548
-1.0180622279481575,-0.8218838883402922
-1.0102505648557485,-0.5207092189364662
-1.0037240392581408,-0.30880967280778765
-1.0032951927259726,-0.3040209958718489
-0.9980988448089363,-0.16512230265669064
-0.9977449386158108,-0.15947358097599104
-0.9924936736749617,-0.058940328949242705
-0.9807243124014273,0.07948579768271356
-0.9697795940842013,0.06778916678248524
-0.9697462750383883,0.05228438875600835
-0.9598874855225263,-0.053945298604637065
-0.9539253046769387,-0.1287034279567535
-0.945102253515524,-0.2998562239172311
-0.9424619020502765,-0.35204822533755875
-0.9416989421277298,-0.3723199579325149
-0.9409031644457668,-0.39576230084460773
-0.918160905261042,-0.822931879624791
-0.9053753790478494,-0.9946764284921022
-0.9048922758991162,-0.996005598656545
-0.9029043344435439,-0.9974084892862113
-0.9018279398440532,-1.0041563570624878
-0.8960147588335552,-1.0319341797227761
-0.8814193552511469,-0.932667655974992
-0.8802748232318547,-0.934883280065618
-0.8772283226968431,-0.9010935955483211
-0.8679593155157752,-0.757069285362208
-0.8628581744161439,-0.6218945362087587
-0.8542409662230783,-0.4093247611849047
-0.8491955403862184,-0.2987819723451629
-0.8464630407191978,-0.20335246423514483
-0.8406451512167168,-0.01860852070193632
-0.8374685141046787,0.07354215689565652
-0.8360802752983956,0.1003455191604979
-0.8326501278747651,0.2328505415714194
-0.8224825130899607,0.5155120705858448
-0.8189881648243551,0.6506056523365988
-0.8185171684653545,0.6339281144964377
-0.8167294820684985,0.7030587433042732
-0.8155797318979712,0.7392002740159943
-0.8096118192255402,0.9208441576079593
-0.808302555175807,0.948736724699847
-0.8048317874997704,1.046840225623033
-0.7971847047519001,1.2380163085085165
