n_harmonics,base_freq,magnitudes,instruments
10,2.238933328387244,"[-0.13178263 -1.14792417  1.37145905  0.78847339 -2.81921297 -0.80906931
 -1.00640663 -0.52787474 -0.11385471 -0.34122681]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.987893065369068,2.3729013437048923
-2.986203929225515,2.4141882037911127
-2.9858763154996817,2.37893355207143
-2.9729257234659094,2.7554475830967275
-2.968818546026,2.871554854513049
-2.968812427792951,2.7917523699024462
-2.968123173910716,2.7968783174912946
-2.96803941288758,2.82489889986969
-2.964477165604008,2.8812538039792366
-2.9619084830992763,2.8730136928698853
-2.959058839658139,2.9083273014836166
-2.9551674283686804,2.9499759737405573
-2.9454687006177114,2.925425212473676
-2.9437401818371693,2.904916206368929
-2.9422185471134013,2.852571456857854
-2.941448588059097,2.847654673109635
-2.9316034214345583,2.6502111768064482
-2.914920883624425,2.157926423134036
-2.911677233228475,2.0430661946874213
-2.90904595357239,1.9288040434799119
-2.9059730297957866,1.7850536063931155
-2.9032219637374252,1.6573543437673408
-2.8874052759159543,0.8774405209886192
-2.881622405695833,0.5230054923829822
-2.880989901024627,0.4547008648778361
-2.880788901942608,0.5011858346174546
-2.876524593497516,0.21535915954389248
-2.8696320905220096,-0.14011696253302866
-2.8647371674891806,-0.49438739811822247
-2.8639216024223115,-0.5865119572910524
-2.8589382058225397,-0.8523705181949458
-2.8581266563589383,-0.935223778332455
-2.8567140088735377,-0.9812498074041894
-2.8557260243697193,-1.0355788293052117
-2.8511205059831246,-1.3309248146855712
-2.8476549005703697,-1.524073543347615
-2.8452006401695877,-1.6879362926452266
-2.8270178293365014,-2.645230116257295
-2.8094659412454956,-3.519458806277032
-2.8049799710021937,-3.774204096392209
-2.8006355046388487,-3.884812455661454
-2.782922617284198,-4.49814613982627
-2.780934167288348,-4.536952774733216
-2.774018136335158,-4.669520191297368
-2.769081278026161,-4.885969957868242
-2.7641789167080626,-4.9225745041368825
-2.7561941956909655,-5.038086902863525
-2.75594583552906,-4.97969106661902
-2.747781149633203,-5.050509475719434
-2.744856504395874,-5.086716486273578
-2.7424019709532423,-5.063399960472927
-2.725518521275795,-5.028580083185143
-2.7228903153211226,-4.994802621228995
-2.7223101386290454,-5.013389089931437
-2.7204782084127626,-4.983983984844374
-2.7190342764699307,-4.980621394852411
-2.7180296877121037,-4.937434753487989
-2.7132466097981127,-4.84700340243093
-2.7105101082689584,-4.880083376192825
-2.705228471912355,-4.810743467161636
-2.703722242051869,-4.7343915291360315
-2.7030562166369254,-4.763486481224823
-2.6833924310971917,-4.312377470212684
-2.6722800251914123,-4.050248098702923
-2.672109143038727,-4.021522440540685
-2.664096550501096,-3.7532947575805027
-2.6540823396284776,-3.4998283737741436
-2.6479610780802325,-3.309045940663454
-2.6426783909476406,-3.118830912502839
-2.624731564017405,-2.436616868785588
-2.6215960739612982,-2.2872264083070153
-2.618047455609904,-2.195223566844896
-2.617766557024252,-2.2268640389745658
-2.604668898901489,-1.6324561859907631
-2.6015982545226213,-1.5507552416143289
-2.600303205822712,-1.543955322583817
-2.598388669356342,-1.4233025118194176
-2.5961265114009824,-1.345322003761749
-2.591561025291166,-1.1664472975005626
-2.587941517326631,-1.035662252505803
-2.5853353375115646,-0.9795158624325324
-2.5826922223939954,-0.8330279851287465
-2.581849955101143,-0.809050613511241
-2.564906696830148,-0.07164361359371343
-2.556272920645557,0.19835718552357745
-2.555977509014798,0.25042195246977716
