n_harmonics,base_freq,magnitudes,instruments
9,4.693150204185724,"[ 0.83737773 -0.92595024 -1.2160166  -0.40523036 -1.4919211   0.04628329
  1.4365364  -0.33323799  0.48264422]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.998783019376734,-5.136038418365671
-2.997688102506192,-5.183029107840536
-2.9906261446293962,-5.288395837843677
-2.9901983338425246,-5.3254661823579905
-2.986103015282614,-5.2572142435399725
-2.981109444894109,-5.124558546970935
-2.974236453771682,-4.679295239961224
-2.972890462362421,-4.559742853771516
-2.9658659601241477,-3.8654163555482906
-2.9647227281557846,-3.7537470044822125
-2.9516693515462324,-2.148876835381297
-2.9497919057402946,-1.907240212028074
-2.949031302066417,-1.8060517757957533
-2.9473876671931922,-1.5951655039147459
-2.943401867835716,-0.9700750237054322
-2.9426758260851797,-0.8822767939237978
-2.9332867456327874,0.3883505933957385
-2.9237198859227695,1.4657218895957727
-2.9232487478971048,1.581709867727573
-2.9195713123757283,1.8680207621327873
-2.9184638848682187,2.02212530865849
-2.9091247120950023,2.6401727448626815
-2.9025511742637295,2.969443734170256
-2.8928470401555035,3.0251743058048057
-2.8791337629588485,2.688759356515956
-2.8742129435374766,2.4818397756778103
-2.8710225405489487,2.2685308948906417
-2.8656909405670765,1.945729342737941
-2.811878975482958,-1.2342014427305583
-2.804354054999303,-1.374257442628326
-2.80331127913563,-1.4226552368024088
-2.800223495676242,-1.5022443104370395
-2.7941928417342865,-1.437795929685076
-2.7730026488803508,-1.44255561024898
-2.769604078241174,-1.4473100621853512
-2.7512897298460475,-1.2404155534789223
-2.749967821196549,-1.255504968846081
-2.7472181628523327,-1.2685123738448563
-2.743844698445477,-1.1666629076318615
-2.7340522875362465,-1.092645135925105
-2.7329349585362683,-1.0527321997208017
-2.7328831247198524,-1.1191024996715628
-2.7075272552796754,-0.7406997828496759
-2.702991082774318,-0.6313909880788509
-2.702028484028437,-0.7023182803568929
-2.7016756998597335,-0.5999632035991905
-2.693952451181217,-0.4732208050199578
-2.689646411403019,-0.34006509876082436
-2.6835606147813684,-0.2104536298762291
-2.679478520437776,-0.12798168661678946
-2.677888982567695,-0.0820251299943167
-2.6711858638893156,0.06170528998119998
-2.6682590528985957,0.19009120634028379
-2.6590816658348375,0.33257347134810133
-2.657003908444892,0.3543702116606252
-2.647449743142764,0.5035768378897783
-2.644296396906914,0.5530549356789521
