n_harmonics,base_freq,magnitudes,instruments
10,4.128541921165797,"[-0.40723391 -0.11501577  1.13614867  2.64285794  0.74742318  1.41746566
 -0.49633675 -0.07216657 -1.39402739 -0.79660834]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.993727124413928,-1.6184955384919484
-2.9824648623993335,-0.3585886822721085
-2.982324327938543,-0.32295258882905864
-2.981952359728732,-0.30250876989320247
-2.9791912282306674,0.041943364737898864
-2.976434743138981,0.3368755929650186
-2.9612917463144512,1.912873305196349
-2.955531989506751,2.34794579694326
-2.947646389190923,2.8465509794939217
-2.946647220620286,2.852829356379252
-2.9375466133245345,3.0497616101862928
-2.937223619372949,3.0280368905231523
-2.9354304987852062,3.0139025996168467
-2.9341818663163832,2.960640240515464
-2.9330816520413783,2.9697307410262597
-2.928681981562568,2.8417639038971725
-2.924943462972143,2.6688695812445005
-2.9218865671540817,2.514183898618242
-2.9126935379824372,1.8198824806336138
-2.8979652554444337,0.3950324485917657
-2.8852256644544036,-0.90190702968439
-2.8801596861033576,-1.3144995382157987
-2.840912434259945,-2.357321197407892
-2.830029347666093,-1.8682373600252447
-2.8242932588985603,-1.5253286251406395
-2.8138346381643533,-0.8437980922804117
-2.813689143001352,-0.8419930095529073
-2.811472574107021,-0.6496781329123688
-2.808834937084813,-0.5009820943813459
-2.807559264796471,-0.4448032307819345
-2.799388652139948,0.05798066757880086
-2.7960467874306074,0.17328409795586483
-2.7945365492479697,0.22969988091243126
-2.7887964918321937,0.3926871596057115
-2.7754416284011243,0.45574109050170525
-2.7749584160968985,0.44419788459099374
-2.774497377020124,0.41557115576784553
-2.764645767818254,0.14882742973452512
-2.7624902063874623,0.05991767823903182
-2.760225577948659,-0.03456398083857673
-2.7554617991141983,-0.30830883509473067
-2.7553411663268124,-0.29954706425342076
-2.7541020513246166,-0.3937825272738469
-2.7530792201938654,-0.4602903869590786
-2.7486175394180545,-0.7257493024615307
-2.7454078389017047,-0.9870298518988366
-2.745152521492326,-1.0022552248597718
-2.7367646010039373,-1.6368660042411594
-2.7335230553457777,-1.8929557667134498
-2.731717412105336,-2.0108609279488245
-2.7315840540061056,-2.022383352364012
-2.7180092699851848,-2.959599727359444
-2.7096460772476982,-3.4147501954117896
-2.7010621688934124,-3.7145483584894414
-2.6936209183644624,-3.8760587433049394
-2.6886964696717355,-3.848843248410536
-2.6704605642996793,-3.5486874144362512
-2.668249767347885,-3.5428537645864577
-2.662892114779086,-3.311006889821744
-2.6504615990677465,-2.8603383412394154
-2.6496098608880754,-2.789437112888826
-2.646090023931792,-2.7114710636136956
-2.6363957541796896,-2.331731916222278
-2.631313763830305,-2.1361322248345576
-2.6266543355335017,-2.0447519970326433
-2.625294585703283,-2.0028846778344946
-2.624076678039121,-1.946238686507596
-2.6042297266906376,-1.5829128834875767
-2.592912572356027,-1.492086954274478
-2.5746441652791106,-1.2302977915137965
-2.5626264243999883,-0.9610422717967148
-2.5622856312496705,-0.9337781395194754
-2.5608288348186843,-0.9085004420633025
-2.5501632039098614,-0.48226817090275903
-2.546509907362399,-0.3914973901178559
-2.533828774308766,0.09768091690043679
-2.5317971908022354,0.19366487805382027
-2.5293845033931506,0.2820131256494082
-2.525629202220959,0.43678304902807785
-2.5252342755554373,0.4759298780189473
-2.524490330627394,0.506505554283804
-2.5228865108241125,0.534892164068521
-2.5147626748524026,0.8540187964062297
-2.5127371563899885,0.8830304854303402
-2.509290299957005,0.969801463274024
-2.5090686876468378,0.9887091853060347
-2.507781395929447,0.9863802591249268
-2.507131822017068,1.0065238926288846
-2.5007787217946267,1.1007843687462264
-2.499880971114994,1.1052262225026321
-2.4949236777909887,1.06884397238598
-2.4825124460759547,0.8229754367357944
-2.470291279683092,0.2604826499048916
-2.4655936367554103,0.01788032278778861
-2.461579746744314,-0.2641431897737882
-2.4601091367217984,-0.4043790742109375
-2.453426342970452,-0.8267162802179553
-2.4522743767006485,-0.9551203936766612
-2.4092152077031153,-3.2285344547121646
-2.4083761407761686,-3.1988022497814335
-2.4004474013635786,-3.172133554292011
-2.3895551768435492,-2.8278636507144297
-2.378758157324791,-2.1541393851337967
-2.3573571162251534,-0.21429690118494138
-2.3459928807968145,0.946946879063142
-2.337197324272105,1.823038932461924
-2.3256257709845047,2.870994532047156
-2.311607424429332,3.840130276736407
-2.3105904447292716,3.8898533611979147
-2.307028572190887,4.022294920003295
-2.3069317270364786,4.013805567556225
-2.3038107323855597,4.2263183017296075
-2.294020829833171,4.5102582800988955
-2.293910443950388,4.516328448133885
-2.279592479819212,4.712585701782412
-2.2762532290292934,4.769312845339015
-2.2715001584548027,4.711346153058826
-2.2708505691112153,4.765267073266645
-2.2667770253853234,4.698291134058454
-2.253921001333451,4.574281826287835
-2.253639262895461,4.587518040405382
-2.250455665824629,4.490579805568164
-2.245375137917653,4.408512401699444
-2.231573971851776,4.110167036231681
-2.2244003196777404,3.863432948682565
-2.2210790576477963,3.693353634589521
-2.2159891463014585,3.5617267497991647
-2.206342997515512,3.1536029494159727
-2.2062205978399634,3.1546315944355205
-2.2016373506560867,2.895430939572851
-2.197155117141266,2.639000243116381
-2.1942472736216816,2.4690956350983213
-2.170656360067417,0.9181991390507325
-2.16820624909545,0.7080389363324853
-2.163076030747173,0.348258496066819
-2.1565746023697274,-0.2028297850588393
-2.15482298948199,-0.3300778539972086
-2.1530883708148583,-0.4286199848111412
-2.1498540781774276,-0.671061828589534
-2.1422351946918905,-1.188736381819027
-2.1407222401185635,-1.3503207371074335
-2.1399322248869423,-1.384188842648294
-2.1364105969676537,-1.556817279597519
-2.123591636263629,-2.206166002760263
-2.116490527141045,-2.460238896743998
-2.1143649736547294,-2.4852396114668434
-2.102358913362263,-2.6013082369850986
-2.096184457793882,-2.568719119048456
-2.0807142630388764,-2.252634494667155
-2.074379121593366,-1.9772644483892772
-2.0665055409985804,-1.673466915688789
-2.0660039252454787,-1.6271105312555079
-2.062102808017657,-1.44222679332885
-2.0600800974156668,-1.351370887304629
-2.0507207925325615,-0.9258069342448734
-2.0269704070061723,-0.19542032776156507
-2.0020057438671808,0.11742588628560029
-1.994144777857502,0.10909714955202794
-1.98772327771635,0.0874441135717336
-1.9835030023210545,0.08007298126014464
-1.9744465908709177,0.0019169287685721105
