n_harmonics,base_freq,magnitudes,instruments
7,1.7563174906003596,"[-1.87312632 -0.29925932  0.90350555 -1.06844459  0.66033683  0.81984776
 -0.93710167]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9997346975025962,2.179677112984974
-2.9930981088459516,2.2670111441531016
-2.9839429367720127,2.3388915569114537
-2.9743150270225556,2.4494504584032755
-2.973986128934544,2.421203556915392
-2.9666255873807152,2.50095966432717
-2.9657265383408795,2.506410555599973
-2.9654815003201485,2.51578686625147
-2.964715417358649,2.538729993590916
-2.9551143122960184,2.5751403498965537
-2.947993431212609,2.6299553379184832
-2.9461540190867046,2.700319549310896
-2.941317680383366,2.6936048552593816
-2.938559724521312,2.6974285146754875
-2.9250204725408873,2.7506002241526284
-2.9202399819124265,2.770981437435098
-2.919598494062822,2.7928279013713904
-2.9136519346649847,2.8455157208050625
-2.9112918033157724,2.839696677927499
-2.9033609134106406,2.8785179100894083
-2.9011436017373873,2.8876291095303346
-2.88011449652104,2.9168621789380675
-2.8569102275527305,2.9372614126447316
-2.8531310040053866,2.950231314112261
-2.8527143682609726,2.9770906575002276
-2.8524918799543295,2.9703116879078633
-2.850134095238361,2.950952401314788
-2.8484924121913737,2.95818805319763
-2.8389448599985716,2.954646542727916
-2.825362961169984,2.97672006699291
-2.823389357775209,2.953357223488168
-2.8165444613830104,2.959236113189035
-2.8153156519117317,2.960898213410775
-2.812714728290536,2.9474525278264516
-2.8097515916591895,2.9458062175049737
-2.8088204711085747,2.981109979756943
-2.7986120998703417,2.9533373286899463
-2.797059474264872,2.9170587140917053
-2.797038336747674,2.9147318987828936
-2.78154250134617,2.882780947408011
-2.7755853885006774,2.891814214714644
-2.7723334729156224,2.88308247574138
-2.7710194153889276,2.921213915768394
-2.768805454152796,2.886250016626229
-2.7675660887226217,2.873425754388737
-2.765240187785551,2.915737548989185
-2.75750409395856,2.873902520344897
-2.7546327670437023,2.841072481266438
-2.753974949394244,2.867632915033447
-2.7479862580798393,2.822545777722215
-2.7445259921029077,2.8182801578732497
-2.735298807508582,2.787870023431137
-2.733339596483054,2.783295533220343
-2.7271803313176344,2.746796254568718
-2.711700388348891,2.6519248222902863
-2.70290222842023,2.654985765936158
-2.7007607075709252,2.618154418242195
-2.6820789793399067,2.490731847853196
-2.6814393252455773,2.4696924037862797
-2.676392214918338,2.424577346756765
-2.672195295754487,2.4140624305069496
-2.659750540365051,2.303620591947664
-2.6587127088977427,2.269987410050791
-2.6560324570706433,2.2956229576792615
-2.6510386043907292,2.194326280890079
-2.6495022813035485,2.204119290160045
-2.648832143594934,2.1857120276947675
-2.6431418560550544,2.1271338549159022
-2.6334455414702838,1.964910369820436
-2.6314797882975802,1.9814742083602934
-2.6304676531555407,1.9706889562484695
-2.6254734772631285,1.9479389597401524
-2.6131203363393336,1.7709422149258458
-2.611992741273123,1.7149524702362067
-2.610108957473906,1.7262093846287954
-2.6018349041085407,1.6045035646604384
-2.5944638812760017,1.516946260914634
-2.587363116451457,1.3897477787283636
-2.578877085779432,1.2428925530850072
-2.578107662884624,1.2768840534522046
-2.571419121623575,1.1425870411922727
-2.5660271892915847,1.1130200273053987
-2.561939678402964,1.0120506276717514
-2.550934059095381,0.8602484681412502
-2.5440102920758485,0.7233758627836323
-2.532300160054019,0.5180892646611863
-2.5314869001753006,0.4989499167200204
-2.531001973235732,0.5517282437854777
-2.525516516167901,0.43451120462167514
-2.518796773015115,0.32256910839899333
-2.516273785090002,0.31534224218268947
-2.5160989295745857,0.20746707793835373
-2.508536108414753,0.1199527108289268
-2.4999798383829286,0.023209443954459768
-2.4994090970198988,-0.02112254310147285
-2.4901033169288604,-0.14292416924817544
-2.486229824317728,-0.20777806161526938
-2.4855092938142382,-0.2113396294792637
-2.478848926070282,-0.30183232688887557
-2.4622534816369637,-0.5085782120618392
-2.4602189272871895,-0.5317257899721787
-2.4540083653318225,-0.6011377090330113
-2.4476989325573646,-0.6974637666485948
-2.445695538237751,-0.7003110855404002
-2.4384215566625462,-0.7429986860497437
-2.43591723093418,-0.7816159236652211
-2.432623910868641,-0.8089206030041327
-2.4307835574938474,-0.8447632432794848
-2.4304542709889883,-0.8383709045201473
-2.4245352377471727,-0.8525016423746704
-2.4212333801481583,-0.9006501735025793
-2.417171129473247,-0.9180378176258146
-2.3950717495453935,-1.0321064746416337
-2.3929746303318478,-1.0511846114190833
-2.3913609971420575,-1.0194126435426059
-2.388622574702106,-1.0395584382737826
-2.383134831195066,-1.0209310972528398
-2.3751722007225986,-1.0345286801684368
-2.365879509390698,-1.0038610653607214
-2.364415921594959,-1.0283715345090194
-2.3508443131646506,-1.000680818366648
-2.347869220058481,-0.9817329025239244
-2.344297052732904,-0.9659917758236741
-2.341317281393815,-0.9752357092107797
-2.336987615021577,-0.944580389366015
-2.333162134050334,-0.8613450834337495
-2.332268970204464,-0.8904097501361256
-2.3287318866145634,-0.8546659012589408
-2.3195494816785667,-0.7853033188577939
-2.317218427317272,-0.7187417005374022
-2.3011600306335396,-0.5498812251952541
-2.3004733889813886,-0.5515405846155165
-2.2999272881721726,-0.5256593378649917
-2.2986312883351756,-0.513614337310263
-2.265397881198307,-0.053616475975199515
-2.263246519609517,-0.018322978015394856
-2.2604000599714285,0.05007868096538727
-2.2554146648400986,0.10367170346428362
-2.252541024467806,0.18179644759974517
-2.2455477121765925,0.29045878248506385
-2.225480683644882,0.627819474285753
-2.2190102935109293,0.7615451008329831
-2.210387744505244,0.9055893319134588
-2.197615341079554,1.1129641266475243
-2.1859537550471986,1.3113776594937925
-2.1710706965026443,1.5499476282861522
-2.165499141822244,1.6205103936646574
-2.1629715026346323,1.6636670853855264
-2.1628138341369323,1.6668219122041996
-2.1561971661952355,1.7942197327439195
-2.154084921057912,1.7912689058701712
-2.143454037751443,1.9509006297031941
-2.143289050809167,1.9202261879217035
-2.134911823428677,2.030087293158052
-2.130666479508693,2.098868810464655
-2.122482636905045,2.197015199589062
-2.1164330915895047,2.2285948372400397
-2.112770185855045,2.275400282001847
-2.1089556358383836,2.305074927324203
-2.106726730432716,2.311992405098411
-2.1016622210858134,2.4048949338786634
-2.1009439532388057,2.3830879838577106
-2.0974208385358777,2.3793030237559454
-2.083801828317662,2.448334344697224
-2.0715111231554757,2.4911294276923277
-2.0710978924393424,2.5165597643126727
-2.07102873617062,2.5148393849304207
-2.061245501293294,2.515545480198581
-2.05941037845534,2.4839870640799067
-2.0560374114446125,2.556319635053995
-2.0532187434121685,2.5166297492924543
-2.04142382402002,2.522948040476224
