n_harmonics,base_freq,magnitudes,instruments
7,2.3607688463250187,"[-0.08786988  0.35357857 -1.56956717  1.19666103 -0.55081335 -1.61097726
  1.11910781]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.989687828533046,-2.8888542394283157
-2.983422484168794,-3.0960767585893687
-2.9833207536555264,-3.1136469035773318
-2.9800275632681252,-3.2455295305154785
-2.976552685305337,-3.3559266980182696
-2.960357961632556,-3.858647885632955
-2.96009044723934,-3.849635878392844
-2.9584607030531207,-3.9052497049234973
-2.956889617845788,-3.955331110186371
-2.95654763184564,-3.9729485212266398
-2.95245533961539,-4.083313452556862
-2.9519272652022885,-4.014108839142308
-2.9507267716882026,-4.046629933333176
-2.9373682994212427,-4.339254870253827
-2.937086682661106,-4.322110640688632
-2.9349707511722527,-4.341206127837662
-2.9212652753734805,-4.431619343246184
-2.905970260816008,-4.460048524757462
-2.9045290778221196,-4.400627478462298
-2.9027166034528697,-4.394123649568728
-2.8960688490800104,-4.314571524386638
-2.8925708529370846,-4.311804566851697
-2.8905953967644007,-4.256760958366038
-2.8857334606333414,-4.16018493305738
-2.8837803532194,-4.12382669699504
-2.8761154995305835,-4.008886254637735
-2.8573574364372556,-3.5212809343652
-2.854167457625487,-3.41985292180188
-2.8457905362120215,-3.187759160028603
-2.84526275784612,-3.114736454453457
-2.8359801782365492,-2.8066454741654137
-2.834347232957556,-2.727913619952285
-2.8339161785693747,-2.7447336490495986
-2.8245640444434112,-2.4095723564930243
-2.8140568116110343,-2.0193953949587855
-2.808905393682992,-1.8072605063878233
-2.7903369363625163,-1.039652880346645
-2.7847730788562655,-0.8519486644843569
-2.7626560676770033,0.012121761510325797
-2.7616849815777065,-0.034357847319076325
-2.7539954765360797,0.2127769951064116
-2.740966515209734,0.6804369635856404
-2.7408953150554876,0.7004803585774864
-2.739512318281327,0.6964122828867846
-2.739393135659653,0.6839517051874547
-2.735290011532957,0.8445881152619032
-2.7335478301861857,0.8751903694021802
-2.7246240055391793,1.123860979959815
-2.724007308990056,1.154735344625527
-2.716272446069724,1.348368878136908
-2.714289162635051,1.368008060034276
-2.705417719244764,1.5412227685822806
-2.694721935841324,1.708652339536289
-2.690135420105615,1.7753741193081325
-2.686181177064003,1.8251689028158238
-2.680952032925334,1.886733711520119
-2.6778251546131706,1.9240797639170633
-2.672975968825308,1.9787489607005913
-2.660409917530921,2.0304623519769884
-2.6535690973750867,2.058782128988168
-2.652839684372979,2.067207144405925
-2.6448490921051366,2.098311659594704
-2.6440954257946263,2.0983087936395313
-2.6292804544475974,2.1365004277905797
-2.627448475155483,2.1501812379725607
-2.62406319961081,2.15946211860927
-2.6237666241746824,2.1229127751933974
-2.6207826117727535,2.144272326681939
-2.6184505438436823,2.103272531760987
-2.618383424908136,2.1267540668869582
-2.6110818607663084,2.114539740337173
-2.6091534515470345,2.092766674619318
-2.59493184486739,2.0420465039202766
-2.591655264657819,2.077656281954994
-2.5857351629764738,1.9824046773382462
-2.5581235536046503,1.9246688409473736
-2.5576566536957266,1.8875985593056461
-2.556382055542273,1.9252265050559665
-2.5456198665354037,1.8755747147592188
-2.544927937012318,1.8369267902311506
-2.5402525899821757,1.8315865631545771
-2.537897489152022,1.8564741928416144
-2.53372723079595,1.8194731031394427
-2.5317951662324703,1.8086175059866476
-2.5227397507654583,1.766007842243196
