n_harmonics,base_freq,magnitudes,instruments
7,2.6036458095611374,"[ 0.93913666  0.38606176  0.01507923 -1.53948823 -0.37119939  0.51634855
 -0.66749615]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.99994409255235,4.380234493993952
-2.9978857178313345,4.361058898737978
-2.9861413219001873,4.144434720709857
-2.9860033428450077,4.117236846031501
-2.973790234183322,3.7930917316395862
-2.9701409870998168,3.7056379043848526
-2.960808881679781,3.3515420152539557
-2.9604336555250206,3.3603252903361853
-2.9582766467884927,3.2661917409511187
-2.9581690637423623,3.2719317672945785
-2.9580625520733124,3.264114009071047
-2.957228101737819,3.2372479128228466
-2.9569815876418897,3.202296361123757
-2.9452995342073716,2.7444605091157377
-2.936614290688173,2.3922625794376895
-2.921863529712867,1.6787043220589946
-2.921385739415147,1.6540736382215246
-2.9161383491536004,1.4205543107224277
-2.9134991175036298,1.2834429030338184
-2.9025377534178474,0.7736810004684478
-2.902119374699186,0.7313461245985255
-2.8970108786093194,0.5308022186979419
-2.8956657831945365,0.43715805076920394
-2.8941202774121404,0.3909594869013956
-2.8875634970714703,0.07614936848404864
-2.8842387138590704,-0.037382916463692004
-2.8755351741687285,-0.44160484597530053
-2.8729012396262252,-0.5225595450891035
-2.869377925394772,-0.64551024313075
-2.8692291484180066,-0.6393730560248712
-2.861795025606022,-0.9076982662474071
-2.860479258902468,-0.930750384061865
-2.8599768909562933,-0.9521069230325738
-2.8594905359878062,-0.9547327439183202
-2.857994069271392,-1.0211757485281638
-2.8578660884157507,-1.017391800606078
-2.846584204536805,-1.32388583341278
-2.845374739944053,-1.3701747358150418
-2.827829067533194,-1.6702434655761862
-2.8190788784644756,-1.7311359663948847
-2.815811446786644,-1.7551578954371772
-2.8143259346267095,-1.7608888806023055
-2.8052258555629908,-1.7676776235916327
-2.801077653274787,-1.7556427803869334
-2.7925558448327696,-1.6749782136076625
-2.7895764201357096,-1.630309806694803
-2.782981410883807,-1.5260859731753966
-2.782475821581399,-1.534289174520852
-2.774698445241196,-1.400610700426893
-2.773681945470792,-1.3708700149169164
-2.7736733868103616,-1.3737178041501106
-2.768727477881588,-1.2400497664126608
-2.7653953649922642,-1.1768997840395732
-2.764010286487469,-1.108204019325468
-2.761537946945703,-1.0903764589160354
-2.7419983291094034,-0.5002084306201813
-2.7401202369249678,-0.42755747246840325
-2.7073403036101955,0.6977940524192736
-2.7044991176335005,0.7982838111156871
-2.703104981286102,0.8523157921879434
-2.691351602920472,1.2298950114405724
-2.6857475555865973,1.4053175640927436
-2.6822750221266074,1.50897143343735
-2.6622023095480616,2.058152396806088
-2.6580094437808848,2.1261984779033813
-2.6431863159137983,2.376405229366579
-2.641933907651527,2.4154152980624435
-2.640724155877011,2.4400915744965554
-2.6335484458814165,2.5191657112004147
-2.6320717019233046,2.5379278507301666
-2.6062023394615608,2.664150065790498
-2.5998946320116363,2.653733404081012
-2.5915257157188565,2.6042004276200297
-2.5815422560847874,2.535269938389086
-2.5677460186721093,2.405851296030732
-2.5650089037381125,2.353234539995991
-2.549944838579325,2.1598306609204356
-2.5355332827441526,1.9541311653952087
-2.5344368891086253,1.9176638337661043
-2.52662127955188,1.820841530152983
-2.5189644695925892,1.7021392478219748
-2.5097727932446032,1.5958060772447893
-2.501005281002132,1.470603212716945
-2.5008256105049917,1.4741554909268062
-2.498279833336297,1.4400022569992756
-2.4856119889657444,1.2910298343011
-2.4827334422323384,1.281632860959934
-2.482073113633193,1.2819182498864292
-2.476206177847388,1.21894330552798
-2.465553816054496,1.1203097100211072
-2.464408640539685,1.1358974410396048
-2.462355964171902,1.112319314714229
-2.4621744092884708,1.1292276173308482
-2.4621587344431752,1.1464962920836235
-2.454437259624095,1.1044347969255413
-2.4412758003912076,1.0525669989323183
-2.437886659591972,1.032604686159734
-2.43321534484933,1.0462781343259455
-2.418174721020269,1.0320503287455536
-2.4168291819862984,1.02580924874398
-2.4139527248684205,1.0423627105842213
-2.4123152375383206,1.0092611943805376
-2.410506461359456,1.0296537099794512
-2.402548132121687,1.0484242189514463
-2.401760951948857,1.0463222113842163
-2.3997769344969693,1.0421889175389005
-2.3958270878751913,1.0361465270521357
-2.3912357060481453,1.0483020565878898
-2.3908536596101984,1.0316191977517217
-2.3846174933173003,1.039157970359877
-2.368129178044841,1.0159811737434874
-2.3625142468599627,0.9919129560075215
-2.359820793133993,0.9863308969930358
-2.357005706762208,0.9676621457611411
-2.346396996230054,0.8945837197520573
-2.3459975999183422,0.9034916586723746
-2.3446768439797285,0.8828941621354974
-2.3408289736980374,0.8280164345952143
-2.3311613612294826,0.7659166791197914
