n_harmonics,base_freq,magnitudes,instruments
10,1.9844714351660908,"[ 0.98452489 -1.58913517  0.11770731  0.3321483  -1.72716784  0.30945639
  0.16166655  2.26059167  0.53720407 -1.02867458]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.995806054205548,3.82586281440435
-2.9939168949740687,3.8455599558428015
-2.9855918511464195,3.907466485376291
-2.9808343179112713,3.9482753229298653
-2.977117938692296,3.9537032795292024
-2.9690373743745107,3.925487135277538
-2.96479733291967,3.9188857248789573
-2.953952921071786,3.8174611354399546
-2.9525958574462967,3.8064096143879556
-2.9466994377109,3.7164199984431425
-2.9462698229645126,3.73292781118875
-2.937550491403082,3.569491774409076
-2.922739717396397,3.2801717268226063
-2.917625143212902,3.1604916045785765
-2.9098140427994745,2.9697022150966923
-2.904064749983992,2.829489186462225
-2.896905146168259,2.6606591652726337
-2.896630202358932,2.6672795712869792
-2.8962805824864137,2.6495329930110327
-2.887757629519445,2.453271741561697
-2.8865642305186423,2.4091455236573176
-2.8688403370351465,2.049436181202975
-2.8619552393844776,1.934884468840712
-2.860245509087066,1.8987646438358927
-2.8458864104971013,1.7021344537384644
-2.8454083981450005,1.6943332747971496
-2.8389917530564417,1.6294601725587337
-2.838322845918266,1.6120210877121106
-2.8342567045276326,1.584966275190978
-2.8310259109379494,1.5680425222741505
-2.8292638976083726,1.5609247974959914
-2.8199905532644647,1.52789767468
-2.811240990353693,1.5261397999791078
-2.810708190143452,1.5282484791760211
-2.8070178548402756,1.5434670729281237
-2.8031749539710935,1.5406796400550278
-2.799069387592308,1.563977643345829
-2.792619651012095,1.6252937445239093
-2.7865353944224784,1.6810565988830914
-2.78442349942151,1.6872774720148984
-2.7685519116775987,1.8818155359446391
-2.7662998071524005,1.8968623726486318
-2.759160428140082,1.9893539385171042
-2.757007740454984,2.0285709353741233
-2.7511313967602504,2.110835934263292
-2.7440061366347153,2.196271921119888
-2.741836165159228,2.2337904845356378
-2.7051879133527708,2.6077739909735826
-2.694210646126888,2.646917518871837
-2.6926173735663532,2.6547591061289286
-2.6911444427307014,2.665035823255085
-2.686466471922906,2.6601528138267136
-2.6527452761554136,2.4941142158757375
-2.6493219378360404,2.4552866506456303
-2.6488941649488638,2.441970841746859
-2.644600474321754,2.3917775337745644
-2.6353578136510283,2.264741495380794
-2.63472309948129,2.2512750486003483
-2.629545370654988,2.1689918742218084
-2.6257620476635335,2.1036107280419105
-2.6247014333065897,2.0895278956148426
-2.6189478052291335,1.98592198044771
-2.6087601419262163,1.8012097892791221
-2.600165181130219,1.6315577232533478
-2.5997644045756862,1.6141548439038385
-2.5950875718066655,1.536107819034806
-2.58405375308699,1.322025090496166
-2.5685492860829098,1.0487129943510454
-2.538561721752476,0.614654619924593
-2.529493342733461,0.5255804289765702
-2.5269131722372644,0.5027816287485352
-2.526148375580158,0.48754461052184517
-2.5123735490680543,0.40112784653488376
-2.510266271631618,0.39250323394803155
-2.507452102933277,0.38310283366802567
-2.499348156370189,0.35130680726097624
-2.485995093970569,0.3154907386903537
-2.4731377688989484,0.30153510602799144
-2.4719123332498834,0.2973705158583606
-2.4710258748260143,0.29623826702079536
-2.468454536808295,0.29663771132546174
-2.45184467400387,0.27173907201515723
-2.4418694410523534,0.22486197292614116
-2.4384163737292996,0.20406959296620103
-2.435784099530535,0.21149592941461567
-2.4234336833083843,0.11740131119818918
-2.4200119129343123,0.07851196611255454
-2.415673675880609,0.045188941799125186
-2.414888266150321,0.024624564319075053
-2.4114056190811484,-0.020415718739090934
-2.404946217538324,-0.10723715918365352
-2.4007973326251513,-0.17793513683439077
-2.400090686176473,-0.18270926205100743
-2.399904927289798,-0.19920856986167207
-2.3979047053924365,-0.22352819099047772
-2.396919094775284,-0.2550337952906885
-2.3955221122126296,-0.270255632498489
-2.3905168115982196,-0.3710030789988556
-2.384866727809711,-0.49311124032122194
-2.3748296432772684,-0.7422655001008334
-2.3637521672485082,-1.0487862117236806
-2.350111444814144,-1.4819454332298674
-2.347207852324944,-1.597726679774802
-2.3430755216199275,-1.7450717820191508
-2.3392313975881316,-1.867807656528395
-2.335022626642841,-2.038156106993892
-2.3137762164484776,-2.8355311297461245
-2.303629243788626,-3.211763712270814
-2.2921086252080305,-3.6130491842058547
-2.2822408508907115,-3.9374457929599846
-2.278964509002006,-4.036427641534391
-2.277307466692197,-4.086743942776577
-2.275333785096197,-4.143957497434618
-2.273531500120622,-4.19086006945116
-2.2686758727539926,-4.314085240828973
-2.2679604942520726,-4.318963225854568
-2.2674639547687114,-4.324196600534507
-2.2581096625341286,-4.505486791570692
-2.2356770603464744,-4.746491438731584
-2.2356496696579686,-4.754698381055377
-2.2228952192848537,-4.708613680502153
-2.2107187718061705,-4.535748015456128
-2.2027524537220504,-4.36115410698223
-2.202149104369234,-4.3472181137201975
-2.202038208618208,-4.338972474794379
-2.198314041982383,-4.250899336695752
-2.193889741402529,-4.111664939605742
-2.1925044269550455,-4.071859434169479
-2.181800639752603,-3.6650285051782916
-2.1680014661081843,-3.037276095563797
-2.146536070456683,-1.8379312987394631
-2.144356114491834,-1.7035248060568446
-2.14430097619291,-1.6916709551222595
-2.1361292080016385,-1.1872210501130303
-2.1339032221862766,-1.0521735948460753
-2.1189246548959737,-0.0667594985482654
-2.113988568544399,0.25108565065811517
-2.1067533191385075,0.7194712726409589
-2.1042049028004297,0.8655670375660279
-2.0973867518848124,1.3003793166040052
-2.0912331582939334,1.6895125366536958
-2.0878260140559646,1.8776827825813813
-2.0647933856653395,3.1267039181477765
-2.053889213477362,3.5910170258850553
-2.0519063907421042,3.6656774449753957
-2.050151525026525,3.7277851733951763
-2.047576997289444,3.8290731564458604
-2.033364345508883,4.2222240419267845
-2.0313654251964994,4.271333064786185
-2.0158362613997127,4.489987239181673
-2.0147200673811936,4.498819576832053
-2.0134910505635495,4.507256875398262
-2.0036387525978205,4.519735763277946
-1.9999119000805945,4.506280041122107
-1.9941888034712507,4.485101858074807
-1.9908530630933945,4.426352475571984
-1.9854248333891715,4.3517674513091755
-1.9772654206081741,4.1839396173492585
-1.9602515080825091,3.6942332428424005
-1.9601612082128967,3.6946943908320495
-1.9527237720385398,3.427877904487708
-1.9488940836238269,3.2818826533340806
-1.9465300989361802,3.1791835977998804
-1.942817395492768,3.016588648440891
-1.9425261190579577,3.013494872162446
-1.934698012669324,2.65397524304759
-1.9278915737473918,2.3493478150557867
-1.9197207770982982,1.948268542309177
-1.9130714135879363,1.625886668125979
-1.9086222021664843,1.4008995844021723
-1.9024935299635324,1.0926166321053925
-1.9020121362409292,1.0655672046413787
-1.8928401522395406,0.6076333692956566
-1.8888324214504328,0.40568268054551865
-1.8848019576168489,0.21432525149305864
-1.870955947597526,-0.460358238075219
-1.8646308194314787,-0.723784532824379
-1.8641459004900947,-0.7382491727090527
