n_harmonics,base_freq,magnitudes,instruments
8,3.1607488518052795,"[-1.53575608 -0.79610181 -0.9306382  -1.32578668  0.51689621 -2.05187616
  0.55236205  0.11974227]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9976913488234347,-1.5545518921246178
-2.9954724833919917,-1.4614289966749048
-2.9882325795063007,-1.064125032569999
-2.986388161247886,-0.9533419433788566
-2.9803212573666453,-0.6073248526086179
-2.9772711603354765,-0.43841290264245164
-2.975451574516226,-0.3695428365236892
-2.9732601704442287,-0.2519279871033253
-2.963394313580999,0.21970665445899262
-2.9623194846882788,0.24146196160355454
-2.9613105293968705,0.30545333246486417
-2.9612643852132514,0.2761016768243738
-2.954700231466946,0.5153795217486441
-2.947993338957799,0.7708872068099676
-2.9374139458576196,1.050968504557766
-2.933014270568429,1.0988299034121978
-2.921154613498751,1.2315430886609695
-2.9208182125287374,1.216699134365859
-2.9179631613312296,1.2182788375920361
-2.906791824056932,1.1793097292063113
-2.9035232661094823,1.1357138706890628
-2.8972254183596027,1.0411621481354867
-2.894047556569303,0.9624859521877135
-2.8904679843849563,0.8914660317458161
-2.8754175776084026,0.5059492727115861
-2.8740371498343107,0.46213100252327854
-2.8704653418789983,0.335270960457556
-2.861778066059264,0.07078824747208658
-2.8581621587933954,-0.021865033307907972
-2.8482862161989235,-0.33679493138054906
-2.8463190462630665,-0.3515396703258577
-2.8404615826466437,-0.5359395272757556
-2.8229832828843797,-0.9365270827936705
-2.8218659768488035,-0.9281106651221235
-2.8159938055488407,-1.0355590676358362
-2.814783204083508,-1.04683412772572
-2.8085293683774486,-1.0840766986117047
-2.803782972840036,-1.0803709914994648
-2.796064776985502,-1.0851979301722565
-2.7916176659557124,-1.0481145288096951
-2.791341519328848,-1.0636823878669608
-2.7889169933317124,-1.0585160309441868
-2.785420369433699,-0.9737427834050978
-2.7759847040898302,-0.8396632523626978
-2.7750931804314836,-0.7996780948989602
-2.773828207645282,-0.7769799806706688
-2.762792569280885,-0.5286164187968123
-2.7582650997678373,-0.41910200982550283
-2.7565670426392828,-0.3690341660588481
-2.7500624208111355,-0.19903252416488804
-2.7367347869666787,0.22834141505555708
-2.7324708902160433,0.34171387371432593
-2.71955422196067,0.7110724685845683
-2.704863992517394,1.0774744000085934
-2.7016811218077743,1.1227603880656802
-2.6922890024628385,1.3044271747616303
-2.683179898354619,1.3998995593470605
-2.6801540875931913,1.3949210014792253
-2.672719939257685,1.4243962037458173
-2.6709118429929575,1.4018078539871233
-2.6618608113336135,1.319615854986231
-2.6571880539213115,1.2858603797801833
-2.6567197442396147,1.3048435380650616
-2.6484507350361888,1.1195906598352134
-2.6416934981503664,0.9962282113068387
-2.6283696536558203,0.7370401971493656
-2.617803742541474,0.4756635868240516
-2.6067494762936927,0.2013203453572689
-2.6032624048892297,0.12022737143882678
-2.589590661329871,-0.14198604655473313
-2.5804986991850978,-0.305754988056543
-2.579667013204749,-0.29661811604866944
-2.572584321398484,-0.37514050131517307
-2.570894403587257,-0.41326065629734743
-2.566071594684363,-0.44669599864761245
-2.5435177031594876,-0.34973570242053964
-2.524726650855117,-0.13299984111678134
-2.513248000806214,0.07945772391332225
-2.512540454816832,0.07908858044159484
-2.508038031937444,0.18529729909774276
-2.485906539775635,0.5541772837774344
-2.479869463850788,0.5940991438726728
-2.452529685256822,0.6207477973141035
-2.4505596026692706,0.6204155281307607
-2.4419903999886556,0.4286840834814542
-2.4303852425036716,0.13610285471305453
-2.4113803636464977,-0.6515204236772061
-2.403367977457957,-1.0732639601059193
-2.3970005894939366,-1.4586263907079826
-2.3968213369163736,-1.4426673116357254
-2.3921059101174817,-1.7131756045979978
-2.390089629767101,-1.8599627472071438
-2.3865522846800817,-2.0541535148672443
-2.3823025450195945,-2.330290128070579
-2.3812784684482136,-2.398710551754909
-2.3806549125693675,-2.4169431572801483
-2.3574777254350625,-3.832623150328924
-2.3300299300333176,-5.0664397234345335
-2.3299269436821413,-5.034621135448659
-2.3293274957269157,-5.040059578215182
-2.3279194352089245,-5.072251324717574
-2.326722925941331,-5.141806874279239
-2.326651812957679,-5.111090059811552
-2.3241763801719832,-5.189275339650721
-2.321700227815602,-5.260173324820178
-2.3046038874544426,-5.36027236625896
-2.303217229333746,-5.356900505733856
-2.29725033593435,-5.271819111144905
-2.2970808115868744,-5.259171305020575
-2.286385439120615,-4.993982178840252
-2.281617962076549,-4.826771015512372
-2.277776568722169,-4.667330388793851
-2.2744730720458453,-4.501623884778865
-2.272690325790153,-4.411383911453462
-2.2678585792826707,-4.204818489914785
-2.2576747927426997,-3.566200611524743
-2.256900555759347,-3.535372565810007
-2.255270515235041,-3.4339219079802414
-2.249586035330447,-3.0526290271460144
-2.245080431303844,-2.714257813663016
-2.2439714789273797,-2.6134777500206208
-2.2396144073452504,-2.319145845879235
-2.2385450751097826,-2.2486736367631
-2.2383581201951435,-2.2094380367830615
-2.2344103271181437,-1.9486383278458426
-2.2342874526575986,-1.9277380688491799
-2.2342123723894254,-1.9071083732761525
-2.233810368752313,-1.8793162494932978
-2.231127070780961,-1.690588932218361
-2.2250384715940204,-1.205612146122839
-2.212957425196538,-0.3161817134655644
-2.2104006508765366,-0.14427384798529508
-2.206562102877071,0.14119502618282467
-2.1993862251510903,0.5924017899871367
-2.195999863416961,0.79089498943821
-2.1934084151340887,0.9696526306810239
-2.1881981839809033,1.216282453915833
-2.1833483368371134,1.4678862470046312
-2.180874655318969,1.6094514094021395
-2.1685210460987494,2.0554566620911725
-2.1561552505426453,2.3028807235249653
-2.1497355251821357,2.3614239449384953
-2.14675682450933,2.3708006693187564
-2.146202470779744,2.3748755592697943
-2.1457259091419063,2.378955407016991
-2.1418607992742853,2.390502687845149
-2.1414519115118953,2.3589860253394774
-2.138755976275948,2.362217112022947
-2.1247287138352684,2.173184849226852
-2.1205165429017665,2.0881080378105255
-2.117341465853233,2.0401771741157555
-2.115948018351172,1.9895386642066375
-2.1151015822842227,1.9596157522991344
-2.1126241676321698,1.9111061696752605
-2.105038644515636,1.6713527657168066
-2.10493633464898,1.6847268672084181
-2.103239206660384,1.6173951017688613
-2.097732641311077,1.4525503726790807
-2.0890338168959626,1.1203809845274129
-2.088189634318957,1.097094393142629
-2.0851914811926235,0.9806252228570507
-2.077924102094316,0.7790575714550835
-2.077425538178084,0.7579528884600905
-2.0771671508596983,0.7248526636233381
-2.0614156019881538,0.28316873501735756
-2.0554394394912308,0.11338085065501256
-2.047079802971789,-0.06191644791960535
-2.0444050647298857,-0.10522369610399536
-2.0440996524121946,-0.11562949490409999
-2.04123337176195,-0.1258870987333335
-2.0356942653332895,-0.1992509918418364
-2.035280840601342,-0.23900951954452815
-2.030384793265543,-0.266339098625311
-2.0292877388189163,-0.25043231169619007
-2.0287039066998664,-0.2596099868644963
-2.0270532249015454,-0.26718838152265084
-2.0233213683951936,-0.28312750793502933
-2.0206012495952708,-0.24795488525574255
-2.016165500210895,-0.26162577225371453
-2.0094536559798435,-0.21828157110507124
-1.9909547348695193,0.016415608405826555
-1.9866342504542072,0.09463251912627867
-1.9827065722981785,0.20085807524738092
-1.9795055777406365,0.234073076376374
-1.9691736554423382,0.4633105188497406
-1.9681299594592951,0.49310692883212004
-1.9627956343311386,0.6206210390730442
-1.9596168340659685,0.707229505098214
-1.9549343923153621,0.7919749283631322
-1.9489450478796637,0.8819269405990472
-1.934584139062642,1.0930614083269763
-1.932051051314844,1.1034121130925032
-1.9251281650137384,1.176746919557837
-1.9240058475967294,1.173732644528908
-1.9234482329571296,1.1642718425560843
-1.921393332570082,1.1663589271671084
-1.9161725492365698,1.170653644975799
-1.9021162903033266,1.0976592805278178
-1.9008950707811907,1.0905107223782071
-1.888226651914302,0.8681751031235981
-1.885301960085197,0.8253802581593777
-1.8622431177195449,0.22731372099198224
-1.857346278777598,0.07245917994322436
-1.8495640153259723,-0.19731978594054778
-1.8352953511115875,-0.6016683834243565
-1.8256871995914103,-0.9164151626169456
-1.8223448412173597,-0.9615202856132485
-1.8069173644398495,-1.2840506822119662
-1.8052503393879404,-1.301200570308998
-1.8029203584316318,-1.3665397851629535
-1.784732421821265,-1.5007852460267532
-1.784662965264353,-1.5167092199453058
-1.7762340175765479,-1.487046511099567
-1.774738352587898,-1.4573772643384602
-1.7676346570687107,-1.3880458660614305
-1.764997898914346,-1.3408972874839833
-1.762779504279724,-1.3000114200457016
-1.7593517409207307,-1.194504775775586
-1.7481138154336677,-0.9138580974436679
-1.7476018944571852,-0.9249214934877424
-1.743655576396646,-0.7907603920508856
-1.7406419565158324,-0.7071424862890311
-1.7404063094740574,-0.6890711081832308
-1.7189581455855323,0.1376676392659158
