n_harmonics,base_freq,magnitudes,instruments
10,1.5421311217525893,"[ 2.45501138  0.3555489   1.57896509  0.17559416  0.29728559 -0.15226676
 -0.35274204  0.89237912 -0.39100151 -1.60820364]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.992782647915574,-0.35114207321262714
-2.9843686479661784,-0.030239879288890333
-2.9831115943203947,0.017441477870028234
-2.97937283434546,0.14766535526522784
-2.9566821677973043,0.8360661256703757
-2.955130370683367,0.8741606521158416
-2.9547358039210416,0.8831402072084741
-2.950593725312096,0.9806137253260797
-2.9245956208729478,1.3908484251139026
-2.9217940441767745,1.4233789558587502
-2.9146860871744495,1.4656478045481067
-2.9125279790109184,1.484655547599878
-2.91052450693004,1.4875695825395403
-2.903428907819113,1.50640087019975
-2.903270705758271,1.503860269546703
-2.899193639563744,1.4986826390886665
-2.896349309352445,1.4920399930990031
-2.891944862384358,1.4769760618330412
-2.8882550060890346,1.460019811378158
-2.8783004871518783,1.3643611042025978
-2.8781557002322735,1.372894370233856
-2.8768689499330655,1.3614434356891725
-2.8724666773228282,1.3138863090681896
-2.8670927441651677,1.2476688205635436
-2.86333898431174,1.1905684490129478
-2.8537578519369458,1.054104210930878
-2.8503728419366547,0.9997991979244223
-2.8428409947718105,0.8663323388003751
-2.8303915348825175,0.6366953226713599
-2.828921366166982,0.6060085212235379
-2.8192505063972764,0.43165409462808224
-2.814071667845803,0.3293409813870444
-2.809877574810092,0.2645639529081804
-2.8013865869119337,0.10688883206168288
-2.7891477208478612,-0.0905631146185063
-2.7802565902681993,-0.21892961112590228
-2.759915732182562,-0.3972613238124399
-2.7546519846629502,-0.4241006995210364
-2.7492505960104525,-0.44231506515536195
-2.735148340776581,-0.4316299209214313
-2.7219626229250125,-0.3552676617555603
-2.7083455073007445,-0.18606818886247006
-2.700183509604339,-0.05650641868993902
-2.6970484413636258,-0.009406666869409185
-2.693127817779523,0.07644908775321961
-2.690762386728229,0.11668211391159988
-2.684304423974961,0.26995250861502795
-2.6812037086068887,0.3362674828095798
-2.6721927589697314,0.5639353900791219
-2.669130091629303,0.6484609088968416
-2.6639176793441783,0.7999660420024611
-2.6544551725555934,1.0855553927238228
-2.6543398678883783,1.0855970836883957
-2.649859493356315,1.2393015207997347
-2.6478304827146157,1.296509023603358
-2.6464547724168046,1.3445725952234215
-2.644818386129809,1.391563357965773
-2.6410169132031096,1.5191475465568787
-2.6381965451749476,1.6103518674454358
-2.632015401764298,1.8161952975729987
-2.6265456046638462,2.0006654532543995
-2.6238359641506754,2.0868979488693093
-2.6226438189567265,2.1309907810994515
-2.607899379973783,2.61601030058449
-2.6066986484375527,2.652671171928625
-2.6004232537708916,2.859252333726941
-2.5963032452331034,2.9851383507722757
-2.592047804447871,3.106513912608282
-2.5913351489164347,3.1304472637587857
-2.584549165674204,3.330844760098431
-2.576455899533846,3.542358502505277
-2.5649203702081076,3.8091936493576957
-2.563786186217136,3.830128996898335
-2.5613982530130484,3.8761450462796216
-2.558501110771187,3.9332250374696995
-2.552143935541494,4.050605268711509
-2.549843925225466,4.068922549366788
-2.54650542282688,4.127480619511003
-2.5309433972926936,4.265714845870497
-2.5233247769147438,4.2971547022370435
-2.514369094686864,4.291930605869912
-2.5105962825675694,4.271506022973638
-2.5050274861698334,4.231898695968049
-2.500479280225979,4.18743569010006
-2.4992361189801233,4.178989987815256
-2.49644140840424,4.141320523728011
-2.478270185127732,3.826942925862102
-2.463975885163791,3.4663452167915474
-2.452361387909945,3.1052726055948496
-2.4490466947195504,2.9905745398604178
-2.4463985674060806,2.8996915755823274
-2.439767193660129,2.654263027753185
-2.426109033920179,2.112104521940127
-2.4243777135906956,2.031356982359582
-2.4234119918277415,1.9934013814563498
-2.4211354875654334,1.900435611983799
-2.4211025756002584,1.9030583621205786
-2.4200721610273734,1.858005856388708
-2.413100251378684,1.5483249367986571
-2.4124214660890178,1.523011030005662
-2.405772236547042,1.2188494380268518
-2.405129465689837,1.1973458690785415
-2.405105271884329,1.1931826492165445
-2.396619046619705,0.8013834224184919
