n_harmonics,base_freq,magnitudes,instruments
10,1.872844249273077,"[ 1.36302236 -1.52919323  2.61022175 -0.76647558  1.16373955 -0.22158171
 -0.46739531 -0.45651385  1.04691377  0.49249202]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9903673790900216,0.8823757504085705
-2.989307175984326,0.8926748301109297
-2.976266389489903,0.6630612113649917
-2.975235389080237,0.6304855219074142
-2.9590660817287766,0.3476989336646864
-2.957096058495024,0.30916344536831036
-2.9563033897589897,0.2945568059355595
-2.9518037817086302,0.19839586028820141
-2.9352672428044713,-0.08985265815670054
-2.933104268268198,-0.13861475715659693
-2.932998001058847,-0.103390851380942
-2.9294144353431846,-0.1657785930899419
-2.929381510245107,-0.16830122822893112
-2.921778748305816,-0.25036697080170145
-2.9208583861184034,-0.2969078906154539
-2.9080083192113744,-0.4175964843130506
-2.903763867576536,-0.46998023882427925
-2.901484962356557,-0.4521795976815595
-2.898994390315574,-0.4435107651597185
-2.8980045848015163,-0.46624423600577863
-2.8900635020599132,-0.47779230734779204
-2.8855594801626125,-0.4796635128742582
-2.8832093021401417,-0.4572171618981275
-2.883153296950813,-0.4813826166368073
-2.882587910431706,-0.4811835681778949
-2.8796014485019574,-0.4361562217134673
-2.868365329421746,-0.3487985562226292
-2.8659806253863427,-0.3455920030091383
-2.855234848583975,-0.18610550436568263
-2.8416424376040763,0.04177134766366521
-2.8391953457365777,0.1323095695450113
-2.8375178923538917,0.18738128578411306
-2.831483058514716,0.3365067012946099
-2.829069814672823,0.4044147398295378
-2.8087225091918304,1.0261032035359743
-2.80256868299632,1.244524057722186
-2.800599819296651,1.3192922334200485
-2.8005071208133523,1.2850477361540233
-2.796587955753794,1.458332612728224
-2.796562299939472,1.4491696126153748
-2.7958217796067046,1.492173445348412
-2.7897986700082527,1.7151221763548838
-2.789037773878374,1.7065572195693488
-2.788103114726799,1.7533419717751488
-2.7824256452981624,1.9481417996554162
-2.7782268829539705,2.144005640003417
-2.777465313934824,2.1670273557218196
-2.767537456651959,2.5446283323575556
-2.7633144459871373,2.664674728475333
-2.7571556970714757,2.881100675392235
-2.7556288249863847,2.917410743792282
-2.7548941906285838,2.9576152246314633
-2.7519156959784663,3.050461608541158
-2.7446462203417514,3.264416122655411
-2.739021269588801,3.442954626280305
-2.735708442516338,3.530084409951965
-2.7224425778326093,3.86673232380147
-2.72206573916715,3.8501241378556714
-2.721030583910993,3.8914611146574067
-2.7092521285484708,4.07839454215278
-2.7048769050438155,4.117849660299223
-2.6999446933632267,4.158451992644241
-2.692516429152225,4.205562714429329
-2.689236472301478,4.217197998258883
-2.6786519153959563,4.212037587694996
-2.667672265749096,4.115130726962174
-2.665500991368506,4.108602302112386
-2.6565128564029674,3.977415052631683
-2.6544195158293054,3.938864988603915
-2.6523022494400124,3.882178472670684
-2.648572378651834,3.8015692306539
-2.6462082424661646,3.7805402853550456
-2.641139728060047,3.6704701083952913
-2.6377358960896258,3.534889240325931
-2.6302057620053416,3.373737672440462
-2.629742933981517,3.336768943069856
-2.629604368611453,3.3207031272021386
-2.5918809977684436,2.002477196815536
-2.5911853779309677,2.0061547136233013
-2.590742277004056,1.958997358617126
-2.5877751962610995,1.8705449351210361
-2.5828340417739035,1.66910097392405
-2.572872800894543,1.2945395510396978
-2.569323462002254,1.1481971515871061
-2.5673858546373696,1.0567486582560688
-2.5673062829623134,1.0708187132970035
-2.552475187996844,0.5483611821064196
-2.5484774342435905,0.4326376161065533
-2.5409975378337077,0.18212134531883695
-2.5292111863182942,-0.1580377563708413
-2.5265552356168044,-0.2573815509840449
-2.5205114063287204,-0.39379709967058557
-2.506399890490678,-0.6762277266332998
-2.5057048017355186,-0.666828721687716
-2.501600834492523,-0.7637879607709219
-2.4873271055262283,-0.9427901929833199
-2.485851451496753,-0.9674133055569358
-2.47702360719886,-1.0325084431688447
-2.4686324576183716,-1.091703813665716
-2.461688851236557,-1.0866716906007041
-2.460724135968377,-1.0842619128296134
-2.4598171146854133,-1.0799953320021678
-2.458221214377165,-1.0869706701823447
-2.443682526527069,-1.1026460663387012
-2.4428669102082043,-1.079120168215113
-2.4402009344292566,-1.0797887530323642
-2.4367872732861593,-1.0628309119821053
-2.4362946324086394,-1.050087398970403
-2.4159952979806225,-0.9748012422017178
-2.3999440502871536,-0.8894876770261294
-2.3983954171234805,-0.8879035299262907
-2.397413153669684,-0.8685649706713993
-2.393478740163049,-0.8612976579673456
-2.3910938490286924,-0.8650394709360106
-2.384416269262188,-0.8604496978158729
-2.3754304560793438,-0.8238153519859861
-2.3681836548703146,-0.8379109757763072
-2.3632461915486154,-0.8499028450934386
-2.361144067481802,-0.8424646479726827
-2.3590350452482802,-0.8517336681678344
-2.3538117396827163,-0.8564714876135769
-2.347938238255481,-0.8899503563008733
-2.3442942826142095,-0.9083159151207845
-2.329657577477498,-1.0385800608295916
-2.3249002138907366,-1.0732558578448117
-2.313075723486521,-1.2248843447447662
-2.309567319918863,-1.258533026469916
-2.3060826703694146,-1.3037470175549923
-2.3000235273868586,-1.384445257349027
-2.2993454906358926,-1.4029839781731424
-2.295683071311025,-1.4557429153150885
-2.2953143019528746,-1.4718901139262026
-2.293795486349259,-1.479372053999939
-2.293019526943905,-1.4858070141679018
-2.2719457613286735,-1.821395819574966
