n_harmonics,base_freq,magnitudes,instruments
10,1.602953497332765,"[-0.72826577 -2.09779003  0.2315817  -0.55723682 -0.20311945 -1.01426358
 -0.05988629 -1.76389419  1.04902502 -1.29021052]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9991093065754124,-0.3101347201543682
-2.9867472629997134,-0.10222489453447908
-2.983108307551819,-0.041054122787498384
-2.973368290569992,0.1012973301678778
-2.970881151230971,0.07494512065614731
-2.968067590438243,0.11970737596309478
-2.964937304681892,0.19026684289075801
-2.9579739388607407,0.25933252458726086
-2.9513593219038388,0.3314459567438975
-2.950851754520677,0.3115677735505593
-2.937851199214989,0.4528271662498265
-2.937128807133633,0.4820224211588525
-2.9282676445409885,0.5043227741146212
-2.927798917551903,0.5136798480496474
-2.9276020844097608,0.5539210927955723
-2.925759375608732,0.5201775065651286
-2.923789218310819,0.5321440538637685
-2.9237010119751234,0.5950552681334742
-2.922501735886751,0.5515168739827119
-2.9188331746037726,0.6143023763029336
-2.9178410776063175,0.6167263534046492
-2.9155047084124845,0.5942842633021767
-2.9076952846916466,0.6535691125082203
-2.9036432459848776,0.6441252416412742
-2.8957206481046036,0.6563798833486262
-2.8730503404852303,0.5875336883150534
-2.872338106458025,0.6077523817058925
-2.856018688002851,0.46267605423635577
-2.8459616989777246,0.39008608203221
-2.838787945461293,0.29040585523289364
-2.823872745830413,0.08756547302154659
-2.820982646274089,0.04299097534719275
-2.8202848606988526,0.051309022588460124
-2.8103895401400387,-0.10481394902379014
-2.8062293365256696,-0.16756808426510947
-2.803280535625569,-0.26227415780591695
-2.8027977241051385,-0.2142971342281045
-2.7997038612173704,-0.2964540480460953
-2.7931067096153344,-0.4046738190656707
-2.7869890671769886,-0.5284360480879299
-2.7844719528601045,-0.5404038286249333
-2.7816765011784543,-0.606809449058216
-2.78043809023864,-0.6303633923273957
-2.773013783651022,-0.7633531147586473
-2.770572495266264,-0.8037419805039707
-2.757596622127669,-1.0343561285051668
-2.74451035074848,-1.3059740353155094
-2.741747291714325,-1.3161189216160616
-2.7411055056802214,-1.3515886607826462
-2.7311934309888892,-1.5251499387729428
-2.7142674525079995,-1.785988138489584
-2.704340828111626,-1.9542129536552568
-2.698616638254988,-1.9975368524101844
-2.6985727356028386,-2.0183510255453116
-2.6846765099636394,-2.2054217095119615
-2.6799829882095105,-2.268320904085159
-2.6747390432416918,-2.3192866100687057
-2.6550522195245607,-2.506972390089153
-2.653724389421547,-2.514073526581306
-2.639504106483247,-2.623065116160347
-2.6355210035082908,-2.630406397069139
-2.6230443009710287,-2.6689169325994175
-2.621621164779327,-2.721989833213288
-2.6179209157859487,-2.708088922722107
-2.616943213600907,-2.685424838746686
-2.6149101274233657,-2.707403738645937
-2.6076615887512875,-2.7261420998507617
-2.6068659617416916,-2.7570001279503717
-2.605936524427641,-2.777319862371013
-2.601019419563187,-2.740195413113905
-2.5952026408304456,-2.780907889659313
-2.5839785972255345,-2.8233379740630937
-2.582694116973312,-2.7996180014606074
-2.580820290743854,-2.7946036712828097
-2.5805921891528794,-2.8106235303978258
-2.5778592373437323,-2.805281421504045
-2.572465283894741,-2.7949300512037167
-2.5723527301052362,-2.822221648242249
-2.569689379763492,-2.8087702399968606
-2.566337381002789,-2.8066426902962
-2.565217687035754,-2.793957680019693
-2.5574846276639542,-2.8188168905396758
-2.5574704735076783,-2.833167028010701
-2.5573745225171174,-2.7914365999997584
-2.553909631564337,-2.759540800757523
-2.5522429750824487,-2.804436020748396
-2.551255211644551,-2.8258318639151696
-2.5471711357360736,-2.7845363371152434
-2.532156727038937,-2.796466477184008
-2.527760438004543,-2.788607046011971
-2.5184565103912426,-2.7822728133741266
-2.5135934380785994,-2.7797597926979547
-2.4995684552091038,-2.6967410104906455
-2.4893657782787297,-2.6668267934271963
-2.4873226381122473,-2.684552517709635
-2.4833270989933665,-2.689451668321337
-2.4727321610493305,-2.6316709981287976
-2.459808291108931,-2.5308536596870543
-2.4541964000663503,-2.510420601146486
-2.4534627930882316,-2.480211716535087
-2.444478988581209,-2.4119634729082318
-2.443924107004107,-2.4392005492827673
-2.4391922217054147,-2.384859713525248
-2.4273568480348517,-2.2340823338091256
-2.424428087802549,-2.2022737623595967
-2.423490741794013,-2.183454481539978
-2.4228233864757835,-2.165939429051895
-2.4024762272963,-1.9183153296397424
-2.3937486693478554,-1.738244424466189
-2.3897810423698624,-1.6416613120376105
-2.3804832819323503,-1.4797137972071364
-2.3559103009924134,-0.9221988223660883
-2.3429016043719013,-0.6072003503342736
-2.3406320997275376,-0.5607478507649593
-2.3379325241766122,-0.4820368736574422
-2.3308345140283677,-0.21771917430176524
-2.329747007499846,-0.1810965097214113
-2.3272933011397807,-0.12849619940271945
-2.317032737444383,0.20226736779730992
-2.315456493720332,0.2706095853965537
-2.3152218996946257,0.25434410933151713
-2.313680762503351,0.31089939506669245
-2.303043971886088,0.6460552851908995
-2.289717716245036,1.1134517527435048
-2.2802148891113565,1.4443592680545079
-2.276996978527513,1.506163840424657
-2.275783963012562,1.5906274756649754
-2.2743816061238213,1.6279509042593732
-2.2738455522809247,1.6560904341788423
-2.272801243699958,1.6567381937828656
-2.2705725902661973,1.7341383467864901
-2.2631467293957357,2.032635471232841
-2.2568979765182844,2.238347863287688
-2.251429500144364,2.3677487566766926
-2.237666274204788,2.8315799578811625
-2.2376046924544815,2.834035701142582
-2.2360160753447276,2.879874022286459
-2.2357706776088304,2.858134156858041
-2.2257332365208216,3.148569459372252
-2.224463236178745,3.208519256802114
-2.203600132222008,3.765695546598184
-2.200707854589826,3.783006339864306
-2.1827379488718264,4.067505404841983
-2.1721902303763976,4.259758718191443
-2.17071777280524,4.266950868244549
-2.170067891866216,4.282912104091218
-2.160781062605844,4.333370628244185
-2.146481261220206,4.4080322744620934
-2.144122718389557,4.371549879418496
-2.1356170207848812,4.4028728024501405
-2.129257465112585,4.379387990799374
-2.118609463026068,4.2528170082916334
-2.115502495836205,4.229377865004759
-2.113384591267006,4.222435699639052
-2.1121245737911387,4.1922619732878585
-2.1031280668024683,4.104607660756876
-2.0762597745018287,3.5888357799306574
-2.073425531729779,3.4954903803028587
-2.065837844276757,3.3091113001465957
-2.063654332991507,3.241486706673125
-2.0576871271927977,3.110385439647036
-2.0529009185545037,2.960212844824529
-2.0497559215988037,2.851858357980075
-2.049468707718443,2.8542097787502128
-2.0360643866720567,2.4801708733813452
-2.0359680082346143,2.4808118807862436
-2.021932851216538,2.0315350720754997
-2.0108246133066205,1.6863913931388252
-1.9873467465098726,0.9844965027678793
-1.9811622901490984,0.8212359563149035
-1.9713987713994787,0.5432633819160999
-1.9677516678636493,0.4211857701908102
-1.960885449970348,0.2738169054720191
-1.9574461849339722,0.2069478353564843
-1.9408766567978761,-0.21854344052911193
-1.9330845484339736,-0.39581349526190446
-1.9329449469555198,-0.422977806674126
-1.9294101744712062,-0.4652046395614225
-1.9273291818965768,-0.508531372051901
-1.9225874347785734,-0.6241257153245338
-1.9153867964677826,-0.737531819322121
-1.9131965193197984,-0.7628466662139005
-1.90982973053576,-0.8432648460808315
-1.9089489228029217,-0.8806490842873838
-1.9069719170840518,-0.9178441835672131
-1.9031961763606478,-0.9410054301558135
-1.9007687937546534,-1.0136042354026398
-1.8947822031217088,-1.078967313835209
-1.8827267993729813,-1.2864406720018626
-1.879506796998317,-1.302496984177811
-1.874909996132112,-1.3540394918964658
-1.871939051450058,-1.4080596279390425
-1.864119732478134,-1.4903950783653743
-1.86377006354035,-1.4757166634460357
-1.8581734863634256,-1.5648176082106564
-1.8458833559600556,-1.6917129283147572
-1.841578671403961,-1.7238575513417738
-1.8405613614569767,-1.7505487358919696
-1.8382775954121957,-1.7595056199496106
-1.8370456642463224,-1.7563451218647754
-1.8357366058017888,-1.815439130291527
-1.8351337691457754,-1.7581966556386657
-1.832630537736838,-1.7932824703369254
-1.8322460818664887,-1.7944082530064787
-1.8306829891213905,-1.8222580813433467
-1.8274377156703048,-1.8809263293750516
-1.8195284550347752,-1.8931491554787157
-1.8189134761776933,-1.9452306684415535
-1.8150331657121872,-1.9827223866925145
-1.8120183488410428,-2.005214950716962
-1.8081540250307058,-2.0317707842511976
-1.8079347737830718,-2.029672202698714
-1.8073841674885296,-2.077747206962803
-1.793163612841432,-2.1719980199356157
-1.7916011831637948,-2.1804577960749487
-1.7716352664160362,-2.4373544113942445
-1.7681578390651551,-2.4142768137376724
-1.7621876943034727,-2.48927297138453
-1.758332710452762,-2.5576243449449834
-1.7520600132682438,-2.618936107596888
-1.7454032432344966,-2.724511180160077
-1.7347457671289188,-2.826255019545575
-1.7305532534083203,-2.8891082912578208
-1.7278282063782067,-2.9193976602341816
-1.7131133300705985,-3.0741334121418395
-1.7101756052853825,-3.0960116779088116
-1.6979591398564395,-3.243520910050317
-1.697363800978779,-3.2279954534333553
-1.6890208083188358,-3.356780363609096
-1.6820825952244671,-3.38869243525066
-1.6757973054056177,-3.3992540693059765
-1.675637784401343,-3.447619050985255
-1.6701125894267337,-3.4857460502824424
-1.6624532664738991,-3.5058378183682604
-1.6622973356372177,-3.4900474889997977
-1.6368896083253355,-3.5474660339312565
-1.634010916985297,-3.5409671729782324
-1.6279014381508103,-3.5067317885774605
-1.6109543905291643,-3.3945402611146096
-1.597230694368702,-3.22664528915965
-1.5913703677502173,-3.161733841818664
-1.5863247222452161,-3.106251025742059
-1.5795404646355036,-2.9860907842567053
-1.5786930143182303,-2.9481296622641917
-1.578084206794544,-2.932944123610349
-1.5695665531815994,-2.7432101473829333
-1.5573216297739403,-2.48818049116329
-1.5460444791323322,-2.167730299288721
-1.5431918265830433,-2.124998928241644
-1.537038206159265,-1.9598153297769032
-1.5330199220862903,-1.8325711875632895
-1.5235001295296164,-1.568935422892485
-1.5098029247611608,-1.1405642559201674
-1.507807705663581,-1.0302806763325099
-1.5067513183327013,-1.0578299865411844
-1.4966695365848772,-0.7218998950704463
-1.4948702866931136,-0.6559122234014022
-1.4880988048675683,-0.4701688673087978
-1.487088087647507,-0.4285698499537109
-1.4733903330032185,-0.06912186534134795
-1.4581340728996284,0.3464601783042376
-1.4531971158699497,0.4460836314339757
-1.4481713524839757,0.5338518729466616
-1.4470265945633587,0.5990012661752451
-1.4396086968096558,0.7440696171156691
-1.4281157691038266,0.8507581602753562
-1.427113105962809,0.8993225023328187
-1.423863364693917,0.9190044555708885
-1.4237316808062495,0.949502208931954
-1.4196667032501882,1.0042205607838501
-1.403019397528365,1.0135558287488287
-1.3834776313229908,0.9021730621258385
-1.3789312010366284,0.8616805420144792
-1.3680595815268601,0.6690192132162768
-1.3606914380650437,0.490171687613726
-1.343520535484526,-0.021694418630235225
-1.3419147590950389,-0.016171095063391136
-1.3376670876898453,-0.16988062055891232
-1.336507199794478,-0.22283572686582867
-1.3353470427700815,-0.25885583260305206
-1.324450331778132,-0.6499244165503044
-1.322836314739669,-0.7163738232165991
-1.3204902631003699,-0.8187596242709303
-1.3185486889339386,-0.8941236590543185
-1.317914714410684,-0.9142630135915828
-1.315231180234402,-1.022724720509724
-1.3141808272264057,-1.0744302303539264
-1.3084852355195908,-1.3369643889854816
-1.3016892015519188,-1.5690213488848888
-1.295790157168394,-1.8843184264246902
-1.293069856087512,-1.9812431597913969
-1.2916032938837,-2.0352593260279095
-1.2886336888515384,-2.1526577526307578
-1.286368873269703,-2.2424277383859987
-1.2834711018682923,-2.3773628957236754
-1.274732057744699,-2.7934256138137634
-1.2721950847466668,-2.90794182978305
-1.2699098069734633,-3.015411605249933
-1.2693387434927035,-3.0222500641457133
-1.2687223992590584,-2.9960682329105537
-1.2672463877951081,-3.124477385860797
-1.2598626456000293,-3.4416260010316257
-1.2521215749916652,-3.7621995265378207
-1.2423476084434126,-4.091583208043649
-1.229754200749906,-4.5125696623189935
-1.2268218090699268,-4.652593837831254
-1.2218334164965339,-4.703638140372292
-1.211825942941676,-4.957732786953466
-1.1991536266668883,-5.107177732262477
-1.1980693465915617,-5.133050829829817
-1.1788737267262348,-5.1969001800380195
-1.1704306903488366,-5.136904623324389
-1.1689616783692278,-5.134869233736059
-1.168091035395388,-5.1285204606054755
-1.1651949548150724,-5.108662487543981
-1.1541734112176236,-4.903634926320687
-1.1496403691080836,-4.77149493858314
-1.1487092365266396,-4.735254411671317
-1.1461993374291795,-4.660914015782889
