n_harmonics,base_freq,magnitudes,instruments
8,1.2940092846197455,"[-1.69787878 -0.84113142  1.58591993  0.74356634  0.04102699 -1.10398737
  0.62294715 -1.34465624]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9880507174148825,1.2464266387018834
-2.9685948884460394,1.3159330390366644
-2.9667996868980815,1.3104736164201671
-2.9527355135300146,1.3700936401514734
-2.948845208375416,1.3925942064329953
-2.9467693906177974,1.40992969659151
-2.944352754408776,1.4398452815111251
-2.941827697453289,1.4280034377638389
-2.9374283626860462,1.4398007252472762
-2.935951580002,1.4654740591073505
-2.9138386317002665,1.5454305262360937
-2.9133150209695957,1.5534876785166882
-2.8984411685023828,1.6062404174325688
-2.885386623583547,1.639607631188285
-2.883858134295327,1.6398186381505075
-2.870347530058755,1.6923447584994415
-2.864088026902283,1.6837805486910724
-2.8536981599138755,1.7223532274562112
-2.847332395298703,1.7357028025882977
-2.8459552429554784,1.7511874486053427
-2.845095588378283,1.7232053963044138
-2.8352607361355453,1.743981200239001
-2.8335464359756957,1.7311220454680873
-2.833034668152635,1.7377281008738814
-2.8319970554280682,1.7328242223487431
-2.821497702860451,1.7130658293511964
-2.820993376567043,1.735598449828402
-2.8108574050803563,1.7294071930720385
-2.8014228128352534,1.7161474513036166
-2.7975109273767464,1.6994707003001546
-2.796434449435375,1.702098828020576
-2.7952840173886915,1.6725696625491207
-2.795280722406634,1.6765557724846745
-2.7941445670127854,1.6859496994086736
-2.7934599170923615,1.6962365852855439
-2.7853353586032963,1.6509625854908319
-2.7837574844818436,1.6502133940280288
-2.7766809191518065,1.6334584563304735
-2.7705692797184054,1.5980276864973784
-2.7682043461913004,1.5845981673335967
-2.7674679605375,1.5623170810347062
-2.7622479889612315,1.536225899312935
-2.755091782458039,1.4795856157854967
-2.7521453470693054,1.4606015495162785
-2.7512685310867298,1.4633766220936044
-2.750747056762115,1.4739605509799991
-2.7443295390621927,1.4102604226739812
-2.7428351486251064,1.3930937103557384
-2.7327485720787,1.2783612487462699
-2.688482813601185,0.764463167384793
-2.6794954569505576,0.6497944581184373
-2.66912005035267,0.4650613186361391
-2.6647476846519327,0.41557176173811
-2.6633878143766916,0.3903154448519539
-2.660005571941218,0.3271529640609769
-2.6559582599355887,0.251250860223712
-2.6387122117648376,-0.07336748351827914
-2.6239649797452747,-0.353036133874046
-2.618073067714592,-0.4930664028211867
-2.617530350713566,-0.5087257965845251
-2.614383828948522,-0.5672256975963382
-2.6130512326230306,-0.5784117897537072
-2.6102440851869035,-0.632715451631984
-2.6101277240735117,-0.6401771105031487
-2.6092217526748414,-0.6474843434668591
-2.60766890313675,-0.7005587704247048
-2.605845611810488,-0.7304429648000822
-2.6039745209708967,-0.7735718452384747
-2.593315623418843,-1.0137807890203125
-2.5917437493532915,-1.0525724978248436
-2.5877079234783955,-1.1199561762145591
-2.5836833937448636,-1.2089135374841227
-2.579972606037159,-1.3012396850508772
-2.567051300512432,-1.5955682693391506
-2.5580233838876483,-1.771556424709292
-2.5575019120560056,-1.7962158202359586
-2.54891451755136,-1.9669421897534036
-2.546815130812502,-2.0315988616931517
-2.519525739644747,-2.5944563383476535
-2.5188948279970482,-2.610098705459887
-2.506554796709208,-2.875929118540607
-2.5062291382834267,-2.861598797199448
-2.495420375034695,-3.0623271961417333
-2.4761323578266436,-3.4123620704956563
-2.47211079410762,-3.4497449852230813
-2.46510013994072,-3.56578174500769
-2.4596182092931285,-3.6567611567156892
-2.4594943447387445,-3.623784726835814
-2.4545674699159292,-3.7209345262277287
-2.4435608897300405,-3.8201058796590295
-2.44123766639842,-3.8404746698918766
-2.439427990409791,-3.863699122598331
-2.4377670697097376,-3.895453943021107
-2.4351101684357292,-3.9598938739799467
-2.4339967197529844,-3.9230983382650098
-2.4327667679693095,-3.903374317328812
-2.4322188508709934,-3.9413636749758942
-2.431915138126597,-3.949062665708772
-2.427533977496812,-3.999249475754391
-2.4267939240591034,-4.004181314533898
-2.424491881656528,-3.9981987158981793
-2.4141506882511186,-4.094462095374548
-2.4016096247332435,-4.120740760733141
-2.3999442804061193,-4.139494415607866
-2.3923026997221424,-4.155267724543397
-2.387381488014335,-4.1454868561854115
-2.3806801417526255,-4.15255019191933
-2.37619146060042,-4.152568810318686
-2.3691771433161426,-4.136525474802707
-2.368535338820754,-4.134265495489546
-2.36539562453201,-4.099180090759902
-2.3632115462129537,-4.108293537333272
-2.3538625241524302,-4.084195130380426
-2.3477623788607547,-4.048262940213793
-2.3451604698136714,-3.983136980810425
-2.3445679882014527,-3.999781137483456
-2.3025492343121368,-3.453517322260734
-2.30141525457402,-3.438711998325705
-2.2992535754302885,-3.4045959340949214
-2.2953145692222843,-3.3409827724287875
-2.278031264472361,-3.00568923605689
-2.273811494170959,-2.8935704769396446
-2.2712748559829365,-2.8742647691391685
-2.263653871807821,-2.6938628534882865
-2.2586117502856826,-2.5947793016455636
-2.25671176120161,-2.5330744776727703
-2.2556996679688552,-2.525970406570208
-2.25504246484666,-2.520500899332169
-2.2513335629658138,-2.424410893115165
-2.239343837146224,-2.1436421615721386
-2.2356489236305706,-2.0168468333280707
-2.2338218553713114,-1.9978306936850911
-2.2188068873465756,-1.5875386067276234
-2.2119349122031013,-1.4257503223888497
-2.202429872606986,-1.1585447189284621
-2.199698988480713,-1.085412823602974
-2.1886602366205596,-0.7861430761931836
-2.1875165584322596,-0.750756763916914
-2.186046964348323,-0.7102036015606781
-2.183079336248831,-0.6424162196023387
-2.179770573642617,-0.5358954354608707
-2.17552440902484,-0.4370098395719105
-2.1693049422310224,-0.2633014255330195
-2.1669115779337726,-0.20257064085067228
-2.166187001119156,-0.19159608798927502
-2.164840893263839,-0.14749543614526675
-2.158483878436261,0.01733186713251566
-2.141833339338529,0.4346052491979374
-2.1343992647255385,0.6149099724456136
-2.132280295087616,0.6785024195022938
-2.124468443867999,0.8303513695253876
-2.1208415897787374,0.9377723574798662
-2.117245357967543,0.9969053002510065
-2.113991041222467,1.08269218336453
-2.1066194376895195,1.2286399846529203
-2.103283035250951,1.2979802061951653
-2.1002510886000954,1.3471120843956597
-2.0961186238089544,1.442172745370118
-2.0906803225560346,1.547403074668466
-2.083983001263132,1.6537287782438743
-2.0825609700696988,1.6846598449813623
-2.0781494812142562,1.782104468805088
-2.0659618472328627,1.9410536992890932
-2.0641010920141305,1.949518587774435
-2.0552223481749996,2.105952291051036
-2.0536751291918733,2.1193428962187717
-2.0484237277670783,2.1538459477610425
-2.041397448457955,2.21096786409359
-2.039784062287745,2.2326208004405372
-2.0346489525381664,2.269338132131279
-2.026206740200132,2.3440512323888925
-2.0213745056961523,2.3336084725668362
-2.020314882234416,2.357572015312503
-2.019455909338739,2.355681011826774
-1.9954223279757963,2.4048062119647304
-1.9932102209655682,2.4159597476351466
-1.980481914872149,2.370408409650171
-1.9704209047772947,2.3238052610249222
-1.9701630060149062,2.3178009648921503
-1.948506803715078,2.1534383572759586
-1.9424481701872722,2.112049163312874
-1.9335770330758617,2.0245624168127105
-1.932807385065598,2.0117743624792612
-1.9316488845597573,1.9969717622379468
-1.9313800907914553,1.99856554388114
-1.926229134237636,1.9480353570347926
-1.9245234430294909,1.9290799890198744
-1.89715319085428,1.5289307454909724
-1.876633565811153,1.1986628079856727
-1.8704593946942807,1.077663100455871
-1.8690962323563642,1.0631053340806806
-1.8638423653023768,0.9810637359712356
-1.862022314711179,0.954770449119236
-1.8518215128301552,0.7536920494455903
-1.8427540710854247,0.5850254814592325
-1.8385976483692033,0.49478916179328164
-1.8372463434007957,0.49565184140635643
-1.832487727407615,0.4316578784130964
-1.831012980349606,0.38448965951699354
-1.8244179421301145,0.2696941735465646
-1.8212157194222125,0.22954844505468386
-1.8202935721878675,0.20723583580244997
-1.8160237569637407,0.13390038107315988
-1.8120787939844227,0.05837417792346253
-1.8071583848373376,-0.013580047216750003
-1.7998000952774682,-0.17146807856334234
-1.7979197619785834,-0.16592859916441396
-1.7971376419092975,-0.18059772057739668
-1.795577084183954,-0.20468258915094553
-1.7920664590260715,-0.2677054855513082
-1.7917526584262713,-0.26386460757115193
-1.7879154697718758,-0.32805768188014395
-1.7862363784524236,-0.369312887239337
-1.781904124957192,-0.41970073838975
-1.7784937488534982,-0.4513197116687053
-1.7636474298470768,-0.6600421859561425
-1.757558860042132,-0.7248001975574592
-1.7375318686284653,-0.9328085547115165
-1.7330951920747137,-0.9689636596025596
-1.7300832014129812,-0.9906499947319518
-1.7104646999156465,-1.1052979477450493
-1.7032233290420304,-1.1276699076512877
-1.699851622677091,-1.147805362225221
-1.6933731402805827,-1.1689087634242539
-1.6829757765359499,-1.178661921700308
-1.6797628962656785,-1.1707961217813292
-1.6753199066325017,-1.1663837958995678
-1.6735540590172402,-1.1678426315807284
-1.6690554127486317,-1.191122824154725
-1.6672302086536448,-1.1467232497362028
-1.662931141098841,-1.1524334167826196
-1.6605478315901583,-1.1431301940302245
-1.6554270212643283,-1.1248804126379712
-1.6522959296671778,-1.089539632545757
-1.6510886868883319,-1.1103053612112492
-1.6489956497662877,-1.1004836628856038
-1.643502291019579,-1.0726998615348566
-1.641128007499849,-1.0538615978520234
-1.6314288550696765,-1.01421855548569
-1.626494530628455,-0.9469631906692404
-1.6238457608657078,-0.9258548803354133
-1.6197912960777006,-0.9249810222895115
-1.617004285767554,-0.8753291482008675
-1.6045296401703513,-0.7662320388465658
-1.5979918775324033,-0.6813813447910385
-1.5922437891817385,-0.6072775640681624
-1.5900344536336515,-0.626596695418851
-1.5894307660545888,-0.580781452169958
-1.5824958728938134,-0.4976497046655141
-1.5717542024237334,-0.3641796286475296
-1.5624536554762405,-0.26862221835660216
-1.5565148611923958,-0.17696926635909402
-1.5517105983495316,-0.11904450546562238
-1.5402735050951821,0.06368238003969746
-1.539155749904003,0.0712725888311068
-1.538221999449246,0.08905840742248372
-1.5345544089952474,0.1281062067142191
-1.5277390651465612,0.2214859348617779
-1.5200063731824303,0.35081384452208736
-1.5180764105751572,0.36354511881510193
-1.5032392914073873,0.5373910688493416
-1.4994474093506374,0.5892423813651667
-1.498038082821693,0.6121162356721012
-1.4936506445536055,0.6727185720089031
-1.4869854383161307,0.7448315285010657
-1.482484936149401,0.8060629766234295
-1.4822054998176366,0.8074521609140832
-1.477796726477267,0.841290017842551
-1.4705050112804758,0.9047262494680945
-1.4466591894214713,1.1488627126753488
-1.445720359196897,1.1643536467401763
-1.438346805031869,1.2212010129325626
-1.4268921096420184,1.2759283136827964
-1.419374545437565,1.3218325672521694
-1.4142619787169721,1.3321491761351423
