n_harmonics,base_freq,magnitudes,instruments
10,1.8606000423831577,"[-0.57222866 -0.3226654  -0.44271138  1.28007564 -1.65059894 -0.44190901
 -0.08065686 -1.08819276 -1.28572674 -0.5920993 ]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9954131740206718,1.3448055511098678
-2.989271770672661,1.4632842456018034
-2.9772483685122406,1.6279749043621958
-2.9758780795707347,1.6454141076092212
-2.9522303113821904,1.633530373563754
-2.939191232861843,1.4163889630396815
-2.938656212138488,1.4275310452637517
-2.937326922096604,1.3992252891106165
-2.9082056715436773,0.48874352049208813
-2.9044285192100614,0.3317051659668412
-2.9037074819455606,0.2999419820510779
-2.902795395715729,0.25799026283779936
-2.89879173400871,0.08859689388304376
-2.88676570442905,-0.432450213907481
-2.8846968029473663,-0.5530126719858037
-2.8762410275548973,-0.9584791506915447
-2.869963773541861,-1.2406022834899355
-2.861505784844881,-1.6278246054488095
-2.857831632383624,-1.820204759733232
-2.8544126695932928,-1.9826181354217476
-2.8451188752371963,-2.400742381853766
-2.8437661344399405,-2.4545601280455314
-2.841499311869231,-2.5376169344242596
-2.838535989846873,-2.687186956792498
-2.805576060405019,-3.6929842520968283
-2.799548326589912,-3.7776653294375744
-2.794852582062105,-3.8466042061478802
-2.789353602006115,-3.868970210659128
-2.787115089742304,-3.8895263037142045
-2.7808328969426306,-3.9057222869291937
-2.77241872174238,-3.881266949987705
-2.765404022348392,-3.793312611820799
-2.7601606317752196,-3.7154831763529277
-2.759399846618022,-3.6463332306523273
-2.751521403894296,-3.504925422027159
-2.7510418283916396,-3.493726819132603
-2.7498684502681927,-3.4428255839005066
-2.740597983378103,-3.155999521816054
-2.7338614999616437,-2.9013109200165306
-2.731510334794853,-2.8269209072583723
-2.7254772173924358,-2.547389427125665
-2.7188915189779026,-2.260168540136576
-2.7168674770218106,-2.1512027961708826
-2.7126876807645033,-1.9421279557684432
-2.7065185529997304,-1.6011386130887304
-2.7060852788158,-1.592989367763334
-2.696930522745169,-1.0745971361646123
-2.696430897599897,-1.0648524424960977
-2.693617325039831,-0.8798861052140489
-2.6821338606483796,-0.24117737921928026
-2.6744825500995564,0.18789617788855476
-2.6693024117899196,0.5218175224135609
-2.6543139854334834,1.3158975436175684
-2.6469438559702025,1.7183867137331514
-2.6412222102718745,1.9915818698573862
-2.6380450134067797,2.1271419853386573
-2.6328752370855,2.36898544157608
-2.628827133923108,2.550180902933518
-2.626121164635724,2.64979190688779
-2.6227902734359425,2.814156125494502
-2.6104812123534913,3.1795909846002592
-2.608399830978162,3.246442294240937
-2.6060254332943185,3.309054553436311
-2.604498871615042,3.339645251447031
-2.6041693060265954,3.3669297896194386
-2.6037982462395792,3.3271115980767796
-2.6024327420969904,3.3835381096008623
-2.598650082783694,3.4874109284303976
-2.593041704823804,3.5604484236686855
-2.5924103491250774,3.5983344856610406
-2.588545513524322,3.6174351670440323
-2.58598604674315,3.6498834535520217
-2.580622936781804,3.690305985875264
-2.57295423526403,3.6885032752692535
-2.5720116163469093,3.7134831313507557
-2.5597170227160566,3.6222558754853678
-2.536983190232333,3.208030255365889
-2.5368820068369704,3.206880412211995
-2.536724642107129,3.2265141138661573
-2.517301484454424,2.629020620428385
-2.5172289534648504,2.653264324788539
-2.49806257547716,1.9450457054904282
-2.485743920955109,1.4638804017342186
-2.4826062189932454,1.3484742588374274
