n_harmonics,base_freq,magnitudes,instruments
10,1.6120480941243107,"[-1.00667255  0.34232155 -0.13058948  1.62995389 -0.57077547 -2.10225002
  1.77644894 -0.81035761 -0.64574813  0.53535935]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.997404673237397,-2.248025661397599
-2.994206790406075,-2.1389571980920645
-2.9913046845083358,-2.070488945185186
-2.9844881942527817,-1.8730160437086905
-2.9799927322128985,-1.752672858248356
-2.9519250693420345,-0.9628425437667685
-2.9471970537143672,-0.8414871679013598
-2.938622281729941,-0.6320025532206557
-2.926982472042379,-0.357587744378262
-2.9217795119247034,-0.23872041195222032
-2.914404384733924,-0.08569721710644143
-2.913959970848328,-0.06565578291786688
-2.9058087443892706,0.08686027288369187
-2.892049771689579,0.30943694037244274
-2.8696377346087623,0.5240457413655536
-2.858287131172714,0.5844897330547701
-2.8402877740422,0.6149670609051846
-2.839901981767322,0.6353109191364205
-2.8389526597602925,0.6341057812585562
-2.838663896570403,0.617287510925675
-2.8363002351483786,0.6330517990035497
-2.813025210371353,0.5396398983547102
-2.812858569733769,0.5426180989103343
-2.8091360259162217,0.5112379468517555
-2.8079892792167533,0.5197462218962157
-2.7785015850212984,0.2755072821590058
-2.76674837994679,0.1876696124231784
-2.7636440034083565,0.1528079083633302
-2.7634322553314474,0.15453176456082518
-2.7573197800834173,0.10832595019230035
-2.755438577502927,0.07863543610032286
-2.735664519177342,-0.0940720654661847
-2.7250016430262054,-0.157486603395062
-2.723578137066182,-0.15522200693437613
-2.7228342619057164,-0.16871537439877318
-2.719281335401318,-0.18852974843538764
-2.7149102059805155,-0.19919381482031495
-2.710455285017147,-0.25013066873379003
-2.6957910859014733,-0.2635837171594011
-2.6881104759836343,-0.2725679501727496
-2.682014947223297,-0.29315654437469896
-2.680104031325625,-0.27131350098594265
-2.678243949871561,-0.25922088378660313
-2.676693036168335,-0.2509534687036451
-2.675681435950511,-0.2895927364476903
-2.6556445278394785,-0.18469302937317228
-2.647825532025875,-0.16456716851069372
-2.641886305813646,-0.10349258184642761
-2.62878779823128,-0.007982645821044809
-2.6242141834692916,0.022242647411959755
-2.6172924879318713,0.12853599618277864
-2.612136425446546,0.12489808886658738
-2.607187311551332,0.21371179131824167
-2.6069666436704892,0.20074985987436078
-2.6066036592418644,0.21267744029324628
-2.605035860210913,0.22614629052576762
-2.6020440276309778,0.2524593952420648
-2.5946704559813627,0.3438740551167611
-2.59290033440736,0.3787695097104454
-2.5889380236785406,0.42723156541758006
-2.588387561972863,0.4200315927726521
-2.585354417632919,0.4437940074767596
-2.5786433636782835,0.5407431584591524
-2.5659103990971417,0.7199959451984435
-2.5656430643537904,0.6919017095821546
-2.563709128054024,0.7222913863517384
-2.558473009517519,0.812204603802335
-2.556107114229459,0.8202722586242419
-2.5469495138363283,0.9164637900566984
-2.5455572546584637,0.94718372521163
-2.54386082117154,0.9661682087808053
-2.5420364343835566,0.9889278443418933
-2.538340237050173,1.0163808842131408
-2.5336231335714845,1.0814598123077117
-2.527767824305206,1.126606370974709
-2.524148544043964,1.171530142278474
-2.5137008527672116,1.2986481071997305
-2.512629449139136,1.2647119529061868
-2.503119668816932,1.3679714910194847
-2.5018349912498072,1.360521157012787
-2.4992508660623067,1.4008116516785063
-2.4959317000569765,1.3990187271017087
-2.493866345170818,1.432892830039377
-2.484332782116362,1.493782884425967
-2.477566188423832,1.5040248826942249
-2.4757059952558045,1.5347419879360906
-2.471734192020162,1.5280543531570943
-2.4628076923972504,1.579788500939718
