n_harmonics,base_freq,magnitudes,instruments
7,1.0464473789285043,"[ 0.11031555  1.45181508 -1.37385892 -1.790558   -1.15924194 -0.93288418
 -1.98414847]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9928827672552893,-0.021458323386564993
-2.992257217729687,-0.020885643386640975
-2.989510165799154,-0.05302117047716305
-2.9765101544604824,-0.12392381364006197
-2.9717810358232617,-0.2819071224175306
-2.9714480131028993,-0.211815655105993
-2.968565452305315,-0.21295958403875054
-2.968335309864168,-0.24258108279756657
-2.9629807000087967,-0.2623014128598771
-2.954299077331051,-0.3680831454126054
-2.9537664953656204,-0.4084416793154787
-2.9483186631845344,-0.45076691890231785
-2.9460638949514637,-0.5116301859764325
-2.94295839526221,-0.501454238369707
-2.941514423026076,-0.5168218327658725
-2.940944578039116,-0.5700476401794685
-2.9169253459335924,-0.7576571681011048
-2.908409109914711,-0.8698043122924141
-2.9083634522987385,-0.8136178924491567
-2.9038863923251608,-0.8462567219125149
-2.8975143660861606,-0.9299382223298475
-2.896440734732075,-0.9749654278150743
-2.8879092477288317,-0.9679595404483559
-2.886724275747752,-1.063674226403861
-2.8845668203329877,-1.0666759692870678
-2.876632032082984,-1.1558376374165311
-2.874129176153744,-1.0806859317221613
-2.8724710412684966,-1.1596707819833638
-2.8713802397322548,-1.1800356890170893
-2.8703957088177177,-1.1751461416551
-2.867535430690213,-1.1942069196031044
-2.866874465396408,-1.1891355798033187
-2.8645632086887454,-1.2041274571909157
-2.861503689410605,-1.2455171726689869
-2.857935541451522,-1.291564617355656
-2.8576060387827775,-1.2464550914605617
-2.8533229603892574,-1.275309585167012
-2.8349567399641415,-1.4083063206884412
-2.8317196542026375,-1.4163227799752447
-2.8306228042277093,-1.406945239006677
-2.8281431188539297,-1.4083271511242517
-2.8125751415613665,-1.4855334386771548
-2.8074457019489234,-1.5181514478501779
-2.793426888616607,-1.5926762272288304
-2.793254204509777,-1.5898134554133954
-2.7909424385645156,-1.5943022187512321
-2.78611409307226,-1.596230594315337
-2.781873179125917,-1.5619939964323453
-2.775921294712359,-1.5855929891070926
-2.774148568628135,-1.6184337088886258
-2.7666826131851825,-1.634275649720206
-2.7601682620853047,-1.5891517361175755
-2.759322017899467,-1.5968685423395852
-2.7497325259947596,-1.593999351573192
-2.7483745786237024,-1.5970038442718442
-2.7427009494426597,-1.585712138966095
-2.7391699470372055,-1.5966147638257657
-2.738588755672104,-1.5831097167562376
-2.7358484001269128,-1.5909273108844946
-2.735531513435671,-1.5284763534374053
-2.7347725375431406,-1.5941634915734917
-2.7317190500691177,-1.5761151379160896
-2.7312160935404286,-1.5729086630760882
-2.730739977075661,-1.561380873424215
-2.714176478094233,-1.4564965426673353
-2.7122168569216036,-1.4956101296551372
-2.7079496017988625,-1.444974463640404
-2.6934818733088624,-1.432708656947854
-2.690541284122167,-1.3896872517394536
-2.6808650496719197,-1.3225242540201512
-2.6782529843033345,-1.3261473810975255
-2.668419733647177,-1.1794012321809448
-2.6677718523223146,-1.1923552062598333
-2.6574565780312165,-1.112614803567922
-2.657397268854406,-1.1394552354234502
-2.656983484345819,-1.1097091529205372
-2.6432849789074444,-0.9892220698147238
-2.6329356004418076,-0.901454948579918
-2.631648242768244,-0.8668871883145105
-2.6216551733343954,-0.7391617397696154
-2.612596371130976,-0.6179543782404282
-2.6107137813366834,-0.6141232968502339
-2.602339960616069,-0.5036058094648527
-2.5994449811709286,-0.4903909213065846
-2.596192725247252,-0.47951127048079234
-2.5944700927564837,-0.4237568755626562
-2.59164268286664,-0.38667618327623493
-2.5863248423017904,-0.29274494173578436
-2.57772968152044,-0.1780310415129822
-2.5696601918067428,-0.025549517048988564
-2.569450837639346,-0.053418728079880545
-2.5637097198832297,0.049777225351637866
-2.562179440083588,0.03505434203994378
-2.554880993519788,0.20198653446197082
-2.544100917709997,0.3034577248238865
-2.5426306039258204,0.35385266402752213
-2.540304304146389,0.4370062008540626
-2.536557516176817,0.40961965710258175
-2.53529330558783,0.43281337761512145
-2.5310413973170993,0.5643567216375455
-2.529302327238149,0.5389612428223104
-2.5283089211692342,0.6175438408579235
-2.5207528789495073,0.6897402533091571
-2.5174693339519676,0.7696221922738861
-2.5134356412682837,0.7895268752786068
-2.496942887829414,1.0624384621588308
-2.492913515102546,1.1377698787896968
-2.4904214498108264,1.154957528790772
-2.480978911618136,1.3436380150146885
-2.4713814624785617,1.4465853410972542
-2.4686953340008957,1.5141506192019032
-2.4681167075639423,1.5279694384400357
-2.4675002099084278,1.53858491467856
-2.462675477734094,1.6321938419956625
-2.4607413130144344,1.6585336081361362
-2.4606543450593836,1.6567873069045664
-2.4596127193455173,1.6488124139491613
-2.457436226493755,1.6690083307179127
-2.4522970809196942,1.80762792685518
-2.4475951713364763,1.8867106230990849
-2.443242431830661,1.951037693899648
-2.4360704324100286,2.03694586893531
-2.427666159300773,2.1301795513386006
-2.415878593970087,2.327240319947848
-2.4135642292242654,2.3020053953517015
-2.4130684013529606,2.3405774138958217
-2.413045067333013,2.328394812065127
-2.4088210953992055,2.405536390706622
-2.4028089642953825,2.4906552651306115
-2.3961682925220233,2.585195809889682
-2.388545922709832,2.6063297631564213
-2.388435324943126,2.7097679302159707
-2.3870079120568857,2.6910161036122027
-2.3869396643485876,2.679338609981734
-2.385005980468583,2.763972609954512
-2.3850014620928555,2.7489644613916058
-2.383797876977486,2.7263719794156134
-2.3814259831667313,2.7488911347144467
-2.3813118086350347,2.7879544971689243
-2.3798144431573487,2.71788092831534
-2.3762693091395315,2.8051058862160216
-2.3635552804796376,2.978291850543047
-2.3618379853096743,2.931595854650389
-2.359050070691681,2.9769894793759946
-2.352547681715876,3.064181939520944
-2.349899823544458,3.109607034455328
-2.3438458233430097,3.105983266642037
-2.335209512823835,3.1575819654380863
-2.3347050990688194,3.168839279988188
-2.327704128065049,3.2681864619636625
-2.326588318754652,3.248667889336258
-2.325947825983868,3.2937738650429162
-2.321923905060056,3.266503740526003
-2.310704117977646,3.323678874015234
-2.2974882986186174,3.396823538735179
-2.294766506139525,3.412639962107553
-2.268272900349732,3.425997100925404
-2.266832496918692,3.5086139320563543
-2.26289870278311,3.514427661071147
-2.25876992047121,3.505075372083191
-2.256949057626172,3.485800747223101
-2.2549148414240623,3.4780755526500573
-2.250791104047045,3.447794343328854
-2.2482523857138403,3.5649027282070094
-2.2439766418370275,3.4673155087831287
-2.2422156438376275,3.4679618911059293
-2.2394893128114246,3.4239382362366015
-2.238588070424635,3.4442397991053726
-2.2308276239662215,3.448029568070604
-2.2294033626188545,3.4437361102480484
-2.22875148500081,3.3981543688051263
-2.228307737679204,3.452270407305517
-2.227668053800079,3.4519453262252755
-2.226067080137703,3.4541130550859753
-2.22449516129005,3.409136874294469
-2.2238505954448753,3.359043497925763
-2.222811870145026,3.409537069857439
-2.212384293233742,3.3187395120015104
-2.199862278312139,3.319694268552882
-2.1913233629125273,3.2277026361750734
-2.1910043160395203,3.1873625386120747
-2.1856956816910875,3.1974834523654763
-2.184126995966493,3.1270118629639216
-2.181746732853841,3.126694055227234
-2.1801432173987254,3.1197631875841196
-2.1732671047856797,3.0999816214900835
-2.165703391437635,2.9857111177102484
-2.1524036527484363,2.9107699123598536
-2.1515683994042005,2.8178075385303187
-2.1431560749208245,2.815248541978862
-2.1418267762106966,2.7824097122865514
-2.1403005402339206,2.7945684138843103
-2.136209202750569,2.7530529448757544
-2.1351375780969946,2.7554480563452066
-2.1203638422414492,2.4873623766605277
-2.1135147297706762,2.4441296520350333
-2.1063386386297362,2.2972179181628873
-2.096047214852918,2.1964846120548986
-2.095952185900515,2.195817300041414
-2.0951024052704588,2.185532356664617
-2.087620777478032,2.101460042987254
-2.087072510618599,2.066571959177761
-2.0867184895070854,2.039986201116079
-2.0859870595253622,2.0355277647225587
-2.0608822538252873,1.6329489178401657
-2.0608651035812064,1.6681486310046785
-2.060698358182652,1.6071764254358563
-2.056975700283628,1.5819611271179341
-2.0467955414141796,1.4491866076407578
-2.0461396329625403,1.4173898669315708
-2.0442534496456863,1.4068501235991029
-2.0223101001949786,1.019449131300599
-2.014254093864702,0.9099558542522199
-2.0027567265528754,0.7144473491899314
-1.9922995632425282,0.4997832400029546
-1.9908140340023082,0.46241482079788704
-1.9899554781804882,0.48731295229425703
-1.9730279441297074,0.28814404644156616
-1.9704746658836128,0.1680540229949539
-1.9584664577436783,0.03645440562994934
-1.9420546365484541,-0.2116357591659492
-1.941753789016213,-0.22647589128323864
-1.9404033787000012,-0.24791472917782825
-1.9398870581420835,-0.25493822971113683
-1.938336408303575,-0.2976764592110574
-1.9312279155008987,-0.34825194904658513
