n_harmonics,base_freq,magnitudes,instruments
7,4.500552400660032,"[ 0.4361349   0.31746065 -0.06471672 -1.80606234  0.89139389  0.7579763
 -0.35991471]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9995475802046556,-0.29923497501118307
-2.9949555231516176,-0.2260459181121904
-2.9759933877993183,0.13628031347538444
-2.970710443724901,0.24175384440996744
-2.968667712195004,0.2661522718713973
-2.9624353148839586,0.3585073572405296
-2.9597495814594605,0.4288343677737858
-2.9544802042255647,0.47009086439909187
-2.954161448469536,0.44548472352314455
-2.9480973292586996,0.525924495844997
-2.9452712956113207,0.5472186747292066
-2.9339185109101544,0.5647712094899286
-2.926978059236257,0.5876412688985939
-2.9126670315645926,0.5107322566052872
-2.909270500346519,0.45372169801841933
-2.9067018919085887,0.42842117659948603
-2.9055206525335047,0.41706415194778385
-2.9004510940533232,0.36193175645580394
-2.8997201052701413,0.355679569445418
-2.8959563231468306,0.30780537310098177
-2.8936368896474978,0.26628568822363563
-2.885940187636549,0.15535198793105928
-2.8848662543005292,0.13667501589369618
-2.8750966023424835,-0.02565230830008654
-2.873655931323572,-0.05474654752114038
-2.868676322936609,-0.12136468329353828
-2.8585045238010878,-0.3031606006626204
-2.858453036346539,-0.31419473785416274
-2.857180680623312,-0.3339838373674194
-2.853356454435601,-0.41574189197994127
-2.8522678213345802,-0.42018066992464825
-2.849845015482979,-0.465660840818766
-2.8494796575075974,-0.46655138685499264
-2.8400181483067,-0.6482843962613057
-2.8387616950276398,-0.6746858129396947
-2.828244892663906,-0.865919215900481
-2.8043261325828857,-1.3629806356981036
-2.790791828937878,-1.6918943518595784
-2.7875320365415157,-1.784735044497537
-2.7870816167930355,-1.8176391128362896
-2.7759057018776305,-2.112879448958589
-2.770251183059247,-2.2750913415965983
-2.767557924494129,-2.3455112561236744
-2.763775658240829,-2.4468813857668334
-2.7580243445007735,-2.6067688480494438
