n_harmonics,base_freq,magnitudes,instruments
10,3.942383838648436,"[-0.51645685 -1.54563898  0.93957202 -0.43145926  0.04209981  0.71134384
 -1.88826747 -1.40809232  0.54356419 -0.23043583]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9965448434194495,-0.7387772066580274
-2.9804606919315786,-0.19004049708672455
-2.97971332222094,-0.19017001585180698
-2.969773366192384,-0.013700771304713567
-2.9666766827205606,0.002757937399400038
-2.9650014889624714,0.013637975790409165
-2.957095494793224,0.039496266201458706
-2.9559427762286914,0.049186633427833595
-2.9499889726708144,0.027575681749752064
-2.949658810787848,0.027341700298816933
-2.9414276810403823,0.005179290455247967
-2.9302707919313136,0.006240473344271738
-2.9294734191853946,-0.014377702213516287
-2.9199216149926883,0.06965883096182596
-2.909089510260297,0.23637099450644605
-2.9067471479294795,0.28344432773037925
-2.8993920234206234,0.47633671058468696
-2.8929151360127268,0.682769708150301
-2.8928476522719837,0.6861410214700406
-2.8913063497321287,0.726311693316495
-2.887949298983152,0.8309285708389728
-2.885791624047447,0.9271242673349605
-2.881332372871865,1.0582417198633902
-2.876393152465017,1.2317146116854212
-2.8739248603081684,1.2893877291597202
-2.8639923751008003,1.5900736763788106
-2.8509173554005196,1.7944961651206561
-2.8468671686959732,1.7853473069511254
-2.8428868361843103,1.7839618891497533
-2.840128971125047,1.7637631171422188
-2.833464123948043,1.6290721319374741
-2.8318492527481784,1.595175169388005
-2.831570807685707,1.5671053920382614
-2.8303432049568604,1.530093795824725
-2.826985378343383,1.4169014098219246
-2.8234986579258763,1.2991911897289337
-2.8234281881701975,1.2842286732085888
-2.822516590874128,1.2515504772598187
-2.8156179535025596,0.9345947822204358
-2.8099500657084784,0.6383515562710038
-2.803061680085416,0.22794334318322812
-2.8001588231106007,0.026803338811529034
-2.798842350515095,-0.034613773605338155
-2.7958497914056846,-0.2279717908325646
-2.779877985599959,-1.1220056984042406
-2.7665366073469366,-1.6180382161569995
-2.7630168578511043,-1.6737122637741086
-2.761138191740054,-1.6914150998745852
-2.7603445847432644,-1.6975546447568584
-2.754627432343499,-1.7408647578560992
-2.7532431976575253,-1.727229703325726
-2.7527389914111495,-1.7173878080012244
-2.7333898056274872,-1.1212006346617258
-2.723455506614831,-0.5111597216373608
-2.7217196548420506,-0.3722050858667126
-2.70273971264925,1.044676316004456
-2.6992676498087853,1.3109916242640594
-2.6901829712779457,1.9793189551521841
-2.686680774570357,2.202896397683504
-2.683249324945482,2.392080829362414
-2.6830096674919117,2.4094354050097544
-2.6827166568363197,2.4345705073007076
-2.6826794471228315,2.4164785482658453
-2.67377090199705,2.8292571834145774
