n_harmonics,base_freq,magnitudes,instruments
8,1.5918045274963624,"[ 0.26738742  0.62578352 -0.02705933  1.13699218  0.14508781 -1.7096092
  0.52067427 -0.26550021]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.991987591288029,0.3595580380948031
-2.991466727794403,0.35749988100214636
-2.9873220647485486,0.36043084350163734
-2.9857456765556725,0.36282952897324083
-2.9761091265522706,0.38107359708613475
-2.9717326421496493,0.3866502948715916
-2.966704731075513,0.3891501855539079
-2.9603498009314393,0.3930188399839257
-2.9478854009083215,0.3795884741522315
-2.9441989762466125,0.36678931984414515
-2.9370167421032622,0.36097838809280675
-2.9276275312817583,0.34357343623558845
-2.9263956160942324,0.34831531516478886
-2.9152113145105494,0.28946033448400493
-2.913207748926964,0.2686563042043337
-2.907549590899339,0.25204805155406035
-2.9040112179700115,0.23213451922517997
-2.903661729543979,0.2418305976577593
-2.893950285678125,0.17296943049669466
-2.892738152726732,0.17419192207274212
-2.8919415980056105,0.16756108098093248
-2.887256882910039,0.14414856767169812
-2.8867182640322833,0.13163351324981215
-2.8836126828868682,0.10226433470472546
-2.8827192727202924,0.10342444049115408
-2.875157640983373,0.05331865295666232
-2.8744974319876317,0.0445997747936987
-2.8724533933529086,0.018574816415195265
-2.871499637229263,0.029222633891468598
-2.8687843704910856,0.0040373556313511305
-2.8570217039311707,-0.09875164833639298
-2.8503167643308993,-0.16035719751333047
-2.8497744592686036,-0.17361862784719853
-2.8456197607051523,-0.20209186428735681
-2.8380078672323803,-0.2695253922001601
-2.83385971108088,-0.31309721964391674
-2.8325941905908216,-0.3256381988673886
-2.8311879137209566,-0.3424595362170517
-2.8247853871514095,-0.40940642444040365
-2.8154001426010336,-0.498582109673449
-2.8048727482961753,-0.6084170153312368
-2.804194128411223,-0.6015365876904839
-2.8021403140444012,-0.6335863132493629
-2.7862163966432973,-0.781179692667313
-2.780609657743076,-0.8308162662493301
-2.774768899391063,-0.8794660718037977
-2.768666403519839,-0.9411465382040717
-2.756480426574436,-1.0304615655499498
-2.750272489936015,-1.0665792731206476
-2.7495385088032105,-1.0755839824717088
-2.746803979639176,-1.1008263320285887
-2.7459091367619193,-1.106391361752927
-2.7338967713886584,-1.176608244973895
-2.728116462819501,-1.1960567180288941
-2.7271926478551247,-1.2042642609920382
-2.7178034455378413,-1.2191499413642684
-2.7095371937250072,-1.2402297319442783
-2.707951160960376,-1.237492104303141
-2.706910742423452,-1.2408203272672906
-2.7013053636802624,-1.244611773778593
-2.6951901353289682,-1.2441423849016586
-2.6824542356467322,-1.2130400651835598
-2.680095765547502,-1.210967082179464
-2.6783345414685877,-1.2027751649912046
-2.664630744671667,-1.1379801857040026
-2.649905662342083,-1.037398818031831
-2.6421376529664444,-0.9627846780530723
-2.6374249368854086,-0.9149807244576978
-2.6272360300177953,-0.8055843463872403
-2.6271459561373027,-0.7921117405077139
-2.610353383634174,-0.580380401343654
-2.606376800988029,-0.5274720388115671
-2.5977241040875216,-0.3896028629792707
-2.5948131456843684,-0.34894214149923003
-2.574883836669006,-0.015200054101009523
-2.5735306879460156,0.01231734979887731
-2.5681108888427566,0.10195013666204242
-2.567988352351665,0.09989675534810918
-2.565098714679656,0.15381453935954767
-2.556832066639342,0.2935043353936849
-2.55307981874967,0.37107506158145376
-2.5500050670117975,0.4232608872729059
-2.5405459707841374,0.58618487475607
-2.528335548105937,0.8101709699099676
-2.5267208231711256,0.8383901535581593
-2.5193340582426624,0.9681173549147358
-2.5125364840915556,1.0840195972270021
-2.509688288393514,1.1194247780756756
-2.499579067501551,1.2838874811881769
-2.499019343299085,1.2946562652477993
-2.4909335827745744,1.4067853559331425
-2.48047559818131,1.5492612408063147
-2.478844512251562,1.5562748831953463
-2.465491577476369,1.7157326195560385
-2.4611000304874615,1.7460245598270403
-2.459119117294451,1.768062325350441
-2.455463983493784,1.785341139450153
-2.4471917503132774,1.8524843672681788
-2.4433696990691782,1.8681881618759573
-2.4412610976014113,1.885033637150701
-2.430610136041774,1.9346439730568479
-2.430288024167338,1.926880631122491
-2.4160290651740985,1.930680410018059
-2.412130816379399,1.923512523450311
-2.410932370617573,1.9289762115495246
-2.4086272238677986,1.9241509746038237
-2.4041293687637104,1.9143591236102562
-2.3980867585980135,1.8889301148765054
-2.396696258513669,1.8781907285701018
-2.392627603707989,1.8470782812287732
-2.392351828557472,1.850014122739694
-2.385238292877153,1.792749799823682
-2.3800166380606895,1.7589251813340916
-2.3778736231997732,1.7404117278765576
-2.3749105776011783,1.7079084639513649
-2.3621067264671995,1.5517442184373598
-2.3600739837261697,1.5225124883962788
-2.341479651518635,1.2518730653569858
-2.322597762525678,0.9203760408794543
-2.3221106111821728,0.9226416899198051
-2.3164951765336896,0.7931955355770102
-2.3131437752777746,0.7440228767826497
-2.3096047936167814,0.6681903669788049
-2.308276156428421,0.6376830025422632
-2.292985215157289,0.31812523471393456
-2.291169658470724,0.2803997434640772
-2.2892093953319934,0.2372446246846359
-2.2837878701831924,0.12857691798813842
-2.2729211959750413,-0.11653073453034814
-2.263531629696219,-0.31165201446734087
-2.2624025359362125,-0.3293770745124687
-2.260294233931489,-0.3684177468889653
-2.2598840479452145,-0.37992869142079555
-2.251526982533059,-0.5533148379163167
-2.2478750462428785,-0.631739362044033
-2.247099861357141,-0.6379706412911439
-2.227358059638587,-0.9959446984151137
-2.221816538046512,-1.0844328113136381
-2.220347008886475,-1.112822209797435
-2.216760019393071,-1.1645424243418798
-2.214999296191748,-1.1854838276950097
-2.2073183883568346,-1.2976611631310526
-2.2068318108569467,-1.2955879133335233
-2.1969093794802026,-1.4223684419995148
-2.1890635884733625,-1.5042423157222693
-2.1870338082978984,-1.5105242159586043
-2.1657721020549383,-1.642957071372709
-2.157270898364736,-1.6691620653718686
-2.1493183943749883,-1.6585201725070984
-2.1443625071049084,-1.6578971676812952
-2.1400318766879334,-1.6416026143235836
-2.1378241413247068,-1.6378173931534452
-2.1309807695019973,-1.6003311210612412
-2.1237022755751016,-1.5645865927075433
-2.1170242668508816,-1.4994778327408695
-2.1132937499812954,-1.44654070498772
-2.101963040805038,-1.316920548467331
-2.0999930590792957,-1.2949779859168806
-2.0910854593917696,-1.1692112682558378
-2.088061018782012,-1.1239609570340166
-2.0860919937435303,-1.0908555945976866
-2.0746287250997835,-0.8880730809994485
-2.0500092667751866,-0.4077735804437931
-2.046958364600158,-0.3548814161533882
-2.042368532532025,-0.24860608552214541
-2.0348938401143863,-0.0871377137588331
-2.017596811031354,0.2866212594997675
-2.0160829399858162,0.3280550955242587
-2.006948921262543,0.5274081534881123
-2.0051808897768524,0.5662997215701521
-1.996522169611609,0.7419573475460134
-1.9916650663853022,0.8308671944016357
-1.9880567521115418,0.9005118179330105
-1.9827346243646156,1.0021568399170229
-1.9669524498259823,1.2788149197476562
-1.9597656017432117,1.3766966553130966
-1.9483613127281052,1.5146732660041784
-1.9457820581091871,1.545143590977623
-1.9429346679841986,1.573113966334738
-1.9399864105942934,1.5981987546394871
-1.9031436632918777,1.7112862271074625
-1.9001180476004926,1.706803648598565
-1.898245103293305,1.6976833776337454
-1.892747176157476,1.6743132550882314
-1.8897851312957865,1.650306885154734
-1.877779494930572,1.5377753874008362
-1.873539153319855,1.4875957523340517
-1.8715054018601622,1.4664518271887572
-1.8705508844317007,1.4407750907636667
-1.8667947378334877,1.4011484202226037
-1.8552996002395028,1.20333570872808
-1.8532268294701992,1.1555549198059951
-1.85222437396931,1.1336665527906298
-1.8320420894774474,0.6743505989866135
-1.8266003553959487,0.5366283812268816
-1.809418976383579,0.026060209391150082
-1.8078036496463012,-0.01714193138674541
-1.803736879697665,-0.1555875968789246
-1.8027704417441577,-0.17372903303803888
-1.7840600833379343,-0.8165274534577185
-1.7804930405366002,-0.9528536431561038
-1.776735753854801,-1.0812813938038506
-1.7766477569658754,-1.0797857012269387
-1.7741703529345352,-1.1696858036085458
-1.773355082455803,-1.2030709452525925
-1.7706963212846971,-1.304829379788881
-1.7688577561647225,-1.3690954857097208
-1.760990738036122,-1.6598543798710224
-1.752675427105483,-1.9586449670019819
-1.7525556555778719,-1.9574412239098733
-1.75213696861841,-1.9778876709364828
-1.7498664672146174,-2.051806485580545
-1.7475388547723523,-2.1430124752159734
-1.747256308588504,-2.146231251690546
-1.7387432282206075,-2.4624063685786397
-1.7327027118448264,-2.675865603327451
-1.72728682367136,-2.8606764662488766
-1.7223953046230902,-3.032838188504766
-1.7209939778923524,-3.0746672166848974
-1.7209643515373492,-3.0767555438874687
-1.7162966913486126,-3.2274199128172736
-1.7152689481663612,-3.263271373872755
-1.6933223396890793,-3.921460225975696
-1.6751243221111431,-4.373190375506113
-1.6637516522965152,-4.59731427079932
-1.6496771530497212,-4.824053481328966
-1.6429728992191062,-4.896016360272436
-1.6420898402104014,-4.903009841778445
-1.6417565715938904,-4.899502590716882
-1.6411478923078313,-4.903931353121464
-1.6364836108391358,-4.937629577885793
-1.6277727472745023,-4.985030743984318
-1.6255605443461767,-4.996367154631115
-1.6237886748108472,-4.997911638977047
-1.6125650815100554,-4.999997466219828
