n_harmonics,base_freq,magnitudes,instruments
9,2.142235147110605,"[-1.00901388 -0.69104964 -0.89560673 -0.22373326  1.00914154 -0.29857682
  1.99128476 -0.33792318  0.93995005]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.998720332748113,2.176952222526231
-2.9850108774255197,1.646938699508341
-2.98301462040301,1.587628794789089
-2.974222382628346,1.2175771415848402
-2.9610209044472375,0.6216528397204529
-2.959219468349086,0.5067644069519399
-2.9557264095850337,0.34819258920814644
-2.9549931988136042,0.3231344227363763
-2.95369746356426,0.2808328906708188
-2.9498051392377906,0.05892483094975944
-2.948062351965129,-0.0158114595138286
-2.941597344972771,-0.31992989565371155
-2.9281489804405534,-0.9235049805812524
-2.9082391247979285,-1.743673063365419
-2.8980676111521775,-2.0684876168555597
-2.895908447879296,-2.1559143478041642
-2.8937040456134513,-2.2246949515817076
-2.8823047744361427,-2.5006654708490985
-2.863884185224644,-2.8244219542443854
-2.8500590988257257,-2.849971473020165
-2.847103746666807,-2.862646963430576
-2.837029750506887,-2.842551763232227
-2.83515848919549,-2.8617436299814996
-2.8329891673685994,-2.8269706390401574
-2.8287436861169395,-2.790788553818408
-2.826320032098517,-2.8077772599756217
-2.8251547090607243,-2.791993305426202
-2.8215160028549056,-2.7557400016780926
-2.820977584063935,-2.7256728455632793
-2.805462052980622,-2.485137424703549
-2.8019127499513603,-2.3737054018443837
-2.7970047931612143,-2.317941155356395
-2.790723971187444,-2.2199417441705545
-2.7847681847995727,-2.032193807340451
-2.7720885297243916,-1.7657210630560463
-2.7642814332844683,-1.5995190211161394
-2.7635515687660495,-1.5756827703475758
-2.757678874737308,-1.4378278178406023
-2.739714722269569,-1.0689694658809594
-2.736012415488883,-0.9543564251235223
-2.7355847073730577,-0.9393847940894717
-2.7236058944000616,-0.658435168090198
-2.7181755211238414,-0.5936184252466553
-2.707960485052107,-0.4451496533048095
-2.702289871602914,-0.3660662776126579
-2.700977819726327,-0.37766568550157514
-2.698585660923299,-0.30045919079737143
-2.6970779757421526,-0.2958312811326068
-2.691764419488379,-0.22553720190597842
-2.6901326314615153,-0.23338815263369117
-2.686370843910272,-0.19705156213332278
-2.6844704731720475,-0.13359143737864748
-2.679446762075689,-0.10911148013438239
-2.6768933455730437,-0.10048573119230306
-2.6674982720347504,-0.046931388916463944
-2.664793384264942,-0.04887684683721957
-2.6595286278651873,-0.000874147977680022
-2.6428146545769233,-0.0017801740560674933
-2.6278411720128947,0.12604691381052802
-2.6261898308354645,0.13385358896412514
-2.6257801644209717,0.15162679896440695
-2.6129710331095377,0.2438421134814367
-2.603757319924438,0.2792892609288232
-2.5799222893016167,0.5532573361265404
-2.5786997481066756,0.5081751818309534
-2.5743554252577083,0.6249354127095621
-2.5738582708443083,0.5665665742266222
-2.560746251996819,0.8565261976888672
-2.5587789951461426,0.8089224914310992
-2.556824873789649,0.8649831227934068
-2.5560348442386207,0.8860068117444854
-2.5528185759963176,0.945949479591762
-2.546535057873214,1.0294237764850005
-2.537791403724322,1.230074977166028
-2.537032723002513,1.229886022410261
-2.5227559597787126,1.5695762901173627
-2.509594831625714,1.807456436654585
-2.5047134806685705,1.9209985374949146
-2.501782829817515,1.9855330064888397
-2.5015457762225255,1.995135259099104
-2.4983795432083347,2.058178581788194
-2.486864856400147,2.2464352391546862
-2.4803943255399528,2.3619318741596573
-2.474948985460881,2.4578342771337933
-2.4673807232674645,2.5365457918495258
-2.464127143712352,2.5205828937699732
-2.4573431817697653,2.600646225946574
-2.456894386660922,2.6142464422967224
-2.4510065020774836,2.638911261999775
-2.4467031422799366,2.6449589652915555
-2.432142520617215,2.5593421660633
-2.4282537674029117,2.5085667658148734
-2.4224217846407963,2.442074829053279
-2.4164676606852655,2.33562041374
-2.415383395263486,2.3538997680435916
-2.4007133306459707,1.9291214397717984
-2.3955555931258967,1.7803344417292966
-2.3790786439868743,1.2213207204668128
-2.3771710024405097,1.0971778716551417
-2.3770594888893486,1.0896218090476135
-2.3725873773419797,0.9130811929446253
-2.3712293087581138,0.7993512715165895
-2.370992609613168,0.8096609599869593
