n_harmonics,base_freq,magnitudes,instruments
7,4.038337905523342,"[ 0.32070266 -0.99127345 -0.20753875  0.45841047 -1.77130458 -0.05683935
  1.00132668]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9784903060675925,0.178810932261449
-2.9654533957288187,-0.08404597705897668
-2.9587426350538344,-0.25279846242971904
-2.9494310367697865,-0.5078095752380463
-2.92592353016935,-1.1031699732945086
-2.9253373620714678,-1.1148920259894761
-2.9214403634311594,-1.1875643215494978
-2.911772095785911,-1.3192205637018573
-2.9061705761936496,-1.357607241767841
-2.893030908817437,-1.3332193192568798
-2.8892308361114267,-1.2945698373033983
-2.874198033963424,-1.0065443368665064
-2.86912041259901,-0.8660367147707243
-2.8640918825686352,-0.7104026033000252
-2.8603345604156614,-0.5833153297675678
-2.858037654214569,-0.503101791801543
-2.855643846767931,-0.41520942866097377
-2.835014336127482,0.37370873272487637
-2.8347977343371964,0.3818190338179408
-2.8324413755380187,0.469456817630648
-2.809385746391051,1.1614084633927102
-2.808371870102693,1.181977332315904
-2.7997760352018335,1.3109483965062354
-2.7877899553008474,1.3442696231496796
-2.769271572939876,1.0345125472889758
-2.7666223968404378,0.9556563864057744
-2.763527572935656,0.8527778075778403
-2.762795788074707,0.8265314264744792
-2.7559289527125594,0.5553923375184026
-2.7524719851158688,0.40207867007482107
-2.738234269455604,-0.322229938466215
-2.7378732585065353,-0.3428364590359569
-2.737080983086309,-0.3866183263267743
-2.7328176057043145,-0.6250980016903044
-2.7231552015686935,-1.1729757943290113
-2.7095736058112974,-1.9041798768894034
-2.6854053861904434,-2.821225969978621
-2.685038368829532,-2.8290767155972625
-2.6832703457757026,-2.86608636934954
-2.6727091857229164,-2.98273339723294
-2.665026977721619,-2.949127449328253
-2.651746578782711,-2.64842294898655
-2.6464784276472235,-2.4449697077422043
-2.6305436367966166,-1.5677270170027409
-2.6219118739598097,-0.9545318337998491
-2.619170167930005,-0.7436970351299372
-2.6120285785336543,-0.16565724458324332
-2.609612767908917,0.036194077278612256
-2.6053717232300513,0.39959382319314346
-2.604379401375471,0.48411466364255373
-2.586130505069819,2.057421358346216
-2.581740017980226,2.41828741491882
-2.5811391151438348,2.46708923232474
-2.581048384356773,2.474436517715092
-2.5809953219637505,2.4785239078221806
-2.580810015012462,2.494200144716893
-2.5518288183884286,4.3655431121089014
-2.5518251587212317,4.36554882089107
-2.546631384512759,4.576308821375819
-2.536807483940696,4.848147202240003
-2.529221995073338,4.942260133218082
-2.5165049214159696,4.874115560530524
-2.5128655380444087,4.803571666558634
-2.505887106140803,4.611440825264411
-2.4982724302912813,4.321066938726901
-2.4834696824671054,3.5584412201066984
-2.4803007525634273,3.368249590389107
-2.4767957519540986,3.1499104688116617
-2.4719327645862443,2.834130470490297
-2.471496957183006,2.804995011675915
-2.461417667788451,2.12110545418732
-2.4590808629040186,1.9599973942560585
-2.4585960947841397,1.9265636868325497
-2.4539484770341593,1.6058614378306213
-2.4420355712172848,0.8020976302345999
-2.4245838892041522,-0.2500935549758285
-2.4234331289688558,-0.3123235752296914
-2.421322427905924,-0.4230968373677338
-2.4074594600182646,-1.0552249384673753
-2.4059588742598326,-1.1130698157678736
-2.39574499187926,-1.4510175393087126
-2.394202888843605,-1.492845388449323
-2.3893870334075027,-1.6104896435229503
-2.384693807355897,-1.7053531290526531
-2.379052415330621,-1.792989003844736
-2.366074311682745,-1.8961642067479336
-2.3659375642474023,-1.8972412871639648
-2.363771231104969,-1.9021008599211775
-2.3495526870737313,-1.8634653400512902
-2.348592035180407,-1.857352723006004
-2.3435994885593017,-1.8168129361161958
-2.3374235327803907,-1.7530011305778674
-2.336425390556804,-1.7419211356256254
-2.3362642637616204,-1.7399921186372862
-2.329130356251057,-1.6493634952190586
-2.3272611479010035,-1.6233444244126356
-2.3092347069928905,-1.344886362872561
-2.309151703712847,-1.3432493194307065
-2.284411935613564,-0.9241475031729602
-2.2726569104475463,-0.7234304781260484
-2.268977460778995,-0.6592643776383887
-2.2666921016042787,-0.6197367524497085
-2.2645293381121308,-0.5826281385027305
-2.261459367748609,-0.5286811844543083
-2.258025075839195,-0.4687420691222989
-2.248444878411097,-0.29972929154742034
-2.2467869045577427,-0.27004754137473225
-2.23919487566944,-0.1318905130365252
-2.23244947022173,-0.006924858081563711
-2.227995162762528,0.07561163211366911
-2.2256970227501767,0.1195997729823416
-2.2237166582557872,0.15648273966274862
-2.2215216303162326,0.19810410278714896
-2.213860826356441,0.3430852392781383
-2.205388725000255,0.5018100033419273
-2.203494822770246,0.5369220332451677
-2.1934263476491247,0.718277228863528
-2.187791291067702,0.8134954939660766
-2.1768560861037227,0.9808695565680033
-2.176718720989506,0.9830697871351786
-2.1583384844011406,1.1875100180755551
-2.152070130926133,1.2303842232561506
-2.151296729297292,1.2341928175074592
-2.149668912829453,1.2418597360232675
-2.1456141639480117,1.2572599624585086
-2.1418912530513596,1.2651499300439812
-2.1236799138928815,1.2189185882719076
-2.117814474016753,1.176274061780163
-2.1132533802119857,1.1344294453800026
-2.1073789009223587,1.0717718375642695
-2.1038909024715657,1.0303481045498488
-2.1032269722007664,1.021967018706161
-2.089467674576504,0.8370872025771263
-2.085560306139449,0.7819533874865238
-2.0776756799378315,0.6740083376559497
-2.0583770805683685,0.46074472755138646
-2.041786269356587,0.39688308927260113
-2.0276853248275897,0.4637023694990551
-2.0248056022247383,0.4927407145696677
-2.020799269328714,0.5416352984495331
-2.020346280368036,0.5480442316778857
-2.018419223859355,0.5750066323957272
-2.006566451920664,0.7929338337587815
-1.9976993071646267,1.005252352529068
-1.9972194532887118,1.0173807581761154
-1.98956314523789,1.2287197789689523
-1.9890952214735536,1.2424509713135228
-1.9888245100183723,1.2502099815527645
-1.9877908506479283,1.2797718704366279
-1.9845515297796905,1.3761154130317514
-1.9815212082546088,1.4676646745189688
-1.9805680622799637,1.4965653961978793
-1.9746229730636005,1.68017829219076
-1.9681760720233223,1.8799339601596292
-1.9593428807783595,2.1415794817356226
-1.9563451454923195,2.2256774616993096
