n_harmonics,base_freq,magnitudes,instruments
8,3.7793808659667087,"[ 0.8220449   1.73587327  0.77573348 -1.11030371 -0.49040237 -1.03341683
  1.61802358 -0.85934241]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.998312934256287,-0.6224384211149208
-2.9913054849479463,-0.44497900643262106
-2.988903936782468,-0.4311178102768333
-2.988831345133221,-0.3933540152971047
-2.979827178909633,-0.12762109564986085
-2.9664417625903505,0.2643178275536731
-2.9644159415445737,0.3602311877145768
-2.9629972282056873,0.3706944774355193
-2.9433607590215214,1.0469505046211443
-2.941180530132218,1.1643110222929127
-2.9314496424528436,1.547417596117412
-2.922798843235123,1.892681908366208
-2.9165994323534896,2.158246636391124
-2.915345428841092,2.2090229248321194
-2.9151261798939005,2.214368483173654
-2.8909134196309445,3.339402736220047
-2.8908050580995046,3.306595981392641
-2.883592025258933,3.6612244920602963
-2.880046302435547,3.792756395346111
-2.8786179438902924,3.904386085416292
-2.8762743450726105,3.9839205557734436
-2.869714473018263,4.235644067222508
-2.8676800659399473,4.310682179493708
-2.867047218487751,4.363598428236615
-2.8637946342956457,4.441900740279067
-2.844267426564689,5.022590726462683
-2.8432401502565154,5.067650905870703
-2.8316231906330414,5.213424698174906
-2.8310303331008013,5.221986596949366
-2.8305857455799748,5.236232522900803
-2.8157218225180802,5.150565624982756
-2.8132352113204173,5.079223663400038
-2.811636460744718,5.055336619294405
-2.807664909452672,4.876435679524797
-2.804761458276867,4.828005106607497
-2.800321406761248,4.68727891987974
-2.7999556824698737,4.66268436752617
-2.797969748423598,4.592050320019898
-2.7929700647170996,4.362937155292365
-2.7786541216367047,3.486948930262489
-2.778356882258835,3.461500704672759
-2.7768498265745567,3.3439540966565082
-2.7526710227923465,1.4269725824134623
-2.7412467136720666,0.37775052035808654
-2.720745446502049,-1.2183775508578396
-2.702293171140676,-2.2533669615466922
-2.697211788600003,-2.413010669149467
-2.691382043941574,-2.6018081863905973
-2.6880088885225604,-2.6380956628659744
-2.6833642399806017,-2.686736551015471
-2.678263061025831,-2.67564367455691
-2.6772346422556903,-2.6483480264583075
-2.673739241657416,-2.5951382409034784
-2.6673933564680867,-2.5016355697286476
-2.6651265426888924,-2.4125868766410483
-2.65859521768306,-2.1662256764849834
-2.654157714085439,-1.9720611465535487
-2.6503048343681046,-1.7641204312733272
-2.6481866592744048,-1.6322288525047706
-2.642607994006359,-1.3013507280132954
-2.6392013509951777,-1.092414793452989
-2.6276328892938987,-0.2872370688526239
-2.599995600647862,1.5752867278566318
-2.5949812546358286,1.8460486426124434
-2.592691268164178,1.969630930281167
-2.5843657845798247,2.296484417965654
-2.575669323483659,2.5000645476021983
-2.5755695876432414,2.509010220208309
-2.5709907952485826,2.567888928092016
-2.566672338824924,2.5677670632669876
-2.5614805170733956,2.5767879912129756
-2.5597222928947545,2.578407970203945
-2.555921059559357,2.492902620259862
-2.5542106055439593,2.463057352158268
-2.540068360061192,2.011370323236147
-2.5359021749702055,1.8308599852719167
-2.5194856216375374,0.8474465584367342
-2.513519650112843,0.5156162343899878
-2.4896478077078017,-0.9432529098220577
-2.4813479580046227,-1.378307317173743
-2.465199099739216,-1.973003140032132
-2.4605944690936195,-2.057761604674463
-2.4575433983441544,-2.0720771207696234
-2.4558326532299612,-2.1149326463310394
-2.4540506290353923,-2.109013717484982
-2.4509197286449442,-2.1281203169995457
-2.449854682027987,-2.0916119487449096
-2.4452931585240005,-2.0938448707940527
-2.4414091980576194,-2.059115174604618
-2.4354018791769025,-1.985325704783429
-2.427305161580926,-1.7007078594772431
-2.42503703916788,-1.6498999897081934
-2.4164183345119428,-1.3491358610401247
-2.413935366145746,-1.2657956119814353
-2.412200816395708,-1.1665458958377675
-2.402628640498644,-0.7596012546670252
-2.399743824598581,-0.595630569921345
-2.399182461996242,-0.5753180051372991
-2.394242096492998,-0.3888521438558691
-2.3860418539831323,-0.08693570488786574
-2.38125197179465,0.119730560047332
-2.370640051784463,0.37212628970250494
-2.3582020964311106,0.5134298654205398
-2.345690647530132,0.3979344300049314
-2.3399266865545307,0.3052360601996952
-2.330411454360293,-0.016686808417304057
-2.3291063897037922,-0.03064832307696812
