n_harmonics,base_freq,magnitudes,instruments
7,1.622625162894039,"[ 1.82476299 -0.10692424 -1.06252025 -0.29352433  2.08319755 -2.28119181
 -1.77591102]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9918900124248937,-1.140836020905503
-2.9751568767543564,-1.1260956586322042
-2.97189953067305,-1.1405594416751368
-2.9700453474106574,-1.1527751845686536
-2.9615106274812666,-1.167676813291348
-2.9602339930123662,-1.159484721913215
-2.9598032408013917,-1.1510324117150814
-2.9568852824662653,-1.1249477531050651
-2.9563558001741743,-1.1815611267281751
-2.9440168210997126,-1.2095702428595712
-2.921326548602968,-1.265296393278537
-2.9196600048417136,-1.2494286477895613
-2.9134244015026,-1.2333936237352963
-2.886060317099461,-1.2781421016933496
-2.8854668715660337,-1.259460120250319
-2.87215478735942,-1.2506996993164152
-2.861769204137643,-1.2712212261490865
-2.857404001253915,-1.2503730579765775
-2.8495493125157574,-1.2561677846497903
-2.841124352918225,-1.2280255547865155
-2.8392557009039936,-1.2064457201897965
-2.8389678128005147,-1.2012609724237118
-2.8309271758931827,-1.1665216961898732
-2.8219738209272247,-1.0744947509505975
-2.8198455094607473,-1.0673138173599044
-2.8073731884866966,-1.0059074043455987
-2.8036474067207147,-0.9136892600054942
-2.7980434259319242,-0.8560957529971076
-2.793711540095299,-0.8868424329513119
-2.792916270512878,-0.8757407055212014
-2.782675095243045,-0.7307560326554507
-2.775559425089491,-0.6367010327051582
-2.772917446520208,-0.611459522298346
-2.7522116089915016,-0.21795412475042666
-2.7507658593427946,-0.2117280177170928
-2.7489175587674586,-0.1999121343886161
-2.7480346276116494,-0.22293203507885162
-2.7476058274691644,-0.20583133553487523
-2.743441621377743,-0.1091105207503198
-2.73697733328105,0.0706459421642037
-2.7352401873761627,0.03560775282415011
-2.732579683018551,0.14922395893966747
-2.723057364165224,0.29319518649071186
-2.722167710265623,0.3338788077884056
-2.7165629534310227,0.4597276530947938
-2.713718694381114,0.5335051732583714
-2.7004996613766092,0.8078642774505331
-2.6978845047794273,0.8702411868810941
-2.6906819954769654,1.0476656731656935
-2.689853318787687,1.0718283664805985
-2.6852069976482116,1.2014165840576096
-2.6759462203605953,1.4280887095757318
-2.6735168395035345,1.4418801530940029
-2.672128007016214,1.4832401129590582
-2.6622855874972187,1.7386893671773083
-2.6543918323739204,1.98817492870511
-2.632154417029459,2.597706629999817
-2.618745145327794,2.9250884641653427
-2.6168814211219917,2.968827356115544
-2.6134400051743683,3.0539687113301324
-2.612976500892378,3.072868139251326
-2.6095816036396826,3.108222925981278
-2.6084660139680693,3.161839025577918
-2.606501232548426,3.2173594943457995
-2.5957449671947055,3.537148025352036
-2.5842037020025743,3.7145517253834153
-2.57778248831697,3.873325561900056
-2.5757527256648935,3.939059292069202
-2.5749853156145175,3.9511875269888623
-2.5616903722078117,4.212124159187085
-2.5608770412154955,4.2506121166507524
-2.5566749309968575,4.305929319742133
-2.5440242538758158,4.5620633808182625
-2.5409244098177126,4.587725412885047
-2.5390562829536023,4.620037682137378
-2.529032956484108,4.779509289083134
-2.5202393281347586,4.88826753671574
-2.5170177189523235,4.956341275658738
-2.513453823725844,4.953839034160302
-2.5115794666860065,5.001545303242941
-2.508774294720977,5.003329121330085
-2.506862696546253,5.036250797426232
-2.497249904652394,5.152564717407312
-2.4947618631054267,5.1510069291753995
-2.4906611763928503,5.134276219292323
-2.4791370021677306,5.218466750430445
-2.4764955549199685,5.2157861023940475
-2.475469311879192,5.205649003297026
-2.473502489261664,5.24081572145317
-2.462861144349695,5.232986578098705
-2.4526288832026957,5.1976337490415
-2.446484720190613,5.175993339063531
-2.445724125608694,5.162723567842108
-2.4449900819952184,5.183052059141226
-2.4380786246937136,5.093231331643594
-2.4326686999308773,5.110974841864723
-2.4181921621751705,4.940069285902179
-2.4084746513980475,4.854405385253326
-2.407077186907509,4.820337889149166
-2.4057760949266465,4.809493490605433
-2.362986003906281,4.108912646304341
-2.3624738119506254,4.081535425229815
-2.3592368989635943,4.0607832310396335
-2.3588258975869074,4.044833675061952
-2.3578695536355805,3.973183624295085
-2.3554111214814837,3.9535867773282227
-2.355242536424777,3.9757823130522163
-2.353435004351523,3.9042043514501112
-2.3427116752809005,3.682144042246374
-2.332408889948181,3.4596054660862925
-2.331204446558382,3.449109873149086
-2.331176362960347,3.42659621888656
-2.3127749494128267,3.015715690690315
-2.3101529791184423,2.930083963696329
-2.3059330441162724,2.8238715125407996
-2.301081149347203,2.6952954074462085
-2.2989100825715343,2.6907270287590426
-2.298638531239151,2.6730369369350813
-2.294940879649308,2.5747314345644794
-2.2940226083610264,2.537568154301147
-2.282526865634261,2.3209783989451718
-2.280605033595166,2.2350828372257765
-2.2673298167284273,1.9556624331364458
-2.2610566965329486,1.8000196820134173
-2.2546864442177807,1.6614302212674008
-2.2421395087864946,1.4314102286734844
-2.2273213458450707,1.0954379782644454
-2.225801249377441,1.0876364235665488
-2.2224228775983565,1.0243621404549303
-2.2211375444119246,0.9861566947388015
-2.217541272638236,0.9354935829526696
-2.2092468373061145,0.8221002574511954
-2.2080246194267916,0.7963008099533664
-2.205749921989967,0.6999017981954313
-2.190884167060881,0.500968390373118
-2.1871184263768617,0.4250413166608582
-2.18645468185274,0.4411636521903711
-2.179640994350563,0.37487555277030954
-2.1716318980874854,0.263778316906229
-2.158704506719962,0.1022406036814206
-2.155041625173549,0.04476874266535581
