n_harmonics,base_freq,magnitudes,instruments
7,2.706953558093739,"[-1.57417434 -1.57140309  0.55915701  0.36549908  1.64010772  0.05942918
 -0.27305425]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9935462877250325,-2.523206228798092
-2.9927081154041844,-2.565439515237011
-2.990803130158471,-2.5812334375775827
-2.982154474762031,-2.7076414502204567
-2.9764920973763003,-2.7199603256402183
-2.975811715789497,-2.749105549906717
-2.9740077745815396,-2.7390261264490845
-2.9716020896100472,-2.721426648410347
-2.958702389081097,-2.8180932049719583
-2.9552339854362426,-2.784313141214468
-2.9536407831135065,-2.799954231994552
-2.9421527561406404,-2.721886905335071
-2.9370936731473076,-2.6709870831327414
-2.93498296935806,-2.635369199316093
-2.9306539653149306,-2.6001922095158503
-2.927202265718929,-2.5424525481015925
-2.9262415923373872,-2.556624419749406
-2.9221449352686872,-2.4939937181854073
-2.9089308109344536,-2.2131864031669166
-2.906788992261199,-2.178861377873381
-2.89753362468044,-1.9626328271557856
-2.893711395385009,-1.8705961579371948
-2.8570978153501736,-0.8061091101923814
-2.845970983419188,-0.44510367553843183
-2.840600628317974,-0.3236441674233305
-2.8367999057533955,-0.23815198809078725
-2.8355777072569595,-0.16332669689994186
-2.830338412594804,-0.0277357034720356
-2.823143941561174,0.1371811590300176
-2.817635795795062,0.2889693232463511
-2.7964764228161014,0.6549181401437221
-2.787394394594673,0.7769904110145212
-2.7867155501936662,0.7738008712489753
-2.772045650716689,0.8649662640275644
-2.7703232877256223,0.9196193013299815
-2.762901644300543,0.8845936017598357
-2.7627284958074205,0.8780189143507431
-2.759994675042921,0.9012992488934757
-2.7569157498238686,0.8794449934237223
-2.7451905155110534,0.834508239458415
-2.71973735880365,0.4671250028128109
-2.704076949236181,0.1492879821566207
-2.699626461857297,0.03165734554073093
-2.6942896683803546,-0.0911416306964972
-2.6924107848827727,-0.12885623255902873
-2.6890168452076457,-0.2060394451308934
-2.6860947253619636,-0.27972312208843525
-2.673198013512863,-0.5509975063791559
-2.6681287867440537,-0.664985615229672
-2.661714871541187,-0.8166274498882562
-2.6557787975729745,-0.929098148708168
-2.6437446078858002,-1.167554253825022
-2.6435898090000847,-1.1751613580360267
-2.637508118165916,-1.2550771957263653
-2.631097138978496,-1.322314751294712
-2.6266109891077156,-1.3907631996230807
-2.626189728360595,-1.3899663126015251
-2.619847346375809,-1.477300457094161
-2.618368935551973,-1.535450089977193
-2.615140751369811,-1.4996713453088995
-2.6041375545974934,-1.5786761214950207
-2.594072463081917,-1.5880602172664235
-2.592452129134431,-1.579611845564746
-2.5829694097382023,-1.539865505616813
-2.575776210772273,-1.4630481807159172
-2.5597193693203764,-1.3198287317081718
-2.5557610427760395,-1.2741015690855773
-2.5494991323313654,-1.1380894260192693
-2.539270935565729,-0.9465653991544253
-2.5384163045108856,-0.9830512830197692
-2.5365063186149643,-0.9360396238250301
-2.5288082885082073,-0.7934328391399135
-2.5218392220002883,-0.6180535424620849
-2.5064616695358053,-0.31479075879094603
-2.498440325230648,-0.16494188431496923
-2.487106587531958,0.04487237369856208
