n_harmonics,base_freq,magnitudes,instruments
7,1.5124660163429593,"[-2.41476995  0.3336728  -0.01457555  0.8307071   0.05859359 -1.44843694
  0.20777125]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.994900147400256,2.7623890285241726
-2.9921102956576866,2.7971018282488718
-2.99073363496331,2.826232266609586
-2.979751742781545,3.026627899053227
-2.9767475100088,3.080187315360626
-2.9725691622158292,3.1538653166871407
-2.964627348481643,3.2862145415313004
-2.9487730227613396,3.4616769661723454
-2.9468554392612862,3.4625268600066796
-2.946104907805579,3.4959470142522844
-2.942848308621694,3.516501869500214
-2.938381914053445,3.5450575982076264
-2.930199244687957,3.602234825127684
-2.9197577622627717,3.7011591000811523
-2.9180211747026656,3.662832678789713
-2.912002040737634,3.6633719498501427
-2.8976744393999834,3.653855229427548
-2.8903020978545557,3.6773257850290753
-2.885216340567084,3.6418857875138784
-2.870954508376159,3.5466708024556874
-2.860847474273111,3.4408502664732743
-2.8412699233590155,3.1822951388219898
-2.8358094650364505,3.0646353624883336
-2.8356864373414954,3.0676718374889393
-2.8290817838368922,2.9636016796309876
-2.8115796378061555,2.57412331550105
-2.805684510637276,2.436056062915583
-2.793303054346053,2.151762878014756
-2.792252505644428,2.0805308797559023
-2.7833797858055482,1.874898760526762
-2.7798909056173193,1.738465824660439
-2.772402689579181,1.5294143877510051
-2.771486280371054,1.4980536299390521
-2.7617972280806207,1.2049007572794572
-2.739331269338167,0.5049729203456117
-2.736477735892977,0.3628471215172655
-2.716993326788887,-0.23541043601662676
-2.71297194456548,-0.4002615112803751
-2.71087567283406,-0.4656096065618149
-2.7059025697195915,-0.6332674228951849
-2.700034250639543,-0.8136142765440046
-2.696881827217349,-0.9622579621952017
-2.686395237021989,-1.3028719038563155
-2.6827157720469517,-1.4278703703150695
-2.679703145153221,-1.5074152813981914
-2.6779115626687844,-1.6339012966473265
-2.6689398639820925,-1.8665139276874707
-2.663431994198941,-2.021714884743387
-2.6520690800470557,-2.3927755313894603
-2.6499935511676505,-2.4182555894953923
-2.6404891800048844,-2.7160848290428414
-2.6342775109203123,-2.866842040439323
-2.6324457593027937,-2.945914660811933
-2.6271251748924858,-3.0647117970868853
-2.6270108708500626,-3.0457043977999128
-2.624164756684922,-3.170931299360991
-2.618588671367711,-3.2687824987643688
-2.615603206168223,-3.3596508043548945
-2.60633464801462,-3.523075256431615
-2.5912158035669925,-3.8591366606307234
-2.5775995689314537,-4.023672751623989
-2.570982948331154,-4.1411137933387705
-2.5693366201285732,-4.110290988622808
-2.566790777029741,-4.15506727876824
-2.5503593011373713,-4.325207089656308
-2.545078137271286,-4.326542159802015
-2.543948145458927,-4.339781438455904
-2.536825600496587,-4.339485507422637
-2.534022168819618,-4.358590407376872
-2.5319913311445847,-4.328678544018778
-2.5280244570701056,-4.378121129719771
-2.523288920181914,-4.354371142923912
-2.5158716569052553,-4.372394935746344
-2.502722394299311,-4.302373750007268
-2.4977059939101087,-4.242567897856559
-2.492272212617003,-4.191825115816546
-2.490151578518515,-4.1931383147587376
-2.4847621623297305,-4.149625104426897
-2.4602833317995767,-3.7537191162442123
-2.4571720470208636,-3.7191602303116005
-2.452402551346803,-3.6701763117792687
-2.44065497753577,-3.4478320190860026
-2.434600499178292,-3.303988548632737
-2.4243715407859323,-3.0800690550065517
-2.422322117718605,-3.05203926056068
-2.4065239065677875,-2.6931986807607307
-2.4046760523480515,-2.613994992606576
-2.3996272682269817,-2.49518230065895
-2.399172877666608,-2.4947814351516286
-2.3965132612255546,-2.4015888191044406
-2.3951268937613976,-2.3988458676853823
-2.394120810521634,-2.386250305581703
-2.386969052285414,-2.172113479368407
-2.38428645454941,-2.092109995196298
-2.3808564259694736,-2.006677640872193
-2.380187386547089,-1.971233957302431
-2.3772686555734377,-1.9323481674280447
-2.3702090677700203,-1.7478869946425923
-2.370202789711045,-1.7387101730058256
-2.366249541866804,-1.6539083098615943
-2.3634690533971305,-1.5695295597517054
-2.357823880999687,-1.403088444948313
-2.3562685420691154,-1.3519052032753613
-2.350228726217668,-1.2169643554702168
-2.3498689456831063,-1.1993652881105852
-2.3473701548579355,-1.1683789089749954
-2.342965179198905,-1.0231032589237532
-2.3378042886219763,-0.8987929481260032
-2.3295863764804077,-0.6738542476070912
-2.3245059902736394,-0.5687971028398913
-2.32072557854944,-0.48640938383127463
-2.3172590799872355,-0.41442824205712625
-2.311204358947079,-0.22930096687273382
-2.31023406387924,-0.2322356075804703
-2.2982586689984514,0.03560633292697881
-2.297222020548051,0.0781389056743761
-2.2941820546325538,0.10377547797697956
-2.292995635746698,0.1551123313285193
-2.2862227880499457,0.3105274352092032
-2.2838318921770155,0.33505891802798654
-2.2826513567577518,0.3769503105056349
-2.274488690193281,0.5080399989686003
-2.2604268108845655,0.7447412959996113
-2.256719107179798,0.77895416857832
-2.2563334024226904,0.8143288366882836
-2.242987621270447,0.9457862540783671
-2.241481223222382,1.004835493870104
-2.2362166381398327,1.0486568420705555
-2.2175335363053623,1.2030745948322434
-2.217494706923194,1.175831327863681
-2.210331798998434,1.2316568270568713
-2.208684324313752,1.238550826775288
-2.20748701581895,1.2604732439429402
-2.2022106262704284,1.260226792486017
-2.2020009104952845,1.2894683959237705
-2.197571419478429,1.2919870640120543
-2.1934062503760634,1.3036317288648893
-2.1745902622195326,1.2797583740495027
-2.174157931545043,1.2596362114835338
-2.172335058678412,1.2924582921485828
-2.164868384944385,1.2764838907687255
-2.1547611139829144,1.2200542228388178
-2.1484490833350596,1.1566294583345775
-2.137782625601461,1.0763975872287803
-2.1330844616222544,1.0603930440692824
