n_harmonics,base_freq,magnitudes,instruments
8,2.9955061134367575,"[-0.51554077 -1.5639043   0.90111371 -0.6864566   0.81460364  0.77576563
  1.18245751  0.12541874]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9998977184245756,0.9642519359986673
-2.9806618067453456,0.3098443611985627
-2.979396700480173,0.28477422540631037
-2.978828658042536,0.27508531887077037
-2.970077796999125,0.0340262499981341
-2.9700346693634936,0.028272745011186134
-2.9648058010739198,-0.08857206952779298
-2.9627104078416133,-0.15171648390485704
-2.960987691578821,-0.1861123741635378
-2.9565071380444916,-0.2704550852838077
-2.9448420258250914,-0.43599246132348146
-2.942406085368871,-0.4555770763159067
-2.9344490782011166,-0.48958300661297155
-2.931794170538275,-0.5027515222004337
-2.904327928577887,-0.17174973855487605
-2.8967547118152677,-0.01927935388278119
-2.895462748937125,0.03285356634134688
-2.8888155862241174,0.18652379608517722
-2.8840208518838732,0.31629449916747565
-2.880459764882554,0.4024845619534784
-2.8770154147893185,0.5545529522411135
-2.872671526376039,0.6848962517375258
-2.8694454492102253,0.7655524024903176
-2.8672149585364526,0.8609641763402076
-2.8624350274229013,1.0324134883247074
-2.8624210227122173,1.009314003744593
-2.857375552591284,1.2101251094085916
-2.854753669178181,1.290435398230638
-2.848333745532284,1.5155448410830215
-2.8472766237302576,1.5359428327531883
-2.8369386612630922,1.9007595768084733
-2.8325292834070757,2.03047803987051
-2.8311494468611156,2.1041464045231413
-2.8275734902129486,2.1888277526618287
-2.825878339803097,2.2213816464451615
-2.822455727651725,2.3589614008348314
-2.817981791113388,2.4471081971884057
-2.812770871259184,2.613573178110907
-2.8106960150118763,2.6304248527390794
-2.8094813267038337,2.6532316674098304
-2.786731549347669,3.0836139123644783
-2.7760028007577544,3.2293264609093115
-2.7708318798260936,3.290062406254346
-2.770332441446518,3.2983359419668736
-2.7677687526691512,3.298275714064142
-2.7619302831883386,3.327527276153985
-2.749652039411984,3.384718201556161
-2.7361448710351612,3.410202576883477
-2.7352793307926273,3.4009422105749
-2.732241233774587,3.3743349721350224
-2.729930777081048,3.390433817983277
-2.7212127777649133,3.383183442660326
-2.7172641361085654,3.370342460440873
-2.6991191407072535,3.2985173716959753
-2.6978446626899104,3.29452569677841
-2.6913242943714626,3.2490890218554194
-2.690640501447902,3.250714927517677
-2.6861392024378583,3.2522143257446734
-2.683980402474014,3.22665689719546
-2.6736901989667676,3.1717895335929414
-2.6699297419715418,3.1212835497359475
-2.6612389214583407,3.0550304239990425
-2.6556386737780198,3.0145020179343436
-2.649982943732092,2.969965214983752
-2.648630364391275,2.9603214530671265
-2.6464707993759173,2.949031142999553
-2.644502147027551,2.9317375359626316
-2.643067353637953,2.890499570595102
-2.6330239864322964,2.8044095541471856
-2.6320076017581204,2.7634783733657193
-2.631241374445872,2.7746895785640167
-2.63045720315331,2.7486030406925965
-2.6263711431085666,2.6304350651527297
-2.6262684607775375,2.639721051214968
-2.6211908682359475,2.5809582509009883
-2.5974396464735756,2.021443920211324
-2.569567312988639,1.0952827738894808
-2.5669899015371285,1.0022744132990078
-2.565623321438752,0.9192757115303712
-2.564103500640692,0.8752780615032018
-2.561968610130655,0.8106552006830381
-2.5469142335010484,0.1708670931882039
-2.546767898366644,0.15145518396366842
-2.5454052171707824,0.11167995798955671
-2.544456925693595,0.04648069424112034
-2.540584555096916,-0.14650469519262044
-2.537307500018807,-0.2742940155673803
-2.532212775368708,-0.5275986600278347
-2.5311182047204133,-0.5767876923791722
-2.5205507017189235,-1.0582390252638179
-2.5200260909593792,-1.0970364924044107
-2.519868526461779,-1.0883163680335428
-2.5155064506391227,-1.292964039757554
-2.4989923615004415,-1.9906110173582152
-2.494675501341587,-2.1695938920264304
-2.4902261004956205,-2.3146506058393688
-2.4897451186846373,-2.327028804100294
-2.485797058975012,-2.4800197526581007
-2.472466130462872,-2.862022474732434
-2.4663665508131225,-3.022052308979212
-2.4572490177400947,-3.1645240965364114
-2.4564227387458857,-3.204961654563996
-2.4549220555806315,-3.2230632345089356
-2.451794731919251,-3.270864534326095
-2.4398820400143024,-3.3351545621339147
-2.4226637965514373,-3.2856412456225117
-2.4102783940234938,-3.1002783723371734
-2.404376231889679,-2.979640863699989
-2.401713625890281,-2.9360710132906136
-2.3763493844000756,-2.24644825391484
-2.3641838119309844,-1.8750796764561666
-2.356640966631762,-1.6336433898268197
-2.3546388911505103,-1.5659834098154217
