n_harmonics,base_freq,magnitudes,instruments
8,4.501489832730652,"[-1.48398082 -1.21918409 -0.19617382  0.17841669  1.50709136 -0.49713568
  0.77774229 -0.90321075]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.99667861754087,1.3822291614071374
-2.9664997358305403,2.944924148632517
-2.9633179006542907,2.9182419748169752
-2.9601347614730393,2.9104670532889036
-2.9579506507541042,2.922106380706474
-2.952735506248028,2.7944891292058966
-2.9519159862955977,2.8206782856306676
-2.9494018810033378,2.6642721288389235
-2.9478568883412914,2.6769177159294735
-2.9195070449548184,0.6262807650403133
-2.9141010431326717,0.15349678937220837
-2.906531211243322,-0.5391891347174464
-2.90064756354694,-1.084787459160477
-2.894863252998051,-1.6401154817340264
-2.8820383875445907,-2.6437885670138166
-2.869678393097906,-3.2117573750148702
-2.8675937178735573,-3.3473930306955157
-2.8631403660965447,-3.3914324239582307
-2.850898236430556,-3.463985074089256
-2.848575060217949,-3.4452355095727625
-2.848163064094929,-3.464598057901805
-2.8424339786333257,-3.3205511012544173
-2.83897797827171,-3.170937708186087
-2.8376717116791235,-3.129215487864238
-2.829166583455811,-2.761201705488551
-2.824419653214727,-2.4971974558017083
-2.812233349008598,-1.6470668301339102
-2.806932430281954,-1.247262570296717
-2.79169652485051,-0.059563344451852976
-2.783055531466683,0.5612153124486478
-2.7696508528194643,1.3431861561359617
-2.7609820474484996,1.6676259221411494
-2.749059107332432,1.998699965558365
-2.747765668394989,2.060650881889281
-2.747634538464337,2.0484705817831395
-2.7474480975416755,2.018857693536561
-2.739495716365477,2.0891898796575874
-2.7333200595567275,2.1462883914929893
-2.7298782436888382,2.0663224112921217
-2.706313816086138,1.57438770963354
-2.703090652054134,1.5036567384459354
-2.6945779891766932,1.157732481828702
-2.679677016531,0.6173534562995605
-2.670300981721036,0.2998194530297896
-2.6607634814761356,-0.06703340025804677
-2.6509091045457005,-0.4712446752686584
-2.6498634585112897,-0.5000353621237225
-2.6469187404734456,-0.5806123756897198
-2.64459730120575,-0.6791990008849108
-2.644045115734473,-0.6858835814132376
-2.6355715381120515,-0.9034026057342628
-2.631674551650515,-1.0668010520684594
-2.6219419805072115,-1.3288153077499303
-2.607689542083502,-1.6293365297975528
-2.6025642419443047,-1.7045016461824494
-2.5989650433718046,-1.683099430847695
-2.5940985022311684,-1.7340812398923708
-2.587753376709132,-1.8134962565154569
-2.5770082055784433,-1.7308649510569225
-2.5641753991226355,-1.5604013112004977
-2.5544295728166686,-1.3404627170823933
-2.554050360905747,-1.3256021582988258
-2.541776543624014,-0.8928208982091629
-2.540553781317004,-0.8408952644902415
-2.537066436919323,-0.7405917299556074
-2.5335427108195745,-0.5835578734035132
-2.52903523651257,-0.3836973149339359
-2.523740987312703,-0.18673532829433176
-2.520479321245551,-0.06732981223674975
-2.5092255057821578,0.3862821348216241
-2.50461837955781,0.5792798930283988
-2.4985254253437175,0.7379339621619733
-2.489082773954206,0.9286948900944044
-2.4859490810196525,0.9664379210346957
-2.4823297695348416,1.016311172106726
-2.4645013879600057,1.079364406848554
-2.4569914635081744,0.9130765710513068
-2.4433021505372805,0.5411669233453155
-2.440639955054796,0.4649096847888662
-2.438778400762488,0.3886998224972732
-2.438496448638742,0.4166648457470016
-2.431388952651494,0.18837884961454923
-2.425789733646933,-0.04305702887937394
-2.4202849445741723,-0.23023250658283623
-2.4193480615010543,-0.24608367336733933
-2.399917505991743,-0.7462877389313649
-2.391400911473998,-0.8340323316025897
-2.3574166678491157,0.21699925669814663
-2.3290935148005456,2.337494956811373
-2.314981112729029,3.4363289165322275
-2.313829489210292,3.5021324582466207
-2.3061625223233113,4.0083832119863185
-2.304121144535025,4.164468447226464
-2.3032106257648763,4.190318131052205
-2.3026921564498175,4.2445232154593295
-2.289990177130565,4.806393788877249
-2.2711293054809736,5.002255789944386
-2.262468078203777,4.873687671804803
-2.262393926886821,4.860977840732479
-2.2553419874616836,4.674718120569681
-2.2539921251556057,4.620682120084334
-2.2483009750167415,4.39117359950988
-2.2393624380980013,3.958231696891665
-2.2317203908913954,3.498648725446817
-2.2262765779731195,3.1979870991703208
-2.2233324360344744,3.06297053822178
-2.2203887003375495,2.9395019827569993
-2.2192706749606086,2.8543376302306953
-2.2167451494638253,2.6996141261506774
-2.215166815576124,2.5797731935422075
-2.2089476384146707,2.2743186230761405
-2.204947390423029,2.0295094623327077
-2.1957628643480556,1.7166114104671037
-2.1943284761838204,1.6408689413040205
-2.1910944316511722,1.5326336317210654
-2.183386106597637,1.2885802632631493
-2.175160684974383,1.1702586676373252
-2.1731050644871734,1.0998414842254982
-2.1676139695589605,1.0564857163850507
-2.166971331764663,1.051972671684261
-2.153694141043674,0.9370140270361428
-2.1405140531687383,0.8462315945044444
-2.1391699837636713,0.8600553359004599
-2.1376092474684887,0.8297155841387445
-2.132727886785713,0.7409836646275666
-2.1309640610337004,0.8430587440750296
-2.130455709531388,0.7820605488928849
-2.1304052840817,0.7846253957109199
-2.1281889087559183,0.7113729915080723
-2.110595509475556,0.2530512060353557
-2.1060741606498574,0.10632979608993064
-2.0978090890381056,-0.29208431917287114
-2.0805297356956736,-1.2531004179202965
-2.0784305682879824,-1.4478938371699324
-2.076292754385021,-1.5200831069711025
-2.072563292182373,-1.8105095057421328
-2.0627175975223513,-2.412986639165695
-2.05601567147157,-2.8383329322366815
-2.054402699608954,-2.9015904892860274
-2.0513022516225785,-3.0864371168472458
-2.0488972140200428,-3.14446087300275
-2.037351228452055,-3.587371067368854
-2.037117008336688,-3.621221956617572
-2.031233324681244,-3.7346785181054565
-2.0253000146536078,-3.6994957701274016
-2.0212902259162124,-3.678404412978899
-2.0176955258018623,-3.683874724601539
-2.0097930143006986,-3.4306286011506266
-2.0074901969198304,-3.36037144095408
-2.0059824873134344,-3.332582790984737
-1.9929391025264984,-2.6270581973711953
-1.9859357320992292,-2.125940995289216
-1.985145963449415,-2.078328218704831
-1.9823282609444588,-1.8506551515371574
-1.9813414425466627,-1.778718595222955
-1.9812431350287771,-1.7418525964804121
-1.9758770474686853,-1.3556502910010564
-1.9732159367822684,-1.1385298882069954
-1.9696370934881933,-0.8506472329621572
-1.962701165932746,-0.29816544986929566
-1.943788673493988,0.903054483931596
-1.9415137956581638,1.0110679924092563
-1.9231277280575088,1.4489768078014928
-1.920204795687231,1.4647798586064342
-1.919257136699155,1.474568845808188
-1.9110053112744856,1.3288823692435212
-1.906558945567489,1.2449102020033238
-1.9052895383698278,1.1704833900894207
-1.9018175138644597,1.058205194564513
-1.888704754382756,0.4856452809737767
-1.8827483346625102,0.1858400439616667
-1.8801137135229367,-0.023994234580250677
-1.8754121368355112,-0.251251916587072
-1.870643827221992,-0.5159498726018896
-1.8670045672240305,-0.7220881916900979
-1.866154612439383,-0.7732004469531749
-1.8600643755261121,-1.0396880203816445
-1.8544233057462445,-1.2949322912846106
-1.8457834544013647,-1.5444790863720936
-1.844078283040628,-1.616502658672007
-1.8279596626063912,-1.75285329559664
-1.8132963697299902,-1.5326632611469062
-1.8127999726081554,-1.4587591399717592
-1.8122739134734906,-1.4551901550879203
-1.8086874930020107,-1.3751789525468499
