n_harmonics,base_freq,magnitudes,instruments
9,2.8425533348937053,"[-0.65986337 -0.61871989 -0.50622327  0.19036488 -1.70411395 -0.82286596
  0.21593229 -0.6284717  -0.17996546]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.998915058120323,3.753353579500554
-2.992986400647684,3.677408700051529
-2.9928526410732372,3.6764638469610675
-2.990501585091172,3.6159100961713673
-2.985878257605667,3.5139420083880095
-2.974852853926997,3.1025587320617998
-2.972801527356097,3.0377904696473332
-2.969747430480719,2.981403885433882
-2.965376665992231,2.70119734591161
-2.9504000064211606,1.8532673951400733
-2.944594944598947,1.4994009178053895
-2.9399111011086103,1.1771094484759088
-2.939897330342528,1.199922814455062
-2.9372040072571997,1.0011369241751304
-2.9316399276290523,0.5845913556935434
-2.909467418945069,-0.8838277800878505
-2.9067028825307135,-0.982378140992473
-2.8999695978776785,-1.4575992039313652
-2.896511934526231,-1.6370633532429526
-2.8907010708768732,-1.9238922540791294
-2.8892940245551033,-2.003766717289804
-2.886518349857091,-2.074434389463333
-2.872244756968495,-2.5645336376777466
-2.8632418358413543,-2.604263330196077
-2.847299149035858,-2.529938223154734
-2.8467349252631555,-2.526751226886845
-2.840212790931721,-2.3799176151720194
-2.8395763252983413,-2.3679356771020865
-2.838571989867086,-2.3413397124558633
-2.837683421966146,-2.3244462121708938
-2.8265360145249128,-1.8744112212873907
-2.8216127185289954,-1.682887547411252
-2.7974312479712493,-0.17734694583036217
-2.7934785158299835,0.06996212960930441
-2.7933418334749196,0.1263646765999151
-2.7854723752443196,0.607093419272761
-2.762946690493116,2.1002676704842043
-2.762321693156024,2.0760735780695603
-2.7569501348498946,2.3918887486876472
-2.7504122680413636,2.677315709005453
-2.7339250584464843,3.287899952929389
-2.732279057463272,3.3007587483912295
-2.7115259267350513,3.5625234030924586
-2.711185178238506,3.4885461719849364
-2.7088124944054472,3.5031373362328893
-2.7087714525311295,3.5326668952764626
-2.697084933294061,3.265601694747073
-2.696587905038202,3.3044764560951196
-2.6943797447952793,3.2847659726197556
-2.676565898541287,2.57732267558251
-2.6749605113435457,2.5205311583446997
-2.655870080396646,1.4763863613879282
-2.6510258626850214,1.2630155018980758
-2.639217368767219,0.6170034159932266
-2.6391031378198466,0.6072530827670305
-2.6346026595805663,0.36873951366764085
-2.632238629988057,0.2906813740031659
-2.6116165602257686,-0.732681663708023
-2.600913577095633,-1.093576364990845
-2.60029318250988,-1.091873458387433
-2.599478066611969,-1.136614670987397
-2.590143408693626,-1.3637107964656043
