n_harmonics,base_freq,magnitudes,instruments
8,3.735478553356564,"[ 0.39622569 -1.5857411   1.95984502  0.87527373 -1.1744807  -1.98536223
 -0.38205673 -0.90849401]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9955059886303035,-2.2432428581329877
-2.9886284220511365,-2.003098578973916
-2.981036583852017,-1.6390371778332866
-2.979484021514164,-1.541304680798954
-2.9792725059468737,-1.52711159766376
-2.964965319669191,-0.5310952387434529
-2.9630954415778925,-0.38503935924220645
-2.960891723058828,-0.19508743902020162
-2.957023746484656,0.12907365187415726
-2.9552694247769655,0.3069522482203666
-2.9542112401262655,0.3979715483443636
-2.9537297088262324,0.4218675146984689
-2.950950901996296,0.6748217090161038
-2.9503709082194582,0.7328947682591586
-2.9481545304398002,0.9451363007987587
-2.940499172683663,1.6296938671343044
-2.9331808740580723,2.3554527120186672
-2.925213760893218,3.064498428525423
-2.923560860080591,3.210733533886094
-2.9211969192050864,3.4006755566529394
-2.912629870895356,4.068659165110484
-2.897249837498591,4.987801247238322
-2.895711535717989,5.07111713607551
-2.887152990193332,5.36916863618674
-2.8830432921388653,5.424226305031587
-2.882648726226728,5.474923064337531
-2.874526114772419,5.503225051712297
-2.8734598868322356,5.525410300766745
-2.8685450453811,5.5028613189534825
-2.848348994367247,4.912834056581795
-2.846977492298746,4.853424730538667
-2.843399720897251,4.631821698783487
-2.842811657014537,4.611759076946571
-2.835061061962106,4.164312036480274
-2.834622988510853,4.123031839063553
-2.8344428638283254,4.109048809128753
-2.8309599981739755,3.8779248139268687
-2.8309029441641114,3.8643375778931692
-2.8299603651618606,3.8115565459581418
-2.8176998063199825,2.9160695970431214
-2.813663465635898,2.6294369556223223
-2.801536418684531,1.7206833723887343
-2.7880519375407626,0.7994596586081888
-2.783438554036228,0.4525141100486144
-2.783291170275052,0.46728143626571794
-2.767056755191706,-0.49883418137965724
-2.765992995130313,-0.5266207610766134
-2.761681744903924,-0.7248457705937158
-2.760895458903268,-0.7615538646512292
-2.759512579543771,-0.8268630845299706
-2.7505635361616774,-1.2056033727860622
-2.748067668379538,-1.2805484871173192
-2.7444390055734114,-1.3735116795254176
-2.740002198909746,-1.501340753941587
-2.7218315643789177,-1.8510856853518005
-2.720485807259376,-1.8724464253306716
-2.7189469540112965,-1.8763536413288333
-2.716666589498738,-1.912307887027937
-2.71289612927974,-1.9632122001447405
-2.712403221018679,-1.937964254044785
-2.70930628506395,-1.9733253731565104
-2.7058828125600396,-1.9824907544793318
-2.696243953220475,-2.0366148234228447
-2.695793073465243,-2.0520889895011036
-2.690795286173617,-2.0794345971670722
-2.6887250192800107,-2.0931191971359047
-2.6877405966097294,-2.0727764284950827
-2.68514648654035,-2.1029439228772477
-2.6802601855238226,-2.1065114622496828
-2.6791178697833526,-2.103254814567056
-2.6754017746709446,-2.123962417782064
-2.6701141151569034,-2.1708510636587577
-2.656756018884777,-2.259264948786522
-2.6537751643301175,-2.26717760166682
-2.6510548434173984,-2.259223054706038
-2.642748250696327,-2.3170592999936725
-2.6369898078472467,-2.3510459313394243
-2.632665219338621,-2.3904103593069
-2.6325063656366874,-2.399730077261183
-2.6233310108214924,-2.4587918683452217
-2.620944069345321,-2.462078608202769
-2.6060105923826073,-2.53730508401693
-2.6009694219053023,-2.5492623696834777
-2.5995406096103193,-2.5491377231260186
-2.5980286932966377,-2.562809084390582
-2.5948544373180886,-2.5495482814254835
-2.5839759955143524,-2.547128767691046
-2.582884597945184,-2.5309892816860966
-2.5783741475102637,-2.5142519209428777
-2.576519709995475,-2.5274843599725174
-2.562664462071803,-2.37675699202723
-2.550042569322125,-2.2556001626424327
-2.5459185944233345,-2.2444645000619325
-2.5435182955366704,-2.199404070030834
-2.5399855233224757,-2.1392701397313076
-2.5387012108015554,-2.146157720631881
-2.518804476661068,-1.9252766453507948
-2.5181900414933907,-1.9176909172812304
-2.4822799938739637,-1.8360274910362149
-2.4699755852384824,-1.8745800040849805
-2.465064666510526,-1.8978697464767833
-2.464599839645319,-1.9130852499038087
-2.462527131734742,-1.963490401157901
-2.4610373522486713,-1.9257740708128663
-2.4606611121402477,-1.923387406572223
-2.4586504718926157,-1.9585848529397172
-2.4570662559302257,-1.960756503085038
-2.454364249613138,-1.9820315987395143
-2.451051051392384,-2.014515544333459
-2.440246958458273,-2.1275795671233313
-2.43920916962278,-2.1001010025886617
-2.437044349904098,-2.1268261991956767
-2.4366725201202986,-2.119375868172769
-2.433181224337595,-2.1581639522975373
-2.4329652729857987,-2.137782645147687
-2.4224560800028048,-2.1590681699339433
-2.418635905095752,-2.1849640632796827
-2.413295036704328,-2.130209257891161
-2.4104017926072583,-2.119547263663549
-2.4005634538812552,-2.0333081506802944
-2.39455270727138,-1.919899235554548
-2.3930827450568017,-1.8918807008754217
-2.3849793670392527,-1.7107995512236596
-2.3848195767064704,-1.7108419333680285
-2.3793330444790177,-1.553108946764077
-2.3778495513382216,-1.5285832272183955
-2.3749023721067264,-1.444140915577868
-2.368820243259348,-1.1964696702088726
-2.3683718333347823,-1.18223052600055
-2.3672411155903315,-1.136112098639878
