n_harmonics,base_freq,magnitudes,instruments
8,4.845732341021191,"[-1.62491897 -0.23243946 -1.09313328  0.04934034 -0.23417533 -0.99862094
  0.16033091  0.41571818]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.99688625225547,-2.14954629950113
-2.995682252025839,-2.1192713742278446
-2.9918720939403673,-2.025666757935214
-2.9881067423173713,-1.9654241765031606
-2.982018954321136,-1.8883769123841143
-2.976707368519568,-1.8044099371437454
-2.9762899638447866,-1.80317430173943
-2.9731899938120248,-1.731585783032827
-2.968340431178752,-1.6569949807114541
-2.9548225320308887,-1.3364348761262494
-2.944680434938136,-0.9717414176732327
-2.9402534633432524,-0.7940580523647733
-2.937848099668301,-0.6681564405144198
-2.930054258575804,-0.26949988620249005
-2.9131201514618548,0.7899195269972135
-2.90056516001912,1.585191332312367
-2.900199002930472,1.6283337581457316
-2.892143864217698,2.070844345541632
-2.888767263136471,2.241998845270198
-2.8852751784703603,2.39657270528053
-2.868641749021073,2.791238624078577
-2.867306932126143,2.775875921828591
-2.8524339690439415,2.4877230737361526
-2.850569989751997,2.4502721108540877
-2.8401481652978684,1.8527802394747734
-2.8247799087029177,0.645943226527297
-2.816972399345895,-0.039415681589109235
-2.8131973627334883,-0.35699936652131636
-2.8126571170237655,-0.41059235112586556
-2.8039917458815653,-1.180908966708156
-2.8035641626636045,-1.1902079456194246
-2.794862897558697,-1.8190321048364004
-2.788136928819846,-2.2110667490628924
-2.7857471520433608,-2.338267432273799
-2.7832090367224196,-2.4108895368097207
-2.7760388901818382,-2.613397422050015
-2.773324445774411,-2.6509969224675
-2.7520568780007646,-2.1542673080199375
-2.737878489919134,-1.2523348075585625
-2.7336974930602342,-0.9088929846482283
-2.7335690904351253,-0.9178514774220807
-2.7221587464775965,-0.015392013375821927
-2.7133109208724226,0.6495212858006837
-2.712807595979866,0.6783635933085813
-2.709929509280336,0.8623141771514945
-2.7040172637513233,1.2283976483009547
-2.6922801534759278,1.6795503222261372
-2.6921311499144727,1.686526304825347
-2.6842569612374922,1.766628677441762
-2.6785866628723958,1.7167159300637347
-2.671778963245723,1.557886900671176
