n_harmonics,base_freq,magnitudes,instruments
7,1.3626014673938367,"[ 1.17167295 -0.22832469  0.47489936 -1.24876955 -0.91573957  0.21533781
  0.44669196]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9998561804358586,1.6423554781672838
-2.990992905537522,1.6879296541134337
-2.9839789648718726,1.722776802406861
-2.983740618675313,1.6732454806680965
-2.9818918906090364,1.7013002594772682
-2.975108725160575,1.7296499426974186
-2.9715985506548286,1.7527249320066616
-2.9713603543244282,1.7154713692840038
-2.9699971574559667,1.7071117006206844
-2.9674246352783538,1.716087149412602
-2.9663774733300556,1.7359846072997855
-2.947552350526443,1.774578548292091
-2.9409772605001985,1.7564622777238914
-2.939637609211841,1.7699749882274298
-2.93089614155946,1.769864223967328
-2.9270263236828975,1.798328537223645
-2.9109928771253184,1.7760833407359964
-2.910194083186653,1.7756199801863854
-2.9045897781584857,1.8586429268440114
-2.8911187999118324,1.7969763738011078
-2.890034191785875,1.8405104842254398
-2.8840460583460956,1.816867643413405
-2.883706531171878,1.8269077184876479
-2.880607638791559,1.8154215399516243
-2.8800623505175533,1.810105398372451
-2.8670542580214557,1.7999934216728801
-2.866376931183386,1.8254940171922431
-2.86145212955741,1.8186558351042448
-2.859946299948936,1.8422665436331334
-2.853263396106275,1.8021384291586764
-2.848872158991256,1.8356113288145757
-2.830818657765696,1.8218237512155158
-2.827671700470492,1.8057129668918692
-2.8105276237526517,1.8149953601847368
-2.8066482579853655,1.8319836849378388
-2.7981149241791545,1.8809381471519862
-2.794288142127672,1.8903479683564706
-2.7907877355316533,1.8576296094538223
-2.767209126843192,1.980156353245563
-2.7459406770750676,1.9761615991053603
-2.738840281279588,1.9671318537359503
-2.7323705357160235,2.0752809637252594
-2.730090872330867,2.0076091517400174
-2.7259976959542267,2.0335527393211477
-2.7224816010329267,2.0043433255205656
-2.7186083504779655,2.0304770062940887
-2.710171308024775,2.0848649570673397
-2.709268530148637,2.0570660459145595
-2.7051745749916716,2.1240820445953377
-2.687095284627044,2.1527774169160807
-2.6612179313549973,2.266338252567977
-2.6601932258223306,2.204579299132876
-2.64845912348581,2.3108119405768996
-2.6392721222243223,2.324560112266776
-2.6372566675425873,2.3228680304504685
-2.635416514908105,2.3807633670039334
-2.63364978676617,2.338801781045051
-2.6331028323155925,2.4149242795920203
-2.627559362679892,2.442779585771942
-2.6267138116768685,2.425994154826115
-2.624004046092306,2.364627090407512
-2.610634598490088,2.4662234504930076
-2.6034972175444695,2.4827874502116947
-2.6020487720836463,2.5203903929459988
-2.6017505005268964,2.4472106282454393
-2.600841057083365,2.4805314264733145
-2.597731711329849,2.472155470876485
-2.5959506009781146,2.4178536983221104
-2.5938978333147107,2.4947755352177183
-2.5871156304523626,2.5095934934469466
-2.580374684554938,2.5027233462829432
-2.570084067022484,2.596962521123214
-2.5673727291036665,2.6189786113641045
-2.5670160227411283,2.5262569612775443
-2.564878671059972,2.5935503031256086
-2.55936390857522,2.6726444215633762
-2.55766563661886,2.6231290887225303
-2.554922990734136,2.6776442749453357
-2.5465875675313683,2.6121710606386186
-2.5396281908103084,2.6549919495653436
-2.5381647624125936,2.663972445444351
-2.537525297999616,2.6432654641554527
-2.5350302752163505,2.684306134720789
-2.523117353111509,2.6878931224250606
-2.516866409247108,2.670324772570748
-2.5126345200879046,2.6809051847644385
-2.512383597342371,2.6517144242213315
-2.5022318767474108,2.698142479737039
-2.494234205457449,2.667742427571598
-2.4922367549258757,2.648574055520186
-2.486096174350129,2.6562386774208036
-2.482417806381686,2.614591472766577
-2.4809271269162925,2.62314037698323
-2.461232782279557,2.570501102740635
-2.455798496887523,2.581247714589737
-2.4549072327204033,2.53396085077745
-2.442439535634917,2.4583447779758467
-2.4401635252796163,2.4381195203346278
-2.4377950925230856,2.429478174309903
-2.4252138947958706,2.29280085733536
-2.4251973401344413,2.3884030502549325
-2.407875162098537,2.277433843419421
-2.405430646517888,2.1422819451224715
-2.4050261055282394,2.1846736669738847
-2.403329936467763,2.153037447261226
-2.401334819733088,2.129883027140384
-2.3803625639479318,1.9075875294094424
-2.3762697426259907,1.8901574125247818
-2.3750975924338844,1.84086887138815
-2.3692099772185635,1.7459226068740379
-2.364592916090537,1.7396444867372285
-2.3612844772129953,1.6771326340726316
