n_harmonics,base_freq,magnitudes,instruments
8,1.4562707390816656,"[-1.1023176   0.25729295 -1.38714756  0.16190474 -0.09108442 -1.3234051
  0.3763703  -0.48586196]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9939536137700067,-1.5446546784636732
-2.993255473073204,-1.5547987353370545
-2.9842197622436446,-1.692850844404196
-2.980665800100043,-1.730184791069271
-2.976515503432335,-1.7800211528892353
-2.9597011121382026,-1.949721404431947
-2.9582557284928863,-1.9256401814830029
-2.9469530965725648,-1.9992836607646884
-2.936535492139326,-2.014289894613459
-2.932043441494833,-1.9944068786520128
-2.930680862386296,-2.0042242971580153
-2.918931257693724,-1.9522504438483503
-2.917922446494854,-1.95385257052657
-2.9128114996920793,-1.9155772896349033
-2.9113721764606826,-1.8822072748173515
-2.9080109717042566,-1.8833300168138811
-2.8943161723501167,-1.7256963683202646
-2.8942973776726997,-1.7186050959799093
-2.8728310454158272,-1.3751576950459408
-2.859064805882376,-1.0915146700175338
-2.8398958901867264,-0.604470176283038
-2.834039869186612,-0.436397698572652
-2.828003902536155,-0.2670106859452671
-2.8279154020718353,-0.27086477113987256
-2.820089424763439,-0.027194006385232266
-2.811193639262328,0.23509032237305813
-2.8087391282191856,0.3183890008452881
-2.799675711755694,0.6079203560980138
-2.796908104459474,0.708050497193585
-2.7848208905031706,1.0972869024206577
-2.7762539628547347,1.3975344651208543
-2.766977664278289,1.681937696974374
-2.7633182198061164,1.8093818322091078
-2.7593549473073473,1.948087249917141
-2.7549729092169173,2.0823087889729446
-2.750347289051912,2.2282741571274367
-2.7343699081777046,2.7393264668165065
-2.7278803870592396,2.9270708518791544
-2.726494760196246,2.9635347527267557
-2.7158608688298314,3.2646141906482846
-2.7022583342749176,3.6188172207642704
-2.6991083393295163,3.673464309811974
-2.6987291968916556,3.707521312490252
-2.6970453751948487,3.733721749676622
