n_harmonics,base_freq,magnitudes,instruments
9,3.9694599960802974,"[ 0.40537741  1.40147168  0.65482136  0.30966442 -1.29944919  1.00985068
 -0.75740938 -0.78213686  0.62044983]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9945521303402227,0.6408702489188869
-2.9925794527993212,0.63083967877612
-2.992327439240311,0.6173695280183282
-2.9884461525030703,0.6813118896501893
-2.987407278807309,0.697349878319421
-2.9851464187517687,0.6665547627269164
-2.983843546236973,0.7143229824217637
-2.9797675217448942,0.7151705212900196
-2.978761992855331,0.7365530292672319
-2.9787052807532746,0.718792983962107
-2.974233555179294,0.7091756458987867
-2.971071639802872,0.7228593824923802
-2.9681781225414694,0.7025820420330763
-2.9566889866262005,0.558318400435205
-2.9551165500061423,0.5909788030645597
-2.94177547054523,0.316266472981789
-2.9410767027238567,0.25867987527539804
-2.9241401367289797,-0.13159673957704218
-2.911373461867628,-0.4617852938251366
-2.90923194855017,-0.492860176521174
-2.908729363596052,-0.5410360525824045
-2.9067088896413833,-0.5790925063169183
-2.894996610566311,-0.8959562356478042
-2.8927701723611463,-0.9678084877145591
-2.8894932482951923,-1.0427887890016325
-2.88569545657528,-1.1585534392137578
-2.883795057723731,-1.2172485450921682
-2.877979143134319,-1.3285713246512152
-2.8762769549619653,-1.3766745894551076
-2.875763594036039,-1.3571623285888537
-2.864519702291354,-1.626401926997082
-2.8634583512152307,-1.6888999784910654
-2.859022197612754,-1.7371739190505433
-2.8527209229635657,-1.817966531912315
-2.852126890517197,-1.8385283126855902
-2.851201392418068,-1.8844447641392539
-2.84532958383761,-1.8903257575997898
-2.840580356582593,-1.968794215975703
-2.8404102667597364,-1.983956292783864
-2.8269800641576204,-1.9607561283983068
-2.8241655503008056,-1.983642706509858
-2.8218355179597157,-1.9682033668708854
-2.817833397332493,-1.8975006130278271
-2.8099884758453513,-1.8098331930127451
-2.795497264506168,-1.496440485598856
-2.778792729941605,-1.042754118253665
-2.7783777679277515,-1.0663180214744048
-2.7581688135891573,-0.47736585393578007
-2.758134777668591,-0.523809732458387
-2.7475507405891495,-0.3208227927505276
-2.7474355851854373,-0.2934202423520382
-2.7422216433056,-0.2777661542422795
-2.727903406331088,-0.2993587283072412
-2.7243704492297396,-0.3609305801592039
-2.7066634936442444,-0.9073765305827625
-2.702345158021665,-1.1131415766505526
-2.6983611981788678,-1.2649009892550707
-2.695627861364317,-1.4513126442234037
-2.6955873136655883,-1.399915876282697
-2.6906738594750914,-1.690109932899989
-2.6905974700901316,-1.6933297761773882
-2.6825371799848963,-2.185865295513155
-2.6783999560639895,-2.400455930596502
-2.677960824482066,-2.459612730575585
-2.6776027702069034,-2.501779946608875
-2.6738410715821583,-2.7070770158279167
-2.672970496023446,-2.756743855424474
-2.6700071273564365,-2.9283494814058555
-2.6665132013949933,-3.1402969033775214
-2.663557370904689,-3.3043810775952007
-2.6577934792728435,-3.615218513930693
-2.650455895980385,-3.8743740734373637
-2.6468928573771295,-4.015781268161488
-2.6467009543710454,-4.011873871476298
-2.642411992379917,-4.149796921457568
-2.629831372086375,-4.241017055137616
-2.6106228782797167,-3.686571203781153
-2.602529837883074,-3.2187357987702403
-2.600463475629161,-3.0715857192858453
-2.5871667681702943,-1.9721301501663953
-2.5860050015049536,-1.8646823609046441
-2.577455888394181,-1.0488426888389841
-2.576228857679583,-0.9179158216454462
-2.5737758400564,-0.6590382906371938
-2.5723943201085993,-0.5483263583528291
-2.5699024214789254,-0.24369210498172358
-2.548005659913722,1.826361164280263
-2.539582546499564,2.4394607739877
-2.53223474385155,2.9400297639272663
-2.5296995258376507,3.0667000388177783
-2.523130631476101,3.3625914044170506
-2.5119792998037394,3.6658837814289105
-2.4998844217328173,3.673306689026549
-2.4969316641439816,3.711884839232847
-2.4888225722907262,3.5456334478638203
-2.477849016642131,3.281352178966717
-2.475209783819688,3.2326054752440365
-2.475012444853411,3.2473316100393546
-2.4644697385763368,2.9771100786190963
-2.4571912751345897,2.8055712758075178
-2.454259953243227,2.7842216578116847
-2.452037112834827,2.7235064973750926
-2.4481769428312385,2.708089288840176
-2.447931610087276,2.7136884140722484
-2.4411360637199646,2.69501650987369
-2.4207847086853684,2.954779148970528
-2.4167427838370927,3.121326753774819
-2.411398457779651,3.2186860563126807
-2.410380214296704,3.269822789297626
-2.4075681365627393,3.412734180954316
-2.4059960868108785,3.4645601731709674
-2.4053036357601174,3.464926892457105
-2.4022568565169045,3.5953916905238277
-2.3978920265059593,3.7647878451013037
-2.397852676643407,3.7793786004153564
-2.3813550323315775,4.325222837360467
-2.369988029120405,4.514411479796673
-2.3658580923602495,4.525041493770495
-2.3610142122445907,4.508303294068818
-2.347824866002341,4.149488688749043
-2.343854547688558,3.9629023638689316
-2.3424470244636506,3.8885287477945405
-2.339813330322885,3.722668198963139
-2.3364547961584,3.472917173317856
-2.3334985772747046,3.292073442844381
-2.32480741630585,2.497769250849056
-2.3206026482936,2.107706607370448
-2.320214164208124,2.1156507879665685
-2.316866086331781,1.7240443619920025
-2.3045907311965124,0.36725866644662725
-2.299808443841729,-0.12761322817988502
