n_harmonics,base_freq,magnitudes,instruments
8,3.333383060122453,"[ 1.0649017   1.39136263  1.12096946 -1.03002457 -0.27106813  1.94568244
  1.69246548  1.63368296]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.993971000870808,2.4116869616207364
-2.9706221191770057,0.10986255288413901
-2.97057381185331,0.17625141003457853
-2.9651035787122053,-0.3883927341873281
-2.962810989993531,-0.6241322107017049
-2.961293150358471,-0.7565948054268488
-2.9425112230921906,-2.288348770045811
-2.9315105548248637,-3.002809154087558
-2.9301715437864653,-3.0677278088904893
-2.92557391007934,-3.308112134288856
-2.924990517230468,-3.3288377479688656
-2.919436472258939,-3.573536032533055
-2.9089611794484767,-3.8151771146632885
-2.898224196328534,-3.816092974044483
-2.8971762717894656,-3.802027543535384
-2.896864803577032,-3.750092573792065
-2.895598567068072,-3.74382392430182
-2.8632257721531134,-2.5988546661139553
-2.84925580139162,-1.7011396773792684
-2.846562762046584,-1.4670410814331232
-2.8378272764803176,-0.8655771738205781
-2.8375003639131284,-0.8703052717506913
-2.832933248784045,-0.5865607636226068
-2.8283505834023206,-0.2212113099924256
-2.8270684927091736,-0.10945925696418154
-2.826227073877323,-0.13282194073919906
-2.813135479082994,0.6741164676181769
-2.8115312578824287,0.7806336936375566
-2.8094615704283328,0.9480856024286741
-2.8091130515757134,0.952104428302031
-2.7922692351142246,1.7115346747260076
-2.7882932378571885,1.8361235509035565
-2.7854137874751013,1.9050709163343937
-2.7810424743641713,2.0284217253692107
-2.7778215711869496,2.094823775919717
-2.7718193252200347,2.230446753314768
-2.768597437207709,2.1722316050779327
-2.7643324630216926,2.2501639136249776
-2.7579644419710796,2.2322826692971987
-2.757513364460254,2.1917291957077523
-2.750388046838583,2.1398897867875575
-2.74942459713397,2.0607220768235956
-2.740910297278183,1.9594807892430588
-2.737209191930796,1.8688208322224096
-2.7257861320992944,1.6020265601844021
-2.7181589404368145,1.2982798252906171
-2.714226305390161,1.2701023350201353
-2.712043878109712,1.2036424659355365
-2.705421456683383,1.01036503275905
-2.6977600161144952,0.726001531812533
-2.6955562425951447,0.625945274662117
-2.6726061408609763,0.2197445794374396
-2.6715138710971003,0.1568450487827036
-2.6641927817659843,0.1444780816546343
-2.64929691882985,0.04049018141499094
-2.643654554518271,0.12425073910255878
-2.6372124565642485,0.15364901881359616
-2.6351659732200527,0.15570758752061215
-2.6325443015318775,0.12429506050707795
-2.624036249253627,0.26829452063263676
-2.623913554278098,0.2745074793324252
-2.62179580936282,0.297666723243725
-2.6209859584587543,0.3087544339241262
-2.6005105581754173,0.6014935756546795
-2.5913439149433874,0.7208241749071185
-2.5907722680632146,0.7124648140022233
-2.583449939231329,0.7492438863959643
-2.567144072069237,0.8380588487397175
-2.5670346063410845,0.8379203005080692
-2.562570689477438,0.7445784774395717
-2.561090719688351,0.7729115122636808
-2.555027600143393,0.7055285223912865
-2.55267329582872,0.6084030686431459
-2.54663894074167,0.47966739109167256
-2.546553850105637,0.4912760798315664
-2.535997470316904,0.13524935013025546
-2.5359525277907187,0.16036670791811816
-2.532329985408774,0.08388384124530782
-2.5315190169815356,0.0034122994081109276
-2.5242159769938697,-0.23565862513441654
-2.5154806330176975,-0.6635492694204721
-2.5101159184690074,-0.9954107955779435
-2.5067449202327357,-1.1046613001229564
-2.501546008448088,-1.3801003981731188
-2.496630984063829,-1.6538722555234464
-2.4942831737131295,-1.7396485390346517
-2.4880835274854416,-2.1644140388845208
-2.485361520784343,-2.252289407032398
-2.483594841063966,-2.3681932820476526
-2.462098275226553,-3.469161196578938
-2.460468112999176,-3.5165569329520814
-2.460169453670863,-3.529416359686038
-2.4540510854566113,-3.8114357090055724
-2.4520467311388527,-3.8310878728409627
-2.4507803354036826,-3.9971052285756734
-2.4441797222646424,-4.148674186984525
-2.4402741331593827,-4.217009961470438
-2.4356288657265046,-4.31405898311466
-2.4318655615067426,-4.348248965248692
-2.43181072981346,-4.410011852845478
-2.4297369966707887,-4.3949865776915145
-2.418151408641741,-4.524199517634536
-2.410830091428865,-4.502880943299806
-2.402008305119718,-4.37242650652489
-2.3982568601128684,-4.342183182659682
-2.3937102450479477,-4.256571492894487
-2.384974275757993,-3.9488238124476474
-2.3839806276981648,-3.968409266336504
-2.3827311387102466,-3.9166114541463237
-2.3758384969416335,-3.6714350308549784
-2.375059919366649,-3.6414579530954763
-2.368410434751726,-3.461258092675054
-2.364036088407701,-3.2130450536373374
-2.346965639657723,-2.589753419678636
-2.335076386864201,-2.1461921604370824
-2.310665624296365,-1.2312577311610315
-2.309539911194337,-1.272812031348584
-2.308377500003931,-1.244172353959275
-2.3080545697666315,-1.2477361639696685
-2.3019551670938707,-1.0970916772557355
-2.3011468234695123,-1.0326833510783318
-2.2994369883898855,-1.040210949045537
-2.2993275408664617,-1.027037889117484
-2.292174376368363,-0.9021357143351773
-2.2907354635700337,-0.8982343819970242
-2.2884211244508634,-0.9073504058434667
-2.28662728307505,-0.8646621536448981
-2.2757613376890498,-0.7617538471598347
-2.2714569375844524,-0.7272638572576481
-2.266156914198575,-0.7686317898378207
-2.2653796158571984,-0.7463254048097084
-2.2581370774658485,-0.7406940912540947
-2.247602212161966,-0.771294406835434
-2.2416393324682042,-0.7840566829002108
-2.240376619663237,-0.7539192758951025
-2.238621509879327,-0.8139748364117441
-2.2378401454047836,-0.7501084253883561
-2.23460956125336,-0.8277233379526807
-2.2334769116790794,-0.8322489579867286
-2.223965071304194,-0.8710125905100002
-2.204629908757068,-0.8246228647045603
-2.181167993095767,-0.6672864072278173
-2.1751242589590953,-0.5504580236840094
