n_harmonics,base_freq,magnitudes,instruments
10,2.000071247708112,"[ 0.64962274 -0.44847458  0.55960214  0.13328684  0.18990415  1.0285703
  0.68831522 -1.36938561 -0.2490492   1.45559496]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9795272092744645,-0.16982267080716051
-2.9742358267096525,-0.3025001522630022
-2.9661723652575493,-0.5063359269323647
-2.960204599734137,-0.6463445656215273
-2.9593532153582043,-0.6575564952977423
-2.9533828687106123,-0.7973011054908576
-2.9388134633301974,-1.107374565206011
-2.9319883514567215,-1.2312537432412223
-2.927593890269096,-1.2986566093764769
-2.926307724199317,-1.3208871165276086
-2.925641157802837,-1.336523923515079
-2.9219746992303213,-1.381826099413644
-2.9120931384821485,-1.5035847679077288
-2.91110725966221,-1.5123945940915742
-2.910659206388849,-1.524082204250547
-2.9020923669383687,-1.6003593315628515
-2.8977733973194564,-1.6260586221815136
-2.890253770187103,-1.6486239872587929
-2.8747494896452523,-1.6367495212376342
-2.867134904887104,-1.588458276581607
-2.8565514815996385,-1.488625869296311
-2.8524631571558374,-1.4448142729123938
-2.836468076662345,-1.1752494988471571
-2.832948912213492,-1.0960606866083313
-2.8273095637796244,-0.9723596730312621
-2.825048308988767,-0.9235992003463378
-2.820805060987029,-0.8230771124057871
-2.8074985203741356,-0.4844907431729564
-2.8025812558924157,-0.3563049608027384
-2.799560478006961,-0.2642689697958309
-2.794911986800086,-0.13880559061351594
-2.7929491114927893,-0.08425935271149032
-2.7916618300993394,-0.04852429079412575
-2.7860238528563874,0.1122743121417131
-2.780630202902099,0.263992697988746
-2.7796138116739635,0.29806475713768543
-2.775052290092928,0.4247650616457257
-2.7652419428111874,0.685777178474882
-2.762246832328173,0.7664555408184744
-2.754842069171115,0.9528801065595701
-2.754239051885773,0.9609994126183089
-2.74846697737262,1.0911399635749564
-2.743492125716835,1.1994232762667087
-2.732071854142874,1.4007204383359186
-2.7138156308690813,1.6112161621907735
-2.7128975023754256,1.6193350383303227
-2.707238821166559,1.6437683335104005
-2.7044086666204405,1.6539435176562978
-2.7023864211664352,1.6539189641370948
-2.696673049227279,1.6473182464310636
-2.689831741264579,1.6365545779866333
-2.6853221069054545,1.597191306276508
-2.6811055192738698,1.5548417393879663
-2.6773160404412613,1.5213175560502175
-2.6744063914432488,1.47435572070792
-2.6711407964941665,1.4296891489052668
-2.665926128132881,1.348171818988173
-2.6590787411381918,1.2282956817790558
-2.6564124315647897,1.1743219284476654
-2.655197727715122,1.1394444829139119
-2.642542777736751,0.845076378296472
-2.632033216109991,0.5561550181181355
-2.627007859671072,0.41651298551143645
-2.6219039756391673,0.263373679900847
-2.604904481359697,-0.23372384311365968
-2.604667091739617,-0.23115046415591675
-2.595299521296122,-0.5015320993115591
-2.5949372183660784,-0.5058542817990419
-2.587424434069587,-0.7026054053570753
-2.5799725910256335,-0.8837943127445975
-2.5785882660348065,-0.9245482754643103
-2.5718353173743758,-1.0560609223201587
-2.571320660483698,-1.0766860805110556
-2.5672186855999835,-1.1387357251826018
-2.567018252151974,-1.1487342487857048
-2.561964750276295,-1.2276279606445233
-2.5517667551412897,-1.3549723657493031
-2.549304153303289,-1.3708873854563315
-2.5477672649100587,-1.3873744750679422
-2.5335888614145663,-1.4337787532232216
-2.523146349906149,-1.387987202336629
-2.5220417738533825,-1.3868106448042172
-2.5112400216099324,-1.2541551473245147
-2.5100517626367127,-1.2424646533720358
-2.507620646863325,-1.2059672644552755
-2.507278573981651,-1.1941223200670934
-2.500275286675407,-1.0638314678813001
-2.4887232389833733,-0.802492096775042
-2.4885530882421003,-0.7945492541630663
-2.484791407605665,-0.6978323414061229
-2.473208469419018,-0.35927561919920104
-2.4680560831564096,-0.19404263390802093
-2.4677101184016115,-0.18312436989447864
-2.4668516658929067,-0.15444988522841036
-2.460250210154361,0.0650924491957779
-2.456282477923093,0.20573200174089454
-2.4522997198122516,0.3383027046996717
-2.452144779904292,0.3385413913530192
-2.4490500053530324,0.44309187007689643
-2.447764771675512,0.48971939824170185
-2.4396932565673315,0.7650164932043246
-2.436951547091529,0.8474092031385189
-2.4358259739520074,0.8905434487623014
-2.4315983127082936,1.0331129032217319
-2.4296684210783095,1.0892190576251002
-2.4261681967719877,1.187202469814747
-2.4130156200514463,1.5576794872415507
-2.4112985481079185,1.5949421061070683
-2.409400388427736,1.635108149291288
-2.406234145528393,1.7146111985748378
-2.4057625126319118,1.7153348487989117
-2.404712628084418,1.7459608466601428
-2.404685850461976,1.7422404927570478
-2.403148729132692,1.777708639578667
-2.392725439260302,1.9458397458011527
-2.391593124159995,1.9595781420396432
-2.3872891183342078,2.016887080780675
-2.379395160302156,2.05857870797165
-2.367784316507554,2.0695377663853445
-2.3520740382687326,1.8956089206970677
-2.339907065288471,1.646382759534022
-2.3205190024732145,1.042054383433105
-2.318937986669119,0.9822775719222671
-2.316567815488968,0.8905267604173784
-2.314466522682157,0.8121739184297765
-2.3135928169751128,0.7719165358911222
-2.307169352739896,0.5128097143597177
-2.301602116241458,0.2732757572038241
-2.301477039891904,0.25884890604155497
-2.299076015879332,0.15773356984017883
-2.29352907110712,-0.09424154142694266
-2.2814927115538666,-0.6465993792639345
-2.2732662422890346,-1.0298556542273465
-2.266785067401078,-1.3214496465395185
-2.2516239709797916,-1.953675121250213
-2.2432576137927986,-2.2521327509112514
-2.236461581546731,-2.470802067147195
-2.228304032755045,-2.6674319588996664
-2.2233409020322776,-2.780003022962067
-2.207045341354956,-2.974030416558945
-2.2050056321351557,-2.984028434500862
-2.186899965169492,-2.8701861224478615
-2.185827332741096,-2.838734088283561
-2.1796479695807167,-2.7164891138876066
-2.177562383385114,-2.665814098591568
-2.176197202690352,-2.6293591223659654
-2.1743232722956174,-2.5749213785461875
-2.1735843726665562,-2.565337860312521
-2.166470691541483,-2.3376191927847274
-2.141434352514647,-1.2074128542753757
-2.140047789117757,-1.1368307561022464
-2.1318109177423334,-0.6480725071428874
-2.126843252128454,-0.35797705366882476
-2.126826899760432,-0.3556961526354529
-2.1207760853707622,0.02549548229983469
-2.118756780042456,0.15439056781560084
-2.1167806839410357,0.28611135305332697
-2.116115929344903,0.3231841586297623
-2.1144451217117544,0.4306370585547311
-2.1119018006141657,0.6011138117572686
-2.1093395329646407,0.7687277884534831
-2.09749225500335,1.550906765174291
-2.0928956169224078,1.850018012584155
-2.088432849941032,2.1330365781608434
-2.07537729504829,2.9445707266385917
-2.062527925618232,3.6535428997154336
-2.061829757789467,3.6915279196273523
-2.0611860469444316,3.7255128526458194
-2.060696318619887,3.7532966019180924
-2.0582816794858947,3.863828937115112
-2.056664120566976,3.9401580538647365
-2.0467454197832406,4.365667830695315
-2.042777975813851,4.525562661827132
-2.0401836123706474,4.608210123626166
-2.035940047629554,4.736605599252597
-2.0294245012136303,4.914125441335543
-2.025128074207183,4.996590326218944
-2.023844446866679,5.021249366292819
-2.0173845737665297,5.100063420552259
-2.015873450497696,5.12237119178221
-2.0087417915038763,5.157781714693401
-2.005284170151661,5.158912933602797
-1.999837543865985,5.13026064173055
-1.9972219835020553,5.103782005599986
-1.9932083603751771,5.045836387339085
-1.9900826507925153,4.997625007771834
-1.985280743069888,4.903063277822864
-1.9840108728068082,4.880435972714529
-1.9813283944359315,4.813602163933423
-1.9671144609625246,4.360563295986844
-1.9622024059526582,4.163220164948128
-1.9604007371089331,4.089039685875281
-1.9579393485760277,3.9927531300691146
-1.9557192027676111,3.8946820937457933
-1.9530233773257566,3.767847204442278
-1.9459573616269439,3.433021306201274
-1.9415576325324664,3.19366286758247
-1.9375648837960124,2.975075382828568
-1.9261010150984683,2.3503360454636937
-1.9204393566077225,2.0276443981089227
-1.9107241367557082,1.4738254548332548
-1.9100050567500835,1.4264356711502555
-1.8935911572728434,0.5107421066429378
-1.883634487519675,-0.005181608041386286
-1.8829116032361257,-0.03581594967787243
-1.8781490643514427,-0.2731679349161631
-1.8694830843595396,-0.6683456960940032
-1.8662721404147928,-0.8046638063963792
-1.8429676428736732,-1.5943572978057559
-1.842960373898085,-1.5990828994913795
-1.8409217602948564,-1.6417601629845486
-1.8403061862746524,-1.6647147552215655
-1.827611121527373,-1.9298142955171675
-1.8180396235759246,-2.0444691252296856
-1.8143838545510182,-2.0775537778007434
-1.8112163189979693,-2.0922784782388515
-1.8068859463897506,-2.107567173568022
-1.8031210614676079,-2.1085371884624693
-1.794296514200218,-2.095555616726875
-1.7696897011133847,-1.8381622282145589
-1.7503810427258513,-1.5034121992525566
-1.7471334385224198,-1.4437847972676328
-1.744011379610858,-1.3779585324127632
-1.735385728853191,-1.208884092116715
-1.7242441748313768,-0.9850952988560847
-1.7232462699891369,-0.9631523036517621
-1.7098875677535579,-0.7282243320444957
-1.7057954008557705,-0.6585904921647479
-1.7006063215211111,-0.5671612710043903
-1.6981562119133142,-0.5282194527720817
-1.6940245236466953,-0.4727917567852312
-1.6876707799923492,-0.3864605747107421
-1.6862381758755502,-0.3654141602747412
-1.6777851179838836,-0.2757930132646495
-1.6767585313681215,-0.25838587131452445
-1.6686537783073248,-0.18438927959103701
-1.6670020640546868,-0.16736303744489414
-1.6668832335531947,-0.17910231167436513
-1.6496065331856813,-0.07237190721259289
-1.645660930112209,-0.061770386753284355
-1.6405610732815232,-0.05095964417501545
-1.638013679393602,-0.04390728827880779
-1.6304736158343713,-0.03807963104241436
-1.6055269335081102,-0.05011951286476966
-1.604229888315457,-0.048848384160760726
-1.5953611038627165,-0.04390217436564636
-1.59240117226195,-0.0441983658112253
-1.5801025102882365,-0.04428660239764808
-1.5703331694595686,-0.03566185820463552
