n_harmonics,base_freq,magnitudes,instruments
7,4.477275472684912,"[-0.24704925 -0.1932234   0.03273645  0.79777986  0.41040654 -0.7919329
  0.54208407]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9945728950703345,2.92396223789879
-2.9934011440848862,2.991428047007234
-2.9916649176932903,3.086150395970495
-2.9905514250402385,3.1563267983550696
-2.985488734945798,3.3515039280279857
-2.977765842156467,3.7396970195825188
-2.974316122420209,3.86604090736554
-2.9561984369208876,4.209787800776783
-2.9455420857298593,4.153004578789713
-2.9437711574398433,4.1969241550866405
-2.9404415362249314,4.062150308672166
-2.9398198868330985,4.0307642050412955
-2.9360365020167585,3.996706320612999
-2.9281087743888046,3.611362896350518
-2.924602884291337,3.386727855469422
-2.9222246749839025,3.2306264535582123
-2.915489173865102,2.7885019952188084
-2.9037094593076,1.8569333187796584
-2.8940557216984946,0.9494269541136772
-2.8933936160249645,0.9149694187292593
-2.8928729036652285,0.8702222184975286
-2.8909165078511645,0.7061514256722857
-2.8903396875842855,0.616638645192718
-2.890027934687992,0.6410863013250291
-2.872251659712977,-1.0469806026695574
-2.871351967743213,-1.1657483989111643
-2.8683105920016594,-1.35935143111192
-2.8663386333410217,-1.5472690775131281
-2.8551991680496553,-2.3271007537197987
-2.8469247786473577,-2.820821094765192
-2.8461159252528736,-2.8517840810663304
-2.835744919681038,-3.1928961954733324
-2.8296641973617294,-3.283706651011415
-2.820610967575046,-3.2486650475668006
-2.811109673621628,-3.0276127690944055
-2.8109165169753143,-2.9974098119700407
-2.7994724866129745,-2.391247276024285
-2.791856835727339,-1.912170870298057
-2.7870374930710478,-1.6079445471870826
-2.771992412042535,-0.27911087243482535
-2.758955711072181,0.8304622278449563
-2.7445773164285976,1.9655580924889573
-2.702167668299965,3.361415911619713
-2.7004906596431204,3.362078653606801
-2.68508030231785,2.908536013803092
-2.6659069728354927,2.014241343214959
-2.6568726066869344,1.440479668499466
-2.653401049701782,1.265557975064491
-2.6485694000673377,0.9775819995117996
-2.6447481723325676,0.7279747609285604
-2.6434694760405266,0.6560839055240362
-2.6177033567451726,-0.4085453116430897
-2.6149692767871886,-0.4893146652044649
-2.614152997824699,-0.4793078601803131
-2.613972926211225,-0.5357904848031417
-2.603770239830024,-0.6966367300661396
-2.598978794207962,-0.7040241819442609
-2.597054762217817,-0.6398842025238148
-2.58315776449237,-0.4704050394631233
-2.5812862150297624,-0.4708015158244444
-2.5787209801540714,-0.38461480388308095
-2.575385036449344,-0.37311356622945707
-2.5694274846636764,-0.14067434948003643
-2.561710780780447,0.14805850267048737
-2.5587975554870166,0.25523296221409153
-2.5554501520421438,0.33007657565611986
-2.545543825590557,0.7323088617172417
-2.5183028780524506,1.4427198409883537
-2.5137233354719464,1.5546555213898596
-2.509487555802597,1.5891127778987268
-2.4987769711441565,1.5531389139870362
-2.475396092643987,1.0734592118781507
