n_harmonics,base_freq,magnitudes,instruments
9,3.942677553870897,"[ 0.08459022  0.18196729  0.16410084 -0.23972721 -0.03839467  0.36171637
  1.49841399 -1.06854211  0.3724444 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9990837823386642,-1.1294694480123113
-2.996731597618397,-1.175262996037374
-2.992330428277274,-1.2409411256680416
-2.9905569708331967,-1.2441515499331863
-2.9883613744570425,-1.2642532170615879
-2.986966130358687,-1.2678001604197313
-2.973288743594588,-1.2373210952499674
-2.969136094077899,-1.1815709939412329
-2.968623701266284,-1.1834122092026902
-2.9569231929582966,-0.980059743445479
-2.9482386463142776,-0.7967844369791819
-2.945734181074363,-0.7398007748803819
-2.94209479412235,-0.647898339705995
-2.91220901028355,-0.006154968169087996
-2.9081079979583695,0.05450087038706595
-2.9068443022157555,0.06851592230649661
-2.904373133277672,0.10635718574520853
-2.8988675633319234,0.17685942892900455
-2.8971018372767725,0.19883940924622168
-2.889322448678989,0.24736507428943924
-2.8856177769130875,0.26743728351800244
-2.8822122810654083,0.2692393539900842
-2.8817641923957473,0.2684353755044248
-2.8616949752989287,0.13754167382195503
-2.8588331874212787,0.10500708559809387
-2.8538514965417177,0.012122959720229955
-2.8534271829158966,0.01027559954072926
-2.853177394802624,-0.002824003701138865
-2.8521085196116047,-0.015855069681893492
-2.8498907387591017,-0.07073685660063558
-2.8492053703356355,-0.0781715061296167
-2.844933736962408,-0.1808714120590727
-2.8370456988355883,-0.4256984874419666
-2.834892112259498,-0.4842264982248096
-2.8243741157999547,-0.910296805103891
-2.8230787914167816,-0.9621930975429577
-2.8139321249633227,-1.4004588338040025
-2.811087623631847,-1.5374894625553606
-2.8099867793626814,-1.594692823654128
-2.809143110801404,-1.6414617623766814
-2.8068595420973232,-1.7710122296491262
