n_harmonics,base_freq,magnitudes,instruments
9,4.87303447088715,"[ 0.03908074 -1.34647235  0.79410992  0.80499313 -0.233947   -2.4835398
  0.6613302  -2.28371533 -0.02589111]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.996212497607672,-4.461566248500316
-2.98715571140418,-4.370111634559231
-2.9830080664752923,-4.2097378708692315
-2.983000459057968,-4.202250792367096
-2.977860921937048,-3.915431877983219
-2.976783608515557,-3.832903793492033
-2.9758233678567123,-3.7780727779330525
-2.9710132988729447,-3.3788629964733787
-2.9684464253764506,-3.210902632844957
-2.960885661713153,-2.577476502152359
-2.953971165006403,-1.8777043856136288
-2.952805196818276,-1.7718503764549112
-2.9502156275926303,-1.428171610921682
-2.9497856098293758,-1.4355749026973224
-2.9359597811644957,-0.19709003778893028
-2.9355885587002395,-0.037423684291645144
-2.9336082389807863,0.02160747142677126
-2.9277771621425916,0.5504631265111536
-2.9233728662814435,0.8559362009801619
-2.9222894751276742,0.8810543345917832
-2.921595912411484,0.9471829479043383
-2.916327636876624,1.1636686369565579
-2.896296132256582,1.3779333654805137
-2.872335409271879,0.3542553356666924
-2.8617906687605936,-0.3427511949648212
-2.8487791135142952,-1.2650532262666505
-2.8468848150048798,-1.3687689163432712
-2.828698982861937,-2.480351257243615
-2.8225947297762213,-2.8117600291351867
-2.8202091359744688,-2.9088246037035588
-2.818258796984063,-2.912260304907481
-2.8171451705720796,-2.8862427815837295
-2.8156124406647067,-2.9332136588600077
-2.811044347784592,-3.119388271323612
-2.7839576606891496,-2.9397769471642805
-2.7799245996541413,-2.7920350850064493
-2.778041822411424,-2.692814719154454
-2.7771399036760007,-2.6072633851823657
-2.7751620484691735,-2.529505529103294
-2.7690409582681865,-2.1594574108184434
-2.7659244852286466,-1.9643294164471126
-2.7598899784680873,-1.5212035353551163
-2.7585722888627062,-1.4285409472030692
-2.757263528474147,-1.270540976806364
-2.755216132843029,-1.087814638238675
-2.754391745391855,-1.0512589450119403
-2.7315204743855293,1.441498364226613
-2.7282711961065735,1.7522427225363344
-2.710175670007958,3.6259928058688975
-2.705925723808937,3.983504660531647
-2.703667129509585,4.153752172964594
-2.7033528803246627,4.200695557971982
-2.6972943985390043,4.550199292797181
-2.694391279098217,4.751785454137036
-2.690057509886944,4.934842204635647
-2.689369977089034,4.926995424709774
-2.689167838973812,4.918102199793971
-2.681096652643897,5.125383666906375
-2.678834511627402,5.172543460226735
-2.6767507418895553,5.057245541659526
-2.674183700462812,5.0378519158979795
-2.673304531991553,5.001644018285837
-2.670312211633961,5.009488402595959
-2.6701428983064535,4.956773778768611
-2.663597347467035,4.693107129237547
-2.6612973908175315,4.573656426254922
-2.659866723938055,4.4808839647574805
-2.6470373211586264,3.4917423694181173
-2.638027880108048,2.6170881069270258
-2.6323145727636064,2.0091451703817285
-2.6169943887599976,0.558241945689472
-2.6150795722533138,0.4510594792505353
-2.608936259656655,-0.015693508063834134
-2.6048388285985435,-0.3089960734334328
-2.6031039154855407,-0.37517896116085525
-2.6015299138983172,-0.4958679302810119
-2.5872357989311228,-0.9611940309361631
-2.5796527109595866,-1.0320051025104953
-2.5708600474343974,-0.9084601494735152
-2.5628070088869377,-0.6757945485655056
-2.561870755841298,-0.643260570229956
-2.559132505917061,-0.5527784110488606
-2.5567977521038636,-0.5318754384001738
-2.55648319545294,-0.4901915237031718
-2.5559325265880513,-0.46035770864723236
-2.5555301633725236,-0.4016982894428546
-2.5550580887055583,-0.403917602244864
-2.5515868198141427,-0.2817010325425217
-2.5395746746301118,0.15668582387949426
-2.5313694177992634,0.3986959651724744
-2.530488111596222,0.41922570921070507
-2.524972470625994,0.5200879551960497
-2.523712360328565,0.5460458501776759
-2.521417212212084,0.5829681229088013
-2.5171217611910714,0.5826202487444583
-2.511546503196586,0.6239361897662661
-2.509399019423008,0.5529944828739469
-2.5079114051719866,0.6142248843010939
-2.5064951771048563,0.5668496021737969
-2.500599088024216,0.516066512885625
-2.4907410199169018,0.4008143901409461
-2.4818778847120804,0.2781754972698318
-2.479762954858442,0.3038166365637982
-2.4784129921129723,0.246110176272111
-2.467329449516196,0.22218088485725132
-2.460260374681079,0.2867709106975385
-2.4597710443009757,0.33618017206305895
-2.4574282697874743,0.3204841460566681
-2.4552550841967293,0.4029631468291164
-2.4500788115989103,0.5772787849328607
-2.4446224211870495,0.7919580084104341
-2.441946761769576,0.8931423341381279
-2.431507635340475,1.518385398895114
-2.4263495995901097,1.8389414422595027
-2.4200419303430074,2.2727654899060217
-2.419127828798394,2.330584390801761
-2.3983270288925977,3.4382058344369195
-2.3958772193523203,3.542507240937774
-2.3872520741004606,3.6911786884747415
-2.385850397668139,3.7243200134559657
-2.3676664753492296,3.4064042549843725
-2.358220676971289,2.9274001668658207
-2.352418505361988,2.502612598954529
-2.3475517137488326,2.1922708312107413
-2.3403774202331205,1.6498315587205998
-2.3324808927386202,1.0570424212342868
-2.325029090852002,0.5616834196180299
-2.3155473603110917,-0.0028625336155247913
-2.306758340045879,-0.2953269774888567
-2.306676079305472,-0.3058117772859063
-2.3062298226427864,-0.323789709690882
-2.306154591022292,-0.3301131539432367
