n_harmonics,base_freq,magnitudes,instruments
7,2.1764543775909115,"[ 0.78026844  0.56203274 -0.62239723 -1.54668505 -0.1257263   1.19086772
 -0.72603557]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.987676270659564,1.8233111232840031
-2.984905366113021,1.7577658921701953
-2.9622013172937995,1.5399200688396666
-2.9596222163347057,1.5277946494891934
-2.9565796493318475,1.5087499594202642
-2.9533773204542833,1.3920035998128257
-2.953048530824913,1.407107323627506
-2.952889748383318,1.4859134051130671
-2.9448462455577253,1.2905886365267603
-2.929046660708636,1.164295965044872
-2.917825448306745,0.8760847959684438
-2.9069582806829826,0.6871013660554864
-2.9030096618176007,0.6346712537383173
-2.9000084292765527,0.6831565874549844
-2.8908057347874507,0.3732872326764838
-2.880038766204533,0.1628642541050769
-2.8787101448179495,0.14708805990855628
-2.8779383365494104,0.15342185789552515
-2.8587922620632193,-0.25857296024931475
-2.849645302971422,-0.45044012225935764
-2.837502652404408,-0.7350201435786421
-2.835237160877813,-0.7759102354792593
-2.832034136224502,-0.8135284135792886
-2.8202475976441717,-1.0350527588667475
-2.8169268309033075,-1.1403948899944258
-2.816706169428545,-1.1338042199299267
-2.814641567457447,-1.1820040220308556
-2.8098326081440446,-1.287989836809448
-2.809629804484233,-1.2910425119976656
-2.8073533791170844,-1.3408951488334098
-2.804972079712668,-1.4048888080862263
-2.802867368428739,-1.3687710094288688
-2.7949860952178964,-1.556238390030408
-2.794299736845682,-1.5579862771763555
-2.7921845076089298,-1.6786211512784757
-2.7920554795520793,-1.5529313332901442
-2.7904524490043885,-1.5923706036635046
-2.790387554640515,-1.5597903219762812
-2.774117169291181,-1.7829980790155946
-2.7665992653403046,-1.921348633304413
-2.7495734636177094,-2.0283107664896187
-2.7495301584689553,-2.019655925956504
-2.736032830727447,-2.06037766249506
-2.7315831301006144,-2.04581171917762
-2.7313645819970978,-2.094126131671588
-2.7273539626103487,-2.026012083937891
-2.7262503436633354,-2.047304557294563
-2.7246952167680925,-2.0471155625105184
-2.7235159314697013,-2.0160480589433916
-2.710105632178105,-1.9978652503349108
-2.6955382544690982,-1.8443878597955232
-2.6934665932421504,-1.8344771561906774
-2.692260918247917,-1.82220969847506
-2.6858906268063016,-1.7089372262936369
-2.6836182788604885,-1.6694970988294187
-2.6829983769353163,-1.6219013010213146
-2.6813782013463667,-1.5824960895944093
-2.6696223887274595,-1.4708942686219688
-2.668795918832674,-1.4181751106578926
-2.667892974454737,-1.4084597067792084
-2.6677235084577315,-1.421029212124878
-2.662139646412496,-1.3719906660827528
-2.6597293159252056,-1.2485857532772124
-2.6493486172453524,-1.0189550359688462
-2.6485930045159973,-1.0201865865944355
-2.6467468087857764,-0.9667853004636292
-2.6435842644448124,-0.8534525634521674
-2.6435242902986524,-0.8942733120491708
-2.6409613415490085,-0.7697800542502583
-2.6409088986339726,-0.7737194873143717
-2.6405746946988624,-0.7788502982671556
-2.635443007019239,-0.6836211259620686
-2.6255978680171967,-0.4142100998260455
-2.6204522390211578,-0.27375166579371474
-2.6198354661539565,-0.31469500123049865
-2.611443318744765,-0.04577434154528859
-2.6084654968235963,0.04488344582564633
-2.597300299552264,0.31866707289616236
-2.5827892343089838,0.7538362089404642
-2.579761639806891,0.7129586447525775
-2.5725922318623113,0.922286672068103
-2.557787152049877,1.2703425508989132
-2.550815814393842,1.3959203922553212
-2.548257667929649,1.3941499066288736
-2.5417854095426984,1.5371521889404594
-2.538097075590064,1.56355333824908
-2.5343561064497537,1.59923811624424
-2.52915629067264,1.6360056124714084
-2.5144627049901436,1.7384741934027008
-2.509077948951417,1.6845148074129754
-2.500422362629134,1.7696854332020324
-2.4999806205724577,1.730243696435782
-2.4962752010835487,1.7064586033173972
-2.484192540761523,1.5977454141816627
-2.475888857507927,1.565832789682879
-2.473844580182897,1.5131588568706174
-2.468481026204414,1.3658694325598715
-2.463004682009687,1.2890957696450303
-2.458210994651281,1.1520467102150274
-2.4531351143987536,1.087186752838459
-2.450095936913163,0.9775843330562727
-2.443618000523385,0.7929309937332434
-2.423709150239267,0.1671693946917033
-2.4166994520964957,-0.1143023998343647
-2.4108725352566354,-0.28544503399921195
-2.405295772926025,-0.5703189056968813
-2.404830905459878,-0.5012683117647687
-2.4015397747762233,-0.6380350988800835
-2.3748501018425134,-1.8145283885355739
-2.373063427774526,-1.8960170597496366
-2.3688574517758267,-2.0795600975236486
-2.364879579398636,-2.2426838920593446
-2.3612236854883224,-2.4393675738334393
-2.3598617685080345,-2.5255696720205703
-2.3533902894977343,-2.8103112028941006
-2.3526906542611847,-2.8298692467666924
-2.342522589931326,-3.2105951369426298
-2.3385274080209726,-3.3998962718350962
-2.3368519426658816,-3.4831303378418723
-2.3335058608643933,-3.5433785949262067
-2.331413901554124,-3.652603226821996
