n_harmonics,base_freq,magnitudes,instruments
7,2.8932908957736507,"[ 0.49745752  0.08298072 -2.0100205  -1.86834412 -0.23978236 -0.34339271
  1.12021676]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.998063649860848,2.22234095567038
-2.9813929251519453,2.5959801100524045
-2.976068696727972,2.7014061405158674
-2.9726543904074076,2.779586284980175
-2.9677150441898594,2.874171634507631
-2.9587963919807843,3.0354046567265596
-2.9571134199364613,3.062916081977507
-2.9471061188400007,3.2418744311881444
-2.9445532811494193,3.3011526650811756
-2.9389705387594125,3.3396153502568655
-2.9379483974669798,3.3695468330172322
-2.9339939412969125,3.4039290317633597
-2.933952958690475,3.4533120144559395
-2.919878625862568,3.53288660444108
-2.913116454559429,3.5662240304487294
-2.9130884305716966,3.5356729217620755
-2.9130201670398703,3.5224602401009797
-2.9052672141172238,3.5096510095450375
-2.8983278294617203,3.5169720006589946
-2.8924450277048726,3.477635728895263
-2.886250272303875,3.4232936163825207
-2.885136816999404,3.3843461075973136
-2.8828888611535097,3.340216052100024
-2.85903773429747,2.952031580591013
-2.856324504016939,2.9486751162345817
-2.852394267282012,2.8449458641847474
-2.8430443703875534,2.5966458698257475
-2.837044295087342,2.438416643257529
-2.8306239586257425,2.232550749632123
-2.82825393953613,2.1761257273463452
-2.826788028649126,2.1220794693167093
-2.8259617587395303,2.0986678227882063
-2.823112372713801,1.9839750332157384
-2.819908303529826,1.9212849905864777
-2.8180535925126,1.8610919521116345
-2.8150777011983825,1.7642522986677749
-2.8139216096458632,1.6921584739494053
-2.8089582587922055,1.554994937388396
-2.807335840230122,1.4826305893513874
-2.807179494102579,1.4839613036784012
-2.8069818446172734,1.4941410373842097
-2.7911825787411946,0.9729644803281601
-2.7899226237451904,0.9587748405925993
-2.7646943155236343,0.17597957293989244
-2.753504093438781,-0.1182326807238074
-2.7532176409495017,-0.0886893542277105
-2.747651180158358,-0.2422003336559188
-2.7463331888486398,-0.303532079151277
-2.741700116578652,-0.3765541805887549
-2.7405507296901286,-0.4127117416724788
-2.7346270411142544,-0.5198224191681396
-2.7329122625073303,-0.5801228314873834
-2.7270468549144082,-0.6584689931347236
-2.7170381721201675,-0.8087391233602205
-2.716025890085093,-0.8109733373283309
-2.7139534126866094,-0.8356412511841897
-2.711991082194335,-0.85952660700615
