n_harmonics,base_freq,magnitudes,instruments
7,2.2208763340604065,"[ 0.79418006  2.10869232 -0.60167108 -1.0482784   2.11490138  0.06756792
  1.25258131]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9967582589581947,0.5294617730448656
-2.9884832218224364,0.7802834367615878
-2.9767205573478375,1.0888670299591412
-2.9741988398259043,1.0997503738077914
-2.972241417298683,1.1806764661433549
-2.959640872415103,1.3803077308012603
-2.9595109605659777,1.4436162129080756
-2.9592443120290293,1.400753628319127
-2.9510614638215182,1.5620722664519306
-2.950289081324697,1.5109659774040658
-2.9499288488403312,1.5403024290787402
-2.9417512766809777,1.641686469752403
-2.9402585753360038,1.5510984606439373
-2.9397997967975966,1.6234174567899373
-2.9327018682021264,1.732491365976235
-2.906547603919086,1.6514730285192176
-2.9041201597833117,1.7263373469029875
-2.8985013897881533,1.6635793429579329
-2.8919080526972496,1.5553591961477715
-2.8828430438080894,1.502043205910878
-2.879826410201728,1.409327468552754
-2.8783847504046003,1.3904568740970804
-2.8669944328478527,1.2774514961334247
-2.865476918330909,1.2302993310263604
-2.858355515888756,1.028076305389433
-2.8515273880294534,0.9788426628438037
-2.8501762619084623,0.872015118339226
-2.847284118817039,0.8550619108872607
-2.837959617818663,0.6105846549154246
-2.833635006777614,0.48330010634105686
-2.828277129418236,0.36960998818445534
-2.828274687078091,0.31414636350902625
-2.816851852714165,0.06792093989467395
-2.812294858825285,-0.09411176646749865
-2.8060841947345,-0.2310500932814217
-2.8038883502222287,-0.28771638934287946
-2.7990120512809966,-0.4226344933461596
-2.7899721348886004,-0.7661631900009895
-2.7666237867653756,-1.3908139018482266
-2.7631192198228387,-1.5055200697510323
-2.7550631889831987,-1.7178255116631223
-2.7391401436298843,-2.1066848302041663
-2.7323923325612265,-2.2590411211460273
-2.730176339379324,-2.318774063697714
-2.7287323707495883,-2.3631158372450036
-2.714452418918572,-2.6092924632232943
-2.709754402139598,-2.7610136567854564
-2.6996059228926805,-2.911790630011361
-2.695887594961503,-2.9362127061804797
-2.692145247355292,-2.9762185535394994
-2.6735323269874787,-3.236559142787326
-2.673358983556615,-3.244924292567713
-2.666664470479821,-3.3436960923148287
-2.66449118784818,-3.2550509618512984
-2.6628607357845357,-3.3414219202012108
-2.6610974587317004,-3.377912303527041
-2.656713718316988,-3.413560080704822
-2.6548423758324478,-3.384303096066708
-2.645328472440918,-3.423089878995867
-2.6392655569234,-3.511844168202661
-2.632998755151398,-3.5368403100981403
-2.6287444978654007,-3.534728615965916
-2.628129249076143,-3.531376207401226
-2.621516480636618,-3.544704979313352
-2.6182846939736337,-3.488300498188933
-2.6178312416924685,-3.5216155088767342
-2.6160901116561677,-3.5027765078832362
-2.616074343547978,-3.5107091354254645
-2.6100612612481084,-3.4754559419350097
-2.6064090807065723,-3.539224096169021
-2.602650842133605,-3.519842783678012
-2.593440663858911,-3.5104158360062008
-2.5756446405531728,-3.3718432819130824
-2.5660832665155358,-3.3247592501806986
-2.5639320000686343,-3.346129463430532
-2.552217283389049,-3.2684707298456006
-2.5386596457419515,-3.0953779984318808
-2.53279380547925,-3.1001741747532683
-2.5312748431117473,-3.0550891013764963
-2.5281429523578245,-3.0898131915305176
-2.5256115389616713,-3.0109150775840043
-2.524126458307146,-2.9798770702977184
-2.5187742189687174,-2.911038570154756
-2.4884762941597196,-2.588573041003742
-2.4741564251759227,-2.3939552149245276
-2.472667697037555,-2.378848235662176
-2.469939990265015,-2.3042228977242187
-2.4691169207048596,-2.3199044997848928
-2.4552927941579226,-2.1204464513278647
-2.442556819860764,-1.8909040725614923
-2.4378106563696003,-1.7884247313190367
-2.4328170892008982,-1.7622966073291295
-2.4283149879511416,-1.6168749138507208
-2.4251600193686755,-1.630825584237757
-2.4139309683553254,-1.3575020129514124
-2.401798352554925,-1.1647552481784658
-2.3969128889328344,-0.9707771472624849
-2.385229660934908,-0.7981172222981906
-2.3656823941826666,-0.36861175579035504
-2.3556336671583074,-0.12737521221673415
-2.3531209670029636,-0.1212983318456516
-2.33819679604009,0.22868276529806753
-2.3371377904994963,0.21422148512330141
-2.332435466543213,0.34318352037948213
-2.324563538755448,0.49578612707437275
-2.3209069945316685,0.5356722361822377
-2.30702314485392,0.8422607793100966
-2.306167824784171,0.8368964456577118
-2.2999506660329674,0.9805381304880055
-2.295178915521096,1.0483875946873282
-2.2888448987973202,1.1775107611688977
-2.284968733046319,1.2454464200406514
-2.2836896315286976,1.2109346674889252
-2.2779819993464967,1.300238264033872
-2.2616392373950323,1.5128481546694517
-2.2500055319471226,1.6464021072489474
-2.244777318397823,1.6707575034221172
-2.2411880019808295,1.7055235799327537
-2.2392255316022105,1.7775853676359445
-2.2294033132348567,1.7593137054331422
-2.2192310400842734,1.8090865258444917
-2.219058322793794,1.8212320617489512
-2.216643444770832,1.8060056551979469
-2.2013543410656573,1.7999301868662292
-2.18900677307046,1.768842169436571
-2.1879789729129353,1.7191362305126061
-2.183486395305816,1.7747426167139317
-2.1694199345429084,1.639484721055758
-2.161961504102043,1.5092526454273891
-2.1510215812686893,1.4149976310279184
-2.1506196368501413,1.4465494127911032
-2.1499440847422577,1.429231038172423
-2.147008936993858,1.3329064784582827
-2.1436980900249614,1.3584398869723058
-2.139788803422717,1.2591370972523694
-2.1394569788322118,1.290799758829919
-2.136523529411832,1.236233296677575
-2.121535689897231,1.0236721857075326
-2.115731292796222,0.8619714885617474
-2.1145762517442743,0.8912456559646769
-2.099471546927471,0.6316041380085062
-2.098273282061524,0.6470869370378901
-2.0882080340522307,0.476804019774054
-2.0807214732114256,0.3773427993115024
-2.0769944830885607,0.3642669657345037
-2.060465240208657,0.06654723847871807
-2.047888282687113,-0.04483358451858025
-2.045219633736518,-0.04829816377706812
-2.0414619949005295,0.000778959919830409
-2.0342791643799485,-0.1204414369758769
-2.02683990259652,-0.12573359533834005
-2.0218351233527923,-0.14273852825355274
-2.0212038220845345,-0.14547423675279142
-2.018282618232136,-0.14834205940536213
-2.012850197800682,-0.16625147876477853
-2.0123145711202612,-0.1538447832825595
-2.0113977732524218,-0.12092530063882143
-2.01024568913721,-0.19705659520137725
-2.00724560773323,-0.18625124242699798
-1.9963593911109045,-0.13576762117185906
-1.9799566504739696,-0.033878683238610464
-1.978920029701394,-0.027370196107684305
-1.9676752501652215,0.03639942849667585
-1.962770537602767,0.11779279442183183
-1.9606457261513632,0.15346689381612671
-1.9599333640898042,0.1683552338500241
