n_harmonics,base_freq,magnitudes,instruments
9,3.784368172390708,"[-0.09477208  0.19389207 -0.37885678 -1.9489353   0.71708304 -1.8854545
  0.71539115 -0.49948531 -0.1545109 ]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9885402184403587,-1.2202697518402132
-2.986031795985013,-1.1010352163971262
-2.981775346816931,-0.7995096923788908
-2.981126746893179,-0.747315234493062
-2.9606234421050566,0.5829697203966594
-2.947499243369914,1.296439416841977
-2.9457006854142413,1.3930757734422599
-2.937625002288077,1.8085258356384621
-2.931756367169023,1.9675499263417593
-2.9308029730730905,2.024842231638352
-2.9194597279885697,2.3067916607216308
-2.9129396788885664,2.2977696674522896
-2.906273254393052,2.4020917903050547
-2.901944683352302,2.3358373618441455
-2.8960488179791612,2.330069152540959
-2.893054069897288,2.255212727773253
-2.8902773479207005,2.196345272617901
-2.8864650240751355,2.1470096790818447
-2.883556081211087,2.1583887873129695
-2.8831701243077807,2.0593571789959944
-2.874447130515141,1.8100382306664464
-2.871497922818528,1.751932705065833
-2.868311600019285,1.5703037013209302
-2.8671122809095424,1.5911739746536935
-2.8584538646557283,1.278194724438989
-2.845509209851537,0.856028263493799
-2.845263866545306,0.727379110399045
-2.842203624992057,0.6770100586279498
-2.8418374093848175,0.7624395554031311
-2.834311883950135,0.4407867516531461
-2.8213451052046574,0.04762415541471969
-2.8195866449042146,-0.058703136364993865
-2.811166186265226,-0.2599311347154505
-2.8044126412800696,-0.4213889553443818
-2.8032299466653225,-0.42673480650449724
-2.791165815250902,-0.6691949040661723
-2.786671874956694,-0.6998860808368749
-2.7818487396201306,-0.7669963151064636
-2.777555772748293,-0.8497416789333522
-2.7656313329966027,-1.0056966432249888
-2.760174271986905,-0.9682970173589966
-2.758677753591376,-0.9686897913597986
-2.754685253777153,-0.9182585409543984
-2.7468494408461717,-1.0014741764488062
-2.736388789523714,-0.9995571252971056
-2.718662652525745,-0.7689884867087069
-2.7180587859723024,-0.7584106585875342
-2.718025116608215,-0.7298255354818771
-2.7156520005519265,-0.726447183831259
-2.7149102387897113,-0.7302394824143303
-2.710479677976663,-0.6388909107261901
-2.7046750737976506,-0.5155701892515445
-2.7041207833040004,-0.5115432631305884
-2.6902601493805642,-0.2679850322117953
-2.6873915555718644,-0.20908051163926367
-2.679591136358166,0.032443104580249425
-2.675561174731871,0.0857737743786415
-2.6566990922172082,0.520062418087652
-2.64632422810396,0.7128996215739389
-2.6425656145039635,0.7896124864733556
-2.6341433186710574,0.8880095681376157
-2.629402381500419,0.8474962306375329
-2.6280966660225555,0.9037647183055614
-2.6280093373417124,0.8484725597206176
-2.61961120705923,0.8522934918994138
-2.605503113039477,0.8846948402273702
-2.6038883244127033,0.8170614595999577
-2.5984041383311847,0.8205004746906637
-2.595083393490765,0.7501886537110053
-2.5926046096690434,0.637538326041734
-2.592028940471359,0.6723768936236955
-2.5863782512690126,0.531621375908329
-2.5860714812153383,0.5723082000064927
-2.583945188765789,0.5071763633493995
-2.5789721545909106,0.4449023771984201
-2.577417181503617,0.4054370759588334
-2.5754903716853654,0.35424886134114003
-2.5730642752238913,0.3588601223484117
-2.5677736244821725,0.27418137472488546
-2.56413410599139,0.22606260073083578
-2.561676028137638,0.14679785952162128
-2.557721146437138,0.14756801661865515
-2.5534427370270363,0.2016710413626394
-2.5504959708997528,0.1012992667070302
-2.549059547333944,0.12996572277880464
-2.5447446083245358,0.07763536210911855
-2.5397709392992303,0.04618597355165286
-2.5214274464593167,0.30552874507879096
-2.5152346122379603,0.41502648314521584
-2.5073743780106748,0.6464912908696271
-2.502039045568213,0.8352499231387392
-2.501439912521892,0.8632639340188253
-2.4993137747152536,0.8661760766944272
-2.4921102747338253,1.1874956944249784
-2.4909997080129096,1.2366442630037366
-2.487451904063368,1.3568159671158673
-2.4789996713595297,1.628509512020799
-2.4738222380861004,1.809082525545542
-2.472217358522256,1.9386910440745433
-2.4677537206727553,1.964356103746378
-2.4668687347848923,2.0058647126225866
-2.4663100382411116,1.9131404037357491
-2.456426833709356,2.2705282970402605
-2.455046796825111,2.2989033124201645
-2.4221311090908837,2.044109397916231
-2.417863744251014,1.9413161511326356
-2.393055397041365,0.894569697344116
-2.3928719348946768,0.9036392214279114
-2.3909549722365435,0.787190231266826
-2.362788172387281,-0.4276903580102212
-2.361101508956138,-0.39511947954607285
-2.355306723225282,-0.5309772688177311
