n_harmonics,base_freq,magnitudes,instruments
7,3.6672082714495975,"[-0.82120151  1.01260033 -3.06955235 -1.56469273  0.22626731 -1.02413858
 -0.44823577]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9984069234935933,0.5496047825010704
-2.9920001437362576,0.7205568930218725
-2.990750807047082,0.7232237127602908
-2.988131245510294,0.7739913732726313
-2.9627107981543848,1.4151159552291552
-2.9600693060297396,1.4780318035840114
-2.9568882083519474,1.5511665159962442
-2.946606442038388,1.7695778036091532
-2.932427815573933,1.9682174935293222
-2.917709523913109,2.0326452071358454
-2.9152097082252557,2.0764061165364507
-2.8886134712499043,1.804664591580646
-2.8791873474282537,1.601248764576624
-2.8787778569413587,1.6033414901526493
-2.8781580835075817,1.587466991569136
-2.8753150167559425,1.5261965466077434
-2.8698559560400705,1.395441998484415
-2.850279806993786,0.6748572899732891
-2.8447863469234855,0.41254166902978634
-2.840998079438311,0.28349056399966116
-2.829963792472423,-0.23057024830724832
-2.8283084184371083,-0.30556539002303135
-2.815699291340514,-0.7522640619323702
-2.815324337435837,-0.799512147642709
-2.8114796080962265,-0.9519841471473087
-2.7975305580270557,-1.448654454108136
-2.786320760187496,-1.7154171041828712
-2.784081612182813,-1.7947184164277623
-2.782487441228102,-1.8032715035245943
-2.767073470442577,-2.0790903155718135
-2.764444813997487,-2.0802079429049405
-2.754251852057231,-2.025613954518972
-2.7511059559863322,-2.022230985050437
-2.7460737238029926,-2.043147489175441
-2.744687669167991,-1.994526706036962
-2.737296745561137,-1.8316194563617552
-2.7254651307576756,-1.5607754437509165
-2.7164734679077487,-1.2727744776442305
-2.7130117731728176,-1.2221244171481034
-2.7113477163393087,-1.1689215282330194
-2.709527149270976,-1.030159150801011
-2.6927046805286246,-0.43706605714839103
-2.6923311516258845,-0.427529281845939
-2.6920217638043074,-0.3883330087721016
-2.6889635364829965,-0.29712438519432843
-2.6829819264725323,-0.07660337664962616
-2.679093294536962,0.03694846847349707
-2.6666001890670685,0.4658368048093134
-2.6642086922404227,0.561282572218981
-2.663799828372551,0.5900539430643682
-2.6624121072685796,0.6140550572553641
-2.6585391204510076,0.7141709392452512
-2.656735821599221,0.7631771278137303
-2.656557172050767,0.7474309849290143
-2.6559174044234264,0.790296247228163
-2.6512524032886495,0.9382813669817015
-2.65063418975305,0.9088816074264839
-2.646844216311146,0.9738452110745233
-2.646030390718523,1.0000804001167756
-2.6353966194788785,1.1301589369849303
-2.6352966359184395,1.152288718067049
-2.6265150119608087,1.1733013394369467
-2.6262010861628067,1.1606608423684162
-2.6250431395387666,1.1461089765489625
-2.6188704802409273,1.174448410968959
-2.60752726292836,1.0573662204441547
-2.598383305883191,0.8775511195091138
