n_harmonics,base_freq,magnitudes,instruments
10,1.343075760124989,"[ 2.66361816 -0.21176399  0.4743139  -0.38391584  0.7781543  -0.37702721
 -1.35810068 -0.29174799  0.30108235 -0.47567451]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.998904481574935,0.10535414598874744
-2.9931395849702813,0.08375517650988235
-2.987682243457207,0.11634612448091176
-2.986435000724836,0.06991473820331984
-2.9855508492619043,0.07808583403969521
-2.9854143032306864,0.07444815822766615
-2.9815861734981546,0.06627722082477054
-2.979867814768704,0.0680222081089633
-2.9783940789948566,0.06813700792159882
-2.967423942512255,0.05923465354912902
-2.9660855822451517,0.0679678593271121
-2.94920204474736,0.056555810078800534
-2.947860504683944,0.07168016893618134
-2.946739564088867,0.07549440416437941
-2.9364684492031965,0.11017296612695611
-2.9256647074732385,0.1226096277647305
-2.914181639396988,0.15892289005265187
-2.9097635588860795,0.1515146654306187
-2.9018968276614676,0.15560606703880464
-2.8963643043694254,0.17070950485458758
-2.8962665526921096,0.16156894584111395
-2.895121982042135,0.15341202321912242
-2.8875577192364195,0.18228772965636464
-2.8866194685820608,0.2022165863961438
-2.865968713103862,0.17609472786307032
-2.862873819788647,0.16389623132800107
-2.8535983825995266,0.12485078493805227
-2.8433397467246744,0.09787978578504004
-2.8383978367158447,0.07985694039580393
-2.8302566078279985,0.02784859730646926
-2.827313372419547,0.00571811988682586
-2.820512612937784,-0.02109683284848586
-2.8114350230344565,-0.09858740151887248
-2.8084715850371844,-0.1308059785723636
-2.8063995252611025,-0.15401871716758467
-2.790539188997941,-0.29339661479094253
-2.785043356685941,-0.3271818201932377
-2.778829943598385,-0.41758671606059694
-2.767219394895946,-0.5577377522378891
-2.7533417629352845,-0.7559446858599737
-2.752403915034516,-0.7634644223207491
-2.7404069529466644,-0.9091561968702911
-2.7322340624410173,-1.0357991393000046
-2.729054854301072,-1.049788190361375
-2.726616624207616,-1.082379844479282
-2.6980508030807204,-1.428737596008414
-2.691095455339531,-1.5094141255927391
-2.6836617024519844,-1.5804879711754298
-2.682719395338131,-1.5860292766998259
-2.6741142042430344,-1.677528686726412
-2.6574543281214336,-1.7559776036749333
-2.653060470883049,-1.7641842987440726
-2.636440202756412,-1.7989416707350534
-2.6296630390527507,-1.7868051719669613
-2.6229957997383835,-1.7425413938067988
-2.61918754640111,-1.751279576123359
-2.6190376490344542,-1.723968302008921
-2.6138472273530082,-1.6989797734575747
-2.5995673519096947,-1.5349865830310392
-2.5954275830712215,-1.4793777243028694
-2.595025402437588,-1.4858674215418988
-2.592462875364185,-1.4542358721041326
-2.5886883317923424,-1.3972086371807866
-2.5680962679436816,-1.0318119790473996
-2.5624672488894333,-0.9217045478933984
-2.5610749202647387,-0.8822441126496463
-2.5593147186685945,-0.8302107949978543
-2.5541241307997216,-0.7115003464781227
-2.5458441130428655,-0.4872043983058266
-2.54570515653495,-0.4811097566528218
-2.540766728918823,-0.36289475035816715
-2.5367501359754847,-0.23950793215194338
-2.5346274227063548,-0.16319020405655285
-2.530232769511788,-0.040844800848367106
-2.5292605065770832,-0.0032008385267913737
-2.528095982652687,0.03199262630933926
-2.5206887386718346,0.26779287882073965
-2.518250529523322,0.341754396835002
-2.502651139612661,0.8656657007844816
-2.494744676073385,1.151464058769271
-2.487751334209209,1.3947658731314152
-2.4790530356904137,1.700127788984142
-2.471991484789932,1.9733512397729658
-2.435785745842832,3.208538890590114
-2.435777429892217,3.212976056781356
-2.4067388305548834,4.069644979536091
-2.406311900966438,4.096670020178895
-2.393044677923822,4.391496441983121
-2.3785556105551615,4.6881482713657645
-2.3768857168511177,4.707022099897833
-2.3734736700860495,4.7488664147834445
-2.36445456867557,4.860416981660242
-2.3594556322981166,4.899380276230519
-2.354499170627425,4.9372067953867
-2.345919236309877,4.9982479832334485
-2.344380254145909,4.998217031378535
-2.3413898403355997,4.997304446824915
-2.3338108930530606,5.012088166000719
-2.3255505979096105,4.973534885369974
-2.305179877592117,4.768221349750072
-2.303973054414075,4.786203739854546
-2.3026672925276026,4.72819240599364
-2.297935028972022,4.638331936053858
-2.2957844431175918,4.629598998265755
-2.2842315264460256,4.391818049569677
-2.2812042040125973,4.327495595644344
-2.273872955231372,4.12781265854877
-2.2659662200944575,3.904629186886213
-2.2657200414046823,3.919293846643552
-2.263153149370888,3.8466282800194365
-2.262918218991114,3.8356970604949345
-2.258411095398446,3.7077252081776253
-2.2549401771510125,3.5813315556065506
-2.2534650969303147,3.552719642893726
-2.2513866797485136,3.4705883587266815
-2.2392319051093352,3.056378108423256
-2.233660923299619,2.8851105381168276
-2.2296977223390617,2.7141146748646507
-2.2252063927286274,2.5443817833075957
-2.2248161559311224,2.526341427803925
-2.224777451469289,2.5335448369318536
-2.223474970136439,2.490650344592702
-2.2225368935892744,2.4542699610619643
-2.218665029363655,2.3100743127278878
-2.2100064617236317,1.9824312878774049
-2.205717960984975,1.7953430525970393
-2.204089199388374,1.7397547726437643
-2.1969809986326734,1.4534855388934798
-2.1966755865022147,1.4446367376329214
-2.170264314231259,0.42561780564388885
-2.1626305519907927,0.12612329499552669
-2.158833753310934,-0.017586467152199928
-2.155489248050838,-0.12941234728339887
-2.13810215144849,-0.7057349686038329
-2.1364177923263887,-0.7517424345383737
-2.1290971087428074,-0.9896804986071888
-2.128711964370483,-1.000938717801374
-2.1275065181436603,-1.0373804037749814
-2.125042159636644,-1.098375401649652
-2.1116497192912074,-1.4446554485898966
-2.1057837360465834,-1.5769764819271275
-2.1047409015439156,-1.6020672324170646
-2.103275624337403,-1.6207919194253395
-2.1005624897859505,-1.6716370223703685
-2.088809682407799,-1.8992836691459045
-2.0846413411644997,-1.9531061555505291
-2.078449966999809,-2.021572069473393
-2.0762019331175736,-2.037106239049697
-2.073118557899658,-2.0899392489015276
-2.07273524182469,-2.09500206990238
-2.0727019516446816,-2.1079720517466076
-2.0618973456037724,-2.159493977828979
-2.0570834901391226,-2.1891920896288917
-2.0546291650447746,-2.1969616795137976
-2.048303958028152,-2.193320105620841
-2.0441915269067774,-2.1890352810117117
-2.041301376587509,-2.2179243391290564
-2.040901298127939,-2.1884598506078063
-2.0394681050781927,-2.2086087783992063
-2.0387282101874424,-2.168562741842938
-2.0281055986289016,-2.1334456640162833
-2.0279481883030077,-2.133489388235124
-2.026681872800444,-2.1072367199761075
-2.0153435171898293,-2.024763525636359
-2.0083009451329534,-1.929840857862672
-1.9967274279393676,-1.7367073922687253
-1.9946921372768902,-1.670254873126332
-1.9747409001277463,-1.3116970394107417
-1.9573929110370876,-0.9019141663735105
-1.9387154174452321,-0.4223006555439788
-1.9380443564158327,-0.3825694590272595
-1.929215942516886,-0.17123183538882894
-1.9237683722882177,-0.014293402493726405
-1.9215913852337452,0.0540550836342969
-1.9194101423355232,0.09735386431299788
-1.9180237294155997,0.14596531700022836
-1.9150887726553356,0.22626690455972467
-1.9102469823658965,0.3514037242713472
-1.9081856655752925,0.38847348836595785
-1.8879964330132992,0.8910165484021155
-1.8534859770090446,1.598995433575713
-1.8475684499192817,1.6938884181683418
-1.8397112652092293,1.7992649206214635
-1.838320589549135,1.8221480838137711
-1.8291123261068702,1.9382762162096916
-1.8267094224825462,1.950555991213182
-1.7993368601288502,2.151665331526447
-1.7982103290080007,2.1603017413443197
-1.7926748571839812,2.148551629773268
-1.7902567088871355,2.1754911753133794
-1.783897018688122,2.163173544913349
-1.7823671646384671,2.168774803030633
-1.7767921886858846,2.1351939688671617
-1.7662032534983954,2.110334882890915
-1.742061580203228,1.9239019364130894
-1.731300193889786,1.8051305305007996
-1.7312660645802649,1.7985187364330002
-1.7253455964050974,1.7229878834088461
-1.7085182721270384,1.4925785223102306
-1.7061135677884107,1.4639352471925968
-1.689002842408467,1.201220878617985
-1.687903285082191,1.1865452537640813
-1.686600748876756,1.1647970699570263
-1.6682492071418953,0.8424037045824389
-1.6593601628780572,0.6732826480784891
-1.6551689758126065,0.6173678655400207
-1.6498369986557526,0.5304999490239475
-1.645754150367979,0.45597749101042656
-1.6426525221069066,0.422782558598039
-1.6366057750667697,0.31929893062376496
-1.6287671226038003,0.19548101451395405
-1.6282325852740842,0.19629709290117883
-1.6274512313199843,0.16796312945779315
-1.615617601689374,0.005373407877345549
-1.6151896087572943,-0.0003942028924455443
-1.605025093707892,-0.1507432442357714
-1.5939097875586272,-0.29270803050335464
-1.5924697704030042,-0.3313285354463442
-1.5919770569883134,-0.3216356205003181
-1.58352937640168,-0.4411793146593407
-1.5703940073156208,-0.564150502085084
-1.5503537997320505,-0.7536978330177749
-1.543813050000031,-0.8138100085695498
-1.5389087893903626,-0.8491076773387962
-1.5320085936707621,-0.9139931713893734
-1.5240120852695385,-0.9875650089866403
-1.5221307524943406,-0.9745065846823643
-1.5183498848172383,-1.0315353988332907
-1.5166615747774896,-1.0284673309815608
-1.5162417457174118,-1.0459390335603773
-1.500470675067808,-1.1458035949309797
-1.4944928198998622,-1.1833207467978575
-1.4931862343387245,-1.2013120407483786
-1.4848326286027127,-1.276036606073583
-1.4782036233436961,-1.2986425180046326
-1.4780212222464233,-1.306349462919912
-1.4775641515461198,-1.3279593177660638
-1.462718412549278,-1.4458009991642167
-1.4580454759586854,-1.4936490182500355
-1.4513160538028425,-1.5550576482669403
-1.440194857764392,-1.6590620292440772
-1.437654937424138,-1.6564020166291202
-1.4349118154650116,-1.705704297708413
-1.4344587198450536,-1.7218202653736636
-1.4284494448532936,-1.7795671076000021
-1.4273120980572993,-1.8093963479095145
-1.416940396202391,-1.9232047635128995
-1.4138613100346413,-1.9827137554344054
-1.4134962072160946,-1.9666419115907996
-1.406298988959435,-2.0829226074992113
-1.4056671974170278,-2.074280310615672
-1.4040022416684248,-2.1217627539348487
-1.401972883483414,-2.137285812137319
-1.3934773659044573,-2.2525836326775313
-1.3880718276247277,-2.354153841575257
-1.38595347797936,-2.394691118188863
-1.3836070242320968,-2.4291621225549083
-1.365128631637489,-2.751260845984158
-1.3602924791693725,-2.8481053622472556
-1.3590233970608316,-2.8754908810273543
-1.3509858322727217,-3.0313411307747775
-1.347904412395561,-3.100690354028681
-1.347169197840396,-3.0978316745490684
-1.3386294456241854,-3.2714577973695307
-1.3263769184364107,-3.533326176775136
-1.323906461219393,-3.5548586273427483
-1.3149578663165462,-3.7835316011683093
-1.3127388239249775,-3.825206197013659
-1.3109040855482719,-3.8698190085733666
-1.3002992144351608,-4.079517782021748
-1.299955715691683,-4.100072254889188
-1.2981022691052853,-4.131964160847215
-1.287522836965895,-4.326824539093437
-1.2871181817643182,-4.340411528490565
-1.2848062343633533,-4.3661461879767955
-1.280426524837997,-4.486238541674596
-1.273462044517626,-4.614047804597192
-1.270501298642321,-4.67476895941197
-1.2682871193674197,-4.7017069458821075
-1.265066195917025,-4.759989553903087
-1.2629232480078816,-4.785603373314867
-1.2603581384943998,-4.851487748928544
-1.2599580714470202,-4.828019720749754
-1.2562539507111368,-4.8944646734517665
-1.2554133444812736,-4.926833457926967
-1.2526927155844265,-4.957797157661298
-1.2498041843198082,-5.003060272363538
-1.244040217088423,-5.086034249764227
-1.2395671193940307,-5.122007805892924
-1.238732559892768,-5.150908117434607
-1.2242696730959184,-5.295975025593516
-1.2052836403142118,-5.389860991417211
-1.2037143530230654,-5.397793166722468
-1.1960974123539374,-5.413604641486394
-1.194334570297571,-5.433773619234165
-1.1932177152752546,-5.408602869936029
-1.1930142820581886,-5.412581571493859
-1.1843016296065139,-5.406490431666843
-1.1836292000780397,-5.395564151893591
-1.1738900386034576,-5.348861423108509
-1.1675881728935198,-5.319471548871082
-1.145910228202869,-5.014268852765142
-1.145177282667456,-5.021433627955097
-1.1388195761565296,-4.895554304928135
-1.1267485582174275,-4.632450794257117
-1.1249805221572213,-4.609684562643382
-1.1239470592700522,-4.577502447463767
-1.1178530654755845,-4.43608080042909
-1.1068107465551704,-4.115336116589842
-1.1058011822059113,-4.113166563947036
-1.1042691064990449,-4.052913357760711
-1.089057346908388,-3.6050375232552616
-1.0858433783601376,-3.485047957497874
-1.0853144398316574,-3.4918536998643965
-1.0817604158882723,-3.370828022219545
-1.081032716444896,-3.345357286221306
-1.0739477494157144,-3.1078083251981092
-1.051835936400091,-2.2944031269782448
-1.0462251532761966,-2.121360450118202
-1.0456807456943742,-2.094998398393994
-1.043781024333333,-1.9959715356965722
-1.0293266989855243,-1.4874301966056254
-1.0265830084618524,-1.4000279435821807
-1.0260473353257433,-1.3572600276291602
-1.0131798768155422,-0.8940479818420457
-1.0021192853815406,-0.5201830777616876
-1.001716821731518,-0.5134119046826614
-1.0015857801390635,-0.4913050853583919
-0.9996508318914752,-0.42956605597309644
-0.9978610524861193,-0.3585489207317749
-0.9974676154039033,-0.3620899215888929
-0.9933507182178456,-0.2319231873463916
-0.9859218072045848,0.01780502667987277
-0.9815217316055085,0.14478332155259227
-0.9806600761541988,0.19217918933162073
-0.978126756838539,0.260605678348802
-0.9776468777939105,0.24230704973823367
-0.9773385673949067,0.26496521801107503
-0.9771641033132132,0.29329128297071455
-0.9752102331843142,0.3300978428291982
-0.9725536948683899,0.4074572630447267
-0.9638017108690895,0.6127298530531593
-0.9588957373061042,0.7322128373474309
-0.9528494736758297,0.8871716020014077
-0.9528298613968009,0.8735964836143336
-0.9471754211078149,1.0132017290852446
-0.9451162390141343,1.041480316369954
-0.9442215188785683,1.0598424372858375
-0.9291559995982381,1.2958911019385064
-0.9177662512211517,1.3876690411228196
-0.9155607007611359,1.4144138040646312
-0.9152421899193257,1.4328401375616204
-0.8877349230125882,1.4901427359512287
-0.8870105232293568,1.506793481857786
-0.8752761071953845,1.4320233789802401
-0.8657412268716014,1.3452914852652058
-0.8632801653064277,1.3141998760777747
-0.8547350445405257,1.2128995153603106
-0.8409246733218922,0.9909328079305793
-0.8403540322841545,0.9778244145531771
-0.8382767643653377,0.9352700731823785
-0.8349917363807027,0.8532965016389278
-0.8339386642689011,0.8567064613338913
-0.8171256147774288,0.4594764917042356
-0.8126430973161707,0.3624377642383565
-0.8105497790576992,0.31241567456226416
-0.7985984396174537,-0.0075077246559198
-0.7966535057338704,-0.05794449002572881
-0.7950109530010181,-0.08404189988883629
-0.7858439865640747,-0.3513155889864578
-0.7747951486397362,-0.6397931538881472
-0.7742092411522696,-0.66982761149024
