n_harmonics,base_freq,magnitudes,instruments
6,1.1332645368844574,[-0.26462326  1.32544989  0.08279825 -0.57975175  0.57597103 -1.85577275],"[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'>]"
x,y
-2.999402204883247,-0.3721021653258564
-2.9795526907353844,-0.38687264773271396
-2.973272184086166,-0.3777236297828328
-2.9706999988372007,-0.39355400216749614
-2.965829746188847,-0.3784430461724422
-2.946293479728965,-0.37578243928792
-2.942176145117585,-0.39338206260339476
-2.9311979598030895,-0.3439848405040113
-2.9120048218905525,-0.32266426883915156
-2.8999267369384185,-0.3777508567652544
-2.8997144272034028,-0.4034321053794592
-2.8991388548787507,-0.43179454650025856
-2.898193472083464,-0.398224644332765
-2.897990504145926,-0.4081832530717231
-2.8927677935911493,-0.44045810405702784
-2.892156156352734,-0.4025921754558767
-2.8828857634773795,-0.4366415434954071
-2.876847742033805,-0.3853911775159692
-2.874454482157536,-0.4082923424733708
-2.8716723279022833,-0.444783878329542
-2.870242841433716,-0.46249167597328844
-2.8689584712138547,-0.4266684111381116
-2.866396724997908,-0.4313841912951176
-2.857595569648786,-0.4423059535354429
-2.854655040900644,-0.50945036843941
-2.852306271132062,-0.48854701902419706
-2.850876020758853,-0.4851634320830905
-2.8481508000768336,-0.5250630223841566
-2.84661920984815,-0.5328710572724672
-2.8421687407990266,-0.5636342706292139
-2.839159346098585,-0.5159249530136304
-2.8388861769972635,-0.5011279565324638
-2.8368667162324988,-0.4959335717117088
-2.8097447964601763,-0.6888597313758806
-2.8015180340398467,-0.7021586859579663
-2.7908806951828775,-0.76823487563272
-2.7853734350545616,-0.8048706884224122
-2.783703253943871,-0.7868754813126396
-2.7807008440606973,-0.8325086429083893
-2.7749962533188306,-0.8557377775444613
-2.7744842406658146,-0.8111296376188468
-2.770465944719823,-0.8379083122749952
-2.7686499630742674,-0.9387195802849497
-2.766659473834678,-0.874697548495521
-2.7610727237915142,-0.9366138639805022
-2.7478145062822965,-1.0540868924399813
-2.743462739930048,-1.0437344426763964
-2.740031119572164,-1.0658349203246684
-2.7389116318754496,-1.1074281237809256
-2.7283273684251084,-1.1809026215416356
-2.7267660179438176,-1.2023418157343055
-2.726725108618318,-1.1907246867837376
-2.7083195671948683,-1.3680082167195298
-2.7053104621246895,-1.3617955849684182
-2.6923787932059224,-1.490223253778277
-2.692225450733645,-1.552305786190149
-2.6920881978007944,-1.5317155458056158
-2.6910587236418286,-1.576363335061791
-2.681475175534856,-1.5940673515723285
-2.681238411426021,-1.5761615585740063
-2.680702190703998,-1.600459942415379
-2.6749718810211442,-1.6430242534037431
-2.674525614982559,-1.6382441067943896
-2.6702213715510297,-1.7169494034285253
-2.661931858172001,-1.792703913838766
-2.65627871841715,-1.835439036834462
-2.643074010393385,-1.9382960563280616
-2.6394945910415117,-1.9715342324449403
-2.6384941200649727,-2.048917739342588
-2.6371770642800394,-2.0231228458130497
-2.6301023037265656,-2.1229241768253737
-2.6286220271743677,-2.1336194056753004
-2.628365373169874,-2.173267091059122
-2.6213711462063323,-2.2073899720669794
-2.615564113166025,-2.252766287602871
-2.6147136485692752,-2.249025574442707
-2.608147862165069,-2.352498259177544
-2.592311939036403,-2.5000964036825666
-2.590561827267421,-2.520825377938008
-2.5886101695056354,-2.5553070445477273
-2.5664776218578034,-2.7517012458223977
-2.5610164342582085,-2.811591092372501
-2.558465411344719,-2.8465058202267968
-2.5448960236713365,-2.9784637704125903
-2.544388905363442,-2.924599562255425
-2.541816800050532,-2.971170713512996
-2.5373319281753535,-3.0151815558104698
-2.529205002519263,-3.08647796878152
-2.521495836869441,-3.167228871649713
-2.512345424062591,-3.214767680045634
-2.5119052929365484,-3.2150277265715057
-2.5040549282832396,-3.2763798908222252
-2.497905778217912,-3.3464227019154618
-2.4938147090444263,-3.3544142319947783
-2.492078480136498,-3.3410137936521633
-2.4839964779626698,-3.389337597878825
-2.456796908970299,-3.575344892921047
-2.455530708260019,-3.5994646596624773
-2.4513309283300533,-3.611593800188838
-2.4491197785989987,-3.6389806248916114
-2.4439792317874596,-3.611206091232453
-2.4439213997599163,-3.623771928447539
-2.441942264924817,-3.666958075110873
-2.438170240542222,-3.653532179690911
-2.437247786281807,-3.7083950419353053
-2.4355191650982775,-3.665056573786913
-2.435244526420385,-3.658112056157548
-2.4259899560353944,-3.699388764156107
-2.4253716919378463,-3.676285346353068
-2.4221281438759945,-3.75095373787788
-2.4122693511853566,-3.694185102373873
-2.4082220742523965,-3.731067953816805
-2.401683335988821,-3.7268864908526735
-2.400926169834846,-3.817870210959683
-2.391492736839848,-3.768589388793667
-2.3888283486767063,-3.7727740020886382
-2.3854698345501943,-3.778031322656056
-2.382758846075481,-3.7211647827951833
-2.378366908865003,-3.7168126766135687
-2.3770021706301216,-3.7807772143714713
-2.369057941515625,-3.756245418224918
-2.352689977352357,-3.683633282261506
-2.343825634198245,-3.7452198052965278
-2.3418971842364993,-3.67765816389549
-2.3411125985135595,-3.67628311178714
-2.3314185753124237,-3.5623219984910395
-2.3280367754908387,-3.640656482278317
-2.324596646886149,-3.575662098396921
-2.321422556504315,-3.5993146294424574
-2.318929108709951,-3.585422036456487
-2.3150827184720093,-3.551987292026228
-2.298176319530694,-3.4337084249724743
-2.294646626074286,-3.4171752600527667
-2.286434526735742,-3.320109307669897
-2.275066358989589,-3.2313050757793627
-2.2731537612798,-3.1981432479515806
-2.264246649736357,-3.094817907105908
-2.263516876142637,-3.1059627824956126
-2.2604848208288066,-3.046775872596625
-2.2466068640709764,-2.9114558876401087
-2.2402809450175596,-2.830748496635992
-2.234559532530506,-2.7960778572100624
-2.2338186973755647,-2.7968287546837227
-2.224017579927478,-2.669604114620052
-2.2098568442990016,-2.5173067669817155
