n_harmonics,base_freq,magnitudes,instruments
8,2.3042997877410873,"[ 1.01814635  0.43029966  0.7588655   0.34361983  1.18653358 -2.30869085
 -0.71028511  1.46464885]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9975318704468132,2.0922140567257217
-2.99309647576301,2.0064256442754402
-2.98285246348867,1.8308560087970283
-2.981573502699255,1.7967674460233356
-2.9806714456864754,1.78759385125235
-2.9762733077713515,1.6879805804562444
-2.970176490836189,1.5566443863990362
-2.966739484245389,1.4675030147647519
-2.955002133248071,1.1941566137998814
-2.952508408249179,1.1474562828476942
-2.9484882693703294,1.0460602010642517
-2.9438160558681825,0.9400920292298339
-2.934786231080496,0.7103404458054279
-2.9309283486274658,0.633756107971952
-2.9268442915326562,0.532124097323644
-2.923577302565992,0.46043698279156403
-2.918761122979418,0.3499787086784394
-2.906468509004804,0.08994240829950231
-2.903466408688559,0.04221677058250673
-2.902315583582732,0.021152060290890833
-2.9019879516018943,0.015039153340198157
-2.9014259868251253,-0.0006706875302967948
-2.8958211518766195,-0.10834055834092943
-2.894012203194116,-0.12791511198036087
-2.876654674694364,-0.3808726605113721
-2.8717640354312435,-0.43782801209344835
-2.854679636384449,-0.5734032783976364
-2.84177983053943,-0.612454389448725
-2.8328148963774433,-0.6068193798250506
-2.827878488916215,-0.594657692623052
-2.8171982730200544,-0.5569607843608191
-2.8119056422407906,-0.5051803703698394
-2.8094016350505426,-0.48335591337364125
-2.8052362356065776,-0.4542677191508472
-2.804246842850881,-0.43388571451209207
-2.7935531121721304,-0.3387961088159174
-2.78720642967724,-0.25698477625207294
-2.7853700128820478,-0.234342619085547
-2.766998720709113,0.030462194664857133
-2.7386551870305293,0.5234957222341442
-2.7378287972257476,0.5326925426727714
-2.7343575482012534,0.5825173031165021
-2.727363586997638,0.7023134167287741
-2.7078735487675125,1.0382436549935044
-2.701259250794055,1.1561812727882328
-2.699113310194547,1.1895174258905985
-2.6921776390715415,1.3005561166399688
-2.6886582009331397,1.3548558666373787
-2.677973052225128,1.5160069488802104
-2.6659116662373203,1.6942944374707742
-2.6595044233542655,1.771674424423577
-2.6583038838285296,1.793388775863889
-2.658137247408039,1.797710045017231
-2.6553498111520293,1.8366163250856327
-2.6490807097461486,1.9100627638483059
-2.645669110430427,1.9532417715423704
-2.6284596172207437,2.1712002848261682
-2.6255201609191334,2.1892417304765734
-2.624051833608472,2.2154154258537724
-2.613550038481298,2.3423785592175466
-2.6009392448649997,2.4647957363130915
-2.5991755051552614,2.4840878094598593
