n_harmonics,base_freq,magnitudes,instruments
8,1.2614409421792394,"[ 2.33759577  0.13362905  0.31445748  0.23374457  2.04587564 -0.16501514
 -0.81142703  0.83965322]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9938182348235047,0.5869995633982347
-2.991710307903835,0.6187150842230679
-2.9867372072609824,0.6759675087395853
-2.976922939451552,0.7800029765470958
-2.969201079307508,0.8514774896722369
-2.958997635299196,0.9312584204557739
-2.9509942362225816,0.98247961751345
-2.9327725814102985,1.0560615853538475
-2.922903470716397,1.0676230608884887
-2.9215537837850567,1.069427690135865
-2.9193602185812866,1.0733954888612531
-2.9186137267968855,1.07401096810599
-2.915238748537981,1.0726426243361542
-2.8973173081392414,1.032953113320829
-2.8924342818932414,1.0178409489258524
-2.89038471567049,1.005272820712084
-2.8838259223028024,0.9733354742799777
-2.8804665447219406,0.9519262600378937
-2.872725136352275,0.9084568472614132
-2.8660743302671188,0.854504423919943
-2.865719334017004,0.8508555407885435
-2.8536448488331185,0.7453769868666745
-2.8484427975548074,0.6903665935189729
-2.8335045518403,0.5233965416156579
-2.832952289736875,0.5243805632432289
-2.8310599325537065,0.5045803664979636
-2.829415442791683,0.4777437892459464
-2.8283503095768534,0.4670125320307808
-2.8231062756941245,0.4014613920325311
-2.8196675953515133,0.3568367341488522
-2.811680452388476,0.2499430236269934
-2.809476430040042,0.22390037409064442
-2.799623378733627,0.08832920506666656
-2.799257038799505,0.0876443827191184
-2.787201184714498,-0.08165103144338584
-2.7841331113956445,-0.12519834611015007
-2.7735729013236163,-0.27948647165119456
-2.7619705588097365,-0.440271117863999
-2.760472027401941,-0.46270304475331436
-2.75153246284086,-0.5832851601834229
-2.7484821513724964,-0.6224025121235989
-2.7310261187425904,-0.8494727055595721
-2.728436601839529,-0.881880159326155
-2.72455781182384,-0.925329193729015
-2.721632881634971,-0.9646557425699458
-2.719383586813345,-0.9897567555340908
-2.708745805250503,-1.1042819332019007
-2.704503035278996,-1.1402122122946425
-2.7031171613153355,-1.1557960773895586
-2.701024805748819,-1.1763467004495294
-2.700798093520472,-1.172496989903456
-2.692680691434165,-1.2487827321888108
-2.6911992541128393,-1.258494133589421
