n_harmonics,base_freq,magnitudes,instruments
10,2.9652777258542597,"[ 2.17008611  1.96958208  0.54147897  1.46951317 -0.30499971  0.29470173
  0.73482816 -1.45519399  0.3984783  -0.47232452]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9967492969911955,-0.5487747751993748
-2.9944031955064947,-0.5442283379424778
-2.98826736432333,-0.5312036988069749
-2.9858047749792176,-0.5380565296480864
-2.9853557669360766,-0.5468667716383405
-2.9827626940906553,-0.5345607923663017
-2.981723248273963,-0.5285290538800846
-2.9799159063660676,-0.5135956414170466
-2.9730276704573226,-0.44273851577223794
-2.9625965177522504,-0.30610019438959024
-2.959641742892491,-0.2579694781091956
-2.959333317608756,-0.2418648414430129
-2.9502000431084396,-0.05629021741460225
-2.949671469739014,-0.03777574673160646
-2.946251038691714,0.052397066411022805
-2.9450266756449897,0.067458837090595
-2.936914514377658,0.3241783011631391
-2.92216494313107,0.8898532253230513
-2.9136772418123336,1.2570870315201688
-2.906379504372414,1.5826862539167876
-2.895389237497845,2.0837182682302102
-2.8935483948835445,2.180840619665835
-2.884629730791857,2.5495274435276025
-2.8823958153251197,2.629433015502195
-2.881019636110153,2.6784226514825984
-2.876523800163432,2.83933342194501
-2.8628735901306905,3.21071660703786
-2.851776604186985,3.337505515670803
-2.8471169294296397,3.3386171266396767
-2.8324229232770204,3.1341212910722476
-2.8152665552729497,2.4519366667888494
-2.8136580344903415,2.3731462071972924
-2.8044185363907497,1.819418844956394
-2.797851136450247,1.380373300494019
-2.7973472558781176,1.3392708423169508
-2.796737031669096,1.2937096821698808
-2.7913710662291904,0.8907747331943503
-2.7813425552033504,0.09364378899981587
-2.767691337035643,-1.0129203660750525
-2.763752110008144,-1.3364016436631432
-2.7629076757440734,-1.403422242835594
-2.762013153581152,-1.4458639362728265
-2.7538833414829953,-2.0595815473002412
-2.7438658380362964,-2.701609235679986
-2.738596222828149,-3.0030612889987713
-2.7384511416943624,-3.007718156863229
-2.738136681911238,-3.0398467914123253
-2.7351601664675593,-3.1778053089080722
-2.73440577582275,-3.202492062538463
-2.727016227680547,-3.4867025401469633
-2.717712884059467,-3.711846768544033
