n_harmonics,base_freq,magnitudes,instruments
10,4.313075226972216,"[-0.4539984  -1.48923422 -1.00079993  1.95218612 -0.29847983 -0.86108732
  0.47763235 -1.09604524 -0.86061768  0.53095718]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9943349354988102,0.8001228565136091
-2.992132699556131,0.7819451438296229
-2.9907606939156715,0.7829664827941747
-2.985259734497763,0.7702438726866366
-2.9851795057192794,0.7570074306755099
-2.9840321867921014,0.764474818492673
-2.977856919650409,0.7310506740673168
-2.9763060607933296,0.7128918887097345
-2.964725311520376,0.5816111812048645
-2.9599488476656974,0.4920548234107813
-2.9546779171176962,0.4020472012317198
-2.951221325872485,0.3352662535221638
-2.950080817335052,0.322105974004754
-2.9438064218458377,0.22596347867597114
-2.923276099190191,0.032516767565140436
-2.9146379860241476,0.05487573819320303
-2.909372800342529,0.1543224349004865
-2.900587117274234,0.4218480741019134
-2.8963008732872444,0.5650553740115931
-2.892212512024317,0.7266428171515846
-2.890777466928381,0.7951424889874635
-2.884906778971236,1.0780927511215161
-2.8784937278584493,1.3812127907909186
-2.8755265725434733,1.5305577989388868
-2.873326311890266,1.6433814076598174
-2.8655854494323427,2.00584763397431
-2.8617036469004917,2.145921380405571
-2.860637076378696,2.2058594632516493
-2.8595779817398657,2.2290258297811247
-2.8567132320328805,2.3180616025896503
-2.843528224271002,2.5335010918336542
-2.8434319523023146,2.5273263704903215
-2.826190116636292,2.172943766937603
-2.8244861156039134,2.091021386386032
-2.817802212103027,1.7448027894117923
-2.80574782214252,0.8644989247776746
-2.7999166311384514,0.39137780554744606
-2.7972210480718864,0.1501447697966557
-2.788544524000541,-0.5881463973802523
-2.785635080090671,-0.8310719596096198
-2.7771908031920627,-1.4854762252068283
-2.772811386742462,-1.7726548967750106
-2.7719388638290585,-1.8051076429456525
-2.7639901716825634,-2.1987212242892347
-2.7603678209130162,-2.325356015925787
-2.75653715163626,-2.4433134572021404
-2.756357353946995,-2.4279217208545205
-2.7475048206689285,-2.482496261379484
-2.7360191426024265,-2.263075200248492
-2.7351705163472095,-2.2208066729724205
-2.728357835926804,-1.9670223126292554
-2.721319792634781,-1.632069693888189
-2.717574870742249,-1.4434573275307514
-2.7172570242874237,-1.4131561601059117
-2.7022856415564314,-0.7051022595281153
-2.697994185780393,-0.5210443499051096
-2.691849963332753,-0.33153081554438363
-2.67849942611063,-0.15171326035601776
-2.6761402975763775,-0.18338329864077516
-2.667530484690772,-0.3145794253465913
-2.6625668384596954,-0.43760003966631467
-2.660266613610733,-0.5361595909319787
-2.652206929472843,-0.8384069053563394
-2.6498279931840494,-0.9548902244889559
-2.6349587229242215,-1.519606214479458
-2.6294212867292037,-1.6736161208790148
-2.6258788229432657,-1.7250737147967319
-2.6217888933145472,-1.793303687541855
-2.6162361545267085,-1.786670528111603
-2.615122658628859,-1.7840288979323993
-2.609011708177641,-1.6489377046809055
-2.603298745589628,-1.488550909895129
-2.5997346670884087,-1.3478559181701781
-2.5898087339071463,-0.7915924121166549
-2.588499354009674,-0.68687214139979
-2.5843903794010554,-0.4188369570157021
-2.583802323681887,-0.3752471168572708
-2.5830024212467,-0.3364535418366735
-2.5791050512676725,-0.04772646406299001
-2.5774227075183793,0.04168475187441176
-2.5453322070741127,1.427766070993639
-2.5451840621231083,1.4203250267145477
-2.544140106318961,1.400238863871299
-2.542938857393012,1.3768481748483001
-2.5400062175406486,1.3350628890597385
-2.534984989448977,1.137362763025266
-2.532249686891955,0.9966280599735697
-2.5318241573337588,0.9483920761045965
-2.5308566394391327,0.897237491957252
-2.527375803778062,0.639604070367118
-2.521104834283499,0.07539349912678846
-2.4997941487087423,-2.6296913086472897
-2.499464831542518,-2.676741131104062
-2.4978872620465937,-2.8853192247108357
-2.4966013587407225,-3.063277128258828
-2.4922079713533245,-3.6562029383662504
-2.4673655958500946,-6.052956438921643
-2.464813189453854,-6.171135382250392
-2.459560161826778,-6.268114980316973
-2.455052597214535,-6.211164112987285
-2.4499868976439503,-5.990222657343632
-2.4386459854491775,-5.041848511658726
-2.4379644697608143,-4.948656132272574
-2.4285436354440195,-3.665881785279741
-2.427270385147732,-3.471264409249911
-2.4160102988906846,-1.5929846153224339
-2.4131455921187666,-1.106793355968333
-2.408562385186284,-0.28397992174642667
-2.4072569373063892,-0.057600027266974774
-2.377944925918916,3.5086877868024917
-2.3723575410305378,3.721299707220394
-2.365992623972885,3.7230343179143164
-2.3659201700843546,3.7255677382436803
-2.360503346671617,3.5469232892056337
-2.3585409726914017,3.4362631862114625
-2.348745918019805,2.666182214197761
-2.3339019759001847,0.8779364111207393
-2.3265015041128123,-0.18957098333293937
-2.322889077820846,-0.6834596203131509
-2.307051136797092,-2.6333634328822164
-2.291887747207105,-3.7476980554960635
-2.2835886347333925,-3.9534959693561262
-2.2642741420639414,-3.280996486789553
-2.263564159218797,-3.2269509837312502
-2.26343018364548,-3.2342818589030373
-2.2516876642192134,-2.2483047078738894
-2.250885197384056,-2.171454420221836
-2.2504602039689354,-2.1348218895215036
-2.246826822084831,-1.7901068896275554
-2.2423972242231835,-1.3708025996048088
-2.233619682382736,-0.5468936234689569
-2.2311719606287173,-0.3324310014126004
-2.2103449539768523,0.9730277043936119
-2.20704715582038,1.0879341312116593
-2.206886931001537,1.1019669741401952
-2.2037694965553882,1.172245933867781
-2.2021052757398865,1.2080618497800546
-2.1982752729005446,1.2170590657966174
-2.1871969489720167,1.156815760358997
-2.1871359159598365,1.146957361149222
-2.1793062870468116,0.9516850562199812
-2.1690633323883053,0.5780832199393323
-2.1624295432323333,0.29600141599928637
-2.1565221555671,0.0677575080601985
-2.1512750990228797,-0.1315691206994347
-2.1491294536379817,-0.18567526900160258
-2.145353437407113,-0.3046096328511863
-2.1378870141452166,-0.45827599964449656
-2.1263781911320194,-0.5707286620258092
-2.1229541338169735,-0.563990746831352
-2.122746390888765,-0.555761007204008
-2.119759207162448,-0.5451776819054098
-2.1119726994501447,-0.41609073435378136
-2.1106547813665464,-0.3967765456346158
-2.1098660137929084,-0.38103036237131477
-2.1054989897941256,-0.2716991699578745
-2.0932794453371084,0.09287634665665385
-2.089890908698757,0.2080868775009715
-2.0894885149729134,0.23604786102769518
-2.089115794040928,0.25602940046783373
-2.065428043972119,1.1223412702685986
-2.054221641920603,1.5289287178583462
-2.0520712877174914,1.598328391633894
-2.0470723371296318,1.8029932042433656
-2.030146065057603,2.4191641214209567
-2.0248355601994144,2.6079914228097283
-2.0176296196393855,2.9211234677944153
-2.016659206204536,2.969835640704745
-2.0083381782248946,3.303146302216424
-2.001898418335948,3.607186626601738
-1.9916112090267073,4.020445968557237
-1.9858744411944385,4.232366069220359
-1.9787836546135982,4.472007025867594
-1.9777974420041515,4.493923791019066
-1.977293876040065,4.498470165535581
-1.9753808932170531,4.550089789995589
-1.9719132382909814,4.622430637892668
-1.967326110070836,4.674487794995654
-1.9623336265191362,4.71502167215966
-1.9401065411792784,4.190762500850744
-1.935213693024954,3.952079632611106
-1.9273335120242205,3.447402805838627
-1.9199738563292474,2.8731271481539062
-1.9086601101245249,1.8757704491479181
-1.9065432189349774,1.689403716383782
-1.9045467993740715,1.4769595692456485
-1.8948237038082987,0.5813092377780089
-1.878546732647548,-0.7632190916733337
-1.8761898934985195,-0.9446671804981231
-1.876135429727136,-0.967955259771335
-1.8743586251743052,-1.0613906857679325
-1.8686964191401427,-1.4311400147777225
-1.8611940578388424,-1.8017019715009208
-1.8498674605222372,-2.2144619977043223
-1.8460521357407897,-2.2927454062762247
-1.8445139152413046,-2.3223090030577724
-1.8346081130650969,-2.4104233041607284
-1.8275733139383947,-2.394029780903132
-1.8261518392185931,-2.4031812515475055
-1.822713958820512,-2.40705912433128
-1.8192486856009322,-2.400379999543154
-1.8138821438703745,-2.327557403686521
-1.8041879703223058,-2.266030958653674
-1.8007150479183769,-2.211950238302129
-1.7957163478698965,-2.193213077873096
-1.7933140312821012,-2.1799558743588383
-1.7776369054676633,-2.1046732082012887
-1.769523738920922,-2.0637889066076602
-1.7607019895985812,-2.0310763323408145
-1.7559779370224389,-1.9757717316491579
-1.7505698354204156,-1.8898530903560593
-1.7455552570983393,-1.8049171894552283
-1.741305862216535,-1.706126677113697
-1.731852311519687,-1.4241388902973255
-1.730606966066427,-1.3747643445025977
-1.7189174943252044,-0.8545923682328115
-1.7189067167148628,-0.8380343557832273
-1.7095208340893453,-0.3373243237221515
-1.7087115355828773,-0.30654146525841863
-1.708406009475383,-0.29048917330046836
-1.70551293845837,-0.11364100870492905
-1.691113094569367,0.7659542656343576
-1.6864479024675707,1.049142298731033
-1.685794054639942,1.080122413906551
-1.6833918409615283,1.2136893895512504
-1.6718285353343878,1.7848288999624031
-1.6715236409870071,1.791820559458144
-1.6621634792594424,2.1239701008491307
-1.6617830343377684,2.1455272591962378
-1.6607265373647933,2.1552819554361116
-1.6584549244804563,2.2198882504157815
-1.6287029395738288,2.1441968113174363
-1.6040905630311568,1.4240288435212507
-1.5996921411147018,1.3162225895682385
-1.5959738375234882,1.2026614821332287
-1.5900060642494247,1.0393013529950235
-1.5848327829212923,0.9603518144054894
-1.5840790514777592,0.9376559254423077
-1.5833749143296791,0.9267231772805682
-1.5801598949002993,0.8769456959726653
-1.5736035608849421,0.8062022582033738
-1.5712216458047428,0.8046817178000755
-1.5692899302159078,0.7740720400850489
-1.5650035000703824,0.7379054049231805
-1.564831201285277,0.7611063544317507
-1.563148403328044,0.7560193207678856
-1.5560961143789123,0.7523899324600645
-1.5492451339684932,0.7861478896214079
-1.5417760077759932,0.7750792510865702
-1.5414658132604655,0.7862480769751227
-1.5408425468173128,0.7908814246729748
-1.5405824701192072,0.7825597950354379
-1.5342081664008924,0.7838451420535206
-1.5270240326139053,0.7677714250279549
-1.5225916712420788,0.7562034992775788
-1.5221619736952279,0.7362082201350247
-1.520648292239471,0.7060337308539755
-1.5129755360295778,0.640198170391961
-1.511316295519725,0.6462419056420389
-1.5105503498897157,0.6260856407319585
-1.5083852009417336,0.5833869032662414
-1.5001436695722563,0.4433091389600297
-1.4978876876037757,0.43588501995698653
-1.4933832630953712,0.3350372909623542
-1.4906351417977708,0.27139990756967186
-1.4707377342904742,0.0263582710447613
-1.4461238143848407,0.3204329603152819
-1.4451073997558754,0.3931844998740841
-1.4403349174179703,0.5429305353640317
-1.4165122000907342,1.6515001985177515
-1.4097001743177136,1.9454686598531878
-1.4057880989939964,2.117624682447421
-1.3866216925428039,2.5387517302526814
-1.3677240082527085,2.097605798767785
-1.3640925441196219,1.9217047869693558
-1.3615921068731611,1.7818536032578651
-1.3544076949171822,1.2956323853051859
-1.3527680003356146,1.1643320617834576
-1.344096305456514,0.4661801038885813
-1.3241978814169564,-1.210512547216905
-1.3227399236597024,-1.2908984830961667
-1.3164936145352633,-1.745496457976278
-1.3152597345149089,-1.8157657680827586
-1.3110629388009951,-2.0370489332554436
-1.3098816730297516,-2.0931127704166665
-1.3036016980709488,-2.334432250772065
-1.3010846010491728,-2.3992206541305636
-1.2871199976219778,-2.450501314323613
-1.2818779785598133,-2.3468714394391865
-1.280967221050289,-2.31869710202474
-1.2800512652447802,-2.2957323399284273
-1.2747789564406258,-2.102532996895537
-1.2730601151589538,-2.041932414678745
-1.2604612245053979,-1.4202594254722232
-1.2475870587155524,-0.7741943131424448
-1.2400293792412291,-0.46950069393184546
-1.2395805113926608,-0.459796596855643
-1.2384139309774325,-0.41256683933200067
-1.2379792473163573,-0.4091488330804079
-1.2350464793722276,-0.3292337733638765
-1.232981113266437,-0.2805579313169422
-1.2278174293145603,-0.19513548200825517
-1.2181414281819467,-0.1826533356914356
-1.211913570522259,-0.29594385557350766
-1.200267377577984,-0.6344103196318528
-1.1971218749235013,-0.771697837638068
-1.19612683697231,-0.8112565496813415
-1.1927528585496165,-0.9499429402594703
-1.1923665127118528,-0.9818581532790689
-1.1853456777497533,-1.2514337088011014
-1.1843371350973626,-1.2965088662612427
-1.1806364497030737,-1.4362572679339205
-1.1645627606847428,-1.7768216495539422
-1.1618123992974068,-1.7675749820391689
-1.1593026021568769,-1.7801556203452982
-1.1538432700527697,-1.7025066898834995
-1.1513064213948156,-1.6252839362002758
-1.1436712044795585,-1.376578542115501
-1.1421127884603435,-1.299791487481532
-1.1392141752415084,-1.1599465565372717
-1.1372991567197703,-1.0485966495041272
-1.1294700921895526,-0.5554089118425671
-1.1281525962332923,-0.4625379829381215
-1.1230582758150571,-0.10844879385266015
-1.1229238848007388,-0.08577305802821203
-1.1199306967062868,0.12349647583113282
-1.1188079420923311,0.1814429558635847
-1.1160887016744458,0.3839597084940955
-1.114594417816216,0.4444363890435452
-1.1126260334078162,0.5960949960660148
-1.1110401391883453,0.6893115933273066
-1.110914211401815,0.7042457032299837
-1.101227646668194,1.1920859305714377
-1.0988745254102366,1.2871972622778036
-1.0981295806244815,1.3055514861972846
-1.0894124670607377,1.438093389195184
-1.086618843290329,1.3808620926372779
-1.0723025866643991,0.7791992305585573
-1.062170592587671,-0.14456193373856574
-1.0385140541696622,-3.2319188805208983
-1.0363303525695529,-3.5372853922315954
-1.026426129326059,-4.7887213418048145
-1.0174219897429664,-5.645699761618802
-1.0102203969379313,-6.092839412094393
-1.010085049545744,-6.089579528926824
-1.0064871167548097,-6.212613732003475
-1.000571125467223,-6.2305937537880975
-0.9982764121357812,-6.185470747535427
-0.9923968184361858,-5.942990836766265
-0.9888290494533569,-5.707005654042918
-0.9856514446925582,-5.415788383946516
-0.9735247722748817,-3.9266816994058398
-0.970864409255257,-3.53243370343293
-0.9670857042941448,-2.9205597051090093
-0.960447082358225,-1.7966027061630192
-0.9594489410561593,-1.6312465306648694
-0.9570599401924507,-1.2059878284867966
-0.9540023942252551,-0.6811968206621668
-0.9479386421952785,0.32945670169334274
-0.9367042859299293,2.0387846409664823
-0.9337022206916119,2.402661078232784
-0.9294621925595097,2.8623966543423878
-0.9212535489057876,3.5007757181911634
-0.9185396613249193,3.637253508265434
-0.9088309556183036,3.7292931144585113
-0.9013460419749966,3.439940514172587
-0.8968569202326346,3.1313445481347384
-0.8956477720365434,3.022915221451386
-0.8895706277837077,2.4374306487852317
-0.8620032744723183,-1.2219323703151415
-0.8604061068852156,-1.4565143416994017
-0.84643096152071,-2.994466466337356
-0.8377721495850867,-3.6299652204856967
-0.8340429376591718,-3.794433069305472
-0.8317712684903982,-3.8792640436317876
-0.8310450128980316,-3.864248367888722
-0.8270318167670547,-3.928296011785751
-0.8269570220473867,-3.9295164886152048
-0.8161326477326316,-3.7410080654833133
-0.808455982386012,-3.317620405036684
-0.8006224694492037,-2.759042914483984
-0.8000169849259038,-2.6990930105902216
-0.7979653089302365,-2.5165121154415244
-0.7913084266955153,-1.9009921559838767
-0.7874391394553264,-1.5423172688319702
-0.7850681778569615,-1.3063601976082375
-0.7833907958434447,-1.1710894083796617
-0.7827091375137054,-1.0985628991767853
-0.7770891448546893,-0.5675271290618675
-0.7689294718563326,0.08848172052687171
-0.7653875003464754,0.36137360231144156
-0.7653257519974415,0.35870527531636864
-0.7577602091316868,0.8049734335314751
-0.7446175118663669,1.1955550642599935
-0.741503429575987,1.2403684213897865
-0.7392444034516368,1.2392162877684862
-0.7321851343734722,1.1680264225023864
-0.7232635262713596,0.9775106908547898
-0.7231231266623332,0.9585698234197141
-0.7148849988189165,0.655594832494263
-0.7139323231987622,0.6445293560280658
-0.7071188656331815,0.34901271759512753
-0.7029099558688907,0.18244760546146674
-0.6979273332924931,-0.019949983832991774
-0.6886010302722614,-0.2963978941939518
-0.6468800976853695,-0.22429339107525434
-0.6421221302950775,-0.08479881183066129
-0.637574027568049,0.07459006568644523
-0.6344222513136417,0.17980442408912883
-0.6310250770377399,0.28529245666187136
-0.6205805384868102,0.6691199684925994
-0.6158861844873549,0.8693123507063283
-0.6120929906052925,0.9846368628944425
-0.6108001537304797,1.0425825256266008
-0.6067363987383567,1.2010066152254892
-0.603786209133693,1.2857609496647762
-0.5592261171086021,2.9893612553941646
-0.5572853972850593,3.085737971735786
-0.5571590748596953,3.0630707305309044
-0.5411210438698175,3.760649956159185
-0.5166280620647989,4.583573435834105
-0.5137773355345749,4.638774368355865
-0.5135481387300889,4.637918959200372
-0.51292387987636,4.654403030603464
-0.5077994871834322,4.691308246701127
-0.49394487027118394,4.574354995741624
-0.48402861404695985,4.240421998844196
-0.4781071491924651,3.9198165248723695
-0.47519007515967937,3.7558684531761903
-0.4723978964522959,3.568178218281551
-0.4657705309366378,3.1015415370520287
-0.46354490164192796,2.912925955775497
-0.45376660607254227,2.049699764342264
-0.4361092862629743,0.39393063223674196
-0.4325510665497645,0.08681950522552025
-0.43122941519274605,-0.015068966284282441
-0.4181813365508056,-1.044507136374742
-0.4180968440859729,-1.037653282738573
-0.4112160217566929,-1.4745053475161305
-0.4104920932227216,-1.5244855884081454
-0.4054815539593619,-1.761644928375534
-0.4030670633796971,-1.8848738006894625
-0.39869369181630665,-2.0506135266286067
-0.39739377583130775,-2.0841423703659885
-0.39505316157814363,-2.1605008012666227
-0.374327118640327,-2.405784594442459
-0.37309392008444187,-2.399650020064407
-0.3667245701712951,-2.4216199914472076
-0.36455789912724246,-2.3901145254069482
-0.3633286789910901,-2.368664034644774
-0.36293891659859856,-2.383467570192056
-0.36150934954545466,-2.3621424583851716
-0.35294119594762385,-2.304275099429812
-0.34443974971660474,-2.227656581425663
-0.33885017852990007,-2.176359336031989
-0.33883119984768273,-2.177495779615742
-0.33658701191632767,-2.1744852534838093
-0.33136978216646407,-2.1477494558917
-0.3260769243572632,-2.106911253784541
-0.32344448974461404,-2.1094678655877868
-0.30716409958150814,-2.0579425010635823
-0.3012529599300815,-1.9921121267897126
-0.29694769852632463,-1.9508572457208289
-0.2888109210088219,-1.7872597442573468
