n_harmonics,base_freq,magnitudes,instruments
7,2.5423056756448648,"[-0.32802282  1.82142622 -0.95078026  0.90664546  1.34148045  0.53909683
 -0.03984046]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9980890034796737,1.3273988604691083
-2.9934554929585353,1.3262521554544686
-2.9921510454607185,1.2933816201953778
-2.989021815558389,1.331821651945303
-2.9865655344803392,1.2858529099926728
-2.9844532638338053,1.2673316483137282
-2.982944349799845,1.2524593963767423
-2.981356944670735,1.2525829701100732
-2.980654616140644,1.2557046678248294
-2.977267087169847,1.241746953028885
-2.9730177331429983,1.1959504299059944
-2.9543448560013275,0.9093083719790194
-2.9524148514553255,0.8514164267320448
-2.9445681717783643,0.6945915925534065
-2.92664208418482,0.2728028268173898
-2.914137957400518,-0.0625924391530255
-2.9060451539213785,-0.2625687258195431
-2.901594101431426,-0.40990501570708815
-2.870488257439367,-1.2088024490154932
-2.8547530887250137,-1.6072598417851065
-2.8397551136140162,-1.8503568958810321
-2.835312792795574,-1.8985984858150822
-2.834592242354847,-1.892704190395111
-2.827100592210785,-1.9812875735051505
-2.8189419936888735,-2.0648474425163146
-2.808809206530424,-2.092368229026101
-2.8029720847270303,-2.10381755222504
-2.798743067923403,-2.0903227602674423
-2.798713312249984,-2.100502370442041
-2.797726787941481,-2.0770377193611775
-2.7807329683941147,-1.992392332796417
-2.779961580748159,-1.9556584193793738
-2.7786618599565553,-1.9736830131023424
-2.771158675193889,-1.8145362157238214
-2.7710304102429144,-1.8552150859912806
-2.7679389944768795,-1.7879921796534726
-2.7603005588001026,-1.7371990139188074
-2.7498589728317064,-1.5002697058543129
-2.7420726938121627,-1.3550817617616673
-2.740374487075429,-1.3008170172628044
-2.7325245955218214,-1.1440457083087074
-2.721606140684529,-0.9221303267551505
-2.715783008655348,-0.7598858987717494
-2.715781319348699,-0.778695673613633
-2.7149690102754303,-0.7440243964749091
-2.7075395104992266,-0.5660640364491369
-2.6997980772088774,-0.39252766517058396
-2.698912087378379,-0.3557386865212443
-2.6988749026373684,-0.38742095703119256
-2.6962385046178903,-0.2819688859367692
-2.6901705614022093,-0.12547307428160445
-2.6792657303241834,0.0756687240093647
-2.6633637158630368,0.33500109935760086
-2.659089137512886,0.42247084564030185
-2.658431716738315,0.41935417411193276
-2.652429085429601,0.5227190444396047
-2.6445331955891414,0.6271322413010411
-2.641611274929099,0.6263798074803967
-2.6204223866761187,0.792328922745593
-2.6197748852693374,0.7846431941990486
-2.6024603069853853,0.8106446502683393
-2.600379265580707,0.7991069239102424
-2.5998227884953957,0.8369428947436733
-2.5981377286080987,0.8025562470372473
-2.5885001960117657,0.726109287845444
-2.5773888328829733,0.6474664838617087
-2.571737807733361,0.580811596778233
-2.5709455839022115,0.5737763935742887
-2.563862118102258,0.4265743656749772
-2.5634592358303157,0.4619817033108398
-2.559437110374118,0.4065810475593487
-2.5578723061360753,0.3859020787979276
-2.5410818280151215,0.07156012973097753
-2.527423212326345,-0.1995298818870562
-2.520152445706462,-0.3637514128585895
-2.5133249924990597,-0.4913202368894978
-2.5059426050087414,-0.6412510334331678
-2.5050493824638815,-0.6953659326732338
-2.504836754855183,-0.6953458384473874
-2.5042358590557674,-0.7210615528112215
-2.5032706278811476,-0.7579367716437013
-2.500397448571782,-0.8275254642729022
-2.4886849532342397,-1.077230172873565
-2.4861588567595225,-1.1288259886555811
-2.4783535435724207,-1.3069382453754848
-2.476344310714187,-1.3295011514541089
-2.4715829011451063,-1.4593916069830346
-2.4662323767215932,-1.555103498209442
-2.465273625624005,-1.611932009688238
-2.4547748626987547,-1.8079813369512985
-2.4466852259098433,-1.9782236201033505
-2.4448772727096273,-1.9803814601121468
-2.4424410515450816,-2.010294652599545
-2.4350393168419293,-2.145894802819232
-2.410853730150465,-2.589829483620428
-2.395086988979545,-2.743517833868394
-2.392161755058054,-2.7920999188737636
-2.3891152335972983,-2.8355463833942545
-2.3840646471630995,-2.90537422146727
-2.380680133344451,-2.9282317340395774
-2.3670141580213615,-3.0707593747308426
-2.35657932543484,-3.174191070718418
-2.356452207260433,-3.181347336114212
-2.3466126098794886,-3.220796132688851
-2.3452300940941697,-3.204492779764046
-2.3253435567436376,-3.317805191066944
-2.3247751673091015,-3.3150115614059534
-2.324677665731616,-3.3273411270898587
-2.3245163213403606,-3.3636407934253816
-2.316982295336305,-3.373295314632566
-2.3068728407001706,-3.3559092304196145
-2.3046210391026287,-3.377207976886027
-2.3041644011383395,-3.412454298666836
-2.2995294202029575,-3.3595852925794265
-2.2907921522127266,-3.407510543836314
-2.2777040119621077,-3.3312409882617353
-2.2772310562269564,-3.332855004415706
-2.2579768939438414,-3.2392497360918044
-2.2434148380641963,-3.1274274738576264
-2.240741825344635,-3.048090893602923
-2.229290989404766,-2.942224876693636
-2.207512642562577,-2.581103375319642
-2.2058642376500046,-2.540222310001737
-2.1992366158095966,-2.41929523718911
-2.1972278260387523,-2.4119989991457786
-2.190968085991611,-2.2651753261341874
-2.1702750749064146,-1.7080222003000456
-2.16033063325339,-1.4394978196415888
-2.1577373233128148,-1.380603154744546
-2.149163649981316,-1.056397165492744
-2.1470481205842207,-1.0292843802078244
-2.1467979058960935,-0.9873274788371801
-2.145896549537869,-1.0077523168361133
-2.1448643522795425,-0.953604399071344
-2.1324161844407037,-0.5353248242712697
-2.1308503224998816,-0.5418171315763698
-2.1255639934303665,-0.27808485605440597
-2.120668962904854,-0.12409779297972516
-2.115608437574255,0.025671169189927925
-2.113724220177473,0.04798627495452707
-2.1116250844094355,0.1458559354363054
-2.1067655998294943,0.28744867687429776
-2.1011644377502883,0.4748326603081722
-2.098998230969082,0.5273200655611465
-2.0919578463796684,0.7823221201540563
-2.090328301668962,0.8559919932289454
-2.089773826306094,0.8239948925530578
-2.0837328626779037,1.0224592327714148
-2.0612184937490676,1.6307795987646823
-2.06112441005899,1.6808970734598012
-2.0566047148660997,1.777146648495924
-2.046724782682095,2.0126287153703326
-2.0425065664519084,2.0957328455664417
-2.041971643849073,2.112127377628537
-2.040037779168528,2.1244445409969304
-2.0375462604217134,2.1872560323997146
-2.020154985433237,2.4169029635938464
-2.0189979009134404,2.4520657780136648
-2.0078394835550615,2.5287592939771777
-2.0038866341487607,2.5558825511759773
-2.001197080394026,2.547059047300885
