n_harmonics,base_freq,magnitudes,instruments
7,2.5191775324351275,"[ 0.97101512  0.93259503 -1.37078384 -1.51263492 -0.00177249 -0.45835993
 -1.01165464]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9919461176152886,1.880230154469806
-2.989471102866646,1.8900654672854889
-2.988917017329378,1.8947778932880077
-2.988692344646222,1.8911884766278386
-2.986715735184845,1.899675151820673
-2.9840972768463443,1.9063480572851028
-2.973550398866178,1.894488058610459
-2.9677275651439734,1.8582093795811012
-2.950857920469257,1.6574118436747167
-2.938569578954171,1.410192410146201
-2.9342443500590965,1.308078923094032
-2.9263441245549737,1.0834350776745048
-2.910406219531266,0.5620865366491969
-2.905169569859952,0.3672359203448031
-2.886881785096241,-0.37331367046139713
-2.8830484602041375,-0.5403536033284587
-2.871969045935565,-1.026135076310206
-2.8702417071412216,-1.1010253583448786
-2.8684164029654684,-1.1825782789306167
-2.8555145700839506,-1.744032133927939
-2.855238088720844,-1.7610186022239798
-2.8547442996089947,-1.779745423763519
-2.8412434255185706,-2.3476069220222526
-2.828948457785656,-2.8262351726602932
-2.8268842025394125,-2.900847543178124
-2.825654880177056,-2.9437605151052737
-2.8216068417015636,-3.0831695003445874
-2.8194406356521142,-3.1558425366648497
-2.8157992667749743,-3.271310983199198
-2.807479471519019,-3.513781442018421
-2.8036669875100744,-3.6086241387765208
-2.802871973770986,-3.6297699611540106
-2.7990520155235585,-3.719131765422132
-2.791739669994136,-3.8696402907868563
-2.7896842498046173,-3.9002681478750634
-2.786060607158409,-3.96207292961443
-2.7776936519852513,-4.062075957931346
-2.7621831861084085,-4.128495921277736
-2.7578835651722775,-4.12217345966137
-2.7561171843453622,-4.114157641498151
-2.7556417229077335,-4.110490725869857
-2.7359552239266858,-3.902398298350714
-2.7188411646559363,-3.5447826608639925
-2.709406687558489,-3.287430248899059
-2.7075829879333577,-3.2355272037796987
-2.706861788686441,-3.211523414965601
-2.7059228826342627,-3.1845716693831045
-2.691046016487702,-2.697666436046852
-2.6887755773347775,-2.622718736076592
-2.6791690752992148,-2.274195456839383
-2.6771253624506883,-2.1973732281036953
-2.6740590863239007,-2.0866934985548897
-2.667698188123734,-1.8479154622065086
-2.663631286029451,-1.6945871201028646
-2.6627466516996265,-1.6626236895491686
-2.6613529957344215,-1.6152028844334438
-2.6577004591758016,-1.476623997797042
-2.655361101034205,-1.3910562636740844
-2.655313519600298,-1.3926270209174407
-2.654808812490806,-1.3691011587574402
-2.652478604328385,-1.2864016892946086
-2.651163179793785,-1.2411069530793397
-2.6429342288385973,-0.9501736887901641
-2.6388211232158256,-0.8104484819803517
-2.629294860008301,-0.5113434081863807
-2.6235811580875383,-0.34305487867554135
-2.6208354630284263,-0.2664542140945929
-2.620312977426514,-0.2521040285260027
-2.620224841075825,-0.25063921155772767
-2.618115913566639,-0.19826794457305866
-2.616505227353451,-0.15498521679807853
-2.595228709874718,0.2748759693466555
-2.5947355393329437,0.28049105342008884
-2.5884304891855745,0.365796532288827
-2.586903655269012,0.3813835690912117
-2.582455123415935,0.41779618214973785
-2.5814854981336275,0.4274504993719206
-2.57240285410323,0.46917414032857424
-2.5683698744326744,0.4724365963067309
-2.5644416544769006,0.467698566119367
-2.5552057489320976,0.4237844657159902
-2.5488782210340264,0.36941628542734595
-2.544052266874139,0.3092030031262067
-2.541834492547083,0.27883723765096424
-2.539400322400387,0.24231879248107893
-2.535822034013795,0.1828756784224355
-2.5310702040909763,0.09512899879451667
-2.518563494944024,-0.17526527591976868
-2.5177948983775393,-0.1968063181113566
-2.5174509231704523,-0.20510358168090792
-2.5167073054558964,-0.22520425696920773
-2.5131403055074664,-0.3166239740253929
-2.503565926414227,-0.5791866663392482
-2.4995271452591448,-0.69464687334551
-2.483758445302289,-1.1850529521975808
-2.4602330766482052,-1.936796392205077
-2.4580535431841826,-2.0011709022368938
-2.457238647434372,-2.028867224466694
-2.4546048436300527,-2.1093977580725363
-2.438485468190924,-2.568556532619568
-2.4347793178604134,-2.6656332769488107
-2.4273953531239343,-2.8405114015896173
-2.4252546662596446,-2.887180905249792
-2.4230436394827057,-2.9388891078389174
-2.4216217594337173,-2.966679691001721
-2.4155403515083753,-3.0819414346636917
-2.410306027714185,-3.170497969671142
-2.404882757805166,-3.2503299738903824
-2.4037203765051323,-3.2660079447714834
-2.394616280916517,-3.356273119936634
-2.3873062970236307,-3.4024802758710972
-2.386745089796281,-3.4009590433883363
-2.3763572989918424,-3.4205724357165668
-2.364200096428834,-3.3571087009499263
-2.357644013361481,-3.294765638072144
-2.3484644710557165,-3.1696923682817113
-2.340946218977402,-3.037614102467937
-2.3402126258681997,-3.0212162609994118
-2.335290732143709,-2.923415432060403
-2.327632399980102,-2.7466731699024516
-2.3262414254286177,-2.709520801480065
-2.3210232302401375,-2.570463002959878
-2.3156642451458307,-2.417323456002856
-2.311406239664653,-2.292469722306385
-2.309323278483938,-2.2275194523572024
-2.300824979811487,-1.9538575489445307
-2.3005032263523715,-1.9445872007967107
-2.2931510631161904,-1.6966953049208895
-2.28815897002954,-1.5184107219640626
-2.2747008353742526,-1.0320304130098905
-2.2664220850674326,-0.7271151302937743
-2.260503227638789,-0.5056446856433514
-2.2585213766011556,-0.43849992566752877
-2.2580463785263074,-0.41686849512792634
-2.250516295378053,-0.14181807099486224
-2.2283295593921704,0.6260078851743512
-2.227072676333839,0.6657884164744113
-2.2165206874967054,0.9962547094178694
-2.2164421669711656,0.9954187460441353
-2.210510880662115,1.1675802629178997
-2.2036483085949334,1.3573638308583844
-2.1935852246687615,1.602914305296024
-2.1752238164219033,1.9716694476713448
-2.173989018057561,1.9903992912323962
-2.1734200657979263,1.9999285442620578
-2.1677959727966885,2.0864174835939737
-2.1664773356019777,2.1038052493958763
-2.1622011017579226,2.160422687754814
-2.143631368882233,2.3372374403237712
-2.143075604044674,2.3415485378298717
-2.1264947215884504,2.40288714765599
-2.126280654112838,2.40613265985609
-2.1130836942507267,2.3985105584899356
-2.104324964608701,2.3711196380199926
-2.104205978377122,2.369528175517126
-2.103197324523089,2.3683596134690528
-2.0984045781216594,2.343111739452805
-2.095527715677073,2.3283710825620014
-2.091651075304651,2.3060991494945635
-2.08929115941029,2.290250224250301
-2.087499058811329,2.276007819280864
-2.085048061898478,2.2583306088345574
-2.079647753966009,2.213933006917502
-2.077585357815834,2.194997014345738
-2.0772632388179098,2.1899751757642387
-2.075487080717451,2.178350170364385
-2.061260870722477,2.036957668508961
-2.0544142479559806,1.9579245764988782
-2.0484001002138235,1.8864692045069757
-2.0403697348408403,1.793198715337766
-2.032641716884867,1.6930798612279303
-2.0301961671181905,1.65924914080746
-2.0268075718936256,1.6158129535385075
-2.0258295926584284,1.6054504488783856
-2.0255838416998166,1.5992182621666957
-2.017192584378555,1.488628114575759
-2.00561874362014,1.3316218169844485
-2.002444500886595,1.2918287006187414
-2.001105879079608,1.2743901550599779
-1.9985471563065866,1.2382322139232549
-1.9974701942263873,1.2227712575236855
-1.9899448101081327,1.1175606546889336
-1.9880424298228907,1.0916549393896318
-1.9825341790138493,1.0173069621362383
-1.965346838876117,0.7766972042869571
-1.9309914759426658,0.2979929638703607
-1.928306318971325,0.26060307759078216
-1.9109473623316953,0.018617090434006337
-1.8999861018619622,-0.1300926193742781
-1.895641506393099,-0.19257994403657122
-1.8661004302222395,-0.5652263875316338
-1.8520419484918147,-0.7191230237020061
-1.8400923982001562,-0.8329502919547782
-1.8388394725390487,-0.8426432553493879
-1.8368235901577048,-0.8592594841243464
-1.8296304769407001,-0.9125102811834166
-1.8252413839954453,-0.9449578429323541
-1.8246582541997003,-0.9469015532654459
-1.8243475782793759,-0.9448524047441468
-1.824056839263207,-0.9501358433576121
-1.8081873225251635,-1.016309021959511
-1.800995846029717,-1.0347875837511766
-1.7735382311004633,-0.9549046178859637
-1.7670786299685455,-0.9011415031261936
-1.7410922731478746,-0.5795493521423483
-1.7369359147006913,-0.510213344165918
-1.7358199904652598,-0.49157113462962615
-1.7310035359448255,-0.4046240698941666
-1.7250918668043795,-0.28332536503243677
-1.724682748483336,-0.2790800576435578
-1.7222203016718192,-0.2251182723753278
-1.704402125985631,0.19924389330949493
-1.7038614224964006,0.21368584766371101
-1.7032916651009926,0.22972404697380716
-1.7003767257410998,0.3032830432761998
-1.6986233043093257,0.35365080010621996
-1.6931981272639018,0.5028311006174057
-1.6777573336785445,0.9524206020457863
-1.6700978442060699,1.187745874768927
-1.6696410999399427,1.2010271768555447
-1.6587339839890447,1.535648612130438
-1.653778303406903,1.6877869054663108
-1.6449938932088013,1.9600401944641481
-1.6444580060904304,1.9773983784531814
-1.6442567664214516,1.9815245786274895
-1.6407926648761355,2.0873405696124414
-1.6322595156888886,2.3367099724759366
-1.630419652801134,2.3941232618643378
-1.6152463635670808,2.80494830337629
-1.6138955030606206,2.8395171881467576
-1.6065598098365517,3.018464647896349
-1.605911501921826,3.0378644049514536
-1.6041492403964268,3.077054848157493
-1.5992479423352608,3.180437379200871
-1.5798163811423651,3.530745896318195
-1.5765478784663578,3.572100602464973
-1.5750205592382929,3.592150539391207
-1.563970614627383,3.705510201690937
-1.5545524299498517,3.7624913186313016
-1.5510281253565688,3.776537924614246
-1.5438881115771463,3.7785964232573197
-1.5370084468846956,3.766031243820047
-1.5328108630943371,3.7495350682746027
-1.530026604089173,3.7284576919836403
-1.5284842727286996,3.7201982185830764
-1.5221088470928346,3.664214218689257
-1.498901535316612,3.3327048520169122
-1.4968199258613286,3.2974626207540245
-1.493582703167296,3.2331403142211883
-1.492370090518093,3.2086527606078357
-1.4915092581881964,3.1944334242324444
-1.4752187159904069,2.8195254317458462
-1.4644862632486262,2.547542436609632
-1.4606199605441226,2.4410068803938607
-1.4558180312539635,2.3035015070943623
-1.4557851609092707,2.307854400820212
-1.4533062884799133,2.234500637271702
-1.4508016095748302,2.163025869294033
-1.4301406993821895,1.5666481679803566
-1.428927453544008,1.5384183190469531
-1.4267599643181437,1.4726319087651236
-1.4206484410776132,1.3018954006918457
-1.4158327681507827,1.165260403270819
-1.411022823396272,1.0380314114460665
-1.4072316764216453,0.9338936894662698
-1.4059718922983975,0.9003274401150002
-1.3997609877518564,0.7398279742499642
-1.399261011462825,0.7255342632579733
-1.3992321615082903,0.725645065563252
-1.3930948616779493,0.57420994974632
-1.383043179811009,0.3401814475646593
-1.3751073429433265,0.17581411436302213
-1.371787280934454,0.10933865672927162
-1.3686431125055654,0.052363670852743634
-1.3682280106370204,0.04472228900013579
-1.363276637323439,-0.044686312896997024
-1.359120144047936,-0.11450686294886916
-1.3562526711287044,-0.15607766173217943
-1.3533966085039781,-0.20040316078501336
-1.346484748053757,-0.296055849501647
-1.3455223467341095,-0.3020838764239117
-1.332697008783486,-0.44420403264032476
-1.3077087761111503,-0.6077347954199751
-1.3065826610588511,-0.6111301330569602
-1.3054665439690578,-0.615330433163129
-1.2981552946114565,-0.6335920681427385
-1.2954059082583178,-0.6385477947103241
-1.2922479793309638,-0.6481908377580271
-1.282551563391671,-0.6564526510540362
-1.278673492332029,-0.6581141453694793
-1.2767889141010025,-0.6594780755272085
-1.2760460453010734,-0.6552957491768456
-1.270695289393958,-0.6594044052387915
-1.265636933008576,-0.6576867117599441
-1.255642939702129,-0.6570739047871326
-1.2554109193708292,-0.6579913406808543
-1.255047850554224,-0.6583032839143852
-1.2515390074171244,-0.6582447349237945
-1.2513649422286641,-0.6553226485566576
-1.2349257164663063,-0.6640141102489081
-1.2277628319469414,-0.6742367896343878
-1.2203485817361335,-0.6944084936902997
-1.2073196186913744,-0.738613509388349
-1.2049668944417498,-0.7556904401413
-1.2036496304981945,-0.7560059956685616
-1.200846466385768,-0.7747070172005402
-1.1959290635476807,-0.8032079382179871
-1.194799141322715,-0.810445378141568
-1.1892179411160717,-0.8431570807131693
-1.1867715480713554,-0.863292658636471
-1.1788057580589018,-0.929677465639234
-1.176371754693829,-0.9516356907398138
-1.1760559577802192,-0.9561422961656154
-1.1754695287708992,-0.9604683897135222
-1.1700573828468452,-1.0135008975492943
-1.1673246651666138,-1.0391734908311208
-1.1659939618308681,-1.0579166957168606
-1.1643710172782344,-1.0700012091832192
-1.16164158084049,-1.1046525820409387
-1.157627663226853,-1.1481935773936656
-1.1491009022493626,-1.2430982374198924
-1.147032799416176,-1.2699365759595043
-1.1433566611096142,-1.3138888938843583
-1.142094827193004,-1.329610812007425
-1.1344820863961533,-1.422694994417721
-1.1271633518204434,-1.5146991734414508
-1.1203988773314038,-1.5984016185709673
-1.114895953725048,-1.6656752916098336
-1.105275883328886,-1.7696931114856207
-1.1013574422395316,-1.8124310417285139
-1.0988726570146323,-1.8344757278497752
-1.0969119993061964,-1.8537783553842888
-1.0879231935657714,-1.9311716986595724
-1.087194370770782,-1.937649594832399
-1.0751524932756964,-2.0073092656874763
-1.052377166186129,-2.037126854345459
-1.0301146720706276,-1.8950644320126895
-1.0272709172862422,-1.862589780079484
-1.019691995362307,-1.7652520246948005
-1.0165281697912556,-1.717851357497498
-0.9978146787202586,-1.3658798040920102
-0.987802341182531,-1.1325422792837772
-0.9848136638070373,-1.055287203520488
-0.960646799814806,-0.3633452971007377
-0.9598566157461028,-0.3397843399755915
-0.9522176177632073,-0.09366051629633425
-0.9477862209427963,0.049736312938029575
-0.9085090038102344,1.2977666146938678
-0.9063486241218559,1.35668394173586
-0.8974795751411824,1.6083235262829758
-0.8908762430827917,1.7783976822450056
-0.8810598304645074,2.005625422344929
-0.8800420892630405,2.0244449210413387
-0.8717805622637207,2.1859757599396312
-0.8694381442628418,2.2226317736547996
-0.8475848028971411,2.4857386588027217
-0.8470436397921777,2.493808781819221
-0.845772220996087,2.5044049892668685
-0.8429484683979656,2.51064566631691
-0.8392985226469469,2.526904852175007
-0.8371951044952022,2.5316751926310515
-0.8326185939490967,2.5380499030273027
-0.8284905118094041,2.531094266607499
-0.8223660063870701,2.5101482496252903
-0.8178184735151715,2.4788698515732785
-0.8154950286154481,2.4632574190265166
-0.8086057056659386,2.392078778267599
-0.7953224443771623,2.2105571063028457
-0.7940465088150264,2.18581428311184
-0.7930013795464217,2.1688563743354607
-0.7899075768847368,2.111855613509129
-0.7709047385694081,1.7092720364146243
-0.7632692548042979,1.5198903674219018
-0.755858660894166,1.3299970068470481
-0.7544409853387957,1.2909767516035748
-0.7540087548640457,1.2795851942731342
-0.7524010321770671,1.2345586264893944
-0.7488357494627538,1.1425215757643847
-0.7328611108791598,0.7147329784545319
-0.7273249093373733,0.5669156628356438
-0.7242770368113058,0.4878022792360529
-0.7182930553075693,0.3367267369348083
-0.7161039970946796,0.2848010672096958
-0.6930429965406368,-0.20869156222106347
-0.6929904126360062,-0.20847322596470458
-0.6882975456878402,-0.28912470142495067
-0.6789799033213875,-0.4261238735199146
-0.6684987677218848,-0.5340610028066809
-0.626845722824247,-0.4922449498019325
-0.6246566771229549,-0.4680178210297327
-0.623868256278759,-0.4642231781077944
-0.6177500699862772,-0.3852953347773516
-0.6017868386011789,-0.12261709075114625
-0.598905838232132,-0.069287017283369
-0.5959830411691058,-0.011698137394230437
-0.5911651696595657,0.08761094545121141
-0.5902795326671795,0.10777880972968702
-0.5864919044555639,0.1906459169844387
-0.5851879890559508,0.22199425964187092
-0.5763650490366494,0.4227422295025742
-0.5737935264787684,0.4851368255660094
-0.5685890086400551,0.6065959937468879
-0.5681934449844777,0.6199365276647555
-0.56270818212223,0.751439075030433
-0.5584791906904862,0.848532421197794
-0.5567700061706025,0.8914537397576272
-0.5427021162710997,1.2155070264312282
-0.5381453851112319,1.31095876363187
-0.5354272986078588,1.3644657550755006
-0.5141966864573542,1.721832662527187
-0.5137440961608548,1.7313200706324445
-0.5105758276939043,1.7696263916397221
-0.5077187321427621,1.7998442617363009
-0.5012061341129344,1.8576884764056614
-0.49979482991847135,1.8667828683667989
-0.49556020162081715,1.8899423194805902
-0.4921067802979371,1.9041242966931995
-0.482705782965561,1.90657607137304
-0.47772045080586434,1.8850608554414265
-0.45581894096264897,1.6427015707988468
-0.4535990301001269,1.602582084222124
-0.45221347602714435,1.5756370544789298
-0.44646581857675827,1.4581347891218384
-0.43990245364450686,1.2999980943862137
-0.43432557668468297,1.148315884162901
-0.4216781391965805,0.7513860458541316
-0.4210924183617224,0.7350204660080618
-0.4189423522440503,0.6579355901682886
-0.4166147253482331,0.5751775349249536
-0.4147013331285221,0.5042619623148018
-0.4114727801940923,0.38328651396034974
-0.3957316633261465,-0.24842552695857312
-0.3941522364278698,-0.31492015714546934
-0.3897104570086789,-0.5064955989694775
-0.3891929235461067,-0.5239018201714812
-0.38804296884883716,-0.5777085108718478
-0.38259047605024943,-0.8156592453902455
-0.3801707312276674,-0.9186968295925005
-0.37597008602165527,-1.1063953973400118
-0.35831637991985144,-1.8797711209143848
-0.3572261734081632,-1.9276543811362592
-0.34079408539550426,-2.5973254099758956
-0.33857636389342805,-2.683302040363689
-0.3346715266384894,-2.825881480422001
-0.3295034332709106,-3.0120773171303523
-0.3242215884612789,-3.189310946441233
-0.3235166917364207,-3.2101346633999177
-0.3035991514298364,-3.749236859820606
-0.2989972725411931,-3.842228505260511
-0.28988041515010954,-3.9890510228953175
-0.28260455343364566,-4.068501617371872
-0.2821810663434059,-4.070869553016568
-0.269148002689934,-4.127772126280321
-0.2665434912098519,-4.129922417229089
-0.2599874821684738,-4.108323595084221
-0.25716152422604077,-4.086986479675531
-0.24808803957037018,-3.994143855650499
-0.24072151025663224,-3.8841548561303862
-0.23169879841648644,-3.7074869403924433
-0.22310443466619034,-3.501850342639863
-0.21367279553738072,-3.2405539118842412
-0.19428209006729613,-2.607492810610288
-0.1851006865460505,-2.2743751625335755
-0.1829059124839043,-2.194299596871362
-0.1674936314304727,-1.6259577649796282
-0.1625348849223962,-1.4406094328355405
-0.15504686805806145,-1.1676044665262904
-0.14674049023145308,-0.880690576015919
-0.13851606099957436,-0.6110512726222634
-0.13205522565326389,-0.4201568139068929
-0.12732163960007892,-0.2850693673509861
-0.12558792391841944,-0.23722867331562827
-0.12293267075699266,-0.17244178746731437
-0.12275822932489078,-0.1630277164766577
-0.1216409275922743,-0.13446008115829206
-0.12011067272109299,-0.09987060612601706
-0.09867582279994203,0.3071043749756282
-0.09782061482432525,0.3220544159076086
-0.09481637890546768,0.35580433593673494
