n_harmonics,base_freq,magnitudes,instruments
10,4.134653042549471,"[-0.39982953  2.67335148  0.40997893 -0.96972296 -0.31716257  1.73414165
 -0.65085099  1.01319166  0.20677573  0.36704807]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.990761446633794,2.4496124812427116
-2.9830487627714843,2.188266782483536
-2.9822269763926443,2.1170976036062448
-2.979272209347023,2.0594767143684765
-2.9734375808364644,1.9436005845317774
-2.971392243810948,1.881287358063824
-2.9390371606126418,2.5300220161851255
-2.932167557039282,2.91198490444438
-2.929462833103778,2.9620189608289955
-2.9171567873193847,3.585884862207598
-2.9163577454520673,3.6665217170610567
-2.9135759971049984,3.744915995877667
-2.912076001327914,3.84583242944283
-2.8928013327089523,4.354443860224516
-2.889862819131139,4.369163168955626
-2.889125755011949,4.435254288883016
-2.887998391816197,4.413927046430608
-2.885562296721219,4.4237446084585725
-2.8587891060424067,3.356701952169853
-2.8469386139843476,2.557037635694595
-2.845637401752869,2.4844365906158963
-2.8420862485455327,2.2331476767606
-2.831938542496215,1.3996393821078248
-2.827870308676654,1.08512292407785
-2.8183691027950504,0.470894291133322
-2.8180785217871147,0.4051983180451147
-2.7994935128547622,-0.45743430445931965
-2.7958020252362017,-0.6403998469799904
-2.7844169513425627,-0.8841806736631488
-2.7814204022705957,-0.9593475845515483
-2.779567900804415,-0.9144706319083111
-2.778293238486766,-0.9810464441590377
-2.7672411111549478,-1.1191033234051233
-2.766909676690434,-1.1272110000043005
-2.7655822355829702,-1.1248300889636662
-2.764775803132835,-1.1613105451722399
-2.7635156767632716,-1.1696318737646294
-2.7626672954359393,-1.1196258194389295
-2.7595671124089254,-1.2058016856626768
-2.7482937296272114,-1.331772127118155
-2.7449888635057587,-1.4156596531378045
-2.7439436900382494,-1.387953674876901
-2.742960036047906,-1.4019230714484094
-2.7381607030120962,-1.5289696554823515
-2.7369990257641144,-1.5547719785631655
-2.7323278450337867,-1.6813765319104843
-2.7209861065930117,-2.0137760901012305
-2.7091477724700663,-2.468515931388264
-2.704673664578678,-2.5998220051545378
-2.691429122521387,-3.0018989326467627
-2.6897285402775295,-3.027622302529566
-2.6885397045966655,-2.98842544301731
-2.688299890047702,-2.997445965656441
-2.674020857301315,-3.126232152638008
-2.6733892493265268,-3.1361905289973526
-2.6733133900680617,-3.159804227358821
-2.6725696312610885,-3.125937295924682
-2.66766133370856,-3.0663086856580155
-2.6647742817875075,-3.0147093281490163
-2.663366808459914,-3.012617682368059
-2.659277669463573,-2.9151344372029238
-2.652620176383461,-2.6721490473861276
-2.65156409001175,-2.6309331129831994
-2.651518816105365,-2.603599378291314
-2.645163731414349,-2.3059996563889857
-2.64479588555477,-2.286819294380973
-2.643090534662601,-2.170326970642171
-2.6204014128427047,-0.8436336365772068
-2.6186451439818748,-0.7272843638558198
-2.612884729036254,-0.4121590359869378
-2.608277015919443,-0.19183629432744764
-2.5803020558098253,0.4883837287990405
-2.568328635363545,0.3111753677390976
-2.5585584756862687,-0.011570901333727752
-2.5541630687575183,-0.27256402249754097
-2.5536444527188555,-0.23443866625397886
-2.545776907261021,-0.6321238483791932
-2.545435296333029,-0.6111922087296539
-2.5391068222354147,-0.9310831278897442
-2.5338506127840192,-1.1877219251931845
-2.531931622146966,-1.2582670575333792
-2.5138210006702324,-1.8966823337533065
-2.5065382683345883,-1.9859148141653358
-2.4998911247039657,-2.060712192671438
