n_harmonics,base_freq,magnitudes,instruments
8,1.1196644678835068,"[-0.32354687  0.08668587 -0.59843159 -0.30967943  1.20590749  1.0637344
 -0.74045791  0.50973288]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.994672633383237,-1.4409485706311158
-2.991906562278909,-1.4924022994119914
-2.987057978140858,-1.4477541699844398
-2.9841425183509624,-1.4250104198908433
-2.9676214553369387,-1.3694663715895092
-2.9636015811632195,-1.373478540740465
-2.9456593213269526,-1.3573199086256642
-2.9393284687326173,-1.3292244526870243
-2.936610324628024,-1.3548268124561569
-2.93432936204682,-1.3525803167087451
-2.9325389880123662,-1.3465046807557572
-2.9212746552417945,-1.3369799270700018
-2.921269120148308,-1.3174380233706546
-2.9156872043699247,-1.3510249375101242
-2.9102620557638463,-1.3305752566175137
-2.9005258919325154,-1.3329472484577674
-2.8975589354638087,-1.3569218274208545
-2.8948723829182574,-1.3439474051505953
-2.889602368299612,-1.3196753700600683
-2.8821999157520524,-1.3485755753226594
-2.8761275591203646,-1.362546176185969
-2.8675727241877564,-1.3736806195264597
-2.8590780861942147,-1.359514283477204
-2.858685142022203,-1.3543073486817212
-2.858553605876991,-1.3350856312549562
-2.855760966090546,-1.3688075964301922
-2.8532975567663,-1.3837612368168948
-2.833731116188881,-1.3852441824972261
-2.832719607206286,-1.3601614860631912
-2.822582940789734,-1.3777156487449058
-2.8193780559585826,-1.367799484344716
-2.8156937269112112,-1.3745394509406037
-2.813928107573651,-1.3670382363427873
-2.8121797243970326,-1.3810689284957052
-2.8105402842143965,-1.3460469059839884
-2.8043446030911827,-1.333939061609993
-2.8014392632242724,-1.387334373448135
-2.7998806684662236,-1.3655758736993748
-2.779791629675488,-1.347588275278523
-2.7535433350055687,-1.2592437126460425
-2.7531210021062904,-1.2428629439866352
-2.739095064933986,-1.2325354022052286
-2.7344891024229057,-1.2014335983187787
-2.731856801172099,-1.1600032604122554
-2.725189786005565,-1.1492076732572494
-2.721548001552359,-1.1335442862505314
-2.720947893206742,-1.149993605922182
-2.7151566623158807,-1.0954402128899412
-2.71076231453586,-1.0497074395069614
-2.705095945244853,-1.0430878287662675
-2.6782215354580314,-0.8494505768579298
-2.6739499109876697,-0.8136869957184004
-2.6685719992629027,-0.7522641345929466
-2.668057153906928,-0.7647723214935229
-2.660968295199748,-0.7029629236907431
-2.641281191031543,-0.48634793963609135
-2.6402456715264018,-0.4949229439534594
-2.63439382722927,-0.43819015944226974
-2.632920830667686,-0.42492067005931583
-2.6291674755933636,-0.38356150584888427
-2.6279186850690683,-0.3663560579301469
-2.616434165452656,-0.21150617175307485
-2.613872567770903,-0.19021188226701666
-2.596336373416144,0.0005295031319132518
-2.5956300420742924,0.034518850810001625
-2.595347011864126,-0.002587832541382784
-2.584304129332085,0.15770746997544718
-2.5735318908721627,0.30302048599626497
-2.570480621403889,0.33198662647386123
-2.5693260992273115,0.34589380103766926
-2.5686141765879036,0.350268682718099
-2.567038447093983,0.3806700136053323
-2.5611503418886588,0.4704040551548402
-2.560821857983207,0.4625009713524774
-2.5603302501428717,0.4744676848326161
-2.557593034226132,0.48746885188501554
-2.5469677781831175,0.6135688565802437
-2.5455897839992856,0.6585908409985063
-2.543080178647359,0.676852929140481
-2.54129591786696,0.7030587871176432
-2.538977324040522,0.7132219673215182
-2.530103969437755,0.872024283235515
-2.522921399748324,0.9412917425528532
-2.52122467681783,0.9425555351354942
-2.5184462394960656,0.9966639247370296
-2.518163936470401,1.0237287909777837
-2.5180144706955216,1.0024816834875656
-2.5147281330265105,1.0510803297122697
-2.5040630623828237,1.17865795740136
-2.501859931356607,1.1981423214080371
-2.4902268058571533,1.3407564497520115
-2.4793918102559207,1.459790513914929
-2.4642357292206896,1.600180321739429
-2.4549255099327643,1.660610080533055
-2.4493479633330058,1.6997627386521983
-2.4370654762293356,1.8109200752261376
-2.4331259917653156,1.837900863570414
-2.431738709576153,1.838877061680986
-2.4292677423856848,1.84867658504561
-2.428537703029654,1.8618113486445327
-2.4279070136092926,1.8563520850472437
-2.4251017711768483,1.8819093706127326
-2.4163593388377844,1.9023187003198931
-2.4159823086328824,1.8798260246148395
-2.4159741130112065,1.9127656845692154
-2.4101377217129585,1.979154914879036
-2.402448305153518,1.9500593649214706
-2.3996432594736294,1.9882938681912528
-2.387620367636489,1.9877433047618935
-2.380408460470435,2.0009467942757504
-2.371561379027293,2.0037857845552756
-2.370710758056874,1.9784521163282507
-2.364696571492529,1.9692031316868246
-2.3522008592800745,1.9687240921243148
-2.3335528426142087,1.8583457164443908
-2.3253728489525303,1.8026425855912303
-2.3215089452989863,1.788802752181189
-2.320925575211034,1.7563088214005753
-2.3109111071504413,1.6704954278185413
-2.310451221923306,1.680034513714551
-2.3085768676495557,1.6586448128065086
-2.3069330951212406,1.6540075526137188
-2.3062969336668626,1.620486954430994
-2.303541051481753,1.588537588446409
-2.279866058407638,1.300338923991268
-2.272922478747171,1.226042638026211
-2.2668636991585283,1.1183137297673538
-2.2600068058830445,1.0099060567325049
-2.2595543936303355,1.007827877328235
-2.2550507800194364,0.940837776995559
-2.2500386287137815,0.8483063358031003
-2.2456617728014336,0.8094102324960669
-2.23518394678062,0.5976380806422266
-2.2330523729928613,0.5590856552695675
-2.2304006794489393,0.523015159118201
-2.2199519948746844,0.3039009682353154
-2.214113253343834,0.17948087292657858
-2.2111690883645863,0.14677781728863534
-2.208659846307794,0.09604250061275602
-2.1813452456721567,-0.4772784184162794
-2.1813149760511714,-0.4963699625334116
-2.17842066704085,-0.520531264404177
-2.175235838365941,-0.5950004204669442
-2.1749498146788975,-0.6139789802809303
-2.1742148911395374,-0.645059730366443
-2.1718009010295316,-0.7001791967554073
-2.149902216945163,-1.1898697231555186
-2.1498563721551154,-1.1863697144230687
-2.1478333839109003,-1.227068067628982
-2.145384339988606,-1.29725674313071
-2.138564443307419,-1.432594904150415
-2.13732338352618,-1.4519013949174226
-2.1371074300010298,-1.4683278378106082
-2.1350554820915546,-1.49267653144851
-2.1333066378666787,-1.5659344721796988
-2.122933704090873,-1.7857546303179526
-2.119958616625839,-1.850329321438407
-2.1042488217855633,-2.1649116114625757
-2.095001050301303,-2.389985667566972
-2.088226637365972,-2.5230523199270327
-2.074021190492217,-2.8189065949892167
-2.0729715245515257,-2.8285671472732514
-2.070503629088366,-2.8625008277997543
-2.0671785913389646,-2.951309371036914
-2.0657503186099433,-2.9652729211138005
-2.060622801939348,-3.057773076325711
-2.0593607723722025,-3.0906896969324436
-2.0527058573574886,-3.1784206380769997
-2.046532459766702,-3.274937283957756
-2.0458587279739184,-3.327112231595586
-2.0430618103873757,-3.367626812729995
-2.0415513967929275,-3.379353249300774
-2.0383899431785,-3.4652627971634886
-2.033965685923141,-3.504261516957994
-2.0297787267760476,-3.5516290702000015
-2.027643117527112,-3.611081272478326
-2.0270329238377913,-3.5927472659608557
-2.0254811756372124,-3.639434751415053
-2.014355269940611,-3.7763705866761037
-2.0128140191219854,-3.795274744775529
-2.0025342000298494,-3.9346232462628743
-1.9842287530897718,-4.115026617025961
-1.97432336741663,-4.176218090176028
-1.9447010989891527,-4.353424328308789
-1.9343881346642329,-4.351783929854537
-1.9257815770690943,-4.332742610884514
-1.915653146402058,-4.338525752090285
-1.9155496214108292,-4.31918041847193
-1.9077241433193588,-4.301140345132752
-1.9052433075082382,-4.335021650657115
-1.8937231725722197,-4.290011292589732
-1.888369868556922,-4.222852355792379
-1.8844537323661015,-4.206455671799788
-1.8702487184676067,-4.100550972943166
-1.867862545896189,-4.08631843703092
-1.8644947509643883,-4.0266548736089725
-1.8545073888502372,-3.940214353363526
-1.8387008446309412,-3.7556744206364723
-1.8309031650088232,-3.618927219298821
-1.829108189661516,-3.6054030976041527
-1.8185035972220331,-3.461390696316194
-1.81713661939929,-3.435196135613074
-1.7975023007762414,-3.1235543292325887
-1.7973884478088282,-3.10798411520281
-1.7924491936905949,-3.029403489658357
-1.7796968568706157,-2.769251902892763
-1.7623723804995697,-2.438803171226773
-1.7612876582100239,-2.4306541741730636
-1.752606880097879,-2.30313621465697
-1.7504219269176986,-2.2303790095058464
-1.7474719493470323,-2.151394169576445
-1.740136998399142,-2.0196229422858667
-1.7389062733488414,-1.950734663090711
-1.738116751083488,-1.9562138711803672
-1.7336309750606773,-1.8545263220973613
-1.7254830855599899,-1.7004472556486236
-1.7172213640056706,-1.5026635916803257
-1.7016770450003746,-1.1601709268501534
-1.7000787076537904,-1.1394045205342822
