n_harmonics,base_freq,magnitudes,instruments
10,3.1866066634478627,"[-0.83473476  0.63002622 -0.47817413 -0.69979991  0.71127032 -0.48791829
  0.50238211  0.61977941 -1.5202651  -1.30165395]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.991624840247496,1.3238962889888466
-2.9878211562328416,1.2570282049131651
-2.9868602027863744,1.2411119411507634
-2.9773078447832595,1.074982819623976
-2.966703694841332,0.8760134465609961
-2.9630745144516135,0.8040162712853628
-2.958586623860949,0.7051690487348702
-2.9559515900353905,0.648904399477259
-2.9548850027768765,0.6247534680830727
-2.951489658218957,0.5359687556799801
-2.948197661214194,0.4520089004293149
-2.940430693596227,0.21824149294395295
-2.9366405258562356,0.09938566146427857
-2.9332038405221406,-0.02626337735596729
-2.928399779932824,-0.20784462488416083
-2.923024359213974,-0.426065554870384
-2.911188220571922,-0.9703101788948509
-2.9086158697518347,-1.098845449853231
-2.9045386437473937,-1.3066969100812782
-2.8970779334584895,-1.7022535565815744
-2.8763577019211883,-2.8119175912530263
-2.874803309377624,-2.891176756718893
-2.8709723843530477,-3.0811601911170863
-2.865157139782577,-3.3452192600669077
-2.864279304726899,-3.383813926221833
-2.852789325796226,-3.821893736332436
-2.8471125284650016,-3.98320176891661
-2.8462940164158645,-4.000804646273819
-2.839021835022807,-4.146340124623872
-2.8115281039866,-4.004871141829291
-2.80462361657413,-3.8095108570389717
-2.803408322798292,-3.7658145544490544
-2.797733651008592,-3.5563502245110725
-2.7899491716234452,-3.2119992579811916
-2.7872079616423755,-3.0831342180489982
-2.786993475911386,-3.071364383304849
-2.781431187020992,-2.7978990198129963
-2.750847670402076,-1.2255554541214235
-2.748288491902548,-1.1104747623330657
-2.7432564785306566,-0.9082670301889579
-2.742840451954633,-0.8946841473115245
-2.7348353672288668,-0.629345684504545
-2.731801328281449,-0.5533914516779241
-2.7244334470981286,-0.40892503695725674
-2.7222139360288704,-0.381203261238102
-2.720180208636342,-0.35942679907006936
-2.715910532755897,-0.3360303626006563
-2.7126323247564885,-0.3387193378289471
-2.705057325784324,-0.3917544187287974
-2.702645399493095,-0.4232481144418602
-2.701687293895237,-0.443713668430502
-2.6964298911602986,-0.548853117756686
-2.6889500853308443,-0.7533163776500537
-2.683035596829716,-0.951712952056208
-2.6825212444200894,-0.9701009218889336
-2.6809565214606748,-1.023198325938933
-2.669518089796471,-1.496825058633198
-2.6636576980064888,-1.7522208436248552
-2.663629809896727,-1.752091405804271
-2.655761208711743,-2.1003754356061877
-2.6502670711658745,-2.323893744281394
-2.6483445533015995,-2.4048354289075555
-2.6432302101348366,-2.602397881595979
-2.633696956425273,-2.917580605161278
-2.6096051395328095,-3.280237799193826
-2.60375474285781,-3.25172807874344
-2.6028328049614604,-3.2497544522088226
-2.601580607930628,-3.2351752759244032
-2.598141798482828,-3.1941483478078774
-2.583777807884739,-2.867779036882002
-2.5817438019163195,-2.809435752881541
-2.575412688143789,-2.583316670789525
-2.563592123252081,-2.090937930723466
-2.561528085642037,-1.994297836507044
-2.5595736891510903,-1.9086878360617365
-2.5583390270513098,-1.850529562890919
-2.556621160133366,-1.7650851241772412
-2.552012243473971,-1.5517692543326156
-2.5466617417156616,-1.2986785315985394
-2.532246953924316,-0.6353126923438998
-2.5201540085655028,-0.16636660326945876
-2.5188401624416032,-0.11738344860805336
-2.5142004588800306,0.034530346307062795
-2.512355497784781,0.09197729033116402
-2.5076252095259095,0.21823184482819238
-2.5043349444106644,0.29415375560216234
-2.497168389419586,0.434623355519323
-2.490003389986999,0.5264534044769061
-2.4898101062741818,0.5284192405593621
-2.486419429710389,0.5534499492036585
-2.481507675213787,0.5810095350239451
-2.478143822209659,0.5836288810858505
-2.477123328883012,0.5819636010193195
-2.4719717665416434,0.5742956650920673
-2.4551476575080926,0.4282840964704173
-2.44936620768617,0.3532594076232681
-2.4360634939267376,0.15576746705343353
-2.4292104980820817,0.047969233523303664
-2.4266134694358454,-3.821761343122433e-05
-2.4263176431953486,0.001460309543930223
-2.417895973392956,-0.11706757246224672
-2.4086391384302246,-0.22723579957826132
-2.405398384018966,-0.2602092806009308
-2.4046395044048516,-0.26507863930373204
-2.3958545943391583,-0.32631104007175965
-2.3946474022181077,-0.33780288467501246
-2.39376494948045,-0.3405936091789316
-2.3903101679919656,-0.352176553343158
-2.384077800042795,-0.3651353555657989
-2.3835623704507314,-0.3646870412516756
-2.3789181609632806,-0.3654532088424648
-2.374479771090744,-0.35061279227355563
-2.3730852842423746,-0.3481576581639832
-2.3595183373221134,-0.2600810376158869
-2.349483379841095,-0.15820132568279546
-2.3410893307812755,-0.05389718354029067
-2.3374034388902105,-0.000660333785022831
-2.33689340691594,0.010231307074917918
-2.3261679073095367,0.1813785664592781
-2.3200542447498345,0.2847069534581776
-2.313943191300737,0.40085108605319353
-2.3036695230563895,0.6018546056977941
-2.3020364513368534,0.6332140332882942
-2.2985781391397926,0.7078244201833548
-2.2972893880624974,0.7345200762581745
-2.286684105484176,0.9573295624380562
-2.2789035857929925,1.1253721415423246
-2.2725229560938924,1.2603071180473995
-2.2624928215940026,1.4685350902063343
-2.2600557398481533,1.5159350342856603
-2.2443997117078545,1.7815986166012099
-2.2262420324172747,1.98933706300739
-2.2191835636812796,2.0148819751922282
-2.211825271575671,2.011829563758978
-2.208600812467715,1.989517925324639
-2.2057012022607445,1.9684410227915494
-2.1990235299533034,1.8934624042554118
-2.1879531530620024,1.6811840713988402
-2.186311225390835,1.6405304744139209
-2.1774249063118263,1.3862698105624385
-2.174201142239876,1.27969859508257
-2.1709524377152074,1.1615005423768894
-2.1703777812845613,1.139457976608699
-2.162092474497719,0.8078253896347078
-2.152672614663927,0.3875979193391159
-2.1506402281632484,0.2955195067575896
-2.1430964505336716,-0.059284718952601866
-2.1418935549738727,-0.11407267484304781
-2.140549267746744,-0.17349981567866152
-2.1380344307238297,-0.29498868005481854
-2.137769183247727,-0.30480127822541
-2.1342520121362374,-0.46891197846597915
-2.133174393279617,-0.5205749857663686
-2.1322381303087363,-0.5619385225427911
-2.1316229439523777,-0.586813625908599
-2.124660422390497,-0.8829114049838501
-2.118323685330962,-1.11989222134487
-2.111095332747754,-1.3473862976028992
-2.083953660384414,-1.5503876414454996
-2.069523151073824,-1.1569218169658142
-2.061795551250351,-0.7881134015628738
-2.059031870346141,-0.6375050481771105
-2.057808441310721,-0.5618073709362764
-2.0506141880709965,-0.0892614259781681
-2.0345624538056355,1.1797930699447998
-2.0323283043249294,1.3720832433791812
-2.0307041351394,1.5161428700869892
-2.023015322108951,2.1941477569611236
-2.0224920877531134,2.246679164319535
-2.016495585102127,2.7714905768549136
-2.0115284444714217,3.2013318205859824
-1.9720864729142338,5.401420530134603
-1.9705207119949173,5.427515459371311
-1.967421837321235,5.451196515745046
-1.9637800292211083,5.456283280699887
-1.9626378866657077,5.444596552919287
-1.943507853924785,4.845101074530571
-1.9429352274941163,4.812937775225289
-1.9409576432307667,4.70151988081586
-1.9405182301814552,4.673189708716319
-1.9362751726688296,4.397479545359965
-1.9110459443190253,2.173524690533118
-1.9060451422517979,1.6598614805574454
-1.9053950288619728,1.5968099046368198
-1.9045201693561893,1.5035059617932818
-1.9011455000581543,1.1619413655295898
-1.8832415600354535,-0.5837326241798726
-1.8751037999787203,-1.2634562613565843
-1.872108414437982,-1.4894857739404956
-1.867970269712788,-1.7641502627470345
-1.8653553589431586,-1.9301514007174152
-1.8609338239269488,-2.1700074971496677
-1.8483277885940075,-2.6094407171449006
-1.8481427125225824,-2.6092655526497612
-1.8424215074704275,-2.694429804217716
-1.8414410268720807,-2.698336642476529
-1.8355825402567985,-2.6896711872799774
-1.8341590035498452,-2.676093210615633
-1.8320785705959268,-2.6500970682985128
-1.8316260850166821,-2.641404357375931
-1.8303897472789041,-2.62125241771703
-1.8193763856909093,-2.308678000571864
-1.8148502198033551,-2.1188732898623037
-1.8042237698214036,-1.578597497702783
-1.8018253255705154,-1.4452850661845464
-1.801411039286832,-1.4197173181633997
-1.7917832763632444,-0.8403279341523806
-1.7815121187038274,-0.21537189259623143
-1.7756119925353897,0.12306519995597838
-1.774408443452501,0.18931123720668594
-1.7733051278672827,0.24907083494540708
-1.7580197273540312,0.9496880467202209
-1.757447290549163,0.9679496598204242
-1.7564854599359077,1.0052064896336013
-1.751832145235581,1.1489955192157446
-1.748389655455112,1.2415590240253251
-1.7411113996332568,1.3720044061105683
-1.7401746412180865,1.3829311075685307
-1.7342107874260546,1.4287949340304875
-1.7178433191588887,1.3249708290718138
-1.7163212168756319,1.304264390620255
-1.7158898990358025,1.2972486731969135
-1.7146243294697625,1.2784949601772302
-1.7027899525091643,1.0341464066065433
-1.69630700312441,0.8824786165990195
-1.695213319628959,0.8575854177480436
-1.6931192178058534,0.8102329685452635
-1.6907791343540266,0.7596752116640637
-1.6816641011717273,0.578638708406942
-1.6705559825589065,0.44082072659764115
-1.6695677931849717,0.4372360139654175
-1.664721504642869,0.4222621521323714
-1.656250685350265,0.4697960338219648
-1.6507850354980438,0.5422591867800023
-1.6466749358873731,0.6326214712636352
-1.6430482370231934,0.7299792619660319
-1.642056843630128,0.7535688815286418
-1.6410713259216367,0.784468896674475
-1.6350869110748614,0.9915377087160515
-1.5965134702232522,2.884183587535624
