n_harmonics,base_freq,magnitudes,instruments
9,4.41903440675374,"[-0.49323174  0.78765048 -0.3479026   0.54750416  0.96277661 -0.43823765
  2.03599943 -0.05535647 -1.27985978]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9950280302857037,-3.6754905012195493
-2.9924716398211837,-3.7052481547329386
-2.9860808622835506,-3.675119432010745
-2.974835641001621,-3.288494571237399
-2.9677455281109935,-2.853585675916266
-2.966963209295079,-2.798016938883976
-2.965199461961384,-2.667283813872864
-2.96215459266703,-2.427150429204209
-2.949703122006576,-1.3120909923646367
-2.947529224325505,-1.1044192870708816
-2.946534492105183,-1.0097803716481006
-2.9302756394752025,0.4819286325710076
-2.925800918281669,0.8418000111794588
-2.925629782758901,0.8548779350898827
-2.9094423870677177,1.823661340317004
-2.8842337439583234,2.133126278312054
-2.8734671380371033,1.883303718769545
-2.8707537414187083,1.7965228056559737
-2.859087533636773,1.3536665507598422
-2.8571856903405197,1.2750515252275707
-2.8529219955899476,1.0984261333296435
-2.8377980918238808,0.5006106827947778
-2.8108000344823854,-0.20901123150987655
-2.8098770012359124,-0.22299465631535367
-2.80462127433693,-0.30192651389533826
-2.802771264486341,-0.3257294136843856
-2.7951517384741043,-0.41458769568016507
-2.7937876408953173,-0.4305734326045973
-2.791092238798144,-0.45909324857154693
-2.7898717664970296,-0.4712044864730497
-2.78787879408761,-0.49302861993634983
-2.781345388009958,-0.5635047574555149
-2.7629282666508477,-0.8392270401096792
-2.762102798798603,-0.8543291585230147
-2.7588946574427125,-0.9201401323238951
-2.758433595576695,-0.9286147202413242
-2.7576074956010617,-0.9465783594842547
-2.7534933909820043,-1.0382560985535974
-2.7519352756366526,-1.0742591967185926
-2.7509887234523784,-1.0976498397349579
-2.7427152998763393,-1.3071304211142216
-2.737992359309137,-1.4327029119719494
-2.7375488586193852,-1.4453951172948525
-2.7334532344511135,-1.5543577399329118
-2.733329324868058,-1.5581243206508046
-2.7313295800624378,-1.6101305222482907
-2.7312650314293467,-1.6119145232810388
-2.7258421035087173,-1.7500237503918779
-2.7153463427565736,-1.9807322531599558
-2.711457437590489,-2.0497300988206186
-2.709996108497922,-2.0713211187423934
-2.7033592220968226,-2.1467469113891133
-2.701153816555345,-2.1614537407116816
-2.6962285774364108,-2.178159849476533
-2.694926820466329,-2.1790924200873545
-2.6929745914193086,-2.175774924774111
-2.6911542073288093,-2.1684499179208863
-2.6856742827774798,-2.126800790309713
-2.67737830145568,-2.0081276000169854
-2.667519758617069,-1.7927258466300249
-2.664826924652184,-1.724489541874737
-2.6621824046898492,-1.6557190614013042
-2.6559281053422303,-1.4857583019676335
-2.6465981812897845,-1.2438259440911477
-2.645465948273803,-1.216639913720305
-2.64029718075294,-1.1046446632521172
-2.6228216781923237,-0.929336964273143
-2.6132869152400895,-1.010591891566298
-2.6044261189345876,-1.2113308105558063
-2.601403455839307,-1.3055927189780574
-2.5965463602584355,-1.4845545703255796
-2.5953033853139384,-1.5347294821412127
-2.587329140732629,-1.898619119506629
-2.5748025682290163,-2.561940022571291
-2.560607344710232,-3.316442473902378
-2.5490714382007544,-3.8098763100310773
-2.5257294584676035,-4.141670146048258
-2.522167365866204,-4.095687661290846
-2.5128677564806727,-3.84978200825094
-2.506966207933722,-3.605666764365392
-2.503128599794329,-3.4140228108842656
-2.4956257654600966,-2.9741027880549997
-2.4930836706332213,-2.8097111862883155
-2.481414068795196,-1.974636328383225
-2.466168175616434,-0.8140506877414121
-2.4568430688087943,-0.13846883946950975
-2.456716525547404,-0.1298125076312472
-2.4489935711064517,0.3785692926147102
-2.442562727809877,0.7569722852618469
-2.427444042771712,1.4567712472794683
-2.4248355665226544,1.5492646944373791
-2.413056954043874,1.879919165291207
-2.4119388741490653,1.9035985509124072
-2.408299016029188,1.972291044958702
-2.4042188104006814,2.0385052235520846
-2.399940725000223,2.094292985955352
-2.3974603638469656,2.1204114850708526
-2.3904974945158894,2.175252035789384
-2.383678917898953,2.2081504412678594
-2.3822465635767305,2.2108235101730984
-2.380254839138661,2.215875355075434
-2.3762027683044624,2.2216938579313688
-2.3613656452327008,2.202523274369529
-2.340795165746644,2.0609728545240875
-2.3340291115725966,1.9721185476273368
-2.3335800662193487,1.9647205084782993
-2.318016914788976,1.660540108014566
-2.314324027522831,1.5671295425616878
-2.3104196759358127,1.458036904987685
-2.3071257813843657,1.361207593492784
-2.297347255041039,1.039790668860168
-2.296175080823562,0.9984818454793029
-2.291652532379395,0.8381680865703824
-2.286627821191869,0.6571521082962222
-2.285382024209884,0.6109526376933168
-2.271421297519802,0.13243574179972092
-2.271361979853955,0.13007692467839554
-2.269677495373063,0.07885095677861995
-2.269065716430573,0.06051278399145258
-2.257646376957406,-0.2236752713626845
-2.25476796406107,-0.2746024455179348
-2.207973831991736,0.46386242708815145
-2.2062341016547506,0.5410879172288108
-2.2055878058392837,0.5701566790551247
-2.197599030663306,0.9504233287182768
-2.182208490665914,1.6933317406021016
-2.1715355584820855,2.1329574717622193
-2.166481423318655,2.298704238393068
-2.1611241998205672,2.440317718624363
-2.154884164272515,2.550822444212604
-2.1526772519274764,2.5768583126028357
-2.1399809832156054,2.579600311240958
-2.129857696269671,2.4194942655215947
-2.125504294586137,2.3136834343929427
-2.121560029394417,2.203022977280319
-2.1214695862715462,2.200792585423343
-2.1160604178072573,2.030728452933017
-2.099281599495059,1.4471646950613448
-2.0831642357236824,0.9574536514946896
-2.073834930525881,0.7571842440331983
-2.0644868788748494,0.6284575608436388
-2.0492471929200162,0.5311320248947838
-2.0480715743401516,0.526547919442144
-2.040468331691943,0.4962922456354886
-2.0369698801777685,0.4777599041564062
-2.0356394379109624,0.4705330404859875
-2.034226093796889,0.4608833869360669
-2.026868355166985,0.3879208684262158
-2.0263586193085494,0.38011754852894547
-2.02167585984333,0.3061541867820614
-2.01960888492077,0.26560371024011004
-2.0190764821720264,0.2540893159087916
-2.0135456751168244,0.1156542961850981
-2.0122121076252864,0.0749764942665985
-2.0117445166554995,0.06116112721422902
-1.9999877115209586,-0.40456759124228997
-1.9972278730093538,-0.5410073624604739
-1.9968852937842207,-0.5585087588147091
-1.9966730027560216,-0.5699171340598828
-1.9961855203261367,-0.5949717958742194
-1.993683080931484,-0.7311060498452522
-1.9873811827687804,-1.104929219333639
-1.986924946097947,-1.134317270521026
-1.9861901919516303,-1.1810281017123128
-1.9686036310221773,-2.3677027012112437
-1.9655189355880403,-2.574551384528021
