n_harmonics,base_freq,magnitudes,instruments
10,4.240459706546117,"[-0.28583586  0.48415744  0.7214332   1.27739777  0.19095919  1.6751651
 -0.18587009  0.21916703  1.09729093 -1.41007855]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9920333663246117,0.6513335867866229
-2.990512024204909,0.6897228982726505
-2.988108949663328,0.7781841970175805
-2.9879174795065495,0.8113446108271187
-2.9843281847422674,0.9698286476653312
-2.9808874751030237,1.1403545202001517
-2.979159503244686,1.2401618472833928
-2.9758933594566885,1.3816211979662891
-2.973716808864756,1.5052910788583918
-2.947216231287851,3.16948463273309
-2.931144065495748,4.068112692479226
-2.9270109639721866,4.252151125525517
-2.9103021433634035,4.552678274890798
-2.905879551117584,4.50745581547627
-2.889891225073833,3.8498138958019004
-2.881392537333313,3.216054999890593
-2.879619593439976,3.0456442568046858
-2.8784099067787725,2.9362247254051757
-2.8744314373462476,2.5504532806938416
-2.8725084905926987,2.38131435082558
-2.871927361641643,2.3084173753704986
-2.8605851270395215,1.0288272281950293
-2.8560956776261,0.4778037030730131
-2.854741587151043,0.3417171010079859
-2.8478403510231263,-0.4944681101646337
-2.8452912470121245,-0.7852125870132168
-2.8448251372610818,-0.8486051014853507
-2.8423884996535635,-1.1104476731149318
-2.838431151357378,-1.5412375825174622
-2.83502398336678,-1.90666751767052
-2.8259869756250087,-2.705410015748986
-2.8242397467760316,-2.846000851727992
-2.8219964720327395,-3.008706895876804
-2.8184117346575817,-3.245066467684498
-2.8177192153426858,-3.26451021371857
-2.816505750187959,-3.368095755408215
-2.8104728205826834,-3.6469510555535454
-2.8046902866380377,-3.800157602841631
-2.7931607279997377,-3.8660533748630104
-2.788626859574631,-3.799318275237662
-2.780142390022178,-3.561815872745687
-2.7703294562164062,-3.1309795148359005
-2.770008808550108,-3.115468156577149
-2.76834213982847,-3.041548083645472
-2.7613274045521568,-2.6177180368779047
-2.76015340993996,-2.5509281483337767
-2.752465472497602,-2.076084594185256
-2.7484112105678764,-1.8008953432067296
-2.7481616162216023,-1.7793318181281175
-2.7476832914562044,-1.7609065961195152
-2.7393023997362618,-1.1863642661764353
-2.7305297133006037,-0.7031690094960017
-2.7293108080309416,-0.6540700073194279
-2.7247977688786107,-0.3657863643846023
-2.7024779759573168,0.7101328540974978
-2.6840056081468306,1.3473825214776518
-2.682244975554732,1.4213971735855644
-2.6784350760996496,1.5253492175515793
-2.673759981814465,1.6235039615903077
-2.671821510858595,1.6781941695182319
-2.6711727852916365,1.6838672214015844
-2.654955718165221,1.8751966606259554
-2.6525944935381016,1.877121297442543
-2.652500001638707,1.8842371050175637
-2.6503121575163977,1.9071333054394481
-2.6404881892613608,1.8002780072338036
-2.637176378329417,1.754999721481066
-2.62703319664631,1.478245619098549
-2.6086271608295233,0.7518377174842285
-2.603611407791404,0.48248881308604163
-2.600065761167005,0.30548023635219
-2.597394698966813,0.16113231241433817
-2.5972033082463444,0.13524876284185555
-2.5952730883906203,0.0339946380080926
