n_harmonics,base_freq,magnitudes,instruments
9,4.5219504253711715,"[ 0.1547039  -1.43977679  2.93211174  0.21280899  1.04229897 -0.97140229
  1.03898445 -0.2608056   0.97240956]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.993297492584353,-2.8330917704169782
-2.9856010654010423,-2.9899608986550255
-2.982588304661058,-3.0766709014705453
-2.9818702254732345,-3.0832809873279827
-2.9810798003612486,-3.1078761755225353
-2.9803108059199324,-3.131431512969164
-2.9790610625079044,-3.163786703252247
-2.9761647796222603,-3.2413961237309565
-2.9722848999708913,-3.3570188479915504
-2.9719230742606504,-3.350845706475887
-2.9604771644106753,-3.62890297479429
-2.9594381598511346,-3.6315091919253546
-2.9572741865536423,-3.6902860574734513
-2.9560847541839523,-3.696742160737921
-2.954967590063408,-3.7086143995619394
-2.9489530828647648,-3.7469629472700374
-2.948478864522519,-3.748129491553582
-2.9366241184024178,-3.6005663597745263
-2.931495407717242,-3.443691659416588
-2.930639546592773,-3.4009432174515726
-2.9279352961364644,-3.2839431694605072
-2.9207969141034438,-2.9092953374348496
-2.914960298881571,-2.540666968760529
-2.905211037735379,-1.7749162866073684
-2.900249919109407,-1.3387927313561307
-2.899120587607107,-1.249833531891861
-2.8942137074253504,-0.7923260923747909
-2.8872272661945813,-0.15954453207456512
-2.8697718102795067,1.2253515247664968
-2.8679492126292296,1.349974720669434
-2.865163914205181,1.5205433451428114
-2.853334126709086,2.0182746738787745
-2.851976291558392,2.0365629589621315
-2.8494066675323495,2.097889833339472
-2.8493136091389593,2.100360307142462
-2.8414023999428633,2.143185716810765
-2.835400850345468,2.061410522227282
-2.824112490521396,1.7002773782594884
-2.823673540840888,1.6786955837795723
-2.822685508644348,1.6330534420679776
-2.8066096815301727,0.7423021697364682
-2.803154192527696,0.518801833260433
-2.8006040824172453,0.37310468935338126
-2.796106794311988,0.08907975536717795
-2.7933564835236293,-0.07573648390723157
-2.788303170366368,-0.3604531843623847
-2.778400702069187,-0.851073674233275
-2.7695848214422134,-1.1729442622643027
-2.7628971688258583,-1.3165380807762626
-2.7517156192088263,-1.4028516440381602
-2.74580607019365,-1.3679531208820386
-2.7374169466261637,-1.2162220998923134
