n_harmonics,base_freq,magnitudes,instruments
9,3.672092662066715,"[ 0.86427545  0.21372935  1.43019147  0.57378621  1.05163528  0.09696566
 -0.16468681 -2.04622064 -0.80122787]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9810222129108435,-2.3229350308652905
-2.969138024613009,-2.666381881325043
-2.968687125415631,-2.75063817248379
-2.9600649695034678,-2.9728867240231978
-2.956797918604966,-3.155073828499048
-2.9383408873121244,-3.6698762918516605
-2.9155849044445175,-3.856551161691717
-2.905903483894789,-3.663147185505575
-2.905209370460387,-3.5948898409316654
-2.900836785941326,-3.4915135602709886
-2.886653056967048,-2.7650574579610465
-2.8821912535192133,-2.483833757826661
-2.8656706792884314,-1.1534047125365128
-2.8511202198241614,0.1992846382074438
-2.8506126395266254,0.27087838265538455
-2.84514394854593,0.7332799501953976
-2.8448203105408956,0.7738888566828399
-2.8444652181715826,0.8003337826343991
-2.8365589677497978,1.4970871937844072
-2.830831307007956,1.9243896712443525
-2.8305224569147764,1.943439506450805
-2.825495351188776,2.3442467618350684
-2.808229073760806,3.143489233861776
-2.8060752138970875,3.211298042383108
-2.805665687792497,3.245033453147502
-2.8035515243128195,3.381349972406906
-2.788761041544995,3.213370443385015
-2.788165062094885,3.2403616615612236
-2.783867179968216,3.1315113204122893
-2.7656267804332924,2.068149451876486
-2.7449004246085735,0.2622742440794085
-2.7445128124814433,0.22496276917019573
-2.731740932184101,-1.0282177746751773
-2.716664409593277,-2.420532184467626
-2.7136378478348697,-2.5932676711273346
-2.7134783788268955,-2.6592169338640668
-2.7080945504041063,-3.0236984589065488
-2.696779735433655,-3.669316114692786
-2.691595687124691,-3.896610937060638
-2.68969128497755,-3.8907932433499757
-2.68800257554464,-3.9415225554991373
-2.6827138721523385,-3.96958360992797
-2.6778439245344794,-3.9940350924411723
-2.6766170129880296,-3.9932765868045887
-2.6610911033280003,-3.6949640631042397
-2.6607819692030072,-3.7722393397768186
-2.6547966480782446,-3.487263113111188
-2.653714795850985,-3.4422236665981516
-2.6490453857342686,-3.235654760033716
-2.6446447220134357,-3.029119093077478
-2.6439816378891234,-2.995338049249679
-2.637505512785996,-2.6215681469481362
-2.631587044716084,-2.3178047150043968
-2.6281435373959168,-2.090594801219471
-2.6169230069321543,-1.588071520156324
-2.6119812145413395,-1.332186259248641
-2.605163507030822,-1.009570864886471
-2.5846148593107605,-0.7529085266657486
-2.577684353859679,-0.6594983748873129
-2.571607122923596,-0.7183483049191067
-2.566798475700913,-0.8359523821458333
-2.5635814846098723,-0.8839816835435292
-2.5610142194775025,-0.9381332693754258
-2.558374009722296,-0.9095546198894512
-2.552008508796882,-1.0418594281845663
-2.5504745403377718,-1.184297643552718
-2.5456310150442425,-1.3051693254497942
-2.542182651531967,-1.44156126532042
-2.5283993965388203,-1.6409684468368417
-2.522090295080456,-1.656161461685605
-2.508713355153774,-1.6440606612862878
-2.508439805409611,-1.5559971442842555
-2.501217352710393,-1.3763895214470583
-2.4989736687450597,-1.3033680116430086
-2.4938918327672734,-1.0427496620781838
-2.478439762605129,-0.06351757442970649
-2.4689833055402106,0.6092927882656057
-2.468778217324755,0.6470203423965017
-2.457145890147454,1.8316953821948536
-2.4503843218748345,2.4592593739660593
-2.450014402224684,2.4946369475753896
-2.4395440152141172,3.530164536601906
-2.4374196190623403,3.7883519537375347
-2.4361399199727183,3.850305801343625
