n_harmonics,base_freq,magnitudes,instruments
9,1.6695496640942622,"[ 0.15400838 -1.28097336  0.04504602  0.29930761 -0.27649469  0.36043259
  0.50343583  0.44547878  0.12398511]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9947354471457213,-0.767805308260092
-2.9827990012096937,-1.2796481421186872
-2.978370869817889,-1.4530711636444014
-2.9733132045688073,-1.6490022938496542
-2.9643960509249423,-2.0259018224973326
-2.9594342954665835,-2.212020783467369
-2.9556849297765666,-2.351345650600321
-2.95563882441599,-2.3521031060335966
-2.9408331317509293,-2.882324308221585
-2.933429281254692,-3.1004329579103476
-2.9176950439805287,-3.510198627202
-2.916870432952712,-3.542444368170467
-2.916532894859068,-3.562945526140454
-2.9141148617686268,-3.5995624005742246
-2.905258223072888,-3.765110361755663
-2.9018264731310452,-3.8119929351824644
-2.8732040235272613,-4.043693170645196
-2.868493862635921,-4.028072381667527
-2.8534613305633854,-3.9169588576012
-2.8480279987938335,-3.849656252811416
-2.8347759894815363,-3.6217925740404944
-2.8330233624938064,-3.5757183318488805
-2.826210184556641,-3.4088656636801256
-2.8203707566451603,-3.235160058262697
-2.8186909421796598,-3.2018040831388985
-2.818365983334167,-3.2227127954338775
-2.815412224911462,-3.131360653927688
-2.8111076629040825,-2.961487443678603
-2.7901217889241616,-2.2114996301120797
-2.7787081773656124,-1.747193098563108
-2.7701927340902155,-1.386125408066736
-2.7649881772782097,-1.1368617949023465
-2.763963918334673,-1.0770417056892099
-2.760610823406828,-0.9338633972131722
-2.756327983802697,-0.7439173438686026
-2.755624901466926,-0.7058265708426801
-2.741029395020334,-0.01675785078238024
-2.7406022610077896,0.0012143886404099953
-2.7386047721314206,0.09002994421604203
-2.733434481103106,0.34151622813919963
-2.73295155586895,0.3650224265494605
-2.7325670289263075,0.37591856471650126
-2.730584018724775,0.4878168591203726
-2.7300181954385656,0.5039762148139019
-2.7286995101867526,0.5759789167506534
-2.723710358574846,0.8150998377833892
-2.712309407186142,1.3343595668984594
-2.7108056295723895,1.4283645390596342
-2.7092462688120924,1.4649566553833608
-2.708859282344548,1.5013505893859296
-2.7081335022512096,1.529770300749993
-2.7064566052289267,1.6222106113869492
-2.7002343210706936,1.8792050696169669
-2.6931564601521005,2.1909022923819967
-2.687801700557759,2.398712293965307
-2.6834017657713076,2.5757810164154264
-2.6803629137516065,2.7206115947923895
-2.6787189871206696,2.7884508146612483
-2.6723778395416655,3.0097099828908456
-2.668622253854661,3.157892071176559
-2.664861144231189,3.286799820865433
-2.6471786205307586,3.835410368449212
-2.637751005536818,4.072142052331975
-2.630178156630321,4.2438302309984905
-2.6289188126652547,4.254448250352643
-2.5976779183370997,4.709186461641026
-2.591773648394387,4.731607192166416
-2.586426706725827,4.737783281931213
-2.5713175047746866,4.742850697367027
-2.568842880280167,4.734609373927425
-2.5653405908251377,4.710005182265785
-2.564759350681877,4.711864901867072
-2.5629621351057708,4.70008370556168
-2.561960418134305,4.669956597188479
-2.5571426961383974,4.66717930635714
-2.5568997268349083,4.652182632739251
-2.5528111908999254,4.623715810144803
-2.5496202712123197,4.570297836509935
-2.5355828047581985,4.383435201762449
-2.532976973908905,4.358525427380554
-2.5209586302362386,4.170156630460204
-2.5139056702802005,4.012883277001201
-2.494301000891337,3.555410355292728
-2.4911830796233922,3.4700433143491303
-2.4897723226593707,3.417058677308287
-2.476527240135966,3.0972678911691043
-2.474387368152299,3.0391546636334135
-2.473157261043455,3.0007950791747775
-2.4601810051671507,2.5966068284430004
-2.455326049295058,2.45345944985192
-2.4540030442834277,2.424730668821087
-2.449467576288743,2.2929761022042445
-2.449418695901705,2.286084247701876
-2.4414603904532517,2.0336328488917266
-2.4337458146358237,1.7686058268394202
-2.4336578650145615,1.7711273328463508
-2.424187330673579,1.4803674531021902
-2.4234743595275834,1.4293700489013297
-2.4142522683459102,1.1510536157290543
-2.3965084113041115,0.576295174319764
-2.387069359123912,0.271545013338291
-2.384133815096995,0.1764276040718217
-2.383654685927455,0.14614070165107967
-2.3762301216309814,-0.10796906983759061
-2.357972925822559,-0.661793856240566
-2.3328186689788675,-1.4284002736388688
-2.3304873900096084,-1.482912555062662
-2.327692239035882,-1.5581036168424665
-2.283867067189492,-2.780563934839786
-2.2793757560117056,-2.8829266934310303
-2.277550587475593,-2.9240819641979936
-2.272975859819587,-3.039010870145064
-2.2728232942022855,-3.0284768692344746
-2.2358457059610117,-3.8290700017832577
-2.2335984050596247,-3.8658779365681357
-2.2252390975900553,-3.989671179689757
-2.218710560466435,-4.087671720899613
-2.2133787162341854,-4.1701630294863135
-2.2100619405035076,-4.225046282061638
-2.1839830582038573,-4.4625011915677755
-2.179846353936913,-4.4944306598623145
-2.178169143709998,-4.5324724110913825
-2.177235054424655,-4.531188398386805
-2.168842858626312,-4.5685148389140515
-2.1673835980077216,-4.607306832693169
-2.1622856440511224,-4.596485881897446
-2.1512251368556923,-4.622870451596947
-2.14648469298644,-4.62616811756401
-2.142732421544368,-4.623603144105161
-2.141266963495612,-4.617086857110088
-2.129048041626578,-4.587254137040021
-2.124269338392942,-4.5392415680214535
-2.1105575993130916,-4.451894353848965
-2.104605138855845,-4.39392049461756
-2.0997572669235818,-4.342774153994611
-2.098389693861339,-4.359738040222496
-2.096946311517385,-4.321197133294943
-2.0968878217982727,-4.336548723053216
-2.0927378476984817,-4.3060525143449135
-2.082084231616147,-4.1382870187192085
-2.0732312268892823,-4.027903779124734
-2.070998221765617,-3.9866502624277724
-2.0650218764023194,-3.8601733061338797
-2.060338006657746,-3.8053052602904196
-2.0554378830132496,-3.7452459164136034
-2.0511234792502533,-3.629278971617009
-2.0494692586235717,-3.617621869532281
-2.049090996373204,-3.6109511683025914
-2.040171462738833,-3.418858610458858
-2.0325899656606086,-3.3004593838840957
-2.0295780139388686,-3.249844733447952
-2.029071598301645,-3.2172180287076633
