n_harmonics,base_freq,magnitudes,instruments
9,1.1852779909695013,"[-0.97194365  0.24378366  2.34628187  0.184865   -0.87922326  0.26477141
 -1.09677545  0.55329422  1.02722713]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9996936837424943,-3.2633912573229362
-2.9752521913136523,-3.0721440054619507
-2.9698620124760424,-3.086805831447506
-2.9682898947793226,-3.025040550923563
-2.9620778524986866,-2.9654672345156405
-2.9463086154366587,-2.8931806247602148
-2.944179195591405,-2.884910886235689
-2.9403125503317646,-2.84828549298134
-2.934693895336286,-2.8817398749558194
-2.9150473562284187,-2.743468034205091
-2.9146850572564915,-2.7093964851819328
-2.914140840077125,-2.7375853674515813
-2.9072292260096013,-2.6782643484251656
-2.9019859788084075,-2.709575628035263
-2.8947366789516575,-2.6608992699567944
-2.8907629936133676,-2.647291362146394
-2.8889828267875153,-2.6864019857209573
-2.88854734283637,-2.6580525372839774
-2.875240027079978,-2.624221194873071
-2.859696276101511,-2.641392535847578
-2.8592262308011263,-2.589686603779433
-2.8554489795240823,-2.641105670855632
-2.852758114294107,-2.6483532938547136
-2.8489746644093406,-2.624018999271274
-2.846098505463652,-2.622161713492311
-2.845824825016874,-2.5630660374800023
-2.837791244347166,-2.5695326753779923
-2.83116875602906,-2.5575747335937455
-2.823102527968424,-2.5545655338777333
-2.800025330026619,-2.495939922645222
-2.795531677692085,-2.544114185558789
-2.7893496160433875,-2.5187289928859493
-2.7710676230599516,-2.4137044497970774
-2.7652746410652567,-2.4787256769725476
-2.7634763067614556,-2.404169259872185
-2.7604071648944393,-2.3541063871904395
-2.7565307326697424,-2.395086466072904
-2.751741029058449,-2.3469296701291924
-2.748902977982765,-2.3404597078836713
-2.747625528874851,-2.3617724182571505
-2.7401078984166127,-2.3001729390685064
-2.7272126106717467,-2.160282433542518
-2.724712197101071,-2.20179583633679
-2.7224684840513653,-2.213043626416097
-2.7146407202704217,-2.0967926642065264
-2.7127710258242144,-2.060750952239208
-2.7100660422911433,-2.0322849096902527
-2.7069469931790113,-1.9709039059880282
-2.7025484183627966,-2.030543040588098
-2.6898913282575667,-1.846523033135812
-2.670954630618314,-1.595660314810079
-2.6569457134405896,-1.4458586630320218
-2.6464881004151186,-1.2698854363892458
-2.6427819046760845,-1.2372768255680942
-2.6416383129186825,-1.2194095271784489
-2.640739650144994,-1.2306174364932507
-2.6318124564320438,-1.076122055783621
-2.626172150517008,-0.9257271550417455
-2.6164369765942914,-0.8073229183558899
-2.613632398600405,-0.7359786980499134
-2.603820370110845,-0.5886136641662878
-2.5757459813754497,-0.034380161527942654
-2.571934273866244,0.08077826101668023
-2.569951287081965,0.08026086525954187
-2.5646577598048586,0.20429058193015417
-2.5544814218808716,0.395582375321773
-2.5468300910199995,0.6239302554788774
-2.546261738161853,0.4919133329349396
-2.544707140333757,0.5622658610491458
-2.5440341759012592,0.5984755544293038
-2.5424932389704176,0.6277235225375614
-2.5362855987521185,0.7363199780048795
-2.5342223538526953,0.7296762750418766
-2.5218666653018387,0.9919736418329491
-2.519788313619043,1.0622745628618158
-2.5172963551546097,1.1286367643594348
-2.51532245427504,1.1478943037045468
-2.509338855588168,1.2538167404877745
-2.4959179151394624,1.4615001809693808
-2.49446181760553,1.4629239948609367
-2.4832811142274567,1.607741365093588
-2.467336882757112,1.8196973641634497
-2.4543895487504246,1.9901000947697027
-2.450895163229177,1.995956325645123
-2.4507880093568533,1.9864491618257656
-2.44275921895166,2.0712490177653327
-2.4257383080287376,2.224187717514201
-2.4207320293680716,2.1323861574612946
-2.419710768739894,2.1927896549853516
-2.4185032517009644,2.1711445012120523
-2.418496222348044,2.2200453229722403
-2.4110602981253493,2.238024197310607
-2.4032011357539425,2.2243751748283365
-2.3986493915602307,2.2049380252289232
-2.3984679373470996,2.2450071947526107
-2.3951568336221825,2.2123114335038245
-2.387860898638221,2.2366629461018626
-2.3812782055027673,2.1910238259615893
-2.3633024245999694,2.0922655746274152
-2.36271270568651,2.0588689473785036
-2.3621101646495717,2.071543801465862
-2.359538724796976,2.0513063253082304
-2.34973559315654,1.9560735532975893
-2.348783396220988,1.9890138931393178
-2.3413072841251537,1.8546321623610036
-2.330856967721144,1.7271238766842458
-2.3305041789452074,1.6812078742877445
-2.3293878412624998,1.6943293411690654
-2.329249583476997,1.6950685157156704
-2.3285734322702645,1.703866023215557
-2.3254157219042657,1.5885403787590018
-2.3197587393293784,1.5711023677741014
-2.3102312995745873,1.4056428545974329
-2.2996771223647885,1.2669608152797216
-2.2770267741424055,0.7268357767550918
-2.2696319216185716,0.592012345393232
-2.2607772774852557,0.4358012934664819
-2.256178735103962,0.2919311659017598
-2.254420299640756,0.23719053610415042
-2.2475534911735773,0.09413158500438541
-2.2346748027312664,-0.17402290553400923
-2.231765648537424,-0.2754636782839175
-2.22994369353977,-0.32705450380114987
-2.226610226046742,-0.38726213265045983
-2.2262978456798317,-0.43315551539839536
-2.225820767429152,-0.4766883846221754
-2.2229314137902962,-0.49815387410034584
-2.2214077127377125,-0.5150965404706112
-2.208539759407593,-0.8482679435074282
-2.2070338388363657,-0.8983589491604648
-2.2042647303356326,-0.930763137364689
-2.2039779045301495,-0.9218696594438774
-2.201844149560274,-1.0270190424880912
-2.199726203338331,-1.047489761565638
-2.1920188135981244,-1.2151223513746094
-2.1881822963401354,-1.3475746771623012
-2.17975608307953,-1.4581529335994647
-2.17922967350996,-1.5137773828133931
-2.1737010630273526,-1.6223233152717909
-2.173025221053231,-1.6039335800607648
-2.158827684491961,-1.941896866713816
-2.158655469518549,-1.90578201608988
-2.1550032997342434,-1.9594512422328132
-2.1432858985413414,-2.2410439701545264
-2.139643772204752,-2.245232743456193
-2.1393456218059796,-2.3057667738586223
-2.1361139707939687,-2.2934097892623377
-2.111150718659536,-2.700544239813285
-2.1063991263443334,-2.705525141703817
-2.1011396520956964,-2.77707840567439
-2.0967451592054864,-2.804331404152003
-2.096082892455655,-2.8719781438345557
-2.0849566418956886,-2.8862567663400225
