n_harmonics,base_freq,magnitudes,instruments
8,2.793376556766761,"[-0.69359676 -1.04188114  1.19300875  0.48088823 -0.39333908 -1.48516334
 -0.09612809  1.9499655 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9986401313575923,2.1637464830010193
-2.9839814296974527,1.518561574317417
-2.9825628171076106,1.4430942078078142
-2.9736795136160765,0.951038792031565
-2.9585597798309453,0.2337136802123742
-2.952551489026739,-0.08323452755151145
-2.949162674034657,-0.27729120526777756
-2.947333668489591,-0.33911924216258116
-2.9458052606176564,-0.39026361587139
-2.944412973914222,-0.46940779817077316
-2.9403528283763674,-0.6296613915988197
-2.9365560186529356,-0.8332340120663327
-2.931688877664048,-0.9578234896298665
-2.90920448777321,-1.5862911420535164
-2.9056461698584135,-1.6419458269539209
-2.8730182301165517,-1.6533144061720588
-2.8706294279408917,-1.6302831761726821
-2.8663989542268222,-1.5955314225254256
-2.8658862987665508,-1.572439681696312
-2.8507904730335434,-1.243923338894852
-2.8400737891178034,-0.962555039187659
-2.8314439966132072,-0.7251979434917774
-2.8280098523739845,-0.5789942490589638
-2.811759967299346,-0.03063951878615047
-2.8104986640567953,0.05852442377862509
-2.806260002311711,0.10051474690999469
-2.8034494607081273,0.20960099081856057
-2.7985343511248435,0.4276488155425706
-2.767702098403028,0.9559506534070433
-2.7639911165418303,0.9531241881607362
-2.763923987666298,0.9970380915383426
-2.762563920957266,0.9563032565610989
-2.751919026722187,0.9623167463380021
-2.746370714732649,0.9392509392855519
-2.7329285376090464,0.7253092056551359
-2.731774570050373,0.6933403162824576
-2.731669234682885,0.691113294136786
-2.729886882073024,0.6577417487000201
-2.721583175385946,0.4576273920220704
-2.7107277665793266,0.17509481339377841
-2.7077686500799483,0.04203854386035519
-2.696048308940461,-0.4196504368673137
-2.6923960649434875,-0.5733522255843827
-2.688739276309824,-0.6840744489484811
-2.678281695705416,-1.1474626399395853
-2.673713260428793,-1.3463013210725785
-2.6720253869844486,-1.414275355356919
-2.6614736778475248,-1.801749983758708
-2.658369044751895,-1.9472198666197345
-2.654917935453613,-2.0697708407438733
-2.6435059519845003,-2.4722698289299525
-2.633645511028682,-2.761243819927998
-2.6282160751446484,-2.881334137492571
-2.614869138415041,-3.0899610420139405
-2.6074055948759627,-3.1348392132000957
-2.604776375766862,-3.1423399447402574
-2.600350507878886,-3.167257959387055
-2.5964333847316547,-3.1613279668769323
-2.578105498491408,-2.920465024016255
-2.577806037324037,-2.9635975340387684
-2.570914903583242,-2.8302266116285697
-2.5658057244141133,-2.6692106561200792
-2.5587754587728435,-2.5154973282559867
-2.5546821157206434,-2.4054034670625684
-2.5266686884957936,-1.4492109857145403
-2.520125284173793,-1.2336084433664365
-2.518125853884129,-1.169622580770742
-2.504429919973969,-0.7618692859205977
-2.5039656694866825,-0.7143718230634255
-2.4881863866439344,-0.3239382803170195
-2.4801037899530227,-0.18099239968834382
-2.4697672785672795,-0.06426360316628313
-2.446745220131586,-0.11687845634806424
-2.4450510830085137,-0.11894279824463672
-2.440419916464622,-0.13577361989523656
-2.4080618007092687,-0.9794462345682232
-2.4032024694923306,-1.1533602614152862
-2.401426126701077,-1.2036615883680306
-2.3899689177741923,-1.6128248650855737
-2.3557791428019144,-2.9180711651094553
-2.352324759254702,-3.023841585115118
-2.34511620780576,-3.2520335530967572
-2.335454944000276,-3.4981019938721154
-2.3341122183823653,-3.549814454060856
-2.334014514279791,-3.521000191007776
-2.3292225775485713,-3.628304982546471
-2.3144707637289272,-3.8094105471096382
-2.3120100071064447,-3.772809235012458
-2.3101623783821723,-3.8017272810769227
-2.309000252578208,-3.853199142155776
-2.304214322455092,-3.8108117505005223
-2.2948914465806425,-3.772554328046853
-2.2843550127894154,-3.6575261531671224
-2.282987185937973,-3.634811864100549
-2.255359332211871,-2.8489781193713553
-2.2493076244505783,-2.626073612783924
-2.248268866673604,-2.575013225067691
-2.2480365666442204,-2.56600301635595
